BOR;AN;FI;RS;FI_EJ;DISCI;ETP_SAL;ETP_HU;ETP_MAD;ETP_INT;dtETP_STAG;EFF_LIB
Q21;2021;030781637;SERVICE DE PSYCHIATRIE CHATELARD;030780100;2000;7.61;;;1.16;0.07;
Q21;2021;030781637;SERVICE DE PSYCHIATRIE CHATELARD;030780100;2200;7.61;;;1.16;0.07;
Q21;2021;030781637;SERVICE DE PSYCHIATRIE CHATELARD;030780100;9999;7.61;;;1.16;0.07;
Q21;2021;030785430;POLYCLINIQUE SAINT-ODILON;030785422;2000;1.35;;;;;40
Q21;2021;030785430;POLYCLINIQUE SAINT-ODILON;030785422;2100;1.35;;;;;40
Q21;2021;030785430;POLYCLINIQUE SAINT-ODILON;030785422;9999;1.35;;;;;40
Q21;2021;040000036;EPS PIERRE GROUES DE BARCELONNETTE;040780132;2000;0.51;;;;;11
Q21;2021;040000036;EPS PIERRE GROUES DE BARCELONNETTE;040780132;2100;;;;;;11
Q21;2021;040000036;EPS PIERRE GROUES DE BARCELONNETTE;040780132;2400;0.51;;;;;
Q21;2021;040000036;EPS PIERRE GROUES DE BARCELONNETTE;040780132;9999;0.51;;;;;11
Q21;2021;040000044;EPS DUCELIA DE CASTELLANE;040780140;2000;;;;;;2
Q21;2021;040000044;EPS DUCELIA DE CASTELLANE;040780140;2400;;;;;;2
Q21;2021;040000044;EPS DUCELIA DE CASTELLANE;040780140;9999;;;;;;2
Q21;2021;040000069;CHI MANOSQUE SITE FORCALQUIER;040780215;2000;2.18;0;;0.34;0;0
Q21;2021;040000069;CHI MANOSQUE SITE FORCALQUIER;040780215;2400;2.18;0;;0.34;0;0
Q21;2021;040000069;CHI MANOSQUE SITE FORCALQUIER;040780215;9999;2.18;0;;0.34;0;0
Q21;2021;040000093;CHI DE MANOSQUE LOUIS RAFFALLI;040780215;1000;1.85;0;;0;0;0
Q21;2021;040000093;CHI DE MANOSQUE LOUIS RAFFALLI;040780215;2000;62.96;0;;14.3;0;0
Q21;2021;040000093;CHI DE MANOSQUE LOUIS RAFFALLI;040780215;2100;62.86;0;;14.3;0;0
Q21;2021;040000093;CHI DE MANOSQUE LOUIS RAFFALLI;040780215;2500;0.1;0;;0;0;0
Q21;2021;040000093;CHI DE MANOSQUE LOUIS RAFFALLI;040780215;9999;64.81;0;;14.3;0;0
Q21;2021;040000119;EPS LUMIERE DE RIEZ;040780231;2000;0.64;;;;;6
Q21;2021;040000119;EPS LUMIERE DE RIEZ;040780231;2100;0.04;;;;;2
Q21;2021;040000119;EPS LUMIERE DE RIEZ;040780231;2400;0.6;;;;;4
Q21;2021;040000119;EPS LUMIERE DE RIEZ;040780231;9999;0.64;;;;;6
Q21;2021;040000127;EPS VALLEE DE LA BLANCHE SEYNE ALPES;040780249;2000;;;;;;3
Q21;2021;040000127;EPS VALLEE DE LA BLANCHE SEYNE ALPES;040780249;2100;;;;;;3
Q21;2021;040000127;EPS VALLEE DE LA BLANCHE SEYNE ALPES;040780249;9999;;;;;;3
Q21;2021;040000135;CHI DES ALPES DU SUD SITE DE SISTERON;050002948;1000;1.59;;;;;
Q21;2021;040000135;CHI DES ALPES DU SUD SITE DE SISTERON;050002948;2000;15.69;;;0.37;;
Q21;2021;040000135;CHI DES ALPES DU SUD SITE DE SISTERON;050002948;2100;14.9;;;0.35;;
Q21;2021;040000135;CHI DES ALPES DU SUD SITE DE SISTERON;050002948;2400;0.79;;;0.02;;
Q21;2021;040000135;CHI DES ALPES DU SUD SITE DE SISTERON;050002948;9999;17.28;;;0.37;;
Q21;2021;040000911;CENTRE HOSPITALIER DE DIGNE LES BAINS;040788879;1000;6.51;;1.3;;;
Q21;2021;040000911;CENTRE HOSPITALIER DE DIGNE LES BAINS;040788879;2000;79.2;;0.8;5.77;;
Q21;2021;040000911;CENTRE HOSPITALIER DE DIGNE LES BAINS;040788879;2100;59.76;;0.8;4.94;;
Q21;2021;040000911;CENTRE HOSPITALIER DE DIGNE LES BAINS;040788879;2200;19.44;;;0.83;;
Q21;2021;040000911;CENTRE HOSPITALIER DE DIGNE LES BAINS;040788879;9999;85.71;;2.1;5.77;;
Q21;2021;040003113;HEMOD DES ALPES AUTODIALYSE SISTERON;920033503;2000;;;;;;1
Q21;2021;040003113;HEMOD DES ALPES AUTODIALYSE SISTERON;920033503;2100;;;;;;1
Q21;2021;040003113;HEMOD DES ALPES AUTODIALYSE SISTERON;920033503;9999;;;;;;1
Q21;2021;040780389;CLINIQUE MEDICALE JEAN GIONO;040000192;2000;4;;;;;0
Q21;2021;040780389;CLINIQUE MEDICALE JEAN GIONO;040000192;2400;4;;;;;0
Q21;2021;040780389;CLINIQUE MEDICALE JEAN GIONO;040000192;9999;4;;;;;0
Q21;2021;040780405;CENTRE DES CARMES;040000168;2000;4.79;;;;;
Q21;2021;040780405;CENTRE DES CARMES;040000168;2400;2.95;;;;;
Q21;2021;040780405;CENTRE DES CARMES;040000168;2500;1.84;;;;;
Q21;2021;040780405;CENTRE DES CARMES;040000168;9999;4.79;;;;;
Q21;2021;040780470;CLINIQUE TOUTES AURES;040000192;2000;0;0;0;0;0;26
Q21;2021;040780470;CLINIQUE TOUTES AURES;040000192;2100;0;0;0;0;0;26
Q21;2021;040780470;CLINIQUE TOUTES AURES;040000192;9999;0;0;0;0;0;26
Q21;2021;040780488;CRF DE HAUTE PROVENCE L'EAU VIVE;040000200;2000;4.49;;;;;6
Q21;2021;040780488;CRF DE HAUTE PROVENCE L'EAU VIVE;040000200;2400;4.49;;;;;6
Q21;2021;040780488;CRF DE HAUTE PROVENCE L'EAU VIVE;040000200;9999;4.49;;;;;6
Q21;2021;040780520;KORIAN LE VERDON;750056335;2000;1.2;;;;;
Q21;2021;040780520;KORIAN LE VERDON;750056335;2400;1.2;;;;;
Q21;2021;040780520;KORIAN LE VERDON;750056335;9999;1.2;;;;;
Q21;2021;040782021;CTRE SOINS DE SUITE READAPT LE COUSSON;130037815;2000;0.42;;;;;
Q21;2021;040782021;CTRE SOINS DE SUITE READAPT LE COUSSON;130037815;2400;0.42;;;;;
Q21;2021;040782021;CTRE SOINS DE SUITE READAPT LE COUSSON;130037815;9999;0.42;;;;;
Q21;2021;040784860;CENTRE D'HEMODIALYSE DES ALPES;920033503;2000;1;;;;;3
Q21;2021;040784860;CENTRE D'HEMODIALYSE DES ALPES;920033503;2100;1;;;;;3
Q21;2021;040784860;CENTRE D'HEMODIALYSE DES ALPES;920033503;9999;1;;;;;3
Q21;2021;040787541;HEMOD DES ALPES AUTODIALYSE DE DIGNE;920033503;2000;;;;;;1
Q21;2021;040787541;HEMOD DES ALPES AUTODIALYSE DE DIGNE;920033503;2100;;;;;;1
Q21;2021;040787541;HEMOD DES ALPES AUTODIALYSE DE DIGNE;920033503;9999;;;;;;1
Q21;2021;040788440;CHI MANOSQUE USLD SITE SAINT ANDRE;040780215;2000;0.1;;;;;
Q21;2021;040788440;CHI MANOSQUE USLD SITE SAINT ANDRE;040780215;2500;0.1;;;;;
Q21;2021;040788440;CHI MANOSQUE USLD SITE SAINT ANDRE;040780215;9999;0.1;;;;;
Q21;2021;050000041;CENTRE MEDICAL RHONE AZUR BRIANCON;130037815;2000;3.89;;;;;
Q21;2021;050000041;CENTRE MEDICAL RHONE AZUR BRIANCON;130037815;2400;3.89;;;;;
Q21;2021;050000041;CENTRE MEDICAL RHONE AZUR BRIANCON;130037815;9999;3.89;;;;;
Q21;2021;050000058;CENTRE MEDICAL SSR RIO VERT;050000033;2000;2.29;;;;;
Q21;2021;050000058;CENTRE MEDICAL SSR RIO VERT;050000033;2400;2.29;;;;;
Q21;2021;050000058;CENTRE MEDICAL SSR RIO VERT;050000033;9999;2.29;;;;;
Q21;2021;050000066;CENTRE MEDICAL LA SOURCE;050000082;2000;2.95;;;;;0
Q21;2021;050000066;CENTRE MEDICAL LA SOURCE;050000082;2400;2.95;;;;;0
Q21;2021;050000066;CENTRE MEDICAL LA SOURCE;050000082;9999;2.95;;;;;0
Q21;2021;050000090;POLYCLINIQUE DES ALPES DU SUD GAP;050006931;2000;;;;;;62
Q21;2021;050000090;POLYCLINIQUE DES ALPES DU SUD GAP;050006931;2100;;;;;;62
Q21;2021;050000090;POLYCLINIQUE DES ALPES DU SUD GAP;050006931;9999;;;;;;62
Q21;2021;050000132;CH BUECH DURANCE;050007145;1000;0.49;;;;;
Q21;2021;050000132;CH BUECH DURANCE;050007145;2000;17.46;;;;;
Q21;2021;050000132;CH BUECH DURANCE;050007145;2200;16.66;;;;;
Q21;2021;050000132;CH BUECH DURANCE;050007145;2500;0.8;;;;;
Q21;2021;050000132;CH BUECH DURANCE;050007145;9999;17.95;;;;;
Q21;2021;050000223;CENTRE HOSPITALIER AIGUILLES QUEYRAS;050000108;2000;0.6;0;;;;
Q21;2021;050000223;CENTRE HOSPITALIER AIGUILLES QUEYRAS;050000108;2100;0.6;0;;;;
Q21;2021;050000223;CENTRE HOSPITALIER AIGUILLES QUEYRAS;050000108;9999;0.6;0;;;;
Q21;2021;050000231;CH DES ESCARTONS DE BRIANCON;050000116;1000;1.29;;;;;
Q21;2021;050000231;CH DES ESCARTONS DE BRIANCON;050000116;2000;75.69;;;7.08;;
Q21;2021;050000231;CH DES ESCARTONS DE BRIANCON;050000116;2100;70.46;;;6.92;;
Q21;2021;050000231;CH DES ESCARTONS DE BRIANCON;050000116;2200;4.23;;;0.16;;
Q21;2021;050000231;CH DES ESCARTONS DE BRIANCON;050000116;2500;1;;;;;
Q21;2021;050000231;CH DES ESCARTONS DE BRIANCON;050000116;9999;76.98;;;7.08;;
Q21;2021;050000256;CENTRE HOSPITALIER D'EMBRUN;050000124;2000;11;;0.65;1.01;;
Q21;2021;050000256;CENTRE HOSPITALIER D'EMBRUN;050000124;2100;9.64;;;1.01;;
Q21;2021;050000256;CENTRE HOSPITALIER D'EMBRUN;050000124;2500;1.36;;0.65;;;
Q21;2021;050000256;CENTRE HOSPITALIER D'EMBRUN;050000124;9999;11;;0.65;1.01;;
Q21;2021;050000298;LA GUISANE;050000496;2000;1.4;;;;;
Q21;2021;050000298;LA GUISANE;050000496;2400;1.4;;;;;
Q21;2021;050000298;LA GUISANE;050000496;9999;1.4;;;;;
Q21;2021;050000348;CHI DES ALPES DU SUD SITE DE GAP;050002948;1000;8.59;;;;;
Q21;2021;050000348;CHI DES ALPES DU SUD SITE DE GAP;050002948;2000;138.79;;;29.94;;
Q21;2021;050000348;CHI DES ALPES DU SUD SITE DE GAP;050002948;2100;136.8;;;29.61;;
Q21;2021;050000348;CHI DES ALPES DU SUD SITE DE GAP;050002948;2300;0.73;;;0.13;;
Q21;2021;050000348;CHI DES ALPES DU SUD SITE DE GAP;050002948;2400;1.26;;;0.2;;
Q21;2021;050000348;CHI DES ALPES DU SUD SITE DE GAP;050002948;9999;147.38;;;29.94;;
Q21;2021;050000454;LE FUTUR ANTERIEUR;050000645;2000;1.6;;;;;
Q21;2021;050000454;LE FUTUR ANTERIEUR;050000645;2200;1.6;;;;;
Q21;2021;050000454;LE FUTUR ANTERIEUR;050000645;9999;1.6;;;;;
Q21;2021;050000488;LES ACACIAS CTRE MALADIES RESP ALLERG;050000678;2000;4.18;;;;;
Q21;2021;050000488;LES ACACIAS CTRE MALADIES RESP ALLERG;050000678;2400;4.18;;;;;
Q21;2021;050000488;LES ACACIAS CTRE MALADIES RESP ALLERG;050000678;9999;4.18;;;;;
Q21;2021;050000637;CLINIQUE MONTJOY;050001163;2000;3.1;;;;;
Q21;2021;050000637;CLINIQUE MONTJOY;050001163;2400;3.1;;;;;
Q21;2021;050000637;CLINIQUE MONTJOY;050001163;9999;3.1;;;;;
Q21;2021;050000991;CENTRE MEDICAL CHANTOURS;050000546;2000;10.62;;;;;
Q21;2021;050000991;CENTRE MEDICAL CHANTOURS;050000546;2200;2.27;;;;;
Q21;2021;050000991;CENTRE MEDICAL CHANTOURS;050000546;2400;8.35;;;;;
Q21;2021;050000991;CENTRE MEDICAL CHANTOURS;050000546;9999;10.62;;;;;
Q21;2021;050001064;CENTRE MEDICAL LA DURANCE;050000561;2000;6.17;0;0;0;0;
Q21;2021;050001064;CENTRE MEDICAL LA DURANCE;050000561;2400;6.17;0;0;0;0;
Q21;2021;050001064;CENTRE MEDICAL LA DURANCE;050000561;9999;6.17;0;0;0;0;
Q21;2021;050002351;CENTRE RHONE AZUR GAP;130037815;2000;1.38;;;;;
Q21;2021;050002351;CENTRE RHONE AZUR GAP;130037815;2400;1.38;;;;;
Q21;2021;050002351;CENTRE RHONE AZUR GAP;130037815;9999;1.38;;;;;
Q21;2021;050007533;INSTITUT PAOLI CALMETTES RADIOTH GAP;130784127;2000;2.11;;;;;
Q21;2021;050007533;INSTITUT PAOLI CALMETTES RADIOTH GAP;130784127;2100;2.11;;;;;
Q21;2021;050007533;INSTITUT PAOLI CALMETTES RADIOTH GAP;130784127;9999;2.11;;;;;
Q21;2021;060000163;CH SAINT MAUR SAINT ETIENNE TINEE;060780327;2000;0.1;;;;;
Q21;2021;060000163;CH SAINT MAUR SAINT ETIENNE TINEE;060780327;2100;0.04;;;;;
Q21;2021;060000163;CH SAINT MAUR SAINT ETIENNE TINEE;060780327;2400;0.06;;;;;
Q21;2021;060000163;CH SAINT MAUR SAINT ETIENNE TINEE;060780327;9999;0.1;;;;;
Q21;2021;060000296;LA MAISON DU MINEUR;060780640;2000;4.71;;;;;
Q21;2021;060000296;LA MAISON DU MINEUR;060780640;2400;4.71;;;;;
Q21;2021;060000296;LA MAISON DU MINEUR;060780640;9999;4.71;;;;;
Q21;2021;060000304;CENTRE HOSPITALIER DE BREIL SUR ROYA;060780657;2000;0.1;;;1;;7
Q21;2021;060000304;CENTRE HOSPITALIER DE BREIL SUR ROYA;060780657;2100;0.03;;;0.33;;7
Q21;2021;060000304;CENTRE HOSPITALIER DE BREIL SUR ROYA;060780657;2200;0.07;;;;;
Q21;2021;060000304;CENTRE HOSPITALIER DE BREIL SUR ROYA;060780657;2400;;;;0.67;;
Q21;2021;060000304;CENTRE HOSPITALIER DE BREIL SUR ROYA;060780657;9999;0.1;;;1;;7
Q21;2021;060000411;CH DU PAYS DE LA ROUDOULE PUGET;060780780;2000;0.85;;;;;
Q21;2021;060000411;CH DU PAYS DE LA ROUDOULE PUGET;060780780;2100;0.6;;;;;
Q21;2021;060000411;CH DU PAYS DE LA ROUDOULE PUGET;060780780;2400;0.25;;;;;
Q21;2021;060000411;CH DU PAYS DE LA ROUDOULE PUGET;060780780;9999;0.85;;;;;
Q21;2021;060000478;CENTRE HOSPITALIER DE GRASSE;060780897;1000;0.97;0;;;0;
Q21;2021;060000478;CENTRE HOSPITALIER DE GRASSE;060780897;2000;120.94;0;10.85;29.61;0;
Q21;2021;060000478;CENTRE HOSPITALIER DE GRASSE;060780897;2100;110.13;0;10.85;29.61;;
Q21;2021;060000478;CENTRE HOSPITALIER DE GRASSE;060780897;2200;9;0;;0;0;
Q21;2021;060000478;CENTRE HOSPITALIER DE GRASSE;060780897;2300;0.1;0;;0;0;
Q21;2021;060000478;CENTRE HOSPITALIER DE GRASSE;060780897;2400;1.27;0;;0;0;
Q21;2021;060000478;CENTRE HOSPITALIER DE GRASSE;060780897;2500;0.44;0;;0;0;
Q21;2021;060000478;CENTRE HOSPITALIER DE GRASSE;060780897;9999;121.91;0;10.85;29.61;0;
Q21;2021;060000486;CH SAINT ELOI DE SOSPEL;060780905;2000;;;;;;4
Q21;2021;060000486;CH SAINT ELOI DE SOSPEL;060780905;2100;;;;;;4
Q21;2021;060000486;CH SAINT ELOI DE SOSPEL;060780905;9999;;;;;;4
Q21;2021;060000494;CH SAINT LAZARE DE TENDE;060780921;2000;;;;;;5
Q21;2021;060000494;CH SAINT LAZARE DE TENDE;060780921;2100;;;;;;5
Q21;2021;060000494;CH SAINT LAZARE DE TENDE;060780921;9999;;;;;;5
Q21;2021;060000510;CH D'ANTIBES JUAN LES PINS;060780954;1000;1.92;;;;;
Q21;2021;060000510;CH D'ANTIBES JUAN LES PINS;060780954;2000;157.35;;1;43.26;8.24;7
Q21;2021;060000510;CH D'ANTIBES JUAN LES PINS;060780954;2100;130.57;;1;41.9;8.24;7
Q21;2021;060000510;CH D'ANTIBES JUAN LES PINS;060780954;2200;24.98;;;1.36;;
Q21;2021;060000510;CH D'ANTIBES JUAN LES PINS;060780954;2400;1.5;;;;;
Q21;2021;060000510;CH D'ANTIBES JUAN LES PINS;060780954;2500;0.3;;;;;
Q21;2021;060000510;CH D'ANTIBES JUAN LES PINS;060780954;9999;159.27;;1;43.26;8.24;7
Q21;2021;060000528;CENTRE ANTOINE LACASSAGNE;060780962;1000;2.13;1;;;;
Q21;2021;060000528;CENTRE ANTOINE LACASSAGNE;060780962;2000;88.42;9.25;1.56;23.5;;
Q21;2021;060000528;CENTRE ANTOINE LACASSAGNE;060780962;2100;88.42;9.25;1.56;23.5;;
Q21;2021;060000528;CENTRE ANTOINE LACASSAGNE;060780962;9999;90.55;10.25;1.56;23.5;;
Q21;2021;060000544;CH DE CANNES SIMONE VEIL;060780988;1000;3.74;;;0.5;;
Q21;2021;060000544;CH DE CANNES SIMONE VEIL;060780988;2000;160.12;;;48.28;4;6
Q21;2021;060000544;CH DE CANNES SIMONE VEIL;060780988;2100;144.31;;;47.95;4;6
Q21;2021;060000544;CH DE CANNES SIMONE VEIL;060780988;2200;15.21;;;0.33;;
Q21;2021;060000544;CH DE CANNES SIMONE VEIL;060780988;2300;0.6;;;0;;
Q21;2021;060000544;CH DE CANNES SIMONE VEIL;060780988;9999;163.86;;;48.78;4;6
Q21;2021;060000551;USLD POLE SANTE VALLAURIS GOLFE JUAN;060781010;2000;0.6;0;0;0;0;0
Q21;2021;060000551;USLD POLE SANTE VALLAURIS GOLFE JUAN;060781010;2500;0.6;0;0;0;0;0
Q21;2021;060000551;USLD POLE SANTE VALLAURIS GOLFE JUAN;060781010;9999;0.6;0;0;0;0;0
Q21;2021;060001625;CENTRE JEAN CHANTON ROQUEBILLIERE;060006889;2000;1.44;;;;;3
Q21;2021;060001625;CENTRE JEAN CHANTON ROQUEBILLIERE;060006889;2100;0.13;;;;;3
Q21;2021;060001625;CENTRE JEAN CHANTON ROQUEBILLIERE;060006889;2400;1.31;;;;;
Q21;2021;060001625;CENTRE JEAN CHANTON ROQUEBILLIERE;060006889;9999;1.44;;;;;3
Q21;2021;060002102;CH LA PALMOSA DE MENTON;060791761;1000;0.41;;;;;
Q21;2021;060002102;CH LA PALMOSA DE MENTON;060791761;2000;42.34;;1.1;10.76;;10
Q21;2021;060002102;CH LA PALMOSA DE MENTON;060791761;2100;36.64;;1.1;10.42;;10
Q21;2021;060002102;CH LA PALMOSA DE MENTON;060791761;2400;5.45;;;0.34;;
Q21;2021;060002102;CH LA PALMOSA DE MENTON;060791761;2500;0.25;;;;;
Q21;2021;060002102;CH LA PALMOSA DE MENTON;060791761;9999;42.75;;1.1;10.76;;10
Q21;2021;060005469;L'OLIVERAIE DES CAYRONS;920030269;2000;6.19;;;;;1
Q21;2021;060005469;L'OLIVERAIE DES CAYRONS;920030269;2400;6.19;;;;;1
Q21;2021;060005469;L'OLIVERAIE DES CAYRONS;920030269;9999;6.19;;;;;1
Q21;2021;060006558;HAD ARNAULT TZANCK;060798865;2000;0.81;;;;;
Q21;2021;060006558;HAD ARNAULT TZANCK;060798865;2300;0.81;;;;;
Q21;2021;060006558;HAD ARNAULT TZANCK;060798865;9999;0.81;;;;;
Q21;2021;060010899;INSTITUT UNIVERSITAIRE FACE ET COU;060785011;2000;9.8;1.97;;4.68;;
Q21;2021;060010899;INSTITUT UNIVERSITAIRE FACE ET COU;060785011;2100;9.8;1.97;;4.68;;
Q21;2021;060010899;INSTITUT UNIVERSITAIRE FACE ET COU;060785011;9999;9.8;1.97;;4.68;;
Q21;2021;060010949;AGAHTIR UDM ANTIBES;060790540;2000;0.35;;;;;5
Q21;2021;060010949;AGAHTIR UDM ANTIBES;060790540;2100;0.35;;;;;5
Q21;2021;060010949;AGAHTIR UDM ANTIBES;060790540;9999;0.35;;;;;5
Q21;2021;060015328;LES AIRELLES;060015278;2000;0.9;;;;;
Q21;2021;060015328;LES AIRELLES;060015278;2400;0.9;;;;;
Q21;2021;060015328;LES AIRELLES;060015278;9999;0.9;;;;;
Q21;2021;060019213;USLD DOLCE FARNIENTE;060005188;2000;0.77;;;;;
Q21;2021;060019213;USLD DOLCE FARNIENTE;060005188;2500;0.77;;;;;
Q21;2021;060019213;USLD DOLCE FARNIENTE;060005188;9999;0.77;;;;;
Q21;2021;060019627;CTRE AZUREEN CANCEROLOGIE SITE TZANCK;060019551;2000;;;;0.16;;11
Q21;2021;060019627;CTRE AZUREEN CANCEROLOGIE SITE TZANCK;060019551;2100;;;;0.16;;11
Q21;2021;060019627;CTRE AZUREEN CANCEROLOGIE SITE TZANCK;060019551;9999;;;;0.16;;11
Q21;2021;060019676;AGAHTIR AUTODIALYSE UDM GRASSE;060790540;2000;0.29;;;;;
Q21;2021;060019676;AGAHTIR AUTODIALYSE UDM GRASSE;060790540;2100;0.29;;;;;
Q21;2021;060019676;AGAHTIR AUTODIALYSE UDM GRASSE;060790540;9999;0.29;;;;;
Q21;2021;060021094;CLINIQUE VILLA ROMAINE;060024619;2000;2.02;;;;;3
Q21;2021;060021094;CLINIQUE VILLA ROMAINE;060024619;2400;2.02;;;;;3
Q21;2021;060021094;CLINIQUE VILLA ROMAINE;060024619;9999;2.02;;;;;3
Q21;2021;060021201;CENTRE DE CONVALESCENCE ATLANTIS;060000155;2000;4.3;;;;;8
Q21;2021;060021201;CENTRE DE CONVALESCENCE ATLANTIS;060000155;2400;4.3;;;;;8
Q21;2021;060021201;CENTRE DE CONVALESCENCE ATLANTIS;060000155;9999;4.3;;;;;8
Q21;2021;060021276;AGAHTIR CENTRE HEMODIALYSE ET UDM NICE;060790540;2000;0.53;;;;;2
Q21;2021;060021276;AGAHTIR CENTRE HEMODIALYSE ET UDM NICE;060790540;2100;0.53;;;;;2
Q21;2021;060021276;AGAHTIR CENTRE HEMODIALYSE ET UDM NICE;060790540;9999;0.53;;;;;2
Q21;2021;060021342;CTRE COBALTH TRAIT HTE ENERG SITE CLIN;060003621;2000;;;;;;7
Q21;2021;060021342;CTRE COBALTH TRAIT HTE ENERG SITE CLIN;060003621;2100;;;;;;7
Q21;2021;060021342;CTRE COBALTH TRAIT HTE ENERG SITE CLIN;060003621;9999;;;;;;7
Q21;2021;060021417;HOPITAL PRIVE CANNES OXFORD;060000221;2000;2.3;;;;;82
Q21;2021;060021417;HOPITAL PRIVE CANNES OXFORD;060000221;2100;2.3;;;;;82
Q21;2021;060021417;HOPITAL PRIVE CANNES OXFORD;060000221;9999;2.3;;;;;82
Q21;2021;060023694;HOPITAL DE JOUR CERES;060023686;2000;2.03;0;0;0;0;0
Q21;2021;060023694;HOPITAL DE JOUR CERES;060023686;2400;2.03;0;0;0;0;0
Q21;2021;060023694;HOPITAL DE JOUR CERES;060023686;9999;2.03;0;0;0;0;0
Q21;2021;060024551;CENTRE ANTOINE LACASSAGNE CYCLOTRON 2;060780962;2000;3.16;0.69;;;;
Q21;2021;060024551;CENTRE ANTOINE LACASSAGNE CYCLOTRON 2;060780962;2100;3.16;0.69;;;;
Q21;2021;060024551;CENTRE ANTOINE LACASSAGNE CYCLOTRON 2;060780962;9999;3.16;0.69;;;;
Q21;2021;060025285;UAD VIVALTO;750060402;2000;0.85;0.7;0.85;;;1
Q21;2021;060025285;UAD VIVALTO;750060402;2100;0.85;0.7;0.85;;;1
Q21;2021;060025285;UAD VIVALTO;750060402;9999;0.85;0.7;0.85;;;1
Q21;2021;060780145;CLINIQUE SAINT DOMINIQUE;060000049;2000;9.42;;;0.33;0.33;2
Q21;2021;060780145;CLINIQUE SAINT DOMINIQUE;060000049;2400;9.42;;;0.33;0.33;2
Q21;2021;060780145;CLINIQUE SAINT DOMINIQUE;060000049;9999;9.42;;;0.33;0.33;2
Q21;2021;060780186;LES LAURIERS ROSES CHAINES DE VIE 06;060006939;2000;2;;;;;
Q21;2021;060780186;LES LAURIERS ROSES CHAINES DE VIE 06;060006939;2400;2;;;;;
Q21;2021;060780186;LES LAURIERS ROSES CHAINES DE VIE 06;060006939;9999;2;;;;;
Q21;2021;060780277;CLINIQUE SAINTE BRIGITTE;920030269;2000;6.54;;;;;
Q21;2021;060780277;CLINIQUE SAINTE BRIGITTE;920030269;2400;6.54;;;;;
Q21;2021;060780277;CLINIQUE SAINTE BRIGITTE;920030269;9999;6.54;;;;;
Q21;2021;060780343;E3S SAINT JEAN;060000171;2000;1.28;;;;;13
Q21;2021;060780343;E3S SAINT JEAN;060000171;2400;1.28;;;;;13
Q21;2021;060780343;E3S SAINT JEAN;060000171;9999;1.28;;;;;13
Q21;2021;060780350;KORIAN LES HELLENIDES;750056335;2000;1.81;;;;;
Q21;2021;060780350;KORIAN LES HELLENIDES;750056335;2400;1.81;;;;;
Q21;2021;060780350;KORIAN LES HELLENIDES;750056335;9999;1.81;;;;;
Q21;2021;060780392;POLE ANTIBES SAINT JEAN;060000205;2000;3.02;;;;;13
Q21;2021;060780392;POLE ANTIBES SAINT JEAN;060000205;2400;3.02;;;;;13
Q21;2021;060780392;POLE ANTIBES SAINT JEAN;060000205;9999;3.02;;;;;13
Q21;2021;060780442;CLINIQUE SAINT FRANCOIS;060000213;2000;1;;;;;65
Q21;2021;060780442;CLINIQUE SAINT FRANCOIS;060000213;2100;1;;;;;61
Q21;2021;060780442;CLINIQUE SAINT FRANCOIS;060000213;2200;;;;;;4
Q21;2021;060780442;CLINIQUE SAINT FRANCOIS;060000213;9999;1;;;;;65
Q21;2021;060780459;CRF ORSAC MONT FLEURI;010783009;2000;5;;;;;
Q21;2021;060780459;CRF ORSAC MONT FLEURI;010783009;2400;5;;;;;
Q21;2021;060780459;CRF ORSAC MONT FLEURI;010783009;9999;5;;;;;
Q21;2021;060780491;INSTITUT ARNAULT TZANCK;060790797;2000;1.35;;;;;130
Q21;2021;060780491;INSTITUT ARNAULT TZANCK;060790797;2100;1.35;;;;;130
Q21;2021;060780491;INSTITUT ARNAULT TZANCK;060790797;9999;1.35;;;;;130
Q21;2021;060780517;POLYCLINIQUE SAINT JEAN;060000239;2000;3.88;;;2;;156
Q21;2021;060780517;POLYCLINIQUE SAINT JEAN;060000239;2100;3.88;;;2;;156
Q21;2021;060780517;POLYCLINIQUE SAINT JEAN;060000239;9999;3.88;;;2;;156
Q21;2021;060780525;CLINIQUE LE VAL D'ESTREILLES;060000247;2000;0.97;;;;;3
Q21;2021;060780525;CLINIQUE LE VAL D'ESTREILLES;060000247;2200;0.97;;;;;3
Q21;2021;060780525;CLINIQUE LE VAL D'ESTREILLES;060000247;9999;0.97;;;;;3
Q21;2021;060780541;CLINIQUE LA GRANGEA;060000262;2000;1.07;;;;;5
Q21;2021;060780541;CLINIQUE LA GRANGEA;060000262;2200;1.07;;;;;5
Q21;2021;060780541;CLINIQUE LA GRANGEA;060000262;9999;1.07;;;;;5
Q21;2021;060780558;CLINIQUE FSEF VENCE;750720575;2000;9.26;;;0.83;;
Q21;2021;060780558;CLINIQUE FSEF VENCE;750720575;2400;9.26;;;0.83;;
Q21;2021;060780558;CLINIQUE FSEF VENCE;750720575;9999;9.26;;;0.83;;
Q21;2021;060780590;CLINIQUE DU PALAIS;060000270;2000;;0;0;;;32
Q21;2021;060780590;CLINIQUE DU PALAIS;060000270;2100;;0;0;;;32
Q21;2021;060780590;CLINIQUE DU PALAIS;060000270;9999;;0;0;;;32
Q21;2021;060780665;CLINIQUE LE MERIDIEN;060000312;2000;2.72;;;;;6
Q21;2021;060780665;CLINIQUE LE MERIDIEN;060000312;2400;2.72;;;;;6
