bor;an;fi;rs;rscom;fi_ej;grp;stj;stjr;cat;catr;espic;mft;ccr;nat;sir;reg;dep;reg_diff;dep_diff;COMINSEE;NOMCOM;ARMT;CHLEJ0;FIPRE;ETAT_SAISIE;FINRAT;VAGUE;PROVENANCE;NUMVOI;TYPVOI;NOMVOI;BP;CPO;LIBCOM;COMPD;FILIALE0;SIRTET;RSTET;FIAUT1;RSAUT1;FIAUT2;RSAUT2;FIAUT3;RSAUT3;FIAUT4;RSAUT4;FIAUT5;RSAUT5;FIAUT6;RSAUT6;FIAUT7;RSAUT7;DADS_C1;DADS_C2;DADS_C3;DADS_C4;DADS_D1;MODEJ;TYPMD1;TYPMD2;TYPMD3;FIFU1;FIFU2;FIFU3;SCFU1;SCFU2;SCFU3;VAL;RESPREG
ID;2021;030000087;CH JACQUES LACARIN VICHY;;030780118;04;13;1;355;PUB2;1;0;;0;26030026400017;84;03;84;03;03310;VICHY;;0;;6;030780118;1;1;;BD;DENIERE;BP 2757;03201;VICHY CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;184
ID;2021;030000095;CH DE BOURBON L'ARCHAMBAULT;;030780126;04;13;1;355;PUB2;1;0;;0;26030001700068;84;03;84;03;03036;BOURBON L ARCHAMBAULT;;0;;6;030780126;1;1;;;;GAUTRINIERE;03160;BOURBON L ARCHAMBAULT;;;;;;;;;;;;;;;;;;;260300017;26030001700068;;;0;0;;;;;;;;;;P;184
ID;2021;030000160;CENTRE HOSPITALIER SPECIALISE D'AINAY;;030780282;04;12;1;292;PUB3;1;0;;0;26030493600016;84;03;84;03;03003;AINAY LE CHATEAU;;0;;6;030780282;1;1;6 B;R;DU PAVE;BP03;03360;AINAY LE CHATEAU;;;;;030001234;CENTRE DE SOINS DE LONGUE DUREE;;;;;;;;;;;;;;26030493600016;;;0;0;;;;;;;;;;P;184
ID;2021;030001689;CENTRE DE RADIOTHERAPIE JOSEPH BELOT;;030005821;18;88;2;698;PLU10;0;5;x;0;77900840800014;84;03;84;03;03098;DESERTINES;;0;;6;030005821;1;1;8;R;AMBROISE CROIZAT;;03630;DESERTINES;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;184
ID;2021;030002208;CH DPT COEUR DU BOURBONNAIS TRONGET;;030002158;04;11;1;355;PUB2;1;0;;0;26030501600016;84;03;84;03;03292;TRONGET;;0;;6;030002158;1;1;;;;LES COMBES;03240;TRONGET;;;;;030007942;centre hospitalier coeur du bourbonnais pavillon s;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;184
ID;2021;030003669;UNITE DE DIALYSE DE MONTLUCON;USLD COURTAIS;630000990;07;61;3;146;PNL5;6;4;1;0;30537704600027;84;03;84;03;03185;MONTLUCON;;0;;6;630000990;1;1;95;AV;DES DROITS DE L'HOMME;;03100;MONTLUCON;;0;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;P;184
ID;2021;030003719;UNITE DE DIALYSE DE MOULINS;CENTRE HOSPITALIER;630000990;07;61;3;146;PNL5;6;4;0;0;30537704600027;84;03;84;03;03190;MOULINS;;0;;6;630000990;1;1;10;AV;DU GENERAL DE GAULLE;BP 609;03006;MOULINS CEDEX;;0;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;P;184
ID;2021;030003768;UNITE DE DIALYSE DE VICHY;;630000990;07;61;3;146;PNL5;6;4;0;0;30537704600027;84;03;84;03;03310;VICHY;;0;;6;630000990;1;1;54;BD;DENIERE;;03209;VICHY CEDEX;CENTRE HOSPITALIER;0;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;P;184
ID;2021;030007942;CH DPT COEUR BOURBONNAIS ST POURCAIN;;030002158;04;11;1;355;PUB2;1;0;;0;26030501600032;84;03;84;03;03254;SAINT POURCAIN SUR SIOULE;;0;;6;030002158;1;1;;R;DE CHAMPFEUILLET;;03500;ST POURCAIN SUR SIOULE;PAVILLON ST-FRANÇOIS;;;;030002208;CENTRE HOSPITALIER COEUR DU BOURBONNAIS PAVILLON F;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;184
ID;2021;030008726;CTRE ONCO ST JEAN SITE MOULINS;;180006496;18;85;2;699;PLU10;0;5;x;0;53792793100015;84;03;84;03;03190;MOULINS;;;;6;180006496;1;1;10;AV;DU GENERAL DE GAULLE;;03000;MOULINS;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;184
ID;2021;030780548;POLYCLINIQUE LA PERGOLA;;030000194;09;73;2;365;PLU4;0;5;5;0;97552086700022;84;03;84;03;03310;VICHY;;0;;6;;2;1;75;ALL;DES AILES;BP 2118;03205;VICHY CEDEX;;1;802798934;ELSAN SAS;030000657;SELARL CIMVI;;;;;;;;;;;;;975520867;97552086700022;;;0;0;;;;;;;;;;P;184
ID;2021;030781116;HOPITAL PRIVE SAINT-FRANCOIS;;030000426;09;95;2;365;PLU4;0;4;5;0;91725015100029;84;03;84;03;03098;DESERTINES;;0;;6;;2;1;8;R;AMBROISE CROIZAT;BP 35 03103 MONTLUÇON CEDEX;03630;DESERTINES;;1;802798934;ELSAN SAS;;;;;;;;;;;;;;;917250151;;;;0;0;;;;;;;;;;P;184
ID;2021;030781637;SERVICE DE PSYCHIATRIE CHATELARD;CH DE MONTLUCON;030780100;14;13;1;355;PUB2;1;0;;0;26030017300069;84;03;84;03;03217;SAINT ANGEL;;0;;6;030780100;1;1;;;;;03170;ST ANGEL;;;;;;;;;;;;;;;;;;;;;;;0;1;;1;;030180020;;;;;;P;184
ID;2021;030785430;POLYCLINIQUE SAINT-ODILON;;030785422;09;73;2;365;PLU4;0;4;5;0;93565003600020;84;03;84;03;03190;MOULINS;;0;;6;;2;1;32;AV;PROFESSEUR E SORREL;;03000;MOULINS;;0;;;;;;;;;;;;;;;;;935650036;93565003600020;;;0;0;;;;;;;;;;P;184
ID;2021;040000036;EPS PIERRE GROUES DE BARCELONNETTE;;040780132;04;13;1;106;PUB2;1;0;;0;26040002300040;93;04;93;04;04019;BARCELONNETTE;;;;7;040780132;1;1;8;R;MAURIN;;04400;BARCELONNETTE;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;A;193
ID;2021;040000044;EPS DUCELIA DE CASTELLANE;;040780140;04;13;1;106;PUB2;1;0;;0;26040015500040;93;04;93;04;04039;CASTELLANE;;0;;7;040780140;1;1;;QUA;NOTRE DAME;;04120;CASTELLANE;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;A;193
ID;2021;040000069;CHI MANOSQUE SITE FORCALQUIER;;040780215;04;14;1;355;PUB2;1;0;;0;26040016300101;93;04;93;04;04088;FORCALQUIER;;0;;7;040780215;1;;1;AV;DU DOCTEUR EUGENE BERNARD;;04300;FORCALQUIER;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;A;193
ID;2021;040000093;CHI DE MANOSQUE LOUIS RAFFALLI;;040780215;04;14;1;355;PUB2;1;0;;0;26040016300077;93;04;93;04;04112;MANOSQUE;;0;;7;040780215;1;;;R;AUGUSTE GIRARD;BP 108;04101;MANOSQUE CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;A;193
ID;2021;040000119;EPS LUMIERE DE RIEZ;;040780231;04;13;1;106;PUB2;1;0;;0;26040011400013;93;04;93;04;04166;RIEZ;;0;;7;040780231;1;1;;PL;EMILE BOUTEUIL;;04500;RIEZ;;;;;;;;;;;;;;;;;;;260400114;;;;;0;;;;;;;;;;A;193
ID;2021;040000127;EPS VALLEE DE LA BLANCHE SEYNE ALPES;;040780249;04;13;1;106;PUB2;1;0;;0;26040012200057;93;04;93;04;04205;SEYNE;;0;;7;040780249;1;1;;RTE;DE SAINT PONS;;04140;SEYNE LES ALPES;;;;;;;;;;;;;;;;;;;260400122;26040012200057;;;0;0;;;;;;;;;;A;193
ID;2021;040000135;CHI DES ALPES DU SUD SITE DE SISTERON;;050002948;04;14;1;355;PUB2;1;0;;0;26050347900057;93;04;93;04;04209;SISTERON;;0;;7;050002948;2;;4;AV;DE LA LIBERATION;;04200;SISTERON;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;A;193
ID;2021;040000911;CENTRE HOSPITALIER DE DIGNE LES BAINS;04;040788879;04;13;1;355;PUB2;1;0;;0;26040358900013;93;04;93;04;04070;DIGNE LES BAINS;;0;;7;040788879;1;1;;QUA;SAINT CHRISTOPHE;BP 213;04003;DIGNE LES BAINS CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;A;193
ID;2021;040003113;HEMOD DES ALPES AUTODIALYSE SISTERON;;920033503;07;95;2;146;PLU5;0;4;5;0;32224819600071;93;04;93;04;04209;SISTERON;;0;;6;920033503;1;1;4;AV;DE LA LIBERATION;;04200;SISTERON;CH SISTERON;1;443357702;BBRAUN AVITUM;040784860;CENTRE D'HEMODIALYSE DES ALPES;040787541;AUTODIALYSE DE DIGNE;;;;;;;;;;;322248196;32224819600022;;;0;0;;;;;;;;;;P;193
ID;2021;040780389;CLINIQUE MEDICALE JEAN GIONO;ALMAVIVA SANTE;040000192;09;73;2;129;PLU4;0;5;5;0;34738828200035;93;04;93;04;04112;MANOSQUE;;0;;6;;2;1;81;BD;CHARLES DE GAULLE;;04100;MANOSQUE;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;193
ID;2021;040780405;CENTRE DES CARMES;;040000168;09;73;2;109;PLU8;0;5;5;0;00705004000018;93;04;93;04;04001;AIGLUN;;0;;6;;1;1;689;R;MARIUS AUTRIC;;04510;AIGLUN;;0;;;;;;;;;;;;;;;;;007050040;00705004000018;;;0;0;;;;;;;;;;P;193
ID;2021;040780470;CLINIQUE TOUTES AURES;ALMAVIVA SANTE;040000192;09;73;2;128;PLU4;0;5;5;0;70685014600012;93;04;93;04;04112;MANOSQUE;;0;;6;;2;1;;AV;DES SAVELS;;04100;MANOSQUE;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;193
ID;2021;040780488;CRF DE HAUTE PROVENCE L'EAU VIVE;;040000200;09;72;2;109;PLU8;0;4;5;0;38934237900010;93;04;93;04;04222;TURRIERS;;0;;6;;1;1;522;ROUTE;DES GARCINETS;;04250;TURRIERS;;0;;;;;;;;;;;;;;;;;389342379;;;;0;0;;;;;;;;;;P;193
ID;2021;040780520;KORIAN LE VERDON;;750056335;09;95;2;109;PLU8;0;4;5;0;34117411801170;93;04;93;04;04094;GREOUX LES BAINS;;0;;6;;1;1;;RTE;DE RIEZ;;04800;GREOUX LES BAINS;;;;;;;;;;;;;;;;;;;341174118;;;;0;0;;;;;;;;;;P;193
ID;2021;040782021;CTRE SOINS DE SUITE READAPT LE COUSSON;;130037815;09;40;3;109;PNL8;6;1;4;0;43017105800166;93;04;93;04;04070;DIGNE LES BAINS;;0;;6;;1;1;;RTE;DE NICE;CS 80008;04995;DIGNE LES BAINS CEDEX 9;;1;430171058;UGECAM PACA CORSE;;;;;;;;;;;;;;;430171058;43017105800166;;;;0;;;;;;;;;;P;193
ID;2021;040784860;CENTRE D'HEMODIALYSE DES ALPES;;920033503;07;95;2;141;PLU5;0;4;5;0;32224819600071;93;04;93;04;04112;MANOSQUE;;0;;6;920033503;1;1;;CHE;AUGUSTE GIRARD;;04100;MANOSQUE;POLE DE SANTE LOUIS RAFFALLI;1;443357702;BBRAUN AVITUM FRANCE;040003113;HEMODIALYSE SISTERON;040787541;AUTODIALYSE DE DIGNE;;;;;;;;;;;322248196;32224819600071;;;0;0;;;;;;;;;;P;193
ID;2021;040787541;HEMOD DES ALPES AUTODIALYSE DE DIGNE;PAVILLON DES LAVANDES;920033503;07;95;2;146;PLU5;0;4;5;0;32224819600071;93;04;93;04;04070;DIGNE LES BAINS;;0;;6;920033503;1;1;;QUA;ST CHRISTOPHE;;04000;DIGNE LES BAINS;CH DIGNE;1;443357702;BBRAUN AVITUM FRANCE;040784860;CENTRE D'HEMODIALYSE DES ALPES;040003113;HEMODIALYSE SISTERON;;;;;;;;;;;322248196;32224819600048;;;0;0;;;;;;;;;;P;193
ID;2021;040788440;CHI MANOSQUE USLD SITE SAINT ANDRE;;040780215;04;14;1;362;PUB9;1;0;;0;26040016300093;93;04;93;04;04112;MANOSQUE;;0;;7;040780215;1;1;45;AV;JEAN GIONO;;04100;MANOSQUE;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;A;193
ID;2021;050000041;CENTRE MEDICAL RHONE AZUR BRIANCON;;130037815;09;40;3;109;PNL8;6;1;4;0;43017105800406;93;05;93;05;05023;BRIANCON;;0;;6;;1;1;2;AV;ADRIEN DAURELLE;;05105;BRIANCON CEDEX;;1;430171058;UGECAM PACA-CORSE;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;193
ID;2021;050000058;CENTRE MEDICAL SSR RIO VERT;;050000033;09;60;3;109;PNL8;6;1;1;0;32013003200024;93;05;93;05;05162;SAULCE;;0;;6;;1;1;650;AV;DE MARSEILLE;;05110;LA SAULCE;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;193
ID;2021;050000066;CENTRE MEDICAL LA SOURCE;GROUPE SOS;050000082;09;73;2;109;PLU8;0;4;5;0;38595018300017;93;05;93;05;05149;SAINT LEGER LES MELEZES;;0;;6;;1;1;;;SERRE LAGIER;;05260;ST LEGER LES MELEZES;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;193
ID;2021;050000090;POLYCLINIQUE DES ALPES DU SUD GAP;;050006931;09;73;2;365;PLU4;0;4;5;0;42480931700029;93;05;93;05;05061;GAP;;0;;6;;2;1;3;R;ANTONIN CORONAT;;05000;GAP;;0;;;;;;;;;;;;;;;;;424809317;42480931700029;;;0;0;;;;;;;;;;P;193
ID;2021;050000132;CH BUECH DURANCE;;050007145;04;11;1;355;PUB2;1;0;;0;20003015300015;93;05;93;05;05070;LARAGNE MONTEGLIN;;0;;7;050007145;1;1;;R;DU DR PROVANSAL;;05300;LARAGNE MONTEGLIN;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;A;193
ID;2021;050000223;CENTRE HOSPITALIER AIGUILLES QUEYRAS;;050000108;04;13;1;106;PUB2;1;0;;0;26050003800013;93;05;93;05;05003;AIGUILLES;;0;;7;050000108;1;1;;R;SAINT JACQUES;;05470;AIGUILLES;;;;;;;;;;;;;;;;;;;260500038;26050003800013;;;0;0;;;;;;;;;;A;193
ID;2021;050000231;CH DES ESCARTONS DE BRIANCON;;050000116;04;13;1;355;PUB2;1;0;;0;26050004600016;93;05;93;05;05023;BRIANCON;;0;;7;050000116;1;;24;AV;ADRIEN DAURELLE;;05105;BRIANCON CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;A;193
ID;2021;050000256;CENTRE HOSPITALIER D'EMBRUN;;050000124;04;13;1;355;PUB2;1;0;;0;26050005300012;93;05;93;05;05046;EMBRUN;;0;;7;050000124;1;1;8;R;PIERRE ET MARIE CURIE;;05200;EMBRUN;;;;;;;;;;;;;;;;;;;260500053;26050005300012;;;0;0;;;;;;;;;;A;193
ID;2021;050000298;LA GUISANE;;050000496;09;70;2;109;PLU8;0;4;5;0;32595296800023;93;05;93;05;05183;VILLAR SAINT PANCRACE;;0;;6;;1;1;;R;CROIX DE BRETAGNE;;05100;VILLAR ST PANCRACE;;0;;;;;;;;;;;;;;;;;325952968;32595296800023;;;0;0;;;;;;;;;;P;193
ID;2021;050000348;CHI DES ALPES DU SUD SITE DE GAP;;050002948;04;14;1;355;PUB2;1;0;;0;26050347900016;93;05;93;05;05061;GAP;;0;;7;050002948;2;;1;PL;AUGUSTE MURET;BP 101;05007;GAP CEDEX;;;;;;;;;;;;;;;;;;;260503479;26050347900016;26050347900040;26050347900115;1;0;;;;;;;;;;A;193
ID;2021;050000454;LE FUTUR ANTERIEUR;;050000645;15;73;2;161;PLU7;0;3;5;0;32529250600012;93;05;93;05;05046;EMBRUN;;0;;6;;1;1;;RTE;DE CHALVET;;05200;EMBRUN;;0;;;;;;;;;;;;;;;;;;40915253500012;;;0;0;;;;;;;;;;P;193
ID;2021;050000488;LES ACACIAS CTRE MALADIES RESP ALLERG;KORIAN SANTE;050000678;09;95;2;109;PLU8;0;4;5;0;38705011500014;93;05;93;05;05023;BRIANCON;;0;;6;;1;1;46;RTE;DE GRENOBLE;BP 29;05107;BRIANCON CEDEX;;1;;SA KORIAN;;;;;;;;;;;;;;;;38705011500014;;;0;0;;;;;;;;;;P;193
ID;2021;050000637;CLINIQUE MONTJOY;KORIAN MONTJOY;050001163;09;95;2;109;PLU8;0;4;5;0;35400455800012;93;05;93;05;05023;BRIANCON;;0;;6;;1;1;52;RTE;DE GRENOBLE;;05100;BRIANCON;;1;;SA KORIAN;;;;;;;;;;;;;;;;35400455800012;;;0;0;;;;;;;;;;P;193
ID;2021;050000991;CENTRE MEDICAL CHANTOURS;;050000546;09;63;3;109;PNL8;6;1;1;0;78242485700012;93;05;93;05;05023;BRIANCON;;0;;6;;1;1;118;RTE;DE GRENOBLE;;05107;BRIANCON CEDEX;;0;;;;;;;;;;;;;;;;;782424857;;;;0;0;;;;;;;;;;P;193
ID;2021;050001064;CENTRE MEDICAL LA DURANCE;;050000561;09;60;3;109;PNL8;6;1;1;0;38645038100010;93;05;93;05;05170;TALLARD;;0;;6;;1;1;;QUA;620 rue du BARRY;;05130;TALLARD;;0;;;;;;;;;;;;;;;;;386450381;;;;0;0;;;;;;;;;;P;193
ID;2021;050002351;CENTRE RHONE AZUR GAP;;130037815;09;40;3;109;PNL8;6;1;4;0;43017105800273;93;05;93;05;05061;GAP;;0;;6;;1;1;2;CHE;DES PEUPLIERS;LES AUROUZES;05000;GAP;;0;;;;;;;;;;;;;;;;;;43017105800273;;;0;0;;;;;;;;;;P;193
ID;2021;050003359;AGDUC UNITE DE DIALYSE MED BRIANCON;;380793802;07;60;3;146;PNL5;6;4;1;0;30270104000230;93;05;93;05;05023;BRIANCON;;0;;6;380793802;1;1;26;AV;ADRIEN DAURELLE;;05105;BRIANCON CEDEX;SITE CH DES ESCARTONS;0;;;;;;;;;;;;;;;;;302701040;;;;0;0;;;;;;;;;;P;193
ID;2021;050006022;AGDUC UNITE D'AUTODIALYSE GAP;;380793802;07;60;3;146;PNL5;6;4;1;0;30270104000297;93;05;93;05;05061;GAP;;0;;6;380793802;1;1;1;PL;AUGUSTE MURET;;05000;GAP;SITE CHICAS GAP;0;;;;;;;;;;;;;;;;;302701040;;;;0;0;;;;;;;;;;P;193
ID;2021;050007533;INSTITUT PAOLI CALMETTES RADIOTH GAP;;130784127;18;65;3;131;PNL6;6;1;2;0;78292123300014;93;05;93;05;05061;GAP;;0;;6;130784127;2;1;1;PL;AUGUSTE MURET;BP 101;05007;GAP CEDEX;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;193
ID;2021;060000163;CH SAINT MAUR SAINT ETIENNE TINEE;;060780327;04;13;1;106;PUB2;1;0;;0;26060010100018;93;06;93;06;06120;SAINT ETIENNE DE TINEE;;0;;7;060780327;1;1;3;R;DROITE;;06660;ST ETIENNE DE TINEE;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;A;193
ID;2021;060000296;LA MAISON DU MINEUR;;060780640;09;60;3;109;PNL8;6;1;1;0;30483906100013;93;06;93;06;06157;VENCE;;0;;6;;1;1;577;AVE;HENRU GIRAUD;;06140;VENCE;;0;;;;;;;;;;;;;;;;;304839061;;;;0;0;;;;;;;;;;P;193
ID;2021;060000304;CENTRE HOSPITALIER DE BREIL SUR ROYA;;060780657;04;13;1;106;PUB2;1;0;;0;26060002800013;93;06;93;06;06023;BREIL SUR ROYA;;0;;7;060780657;1;1;;R;CORDIER;;06540;BREIL SUR ROYA;;;;;;;;;;;;;;;;;;;;26060002800013;;;0;0;;;;;;;;;;A;193
ID;2021;060000411;CH DU PAYS DE LA ROUDOULE PUGET;;060780780;04;13;1;106;PUB2;1;0;;0;26060006900017;93;06;93;06;06099;PUGET THENIERS;;0;;7;060780780;1;1;;QUA;LA CONDAMINE;;06260;PUGET THENIERS;;;;;;;;;;;;;;;;;;;260600069;26060006900017;26060006900041;26060006900066;1;0;;;;;;;;;;A;193
ID;2021;060000478;CENTRE HOSPITALIER DE GRASSE;;060780897;04;13;1;355;PUB2;1;0;;0;26060017600010;93;06;93;06;06069;GRASSE;;0;;7;060780897;1;1;;CHE;DE CLAVARY;BP 53149;06135;GRASSE CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;A;193
ID;2021;060000486;CH SAINT ELOI DE SOSPEL;;060780905;04;13;1;106;PUB2;1;0;;0;26060011900010;93;06;93;06;06136;SOSPEL;;0;;7;060780905;1;1;;PL;SAINT FRANCOIS;;06380;SOSPEL;;;;;;;;;;;;;;;;;;;260600119;;;;0;0;;;;;;;;;;A;193
ID;2021;060000494;CH SAINT LAZARE DE TENDE;;060780921;04;13;1;106;PUB2;1;0;;0;26060013500057;93;06;93;06;06163;TENDE;;0;;7;060780921;1;1;3;;AVENUE JEAN MEDECIN;;06430;TENDE;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;A;193
ID;2021;060000510;CH D'ANTIBES JUAN LES PINS;;060780954;04;13;1;355;PUB2;1;0;;0;26060015000015;93;06;93;06;06004;ANTIBES;;0;;7;060780954;1;1;107;AV;DE NICE;;06606;ANTIBES CEDEX;;;;;060013968;GIE IRM;;;;;;;;;;;;;260600150;26060015000015;;;;0;;;;;;;;;;A;193
ID;2021;060000528;CENTRE ANTOINE LACASSAGNE;;060780962;18;61;3;131;PNL6;6;1;2;0;78259658900013;93;06;93;06;06088;NICE;;0;;6;060780962;2;1;33;AV;DE VALOMBROSE;;06189;NICE CEDEX 2;;0;;;;;;;;;;;;;;;;;782596589;78259658900013;78259658900062;;0;0;;;;;;;;;;P;193
ID;2021;060000544;CH DE CANNES SIMONE VEIL;;060780988;04;13;1;355;PUB2;1;0;;0;26060020000018;93;06;93;06;06029;CANNES;;0;;7;060780988;1;1;15;AV;DES BROUSSAILLES;CS 50008;06414;CANNES CEDEX;;;;;;GIE - GIMBC (IRM);;GIE - IMPPGC (Scanner);;;;;;;;;;;260600200;26060020000018;;;;0;;;;;;;;;;A;193
ID;2021;060000551;USLD POLE SANTE VALLAURIS GOLFE JUAN;CENTRE GERONTOLOGIQUE;060781010;04;13;1;362;PUB9;1;0;;0;26060018400014;93;06;93;06;06155;VALLAURIS;;0;;7;060781010;1;1;;PL;ST ROCH;BP 249;06227;VALLAURIS CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;A;193
ID;2021;060001625;CENTRE JEAN CHANTON ROQUEBILLIERE;;060006889;04;14;1;106;PUB2;1;0;;0;26060331100010;93;06;93;06;06103;ROQUEBILLIERE;;0;;7;060006889;1;1;;BD;DU DOCTEUR RENE ROQUES;;06450;ROQUEBILLIERE;;;;;;;;;;;;;;;;;;;260603311;26060331100010;26060331100028;;;0;;;;;;;;;;A;193
ID;2021;060002102;CH LA PALMOSA DE MENTON;;060791761;04;13;1;355;PUB2;1;0;;0;26060021800010;93;06;93;06;06083;MENTON;;;;7;060791761;1;1;2;AV;ANTOINE PEGLION;BP 189;06507;MENTON CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;A;193
ID;2021;060005469;L'OLIVERAIE DES CAYRONS;GROUPE CLINEA;920030269;09;95;2;109;PLU8;0;4;5;0;30116075000131;93;06;93;06;06157;VENCE;;0;;6;;1;1;275;CHE;DE LA TOUR;;06140;VENCE;;1;301160750;SAS CLINEA;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;193
ID;2021;060006558;HAD ARNAULT TZANCK;;060798865;09;60;3;127;PNL10;7;4;1;0;32671295700074;93;06;93;06;06123;SAINT LAURENT DU VAR;;0;;6;;1;1;231;AV;DU DOCTEUR MAURICE DONAT;CS 10067;06721;ST LAURENT DU VAR CEDEX;;0;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;P;193
ID;2021;060010899;INSTITUT UNIVERSITAIRE FACE ET COU;;060785011;04;15;1;101;PUB1;1;0;;0;26060070500081;93;06;93;06;06088;NICE;;0;;7;060785011;2;1;31;AV;DE VALOMBROSE;;06000;NICE;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;A;193
ID;2021;060010949;AGAHTIR UDM ANTIBES;;060790540;07;60;3;146;PNL5;7;4;5;0;33857462700083;93;06;93;06;06004;ANTIBES;;0;;6;060790540;1;1;103T;AV;DE NICE RN7;;06606;ANTIBES CEDEX;SITE CH ANTIBES;0;;;060792926;CENTRE DE NEPHROLOGIE ANTIBES;;;;;;;;;;;;;538511163;53851116300023;;;0;0;;;;;;;;;;P;193
ID;2021;060015328;LES AIRELLES;;060015278;09;95;2;109;PLU8;0;4;5;0;38655028900022;93;06;93;06;06069;GRASSE;;0;;6;;1;1;29;RTE;DE CANNES;BP 31045;06131;GRASSE CEDEX;;0;;;;;;;;;;;;;;;;;386550289;;;;0;0;;;;;;;;;;P;193
ID;2021;060019213;USLD DOLCE FARNIENTE;;060005188;09;95;2;362;PLU9;0;5;0;0;32781357200044;93;06;93;06;06030;CANNET;;0;;6;;1;1;29;AV;DOLCE FARNIENTE;;06110;LE CANNET;;0;;;;;;;;;;;;;;;;;327813572;32781357200044;;;0;0;;;;;;;;;;P;193
ID;2021;060019627;CTRE AZUREEN CANCEROLOGIE SITE TZANCK;;060019551;18;85;2;698;PLU10;0;5;0;0;39467842900041;93;06;93;06;06085;MOUGINS;;0;;6;060019551;1;1;1;PLACE;DR JEAN LUC BROQUERIE;;06250;MOUGINS;;0;;;;;;;;;;;;;;;;;394678429;39467842900041;;;0;0;;;;;;;;;;P;193
ID;2021;060019676;AGAHTIR AUTODIALYSE UDM GRASSE;;060790540;07;60;3;146;PNL5;7;4;1;0;33495559800134;93;06;93;06;06069;GRASSE;;0;;6;060790540;1;1;;CHE;DE CLAVARY;;06130;GRASSE;SITE CH GRASSE;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;193
ID;2021;060021094;CLINIQUE VILLA ROMAINE;;060024619;09;72;2;109;PLU8;0;4;5;0;53884573600023;93;06;93;06;06088;NICE;;0;;6;;1;1;42;AV;DE LA VOIE ROMAINE;;06000;NICE;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;193
ID;2021;060021201;CENTRE DE CONVALESCENCE ATLANTIS;;060000155;09;95;2;109;PLU8;0;4;5;0;31122437200020;93;06;93;06;06088;NICE;;0;;6;;1;1;21;BD;DE TZAREVICTH;;06000;NICE;;1;968802249;SA CLINIQUE SAINT GEORGE;;;;;;;;;;;;;;;311224372;31122437200020;;;0;0;;;;;;;;;;P;193
ID;2021;060021276;AGAHTIR CENTRE HEMODIALYSE ET UDM NICE;;060790540;07;60;3;141;PNL5;7;4;1;0;33495559800084;93;06;93;06;06088;NICE;;0;;6;060790540;1;1;2;AV;DE RIMIEZ;;06105;NICE CEDEX 2;SITE CLINIQUE SAINT GEORGE;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;193
ID;2021;060021342;CTRE COBALTH TRAIT HTE ENERG SITE CLIN;;060003621;18;79;2;698;PLU10;0;5;0;0;78259526800015;93;06;93;06;06088;NICE;;;;6;060003621;1;1;10;BD;Pasteur;;06000;NICE;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;193
