BOR;AN;FI;RS;FI_EJ;LIT_MED;JLI_MED;SEJHC_MED;SEJ0_MED;JOU_MED;LIT_CHI;JLI_CHI;SEJHC_CHI;SEJ0_CHI;JOU_CHI;LIT_OBS;JLI_OBS;SEJHC_OBS;SEJ0_OBS;JOU_OBS;LIT_MCO;JLI_MCO;SEJHC_MCO;SEJ0_MCO;JOU_MCO;PLA_MED;SEJHP_MED;PLAN_MED;SEJN_MED;SEA_MED;PLA_CHI;SEJHP_CHI;PLA_OBS;SEJHP_OBS;PLAN_OBS;SEJN_OBS;PLA_MCO;SEJHP_MCO;PLAN_MCO;SEJN_MCO;SEA_MCO;PCAR;PDER;PEND;PGAS;PNEU;PPED;PPNE;PRHU;POPH;DEND;DNEU;DPED;DOPH;ACTCLI_PM;ACTCLI_SAG;ACTTEC_PM;ACTTEC_DEN;ACTTEC_SAG;ACTTEC_PNM
MCO;2021;070780168;CLINIQUE DU VIVARAIS SAINT DOMINIQUE;070000088;4;1460;37;0;357;45;16425;913;9;2531;;;0;0;0;49;17885;950;9;2888;;0;;;19;6;4312;;0;;;6;4312;;;19;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;070780424;CLINIQUE PASTEUR;070000245;20;7320;782;83;3435;129;47214;5733;540;22116;27;9882;913;33;3415;176;64416;7428;656;28966;1;1;0;;68;29;9881;;0;;;30;9882;0;;68;;;;;;;;;;;;;;;;;;;
MCO;2021;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;124;39192;5441;1661;25446;0;;0;0;0;15;5475;822;68;3014;139;44667;6263;1729;28460;3;352;;;167;5;558;2;271;;;10;1181;;;167;1;0;0;1;0;1;1;0;0;;;32;;15377;2353;13040;0;2825;1467
MCO;2021;080000219;CENTRE HOSPITALIER DE RETHEL;080001969;34;12410;2541;934;9668;25;9125;1090;94;4971;0;;47;46;1;59;21535;3678;1074;14640;1;22;;;18;12;2293;;0;;;13;2315;;;18;1;1;1;1;0;0;1;1;1;120;;;70;16906;2252;24727;292;894;26475
MCO;2021;080000276;CENTRE HOSPITALIER DE VOUZIERS;080001969;24;8760;1506;772;5156;0;;0;0;0;0;;0;0;0;24;8760;1506;772;5156;;0;;;0;;0;;0;;;;0;;;0;1;1;0;1;0;0;1;0;0;;;;;4139;245;6048;1;54;7104
MCO;2021;080000284;CENTRE HOSPITALIER DE FUMAY;080011174;15;5408;221;3;3084;;;0;0;0;;;0;0;0;15;5408;221;3;3084;;0;;;0;;0;;0;;;;0;;;0;1;0;0;0;0;0;0;1;0;;;;;1117;284;6633;0;169;713
MCO;2021;080000300;CENTRE HOSPITALIER DE NOUZONVILLE;080011174;8;2653;138;2;1524;;;0;0;0;;;0;0;0;8;2653;138;2;1524;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;317;115705;14049;2632;85126;79;28484;3886;86;20437;41;14965;2071;95;7550;437;159154;20006;2813;113113;27;3674;;;19288;18;2074;2;884;;;47;6632;;;19288;1;1;1;1;1;1;1;1;0;46;77;52;;64303;6571;78911;615;5440;28285
MCO;2021;080010465;GCS TERRIT ARDEN NORD SITE CH SEDAN;080010242;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;0;7;485;;0;;;7;485;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;080010473;GCS TERRIT ARDEN NORD SITE CH CHARLEVI;080010242;16;5840;516;19;3798;52;18980;4287;2993;5081;0;0;0;0;0;68;24820;4803;3012;8879;0;0;;;276;39;4495;0;0;;;39;4495;;;276;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;090000175;CHIVAL SITE ST JEAN DE VERGES;090781774;147;52545;10007;2701;45691;47;17155;1982;74;10409;25;9125;1626;91;6184;219;78825;13615;2866;62284;20;2710;;;11362;15;1931;2;786;;;37;5427;;;11362;1;0;1;1;0;1;1;0;0;60;;45;;46069;2592;61528;;776;9209
MCO;2021;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;53;19345;2228;510;15257;15;5475;913;106;4409;4;1460;327;140;637;72;26280;3468;756;20303;2;94;;;536;8;1733;;0;;;10;1827;;;536;1;0;1;1;1;1;0;0;0;;;;;16865;351;28784;1;481;2421
MCO;2021;090001629;CHIVAL SITE LAVELANET;090781774;23;8140;473;4;6543;;;0;0;0;;;0;0;0;23;8140;473;4;6543;;0;;;0;;0;;0;;;;0;;;0;1;0;0;1;0;1;0;0;0;;;10;;2089;224;2695;;229;
MCO;2021;100000082;CLINIQUE DU PAYS DE SEINE;100001148;;;0;0;0;37;13468;1031;162;2500;;;0;0;0;37;13468;1031;162;2500;;0;;;2;14;2727;;0;;;14;2727;;;2;;;;;;;;;;;;;;;;;;;
MCO;2021;100000090;CENTRE HOSPITALIER DE TROYES;100000017;324;118260;15657;1858;104304;80;29200;3800;73;21128;44;16060;2909;40;11081;448;163520;22366;1971;136513;41;4468;;;31019;15;2656;0;812;;;56;7936;;;31019;1;1;1;1;1;1;1;1;1;20;90;20;60;100986;4158;77485;434;8705;19298
MCO;2021;100000116;CENTRE HOSPITALIER DE BAR SUR AUBE;100000041;8;2920;215;1;3447;;;0;0;0;;;0;0;0;8;2920;215;1;3447;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2021;100000124;POLYCLINIQUE MONTIER LA CELLE;100009075;18;6570;946;16;4052;100;36500;3309;26;8757;;;0;0;0;118;43070;4255;42;12809;;0;;;658;11;9304;;0;;;11;9304;;;658;;;;;;;;;;;;;;;;;;;
MCO;2021;100000140;CENTRE HOSPITALIER DE BAR-SUR-SEINE;100000058;10;3660;260;3;3999;0;0;0;0;0;0;0;0;0;0;10;3660;260;3;3999;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2021;100000199;CENTRE HOSPITALIER DE ROMILLY/SEINE;100006279;63;22995;2542;387;19108;0;;0;0;0;18;6570;731;113;2217;81;29565;3273;500;21325;2;254;;;130;;0;2;126;;;4;380;;;130;1;0;1;1;1;1;1;1;0;;;7;;24800;3171;28926;0;1794;0
MCO;2021;100009364;MCO COMTE HENRI - CH DE TROYES;100000017;12;4380;311;16;4346;;;0;0;0;;;0;0;0;12;4380;311;16;4346;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;100009380;UNITE D'ALCOOLOGIE JEAN SCHIFFER;100000017;12;4380;119;3;1492;;;0;0;0;;;0;0;0;12;4380;119;3;1492;6;550;;;0;;0;;0;;;6;550;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;100010818;GCS ES CLINIQUE DE CHAMPAGNE SITE CLQ;100010792;8;2920;333;1;2613;69;25185;2528;2;6468;15;5475;378;16;1393;92;33580;3239;19;10474;;7;;;1773;25;6236;15;56;;;40;6299;;;1773;;;;;;;;;;;;;;;;;;;
MCO;2021;110000023;CH CARCASSONNE;110780061;253;81750;14976;1812;72831;62;21242;2906;64;15648;36;13134;2964;554;9267;351;116126;20846;2430;97746;21;3536;;;34677;5;1716;3;517;;;29;5769;;;34677;1;1;1;1;1;1;1;1;1;180;40;35;122;65521;3015;50813;160;4274;15380
MCO;2021;110000049;CH JEAN PIERRE CASSABEL;110780087;25;9125;1878;666;9284;;;0;0;0;;;0;0;0;25;9125;1878;666;9284;;0;;;0;;0;;0;;;;0;;;0;0;0;1;1;0;0;0;1;0;20;;;;2903;282;24578;;82;57
MCO;2021;110000056;CH NARBONNE HOTEL DIEU;110780137;215;78475;10390;1282;57676;58;21170;2426;95;11732;24;8760;1913;506;5365;297;108405;14729;1883;74773;14;1873;0;0;1345;14;3201;0;0;0;0;28;5074;0;0;1345;1;1;1;1;1;1;1;1;0;200;120;15;0;49837;6121;49984;13;3171;373
MCO;2021;110000189;CH LIMOUX QUILLAN SITE DE LIMOUX;110780707;30;10950;403;5;7175;;;0;0;0;;;0;0;0;30;10950;403;5;7175;;0;;;0;;0;;0;;;;0;;;0;1;0;1;1;1;0;0;1;0;90;60;;;;;;;;
MCO;2021;110000247;CH LEZIGNAN CORBIERES;110780772;37;13505;702;2;7824;;;0;0;0;;;0;0;0;37;13505;702;2;7824;2;296;;;17;;0;;0;;;2;296;;;17;1;1;1;1;1;;0;1;0;;;;;3910;;1818;;;2
MCO;2021;110004413;AIDER SANTE UAD NARBONNE;340000264;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;3886;;0;;0;;;;0;;;3886;0;0;0;0;0;0;0;0;0;;;;;0;;0;;;
MCO;2021;110004421;AIDER SANTE UAD LIMOUX QUILLAN;340000264;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;2897;;0;;0;;;;0;;;2897;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;110004439;AIDER SANTE UAD TREBES;340000264;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;1421;;0;;0;;;;0;;;1421;;;;;;;;;;;;;;;;;;;
MCO;2021;110005311;AIDER SANTE UDM CH CARCASSONNE;340000264;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;7142;;0;;0;;;;0;;;7142;0;0;0;0;0;0;0;0;0;;;;;79;;0;;;
MCO;2021;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;78;24510;4335;904;19791;51;13265;2817;106;10302;0;;0;0;0;129;37775;7152;1010;30093;11;1975;;;20525;34;10573;1;5;;;46;12553;;;20525;;;;;;;;;;;;;;;;;;;
MCO;2021;110780236;CH LIMOUX QUILLAN SITE DE QUILLAN;110780707;12;4380;227;1;3899;;;0;0;0;;;0;0;0;12;4380;227;1;3899;;0;;;0;;0;;0;;;;0;;;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;110780483;POLYCL MONTREAL;110000155;38;13870;4395;2390;10884;25;9125;2134;154;5673;;;0;0;0;63;22995;6529;2544;16557;4;1;;;2131;38;9627;;0;;;42;9628;;;2131;;;;;;;;;;;;;;;;;;;
MCO;2021;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;231;83649;12503;1344;70437;54;18600;3727;233;13378;24;8760;2028;348;7051;309;111009;18258;1925;90866;30;5492;3;131;34053;22;4261;1;2;0;0;53;9755;3;131;34053;1;1;0;1;1;1;1;1;0;;180;;;64669;4693;72153;3;5341;14081
MCO;2021;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;57;21005;3020;650;16057;27;8577;1444;52;6712;12;4380;749;166;2194;96;33962;5213;868;24963;5;127;;;2115;26;4846;;0;;;31;4973;;;2115;1;0;1;1;1;1;1;1;0;82;22;30;;15370;2189;35916;;328;2351
MCO;2021;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;34;12410;1562;355;8264;0;0;0;0;0;0;0;0;0;0;34;12410;1562;355;8264;0;0;0;0;97;8;569;0;0;0;0;8;569;0;0;97;0;0;0;1;0;1;1;0;0;;;4;;5331;847;9009;;1054;
MCO;2021;120000088;CH ETIENNE RIVIE ST GENIEZ D'OLT;120780093;6;2190;85;0;1665;;;0;0;0;;;0;0;0;6;2190;85;0;1665;6;2;;;0;;0;;0;;;6;2;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;120000096;CHI ESPALION ST LAURENT D'OLT;120780101;13;4745;62;0;1195;;;0;0;0;;;0;0;0;13;4745;62;0;1195;1;1;;;0;;0;;0;;;1;1;;;0;;;;;;;;;;;;;;;;;;;
MCO;2021;120001748;AIDER SANTE UAD UDM MILLAU;340000264;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;6702;;0;;0;;;;0;;;6702;;;;;;;;;;;;;;653;;148;;;
MCO;2021;120004569;CH MILLAU;120004528;38;13870;2089;274;11938;20;7300;1448;121;5194;16;5840;687;174;1751;74;27010;4224;569;18883;13;548;;;1225;14;3441;2;0;;;29;3989;;;1225;1;0;1;1;1;1;1;1;1;;;;;27730;2050;14303;133;355;2862
MCO;2021;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;35;11910;1960;486;11238;5;1678;224;7;851;6;2178;337;108;805;46;15766;2521;601;12894;3;422;;;191;3;766;2;0;;;8;1188;;;191;1;0;0;1;1;1;1;0;1;;5;3;380;9688;904;33694;;1607;1863
MCO;2021;130000409;CHI SITE D'AIX EN PROVENCE;130041916;322;111640;19303;3040;101238;60;31920;4666;190;21825;36;15568;2743;123;10984;418;159128;26712;3353;134047;43;6066;;;21744;10;3854;9;2035;;;62;11955;;;21744;1;1;1;1;1;1;1;1;1;120;120;58;92;90398;3761;71156;1139;4143;20462
MCO;2021;130000516;CH LOUIS BRUNET D'ALLAUCH;130781339;37;13505;748;10;7811;;;0;0;0;;;0;0;0;37;13505;748;10;7811;15;1779;;;0;;0;;0;;;15;1779;;;0;1;0;0;1;0;0;0;0;0;;;;;865;0;1291;38;0;334
MCO;2021;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;110;34507;6403;1287;27790;24;5996;1156;93;5471;19;6723;1484;80;5530;153;47226;9043;1460;38791;8;707;;;1017;9;1645;1;336;;;18;2688;;;1017;1;1;1;1;1;1;1;0;1;64;21;10;31;35817;2412;28336;2;1870;7294
MCO;2021;130001225;HOPITAL DU PAYS SALONAIS;130782634;158;56959;9811;864;52890;35;11909;1711;50;7830;22;8030;2073;428;6515;215;76898;13595;1342;67235;10;2246;;;3276;4;1061;2;294;;;16;3601;;;3276;1;1;1;1;0;1;1;1;1;60;;;60;41251;5331;21826;506;1601;5545
MCO;2021;130001647;INSTITUT PAOLI CALMETTES;130784127;214;77909;11151;240;72480;65;23725;4930;36;18118;;;0;0;0;279;101634;16081;276;90598;2;1767;;;76531;20;8110;;0;;;22;9877;;;76531;0;1;1;1;0;0;1;0;0;7;;;;106899;;56765;;;3623
MCO;2021;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;57;17190;4455;1647;16661;28;8195;1268;79;4859;20;7300;1764;457;4379;105;32685;7487;2183;25899;;0;;;118;6;887;;0;;;6;887;;;118;0;1;1;1;1;1;1;0;0;21;120;7;;16472;854;8119;;3307;1376
MCO;2021;130002827;CH JOSEPH IMBERT D'ARLES;130789274;148;54020;6104;1616;37581;23;8391;1150;60;5276;20;7300;1171;189;3962;191;69711;8425;1865;46819;0;258;;;2724;6;2667;0;0;;;6;2925;;;2724;1;1;1;1;1;1;1;1;1;240;120;120;150;41719;2418;38354;728;3270;23720
MCO;2021;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;155;56675;11524;2419;47114;35;12769;2143;48;8824;32;11680;2882;121;9578;222;81124;16549;2588;65516;16;2431;;;20978;15;1250;1;1323;;;32;5004;;;20978;1;1;1;1;0;1;1;0;0;150;;30;;61480;2449;41346;12;5804;4708
MCO;2021;130008253;CLINIQUE DE VITROLLES;130001084;0;0;1;0;2;39;14235;917;23;2711;45;16425;1305;61;4697;84;30660;2223;84;7410;0;0;;;204;18;4542;;85;;;18;4627;;;204;;;;;;;;;;;;;;;;;;;
MCO;2021;130034002;DIAVERUM PROVENCE SALON;130006562;0;;0;0;0;;;0;0;0;;;0;0;0;0;;0;0;0;;0;;;10673;;0;;0;;;;0;;;10673;;;;;;;;;;;;;;;;;;;
MCO;2021;130034044;DIAVERUM PROVENCE MARIGNANE;130006562;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;7954;;0;;0;;;;0;;;7954;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;130034093;DIAVERUM PROVENCE HE MARSEILLE 3E;130006562;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;8930;;0;;0;;;;0;;;8930;;;;;;;;;;;;;;;;;;;
MCO;2021;130034531;DIAVERUM PROVENCE ARLES;130006562;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;22209;;0;;0;;;;0;;;22209;;;;;;;;;;;;;;;;;;;
MCO;2021;130038003;CENTRE D'HEMODIALYSE DE PROVENCE AIX;130029218;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;26909;;0;;0;;;;0;;;26909;;;;;;;;;;;;;;;;;;;
MCO;2021;130041767;EUROMED CARDIO;130041262;37;13505;3235;467;9666;;;0;0;0;;;0;0;0;37;13505;3235;467;9666;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;130042096;GCS CENTRE CARDIO AXIUM RAMBOT;130042062;42;15330;3172;49;8354;;;0;0;0;;;0;0;0;42;15330;3172;49;8354;2;182;;;0;;0;;0;;;2;182;;;0;;;;;;;;;;;;;;;;;;;
MCO;2021;130043664;HOPITAL EUROPEEN;130002157;216;60417;8604;1303;56464;145;30885;5935;13;23759;;;0;0;0;361;91302;14539;1316;80223;47;12255;;;11028;49;11141;;0;;;96;23396;;;11028;1;1;1;1;1;1;1;1;1;180;17;31;66;168265;0;106813;0;0;4110
MCO;2021;130044753;CLINIQUE MONTICELLI VELODROME;130810336;;;0;0;0;21;5035;704;52;764;;;0;0;0;21;5035;704;52;764;;0;;;0;36;12501;;0;;;36;12501;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;130045263;VILLA IZOI;130007487;14;5110;113;0;4691;;;0;0;0;;;0;0;0;14;5110;113;0;4691;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;130050917;GCS CLINIQUE JEANNE D'ARC;130050891;5;1825;47;0;422;17;6018;1431;29;5720;;;0;0;0;22;7843;1478;29;6142;8;74;;;293;18;5726;;0;;;26;5800;;;293;0;0;0;0;0;0;0;0;0;;;;;;;821;;;3
MCO;2021;130780521;APHM HOPITAL NORD;130786049;439;132429;25706;5084;119069;204;64995;8635;104;50541;55;20075;3991;158;18506;698;217499;38332;5346;188116;41;6763;;;22942;33;5322;14;1633;;;88;13718;;;22942;1;1;1;1;0;1;1;0;1;139;;60;90;167633;9776;111889;3;4346;31535
MCO;2021;130781255;HOSPITALITE SAINT THOMAS DE VILLENEUVE;220020739;50;15770;896;15;12208;;;0;0;0;;;0;0;0;50;15770;896;15;12208;8;293;0;;81;;0;;0;;;8;293;0;;81;0;0;0;0;0;0;0;0;0;;;;;950;;;;;
MCO;2021;130781370;CLINIQUE JEANNE D'ARC;130000532;14;4956;167;0;403;0;0;0;0;0;;;0;0;0;14;4956;167;0;403;0;0;;;0;0;0;;0;;;0;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;114;41610;5117;17;28954;90;24750;3153;60;11556;0;0;0;0;0;204;66360;8270;77;40510;14;1281;0;0;3041;41;8439;0;0;0;0;55;9720;0;0;3041;;;;;;;;;;;;;;;;;;;
MCO;2021;130781867;CLINIQUE DE LA CIOTAT;130000813;;;0;0;0;37;13505;919;62;1726;;;0;0;0;37;13505;919;62;1726;;0;;;4373;27;6647;;0;;;27;6647;;;4373;;;;;;;;;;;;;;;;;;;
MCO;2021;130782071;CLINIQUE DE L'ETANG DE L'OLIVIER;130002454;28;10248;1697;228;8880;28;10248;1066;65;927;0;0;0;0;0;56;20496;2763;293;9807;;0;;;49;30;4664;;0;;;30;4664;;;49;;;;;;;;;;;;;;;;;;;
MCO;2021;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;64;23424;4752;743;24339;64;23424;2760;507;9948;;;0;0;0;128;46848;7512;1250;34287;;0;;;27;34;6663;;0;;;34;6663;;;27;;;;;;;;;;;;;;;;;;;
MCO;2021;130782162;CLINIQUE CHIRURGICALE DE MARTIGUES;130000987;15;5250;338;0;1192;61;21350;1249;0;3323;;;0;0;0;76;26600;1587;0;4515;;2144;;;234;16;4911;;0;;;16;7055;;;234;;;;;;;;;;;;;;;;;;;
MCO;2021;130782675;CLINIQUE VIGNOLI;130001233;;;0;0;0;19;6935;862;48;2457;;;0;0;0;19;6935;862;48;2457;;0;;;52;39;6478;;0;;;39;6478;;;52;;;;;;;;;;;;;;;;;;;
MCO;2021;130783152;CLINIQUE SAINTE ELISABETH;130001365;26;7520;625;17;7520;0;0;0;0;0;0;0;0;0;0;26;7520;625;17;7520;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
MCO;2021;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;221;64671;10527;168;73632;140;50298;2906;78;11551;63;18638;4337;146;20874;424;133607;17770;392;106057;108;6350;;;36505;25;2044;18;3397;;;151;11791;;;36505;1;0;0;0;0;0;0;0;1;;;;;159335;5279;64371;26;3773;17711
MCO;2021;130783293;APHM HOPITAL LA TIMONE;130786049;600;185094;41148;8661;187130;314;108432;11712;198;70594;;;0;0;0;914;293526;52860;8859;257724;101;33421;;;41897;26;1393;;0;;;127;34814;;;41897;1;1;0;1;1;0;1;0;1;;75;;90;163881;2;137419;6285;3;30030
MCO;2021;130783327;CLINIQUE BOUCHARD;130001415;62;26302;4713;1180;17194;42;15330;2130;262;3905;38;13870;2513;285;10216;142;55502;9356;1727;31315;39;0;;;22696;21;10001;1;1;;;61;10002;;;22696;;;;;;;;;;;;;;;;;;;
MCO;2021;130783665;CLINIQUE DE BONNEVEINE;130043722;29;10585;1345;1;6607;20;7300;422;2;1047;;;0;0;0;49;17885;1767;3;7654;12;2257;;;365;18;6014;1;48;;;31;8319;;;365;1;1;1;1;1;1;1;1;1;80;20;2;2;66386;;;;;55301
MCO;2021;130783723;CLINIQUE JUGE;130001456;;;0;0;0;61;22265;2709;9;6378;;;0;0;0;61;22265;2709;9;6378;;0;;;0;52;20310;;0;;;52;20310;;;0;;;;;;;;;;;;;;;;;;;
MCO;2021;130784051;HOPITAL PRIVE CLAIRVAL;130037823;134;48910;5958;275;39215;170;62050;7490;39;41842;0;;0;0;0;304;110960;13448;314;81057;79;179;;;13545;18;6728;;0;;;97;6907;;;13545;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;130784234;APHM HOPITAUX SUD SAINTE MARGUERITE;130786049;49;16520;1217;8;11084;32;9326;1279;0;5475;;;0;0;0;81;25846;2496;8;16559;51;7166;;;8645;6;461;;0;;;57;7627;;;8645;0;0;0;0;1;0;0;1;1;;;;;66360;;36282;114;1;7935
MCO;2021;130784481;DIAVERUM PROVENCE MARSEILLE 8E;130006562;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;47717;;0;;0;;;;0;;;47717;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;130784713;HOPITAL PRIVE BEAUREGARD VERT COTEAU;130038847;87;31755;6605;1291;34554;73;26645;2214;235;9062;103;37595;6042;1996;16085;263;95995;14861;3522;59701;;0;;;5962;38;10575;;0;;;38;10575;;;5962;;;;;;;;;;;;;;1910;;;;;
MCO;2021;130784903;CLINIQUE LA PHOCEANNE;130002041;43;15695;1517;4;12101;2;730;0;0;0;;;0;0;0;45;16425;1517;4;12101;;0;;;0;8;3675;;0;;;8;3675;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;130785389;CLINIQUE CHANTECLER;130002173;;;0;0;0;57;18900;1591;65;4518;;;0;0;0;57;18900;1591;65;4518;;0;;;61;30;9070;;0;;;30;9070;;;61;;;;;;;;;;;;;;;;;;;
MCO;2021;130785652;HOPITAL SAINT JOSEPH;130014228;375;136875;20970;2243;112849;160;58400;6886;211;34158;82;29930;6133;82;22741;617;225205;33989;2536;169748;21;3180;;;13102;63;15062;;0;;;84;18242;;;13102;1;1;1;1;1;1;1;1;1;40;21;30;25;180930;14036;153096;1397;17886;73425
MCO;2021;130785678;HOPITAL PRIVE VERT COTEAU BEAUREGARD;130002249;51;18615;2360;24;25994;42;15330;498;22;1862;;;0;0;0;93;33945;2858;46;27856;;0;;;2106;25;6263;;0;;;25;6263;;;2106;;;;;;;;;;;;;;76;;;;;
MCO;2021;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;60;21900;4270;75;28821;122;44530;8559;0;28355;;;22;2;63;182;66430;12851;77;57239;;8358;;;10931;41;14739;;0;;;41;23097;;;10931;;;;;;;;;;;;;;;;;;;
MCO;2021;130786445;MATERNITE CATHOLIQUE PROVENCE L'ETOILE;130002488;12;4392;594;15;3294;20;7320;400;43;722;62;22692;3302;5;15558;94;34404;4296;63;19574;2;352;;;68;4;615;;0;;;6;967;;;68;;;;;;;;;;;;;;4604;6020;;;;
MCO;2021;130786742;HIA LAVERAN;750821092;66;24090;5725;855;25771;29;10585;1696;60;7011;;;0;0;0;95;34675;7421;915;32782;2;0;;;305;10;2185;;0;;;12;2185;;;305;1;0;1;1;0;0;1;1;1;43;;;65;29791;0;42613;1756;0;9619
MCO;2021;130789159;CENTRE CARDIO VASCULAIRE VALMANTE;920030269;32;11680;786;1;6361;;;0;0;0;;;0;0;0;32;11680;786;1;6361;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2021;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;127;46136;7335;704;35933;85;28389;5689;682;18129;;;0;0;0;212;74525;13024;1386;54062;44;6444;;;5793;11;2044;;0;;;55;8488;;;5793;1;0;1;1;1;1;1;0;1;;;47;;61355;1321;36894;11;1100;20161
MCO;2021;130809015;CENTRE GERONTOLOGIQUE DEPARTEMENTAL;130001928;43;15695;857;9;11671;;;0;0;0;;;0;0;0;43;15695;857;9;11671;5;499;;;0;;0;;0;;;5;499;;;0;1;1;0;0;1;0;0;0;0;;;;;702;;279;0;;
MCO;2021;130809809;CHP AUBAGNE;130007156;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;22577;;0;;0;;;;0;;;22577;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;130810740;CLINIQUE AXIUM;130007362;47;16011;1394;52;11016;62;22630;3565;66;9989;0;0;0;0;0;109;38641;4959;118;21005;4;20;0;0;301;40;24381;0;0;0;0;44;24401;0;0;301;;;;;;;;;;;;;;;;;;;
MCO;2021;130811102;LA MAISON;130007487;24;8760;355;2;7566;;;0;0;0;;;0;0;0;24;8760;355;2;7566;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;225;82157;11454;3119;54811;34;12410;1969;130;9113;30;10950;2070;259;7708;289;105517;15493;3508;71632;12;1135;;;12290;10;1863;;0;;;22;2998;;;12290;1;1;1;1;1;1;1;1;1;;;;;33450;4905;36462;1922;5098;2054
MCO;2021;140000209;CHU COTE DE NACRE - CAEN;140000100;648;231162;35368;6448;200032;356;119680;18393;2538;86508;82;29930;4947;194;24188;1086;380772;58708;9180;310728;106;14852;;;42521;65;8450;2;280;;;173;23582;;;42521;1;1;1;1;1;1;1;1;1;205;75;60;51;232909;11944;155693;1283;1686;71540
MCO;2021;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;89;31028;4272;836;23957;15;4386;779;30;2314;0;0;0;0;0;104;35414;5051;866;26271;2;859;0;0;32;8;1349;0;0;0;0;10;2208;0;0;32;;;1;;1;1;;;1;98;30;44;80;25369;3449;36222;;9722;14920
MCO;2021;140000290;CLINIQUE NOTRE DAME - VIRE;140000449;4;1460;47;0;391;50;18250;1549;59;4540;;;0;0;0;54;19710;1596;59;4931;;0;;;105;34;4764;;0;;;34;4764;;;105;;;;;;;;;;;;;;;;;;;
