BOR;AN;FI;RS;FI_EJ;GRP;REG;DEP;STJ;STJR;CAT;CATR;ESPIC;MFT;CCR;VAGUE;NAT;SIR;COMPRS;NUMVOI;TYPVOI;ADRVOIENOM;COMPDist;ADRBP;ADRCPOST;ADRLIBCOM;COMINSEE;NUMTEL;ARMT
IDB;2021;030008221;CMP ADULTES MONTLUCON EST;030780100;24;84;03;13;1;156;PUB7;1;0;;0;0;;;34;R;DES FORGES;;;03100;MONTLUCON;03185;;
IDB;2021;030008239;CMP ADULTES COMMENTRY;030780100;24;84;03;13;1;156;PUB7;1;0;;0;0;;;5;PL;MARTENOT;;;03600;COMMENTRY;03082;;
IDB;2021;030008247;CMP ENFANTS MONTLUCON;030780100;24;84;03;13;1;156;PUB7;1;0;;0;0;;;3;R;JEAN BILLAUD;;;03100;MONTLUCON;03185;;
IDB;2021;030008254;CMP ENFANTS COMMENTRY;030780100;24;84;03;13;1;156;PUB7;1;0;;0;0;;;5;PL;MARTENOT;;;03600;COMMENTRY;03082;;
IDB;2021;030008262;CMP ENFANTS COSNE D'ALLIER;030780100;24;84;03;13;1;156;PUB7;1;0;;0;0;;;;CHT;DU PETIT BOIS;;;03430;COSNE D ALLIER;03084;;
IDB;2021;030008270;CATTP ADULTES MONTLUCON OUEST;030780100;24;84;03;13;1;425;PUB7;1;0;;0;0;;;10;R;LAKANAL;;;03100;MONTLUCON;03185;;
IDB;2021;030008288;CATTP ADULTES MONTLUCON EST;030780100;24;84;03;13;1;425;PUB7;1;0;;0;0;;;34;R;DES FORGES;;;03100;MONTLUCON;03185;;
IDB;2021;030008296;CATTP ENFANTS MONTLUCON;030780100;24;84;03;13;1;425;PUB7;1;0;;0;0;;;6;R;JEAN BILLAUD;;;03100;MONTLUCON;03185;;
IDB;2021;030008304;MAISON DES ADOLESCENTS;030780100;24;84;03;13;1;156;PUB7;1;0;;0;0;;;18;AV;DU HUIT MAI 1945;;;03100;MONTLUCON;03185;;
IDB;2021;030008312;CMP ADULTES VICHY PSY SUJET AGE;030780118;24;84;03;13;1;156;PUB7;1;0;;0;0;;;;R;BINTOT;ESPACE G. CANGUILHEM;;03200;VICHY;03310;;
IDB;2021;030008320;CMP ADULTES VICHY OUEST;030780118;24;84;03;13;1;156;PUB7;1;0;;0;0;;;;IMP;VICTORIA;ESPACE G. CANGUILHEM;;03200;VICHY;03310;;
IDB;2021;030008338;CMP ADULTES VICHY EST;030780118;24;84;03;13;1;156;PUB7;1;0;;0;0;;;2;AV;DE L'EUROPE;;;03200;VICHY;03310;;
IDB;2021;030008346;CMP ADULTES GANNAT;030780118;24;84;03;13;1;156;PUB7;1;0;;0;0;;;1;R;DU STADE;;;03800;GANNAT;03118;;
IDB;2021;030008353;CMP ADULTES LAPALISSE;030780118;24;84;03;13;1;156;PUB7;1;0;;0;0;;;;R;DE L'HOTEL DE VILLE;;;03120;LAPALISSE;03138;;
IDB;2021;030008361;CMP ADULTES LE MAYET DE MONTAGNE;030780118;24;84;03;13;1;156;PUB7;1;0;;0;0;;;;R;ROGER DEGOULANGE;;;03250;LE MAYET DE MONTAGNE;03165;;
IDB;2021;030008379;CMP ADULTES VARENNES SUR ALLIER;030780118;24;84;03;13;1;156;PUB7;1;0;;0;0;;;3;R;DE LA GENDARMERIE;;;03150;VARENNES SUR ALLIER;03298;;
IDB;2021;030008387;CMP ENFANTS VICHY;030780118;24;84;03;13;1;156;PUB7;1;0;;0;0;;;8;R;DU CHATEAU D'EAU;VILLA MADJEAN;;03200;VICHY;03310;;
IDB;2021;030008395;CMP ENFANTS GANNAT;030780118;24;84;03;13;1;156;PUB7;1;0;;0;0;;;1;R;DU STADE;;;03800;GANNAT;03118;;
IDB;2021;030008403;CMP ENFANTS LAPALISSE;030780118;24;84;03;13;1;156;PUB7;1;0;;0;0;;;;R;DE L'HOTEL DE VILLE;;;03120;LAPALISSE;03138;;
IDB;2021;030008411;CMP ENFANTS LE MAYET DE MONTAGNE;030780118;24;84;03;13;1;156;PUB7;1;0;;0;0;;;;R;ROGER DEGOULANGE;;;03250;LE MAYET DE MONTAGNE;03165;;
IDB;2021;030008429;CMP ADOLESCENTS CUSSET;030780118;24;84;03;13;1;156;PUB7;1;0;;0;0;;;32;CRS;TRACY;;;03300;CUSSET;03095;;
IDB;2021;030008437;CATTP ADULTES INTERSECTORIEL VICHY;030780118;24;84;03;13;1;425;PUB7;1;0;;0;0;;;;R;BINTOT;ESPACE G. CANGUILHEM;;03200;VICHY;03310;;
IDB;2021;030008445;CATTP ENFANTS VICHY;030780118;24;84;03;13;1;425;PUB7;1;0;;0;0;;;8;R;DU CHATEAU;VILLA MADJEAN;;03200;VICHY;03310;;
IDB;2021;030008452;MAISON DES ADOLESCENTS CUSSET;030780118;24;84;03;13;1;156;PUB7;1;0;;0;0;;;32;CRS;TRACY;;;03300;CUSSET;03095;;
IDB;2021;030008460;CATTP ADOLESCENTS CUSSET;030780118;24;84;03;13;1;425;PUB7;1;0;;0;0;;;32;CRS;TRACY;;;03300;CUSSET;03095;;
IDB;2021;030780092;CH DE MOULINS YZEURE;;02;84;03;13;1;355;;1;0;;1;1;;;;;DU GENERAL DE GAULLE;;BP 609;03006;MOULINS CEDEX;03190;0470357777;
IDB;2021;030780100;CH DE MONTLUCON NERIS-LES-BAINS;;02;84;03;13;1;355;;1;0;;1;1;;;;;DU 8 MAI 1945;;;03109;MONTLUCON CEDEX;03185;0470023030;
IDB;2021;030780118;CH DE VICHY;;02;84;03;13;1;355;;1;0;;1;1;;;;;DENIERE;;B.P 2757;03201;VICHY CEDEX;03310;0470973333;
IDB;2021;030780126;CH DE BOURBON L'ARCHAMBAULT;;02;84;03;13;1;355;;1;0;;1;1;;;;;DE LA REPUBLIQUE;;GAUTRINIERE;03160;BOURBON L ARCHAMBAULT;03036;0470673200;
IDB;2021;030780282;CHS D'AINAY LE CHATEAU;;02;84;03;12;1;292;;1;0;;1;1;;;;;DU PAVE;CENTRE PSYCHOTHERAPIQUE;;03360;AINAY LE CHATEAU;03003;0470022626;
IDB;2021;030780589;CHS D'YZEURE;030780092;24;84;03;13;1;355;PUB2;1;0;;0;0;26030383900054;;;RTE;DE GENNETINES;;BP 23;03401;YZEURE CEDEX;03321;;
IDB;2021;030781603;CENTRE DE SOINS LONGUE DUREE COURTAIS;030780100;34;84;03;13;1;362;PUB9;1;0;;0;0;26030017300028;CENTRE HOSPITALIER;18;AV;DU 8 MAI 1945;;BP 1148;03100;MONTLUCON;03185;;
IDB;2021;030783583;ULSD CH JACQUES LACARIN VICHY;030780118;34;84;03;13;1;362;PUB9;1;0;;0;0;26030026400074;CENTRE HOSPITALIER;;BD;DENIERE;;BP 2757;03201;VICHY CEDEX;03310;;
IDB;2021;030783989;CTRE DE PEDOPSYCHIATRIE JEAN BILLAUD;030780100;24;84;03;13;1;355;PUB2;1;0;;0;0;26030017300085;CENTRE HOSPITALIER DE MONTLUÇON;5;R;JEAN BILLAUD;;;03109;MONTLUCON CEDEX;03185;;
IDB;2021;030785042;HOPITAL DE JOUR - VICHY-OUEST-;030780118;24;84;03;13;1;355;PUB2;1;0;;0;0;26030026400116;;19;R;JEANNE D'ARC;;;03200;VICHY;03310;;
IDB;2021;030785190;UNITE DE SOINS DE LONGUE DUREE;030780092;34;84;03;13;1;362;PUB9;1;0;;0;0;26030383900039;;10;AV;DU GENERAL DE GAULLE;;BP 609;03006;MOULINS CEDEX;03190;;
IDB;2021;030785869;ESPACE CANGUILHEM;030780118;24;84;03;13;1;355;PUB2;1;0;;0;0;26030026400124;;22;R;BINTÔT;;;03200;VICHY;03310;;
IDB;2021;030785877;CTRE POST CURE MALADES MENTAUX;030780118;24;84;03;13;1;430;PUB7;1;0;;0;0;26030026400132;;12;R;CHARLES LOUIS PHILIPPE;;SITE ARLOING;03300;CUSSET;03095;0470965090;
IDB;2021;030785885;HOPITAL DE JOUR -PSY INFANTJUV-;030780118;24;84;03;13;1;355;PUB2;1;0;;0;0;26030026400140;;8;R;DU CHATEAU D'EAU;VILLA MADJEAN;;03200;VICHY;03310;;
IDB;2021;040002248;CENTRE DES CARMES USLD;040000168;39;93;04;73;2;362;PLU9;0;1;5;0;0;00705004000018;;686;AV;MARIUS AUTRIC;;;04510;AIGLUN;04001;0492303400;
IDB;2021;040005035;HOPITAL DE JOUR CASA CH DIGNE;040788879;24;93;04;13;1;355;PUB2;1;0;;0;0;26040358900054;;83;BD;VICTOR HUGO;CHANGEMENT D'ACDRESSE A VENIR;;04000;DIGNE LES BAINS;04070;;
IDB;2021;040005043;HOPITAL DE JOUR CH DIGNE;040788879;24;93;04;13;1;355;PUB2;1;0;;0;0;26040358900054;;8;R;JULES ARNOUX;;;04000;DIGNE LES BAINS;04;;
IDB;2021;040005209;HOP DE JOUR CMP CH DIGNE;040788879;24;93;04;13;1;355;PUB2;1;0;;0;0;26040358900013;;11;R;ALPHONSE RICHARD;;;04000;DIGNE LES BAINS;04070;;
IDB;2021;040780132;EPS PIERRE GROUES DE BARCELONNETTE;;02;93;04;13;1;106;;1;0;;1;1;;;;;MAURIN;;;04400;BARCELONNETTE;04019;0492810066;
IDB;2021;040780140;EPS DUCELIA CASTELLANE;;02;93;04;13;1;106;;1;0;;1;1;;;;;NOTRE DAME;;;04120;CASTELLANE;04039;0492839800;
IDB;2021;040780215;CHI DE MANOSQUE LOUIS RAFFALLI;;02;93;04;14;1;355;;1;0;;1;1;;;;;AUGUSTE GIRARD;;BP 108;04101;MANOSQUE CEDEX;04112;0492734210;
IDB;2021;040780231;EPS LUMIERE DE RIEZ;;02;93;04;13;1;106;;1;0;;1;1;;;;;EMILE BOUTEUIL;;;04500;RIEZ;04166;0492701016;
IDB;2021;040780249;EPS VALLEE DE LA BLANCHE;;02;93;04;13;1;106;;1;0;;1;1;;;;;DE SAINT PONS;;;04140;SEYNE LES ALPES;04205;0492309494;
IDB;2021;040787772;CENTRE HOSPIT SPE PSY DIGNE LES BAINS;040788879;24;93;04;13;1;355;PUB2;1;0;;0;0;26040358900054;;;QUA;SAINT CHRISTOPHE;;BP 213;04003;DIGNE LES BAINS CEDEX;04070;;
IDB;2021;040788218;HOPITAL DE JOUR YVES ARNOUX MANOSQUE;040788879;24;93;04;13;1;355;PUB2;1;0;;0;0;26040358900013;;;ALL;DU PARC;;;04100;MANOSQUE;04112;;
IDB;2021;040788580;HOPITAL DE JOUR PSY IJ CHATEAU ARNOUX;040788879;24;93;04;13;1;355;PUB2;1;0;;0;0;26040358900013;;68;BD;DU GENERAL DE GAULLE;;;04160;CHATEAU ARNOUX ST AUBAN;04049;;
IDB;2021;040788879;CENTRE HOSPITALIER DE DIGNE LES BAINS;;02;93;04;13;1;355;;1;0;;1;1;;;;;SAINT CHRISTOPHE;;BP 213;04003;DIGNE LES BAINS CEDEX;04070;0492301403;
IDB;2021;040788887;HOPITAL DE JOUR PSY GEN SISTERON;040788879;24;93;04;13;1;355;PUB2;1;0;;0;0;26040358900013;;1;R;SAINT URSULE;;;04200;SISTERON;04209;;
IDB;2021;040789232;HJ VILLA VERTE FORCALQUIER;040788879;24;93;04;13;1;355;PUB2;1;0;;0;0;26040358900013;;1;AV;DU DOCTEUR CASIMIR CAIRE;;;04300;FORCALQUIER;04088;;
IDB;2021;050000108;CENTRE HOSPITALIER AIGUILLES QUEYRAS;;02;93;05;13;1;106;;1;0;;1;1;;;;;SAINT JACQUES;;;05470;AIGUILLES;05003;0492467018;
IDB;2021;050000116;CH LES ESCARTONS A BRIANCON;;02;93;05;13;1;355;;1;0;;1;1;;;;;ADRIEN DAURELLE;;;05105;BRIANCON CEDEX;05023;0492252100;
IDB;2021;050000124;CENTRE HOSPITALIER D'EMBRUN;;02;93;05;13;1;355;;1;0;;1;1;;;;;PIERRE ET MARIE CURIE;;;05200;EMBRUN;05046;0492437302;
IDB;2021;050002369;CMP HELENE CHAIGNEAU;050007145;24;93;05;11;1;156;PUB7;1;0;;0;0;;;33;AV;DU COMMANDANT DUMONT;;;05000;GAP;05061;;
IDB;2021;050002948;CHI DES ALPES DU SUD;;02;93;05;14;1;355;;1;0;;2;1;;;;;AUGUSTE MURET;;BP 101;05007;GAP CEDEX;05061;0492406102;
IDB;2021;050003748;LE CORTO MALTESE PSY INFANTO JUVENILE;050007145;24;93;05;11;1;355;PUB2;1;0;;0;0;20003015300015;;4951;AV;EMILE DIDIER;;;05000;GAP;05061;;
IDB;2021;050005263;HOPITAL DE JOUR PSY INF JUV PRAMBULLE;050007145;24;93;05;11;1;355;PUB2;1;0;;0;0;20003015300114;;13;AV;ADRIEN DAURELLE;;;05100;BRIANCON;05023;;
IDB;2021;050005271;HOPITAL DE JOUR LES ISLES PSY INF JUV;050007145;24;93;05;11;1;355;PUB2;1;0;;0;0;;;11;R;DU MOULIN;;;05300;LARAGNE MONTEGLIN;05070;;
IDB;2021;050005701;CH BUECH USLD;050007145;34;93;05;11;1;362;PUB9;1;0;;0;0;20003015300056;CENTRE HOSPITALIER BUECH DURANCE;;R;DU DR PROVANSAL;;;05300;LARAGNE MONTEGLIN;05070;;
IDB;2021;050005958;CH DE BRIANCON SLD;050000116;34;93;05;13;1;362;PUB9;1;0;;0;0;26050004600040;ETOILE DES NEIGES;15;AV;ADRIEN DAURELLE;;;05105;BRIANCON CEDEX;05023;;
IDB;2021;050006071;CHI DES ALPES DU SUD SLD DE GAP;050002948;34;93;05;14;1;362;PUB9;1;0;;0;0;26050347900032;;1;PL;AUGUSTE MURET;;BP 101;05007;GAP CEDEX;05061;;
IDB;2021;050006105;CH D'EMBRUN SLD;050000124;34;93;05;13;1;362;PUB9;1;0;;0;0;26050005300038;;22;CHE;DES CROIX LOU VILAGE;;;05200;EMBRUN;05046;;
IDB;2021;050007145;CENTRE HOSPITALIER BUECH DURANCE;;02;93;05;11;1;355;;1;0;;1;1;;;;;DU DR PROVANSAL;;;05300;LARAGNE MONTEGLIN;05070;0492655120;
IDB;2021;050007202;CATTP HELENE CHAIGNEAU;050007145;24;93;05;11;1;425;PUB7;1;0;;0;0;;;33;AV;DU COMMANDANT DUMONT;;;05000;GAP;05061;;
IDB;2021;050007210;CMP CATTP LE CLUB;050007145;24;93;05;11;1;425;PUB7;1;0;;0;0;;;15;AV;ARTHUR AUDIBERT;;;05300;LARAGNE MONTEGLIN;05070;;
IDB;2021;050007228;CMP LE CLUB;050007145;24;93;05;11;1;156;PUB7;1;0;;0;0;;;15;AV;ARTHUR AUDIBERT;;;05300;LARAGNE MONTEGLIN;05070;;
IDB;2021;050007236;CMP PETIT NICE;050007145;24;93;05;11;1;156;PUB7;1;0;;0;0;;;;R;DE LA LIBERTE;;;05200;EMBRUN;05046;;
IDB;2021;050007244;CATTP PETIT NICE;050007145;24;93;05;11;1;425;PUB7;1;0;;0;0;;;;R;DE LA LIBERTE;;;05200;EMBRUN;05046;;
IDB;2021;050007251;CMP VEYNES;050007145;24;93;05;11;1;156;PUB7;1;0;;0;0;;;2B;R;DE PICASSO;;;05400;VEYNES;05179;;
IDB;2021;050007269;CATTP VEYNES;050007145;24;93;05;11;1;425;PUB7;1;0;;0;0;;;2B;R;DE PICASSO;;;05400;VEYNES;05179;;
IDB;2021;050007277;CMP LE RELAIS;050007145;24;93;05;11;1;156;PUB7;1;0;;0;0;;;5;R;DU CAPITAINE DE BRESSON;;;05000;GAP;05061;;
IDB;2021;050007285;ATELIER THERAPEUTIQUE ESPACES VERTS;050007145;24;93;05;11;1;425;PUB7;1;0;;0;0;;;14;R;DU MOULIN LA GRANGE;;;05300;LARAGNE MONTEGLIN;05070;;
IDB;2021;050007293;ATELIER THERAPEUTIQUE L'AUJOUR;050007145;24;93;05;11;1;425;PUB7;1;0;;0;0;;;26;R;VILLAROBERT;;;05000;GAP;05061;;
IDB;2021;050007301;CMP ADOS LADOUCETTE;050007145;24;93;05;11;1;156;PUB7;1;0;;0;0;;;1B;R;CARNOT;;;05000;GAP;05061;;
IDB;2021;050007319;CATTP ADOS LADOUCETTE;050007145;24;93;05;11;1;425;PUB7;1;0;;0;0;;;1B;R;CARNOT;;;05000;GAP;05061;;
IDB;2021;060003621;CTRE COBALT TRAITE HTE ENERG SITE CLIN;;08;93;06;79;2;699;;0;9;;1;1;;PARC IMPERIAL;;;TZARREWITCH;ADRESS A VENIR 28 BD TZARREWITCH;;06000;NICE;06088;0493538700;
IDB;2021;060004918;CHU DE NICE USLD DE TENDE;060785011;34;93;06;15;1;362;PUB9;1;0;;0;0;;;3;AV;JEAN MEDECIN;HOPITAL DE TENDE;;06430;TENDE;06163;;
IDB;2021;060006889;HOPITAUX DE LA VESUBIE;;02;93;06;14;1;106;;1;0;;1;1;;;;;DU DOCTEUR RENE ROQUES;;;06450;ROQUEBILLIERE;06103;0493034364;
IDB;2021;060019262;HJ AGORA CENTER CAGNES SUR MER;060800174;25;93;06;63;3;161;PNL7;6;1;;0;0;77555200300011;;35;AV;DE LA GARE;;;06800;CAGNES SUR MER;06027;;
IDB;2021;060019551;CTRE AZUREEN CANCEROLOGIE SITE TZANCK;;08;93;06;85;2;699;;0;9;;1;1;;;;;DU DOCTEUR JL BROQUERIE;SITE CLINIQUE PLEIN CIEL;;06250;MOUGINS;06085;0492926500;
IDB;2021;060019643;CMP DU CHS SAINTE MARIE;630786754;35;93;06;60;3;156;PNL7;6;1;;0;0;;;;PL;GENERAL DE GAULLE;;;06260;PUGET THENIERS;06099;0493050099;
IDB;2021;060019650;CMP CENTRE JEAN CHANTON;630786754;35;93;06;60;3;156;PNL7;6;1;;0;0;;;;BD;DR RENE ROQUES;;;06450;ROQUEBILLIERE;06103;0493034364;
IDB;2021;060019957;CMP LE SHOAN;060780988;24;93;06;13;1;156;PUB7;1;0;;0;0;;;27;AV;ISOLA BELLA;;;06400;CANNES;06029;;
IDB;2021;060019965;CMP ANTIBES MIRABEAU;060780954;24;93;06;13;1;156;PUB7;1;0;;0;0;;;3;AV;MIRABEAU;;;06600;ANTIBES;06004;;
IDB;2021;060019973;HJ LENVAL SECTEUR 06I04;060800174;25;93;06;63;3;161;PNL7;6;1;;0;0;;;69;AV;DE LA CALIFORNIE;;;06000;NICE;06088;0492030392;
IDB;2021;060019981;CMP LA TRINITE;060800174;25;93;06;63;3;156;PNL7;6;1;;0;0;;;4;AV;DU CHATEAU;;;06340;LA TRINITE;06149;0493895406;
IDB;2021;060020005;CMP COSTANZO 06I05;060800174;25;93;06;63;3;156;PNL7;6;1;;0;0;;;84;BD;GENERAL LOUIS DELFINO;;;06000;NICE;06088;0493895406;
IDB;2021;060020013;CMP LE PROMONTOIRE;060785011;24;93;06;15;1;156;PUB7;1;0;;0;0;;;9;R;DE L'ARGILAC;;;06510;CARROS;06033;;
IDB;2021;060020021;CMP HLM POINT DU JOUR;630786754;35;93;06;60;3;156;PNL7;6;1;;0;0;;;341;AV;DU GAL LECLERC;;;06700;ST LAURENT DU VAR;06123;;
IDB;2021;060020047;CMP LE REMBRANDT;630786754;35;93;06;60;3;156;PNL7;6;1;;0;0;;;58;BD;DU GENERAL DELFINO;;;06000;NICE;06088;0492002030;
IDB;2021;060020054;CMP VALLAURIS;060780954;24;93;06;13;1;156;PUB7;1;0;;0;0;;;;R;DU STADE;;;06220;VALLAURIS;06155;;
IDB;2021;060020666;HDJ SMPR CHS SAINTE MARIE;630786754;35;93;06;60;3;415;PNL7;6;1;;0;0;;;12;R;DE LA GENDARMERIE;;MAISON D'ARRET;06000;NICE;06088;;
IDB;2021;060024569;CMP VENCE LES CARIATIDES;060780954;24;93;06;13;1;156;PUB7;1;0;;0;0;;;44;AV;FOCH RESID LES CARIATHIDES;;;06140;VENCE;06157;;
IDB;2021;060024577;CMP VALBONNE;060780954;24;93;06;13;1;156;PUB7;1;0;;0;0;;;9;R;HENRY BARBARA;;;06560;VALBONNE;06152;;
IDB;2021;060024890;HOPITAL DE JOUR PSY LES BOSQUETS;060780988;24;93;06;13;1;355;PUB2;1;0;;0;0;26060020000018;;12;R;DU BOSQUET;;;06151;CANNES LA BOCCA CEDEX;06029;;
IDB;2021;060024908;HOPITAL DE JOUR PSY ISOLA BELLA;060780988;24;93;06;13;1;355;PUB2;1;0;;0;0;26060020000018;;27;AV;ISOLA BELLA;;;06400;CANNES;06029;;
IDB;2021;060024916;HDJ LE BELLAGIO CHS SAINTE MARIE;630786754;35;93;06;60;3;292;PNL3;6;1;;0;0;77563330800066;;18;AV;CYRILLE BESSET;;;06100;NICE;06088;;
IDB;2021;060024924;HDJ MARIE BEATRICE CHS SAINTE MARIE;630786754;35;93;06;60;3;292;PNL3;6;1;;0;0;77563330800066;;53;AV;DE SOSPEL;;;06500;MENTON;06083;;
IDB;2021;060024932;HDJ DU CONGRES CHS SAINTE MARIE;630786754;35;93;06;60;3;292;PNL3;6;1;;0;0;77563330800066;;6;R;DU CONGRES;;;06000;NICE;06088;;
IDB;2021;060024940;HDJ ATELIER THERAPEUTIQUE AGRICOLE;630786754;35;93;06;60;3;292;PNL3;6;1;;0;0;77563330800066;CHS SAINTE MARIE;1310;CHE;DE RIMIEZ;;;06730;ST ANDRE DE LA ROCHE;06114;;
IDB;2021;060780327;CH SAINT MAUR SAINT ETIENNE TINEE;;02;93;06;13;1;106;;1;0;;1;1;;;;;DROITE;;;06660;ST ETIENNE DE TINEE;06120;0493232828;
IDB;2021;060780657;CENTRE HOSPITALIER DE BREIL SUR ROYA;;02;93;06;13;1;106;;1;0;;1;1;;;;;CORDIER;;;06540;BREIL SUR ROYA;06023;0493043700;
IDB;2021;060780780;CH DU PAYS DE LA ROUDOULE A PUGET;;02;93;06;13;1;106;;1;0;;1;1;;;;;LA CONDAMINE;;;06260;PUGET THENIERS;06099;0493050030;
IDB;2021;060780897;CENTRE HOSPITALIER DE GRASSE;;02;93;06;13;1;355;;1;0;;1;1;;;;;DE CLAVARY;;BP 53149;06135;GRASSE CEDEX;06069;0493095101;
IDB;2021;060780905;CH SAINT ELOI DE SOSPEL;;02;93;06;13;1;106;;1;0;;1;1;;;;;SAINT FRANCOIS;;;06380;SOSPEL;06136;0493043030;
IDB;2021;060780921;CH SAINT LAZARE DE TENDE;;02;93;06;13;1;106;;1;0;;1;1;;;;;SPEGGI ROUTE NATIONALE 204;;;06430;TENDE;06163;0493046227;
IDB;2021;060780954;CH D'ANTIBES JUAN LES PINS;;02;93;06;13;1;355;;1;0;;1;1;;;;;DE NICE;;;06606;ANTIBES CEDEX;06004;0497247890;
IDB;2021;060780962;CENTRE ANTOINE LACASSAGNE;;08;93;06;61;3;131;;6;0;;2;1;;;;;DE VALOMBROSE;;;06189;NICE CEDEX 2;06088;0492031503;
IDB;2021;060780988;CH DE CANNES SIMONE VEIL;;02;93;06;13;1;355;;1;0;;1;1;;;;;DES BROUSSAILLES;;CS 50008;06414;CANNES CEDEX;06029;0493697001;
IDB;2021;060781010;POLE SANTE VALLAURIS GOLFE JUAN;;02;93;06;13;1;355;;1;1;;1;1;;CTRE GERONTO CONSULT MEDICO CHIR;;;ST ROCH;;BP 249;06227;VALLAURIS CEDEX;06155;0493647200;
IDB;2021;060781069;HJ COSTANZO 06I05;060800174;25;93;06;63;3;161;PNL7;6;1;;0;0;77555200300045;;84;BD;GENERAL LOUIS DELFINO;;;06000;NICE;06088;0493895406;
IDB;2021;060785011;CTRE HOSPITALIER UNIVERSITAIRE DE NICE;;02;93;06;15;1;101;;1;0;;2;1;;;;;REINE VICTORIA;;CS 91179;06003;NICE CEDEX 1;06088;0492037777;
IDB;2021;060787587;HDJ SAINT MICHEL CHS SAINTE MARIE;630786754;35;93;06;60;3;292;PNL3;6;1;;0;0;77563330800397;;16;R;PRATO;;;06500;MENTON;06083;0492104949;
IDB;2021;060787678;CMP MENTON;060800174;25;93;06;63;3;156;PNL7;6;1;;0;0;;;40;R;PARTOUNEAU;;;06500;MENTON;06083;0493571873;
IDB;2021;060787686;CMP BEAUSOLEIL;630786754;35;93;06;60;3;156;PNL7;6;1;;0;0;;;5;AV;DE VILAINE;;;06240;BEAUSOLEIL;06012;0493780807;
IDB;2021;060787769;CMP CAGNES SUR MER;060800174;25;93;06;63;3;156;PNL7;6;1;;0;0;34300074100029;;35;AV;DE LA GARE;;;06800;CAGNES SUR MER;06027;0492020828;
IDB;2021;060787777;HJ CMP CATTP LES VIOLETTES;060780988;24;93;06;13;1;355;PUB2;1;0;;0;0;26060020000083;;14;R;DES BROUISSAILLES;;CS 50008;06400;CANNES;06;;
IDB;2021;060787785;CMP PLACE DU CARRET;060800174;25;93;06;63;3;156;PNL7;6;1;;0;0;;;;PL;DU CARRET VIEUX NICE;;;06300;NICE;06088;0493620101;
IDB;2021;060787793;CMP DE CARROS;060800174;25;93;06;63;3;156;PNL7;6;1;;0;0;;;;R;DES ABEILLES;;;06510;CARROS;06033;0493291427;
IDB;2021;060787801;HOPITAL DU PETIT PARIS;060780897;24;93;06;13;1;355;PUB2;1;0;;0;0;;;78;BD;VICTOR HUGO;;;06130;GRASSE;06069;;
IDB;2021;060787819;CMP VENCE LE RIOU;060780954;24;93;06;13;1;156;PUB7;1;0;;0;0;;;9;AV;DE LA RESISTANCE;;;06140;VENCE;06157;;
IDB;2021;060787827;CMP MICHEL ANGE;630786754;35;93;06;60;3;156;PNL7;6;1;;0;0;77563330800405;;36;R;LAMARTINE;;;06100;NICE;06088;0493525822;
IDB;2021;060787835;HDJ SAINTE AGATHE CHS SAINTE MARIE;630786754;35;93;06;60;3;292;PNL3;6;1;;0;0;77563330800413;;6;BD;DU GENERAL DELFINO;;;06300;NICE;06088;0493550157;
IDB;2021;060787876;CMP LE PANTE NICE;630786754;35;93;06;60;3;156;PNL7;6;1;;0;0;77563330800421;;4;R;LEPANTE;;;06000;NICE;06088;0493853010;
IDB;2021;060788239;CMP LES EAUX VIVES;630786754;35;93;06;60;3;156;PNL7;6;1;;0;0;77563330800439;;6;R;DE LA GENDARMERIE;;;06000;NICE;06088;0493625501;
IDB;2021;060788254;CMP DU PARC;060800174;25;93;06;63;3;156;PNL7;6;1;;0;0;;;18;AV;GAY;;;06000;NICE;06088;0493876998;
IDB;2021;060788262;HOPITAL DE JOUR CHU NICE;060785011;24;93;06;15;1;101;PUB1;1;0;;0;0;77555200300201;;;BD;PAUL MONTEL IMM LE SAVOIE;;;06200;NICE;06088;;
IDB;2021;060788304;CMP CATTP ANTIBES LE PROXIMA;060780954;24;93;06;13;1;156;PUB7;1;0;;0;0;;;2067;CHE;DE SAINT CLAUDE;;;06600;ANTIBES;06004;;
IDB;2021;060788320;CMP ADULTE;060780988;24;93;06;13;1;156;PUB7;1;0;;0;0;26060020000091;;17;R;MARCO DEL PONTE;;;06150;CANNES;06029;;
IDB;2021;060788338;CMP LES 4 COINS;060780988;24;93;06;13;1;156;PUB7;1;0;;0;0;26060020000109;;124;AV;MICHEL JOURDAN;;;06150;CANNES;06029;;
IDB;2021;060788379;HDJ CAGNES SUR MER CHS SAINTE MARIE;630786754;35;93;06;60;3;292;PNL3;6;1;;0;0;;;65;AV;DE LA GARE;;;06800;CAGNES SUR MER;06027;;
IDB;2021;060788577;HDJ RAIMBALDI CHS SAINTE MARIE;630786754;35;93;06;60;3;292;PNL3;6;1;;0;0;77563330800447;;26;BD;RAIMBALDI;;;06000;NICE;06088;0493878027;
IDB;2021;060788759;HJ JEUNES ENFANTS LENVAL SECTEUR 06I03;060800174;25;93;06;63;3;161;PNL7;6;1;;0;0;;;337;CHE;SAINT ANTOINE GINESTIERE;;;06200;NICE;06088;0493860386;
IDB;2021;060788791;CMP CATTP IJ LA PARENTHESE;060780988;24;93;06;13;1;156;PUB7;1;0;;0;0;26060020000117;;229;RTE;DE CANNES QUART LA PAOUTE;GRASSE 2000;;06130;GRASSE;06069;0493403060;
