BOR;AN;FI;RS;FI_EJ;CANCERO_A1;CANCERO_A2;CANCERO_A3;CANCERO_A4;CANCERO_B4;CANCERO_A5;CANCERO_A6;CANCERO_B6;CANCERO_A7;CANCERO_A8;CANCERO_B8;CANCERO_C8;CANCERO_A9;CANCERO_B9;CANCERO_C9;CANCERO_A10;CANCERO_A11;CANCERO_B11;CANCERO_C11;CANCERO_D11;CANCERO_A12;CANCERO_B12;CANCERO_A13;CANCERO_A14;CANCERO_A15;CANCERO_B15;CANCERO_A16;CANCERO_B16;CANCERO_A17;CANCERO_B17;CANCERO_A18;CANCERO_A19;CANCERO_A20;CANCERO_A21;CANCERO_A22;CANCERO_A23;CANCERO_B19;CANCERO_B20;CANCERO_B21;CANCERO_B22;CANCERO_B23;CANCERO_C19;CANCERO_C20;CANCERO_C21;CANCERO_C22;CANCERO_C23;CANCERO_A24;CANCERO_A25;CANCERO_A26;CANCERO_A27;CANCERO_B24;CANCERO_B25;CANCERO_B26;CANCERO_B27;CANCERO_C24;CANCERO_C25;CANCERO_C26;CANCERO_C27;CANCERO_D24;CANCERO_D26;CANCERO_E24;CANCERO_E26;CANCERO_A28;CANCERO_A29;CANCERO_B28;CANCERO_B29;CANCERO_C28;CANCERO_C29;CANCERO_A30;CANCERO_A31;CANCERO_A32;CANCERO_A33;CANCERO_A34;CANCERO_B30;CANCERO_B31;CANCERO_B32;CANCERO_B33;CANCERO_B34;CANCERO_C30;CANCERO_C31;CANCERO_C32;CANCERO_C33;CANCERO_C34
CANCERO;2021;130043664;HOPITAL EUROPEEN;130002157;1;0;0;9937;0;8282;11785;0;1;;;;8439;0;218;7945;1060;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;130044753;CLINIQUE MONTICELLI VELODROME;130810336;0;0;0;120;0;117;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;130048176;IRIDIS MARSEILLE SITE HP CLAIRVAL;130037856;0;1;0;33077;;30444;0;;;;;;;;;;;;;;4;1;;2633;30444;0;0;0;2036;0;0;0;6;21;4;12;6;1;0;0;1;3.14;6.6;21;4;12.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;130050917;GCS CLINIQUE JEANNE D'ARC;130050891;1;0;0;419;0;275;623;0;0;840000350;;;36;0;0;37;6;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;130780521;APHM HOPITAL NORD;130786049;1;1;1;23528;0;20576;16996;0;1;;;;9833;0;1305;8352;1209;0;0;0;1;;;1060;10958;174;0;0;678;23;0;;;12;;13;4;4;3;;1;1.37;3.59;16.58;;12.81;51;12;5;1;3326;7229;333;19;2;0;1;1;12363;1314;5;1;2;6;1;6;2.5;6.08;31;13;2;;12;1;2;;;4;30.19;13.01;1.9;;14.02
CANCERO;2021;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;1;0;1;3088;0;2747;2620;0;1;;;;2637;0;1;2622;257;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;;;0;2895;0;0;0;0;0;0;0;0;0;0;;0;5;2;2.5;1;3;;0;2;0;0;;2;0;;3;;0.5;0.1;0
CANCERO;2021;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;0;0;0;282;0;97;1601;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;130782162;CLINIQUE CHIRURGICALE DE MARTIGUES;130000987;1;0;0;298;0;245;158;0;0;130002835;;;187;0;0;187;30;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;130782675;CLINIQUE VIGNOLI;130001233;1;0;0;367;0;222;657;0;0;130001225;;;52;0;0;52;9;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;1;1;0;6583;40;5043;10280;289;1;;;;5219;40;214;4883;496;14;0;0;0;;;0;0;13;0;0;13;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;130783293;APHM HOPITAL LA TIMONE;130786049;1;1;1;38577;0;34779;21630;0;1;;;;13305;0;1385;10108;1894;0;2;0;3;;9;1071;22294;1291;0;628;1887;27;577;3;;27;;17;4;6;1;;2;4.6;4.76;27.2;;17.01;55;28;;;2647;9928;0;0;8;0;0;0;11193;0;22;0;4;10;3;5;3.65;10.4;63;29;3;;12;10;3;2;;4;68.76;29.45;3.82;;14.75
CANCERO;2021;130783327;CLINIQUE BOUCHARD;130001415;0;0;0;237;0;104;612;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;130783665;CLINIQUE DE BONNEVEINE;130043722;1;0;1;299;0;274;99;0;0;130043664;130784713;;190;0;2;188;27;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;0;188;0;0;0;0;0;0;0;0;0;0;1;;;1;1;0.5;;;;;;4;1;1;1;1;0.6;0.2;0.2;0.2;1
CANCERO;2021;130783723;CLINIQUE JUGE;130001456;0;0;0;289;0;282;8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;130784051;HOPITAL PRIVE CLAIRVAL;130037823;1;1;1;7467;0;6657;7742;0;1;;;;6855;0;194;6406;775;0;0;0;4;1;;2633;30444;0;0;0;2036;0;0;0;6;21;4;12;6;1;0;0;1;3.14;6.6;21;4;12.5;30;22;;;656;6478;0;0;0;0;0;0;6245;0;0;0;;;2;;1;;18;12;1;1;10;2;3;;;1;15.02;7.95;1;1;8.28
CANCERO;2021;130784713;HOPITAL PRIVE BEAUREGARD VERT COTEAU;130038847;1;1;1;6460;0;5755;5654;0;1;;;;5679;0;5;5547;573;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;22;;;0;5597;0;0;0;0;0;0;0;0;0;0;;5;4;1;2;5.5;6;;1;;;;;;;;7.08;;1;;
CANCERO;2021;130785389;CLINIQUE CHANTECLER;130002173;0;0;0;177;0;98;408;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;130785652;HOPITAL SAINT JOSEPH;130014228;1;0;1;11635;101;10013;10358;399;1;;;;9978;101;415;9487;1021;14;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;1;28;;;229;9449;0;0;0;0;0;0;1700;0;0;0;2;5;4;;4.3;4.85;11;;1;;11;5;;;;1;12.2;;1;;9.9
CANCERO;2021;130785678;HOPITAL PRIVE VERT COTEAU BEAUREGARD;130002249;1;0;1;1951;0;1763;2922;0;1;;;;1727;0;0;1664;142;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;0;1673;0;0;0;0;0;0;0;0;0;0;;;2;2;1;1;2;;;;;1;;1;;;1.69;;0.5;;
CANCERO;2021;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;1;0;1;12303;0;10873;8713;0;1;;;;10522;0;165;10189;1176;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;25;25;;;810;9952;0;0;1;0;0;0;6184;0;1;0;3;7;3;16;;;6;;;;;;;2;;;6;;1.52;;
CANCERO;2021;130786445;MATERNITE CATHOLIQUE PROVENCE L'ETOILE;130002488;0;0;0;164;0;114;106;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;130786742;HIA LAVERAN;750821092;1;0;0;83;0;36;511;0;1;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;1;1;0;3980;0;3188;7758;0;0;130783293;;;3386;0;447;2650;16;0;236;0;;;;0;0;25;0;0;2;16;0;;;;;5;;;;;8;;;;;6.23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;130810740;CLINIQUE AXIUM;130007362;0;0;0;807;0;412;2355;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;1;0;0;1306;6;1219;976;57;1;;;;1246;6;12;1210;179;2;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;140000209;CHU COTE DE NACRE - CAEN;140000100;1;0;1;19235;0;15752;28694;0;1;;;;16933;0;990;15262;1881;0;77;0;;;;;;;;;;;;;;;;;;;;;;;;;;;7;4;;;227;2052;0;0;203;1935;0;0;948;0;875;0;;2;;;;1.56;7;3;;;4;4;;1;;3;7.52;2.55;0.4;;4.58
CANCERO;2021;140000290;CLINIQUE NOTRE DAME - VIRE;140000449;0;0;0;208;0;74;496;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;140000373;CENTRE HOSPITALIER DE VIRE;140000159;1;0;0;356;2;353;34;263;0;610780165;140000639;;355;2;0;348;37;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;1;1;1;76667;0;73698;21227;0;1;;;;22533;0;835;21092;2908;0;0;0;7;0;4;3038;48098;858;359;298;2800;14;405;18;8;56;10;10;3;2;5;1;4;12.85;12.92;54.85;9.73;11.29;109;48;27;10;3604;23349;1964;2969;2;2;3;4;31062;6053;5;16;26;;13;;30.95;;176;72;;3;77;36;26;7;;27;185.41;87.43;3.35;3.52;81.38
CANCERO;2021;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;1;0;1;7236;0;5875;7021;0;1;;;;6228;0;541;5618;805;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;15;;;0;5441;0;0;0;0;0;0;0;0;0;0;1;4;;;1;4;8;7;;1;2;9;9;2;;;13.4;12.4;1;0.5;1.76
CANCERO;2021;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;0;0;0;1072;0;368;3431;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;140018730;POLYCLINIQUE DE LISIEUX;140000423;1;0;0;617;0;377;1080;0;0;140000027;;;13;0;0;6;9;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;1;0;1;1409;0;1289;1287;0;1;;;;1274;0;4;1250;148;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;0;1318;0;0;0;0;0;0;0;0;0;0;;;4;;1.65;;3;;;;;2;;1;1;3;3.6;;0.08;0.47;1.46
CANCERO;2021;140026709;POLYCLINIQUE DE DEAUVILLE-CRICQUEBOEUF;140000415;1;0;0;309;1;233;341;4;0;140000027;;;0;1;0;0;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;140027731;CENTRE MAURICE TUBIANA;720020171;0;1;0;18560;;17901;0;;;;;;;;;;;;;;2;0;;659;17901;;;;676;0;;2;1;7;1;2;;3;5;2;2;2;2.65;7.94;1.6;3.57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;140030891;UNITE RADIOTHERAPIE EXTERNE CFB;140000639;0;1;0;3104;0;3104;0;0;;;;;;;;;;;;;1;;;0;3104;0;0;0;101;21;0;10;4;8;1;4;3;;;;1;1.37;3.22;4.73;0.75;1.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;150000032;CH DE SAINT-FLOUR;150780088;1;0;0;349;0;316;538;0;0;150780096;630780989;630000479;323;0;0;315;50;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;150000040;CH HENRI MONDOR;150780096;1;0;1;4581;403;3991;5238;1000;1;;;;4231;403;168;3942;480;75;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;0;3075;0;0;0;0;0;0;0;0;0;0;1;2;;5;1;1.78;3;3;0;0;3;5;3;1;1;5;5.53;4.33;0.37;0.06;4.81
CANCERO;2021;150003713;SELARL U2R - SITE CMC DE TRONQUIERES;630011831;0;1;0;12153;;11536;0;;;;;;;;;;;;;;1;0;0;617;11536;;0;;565;;0;2;0;3;0;3;0;2;3;0;0;2;1.72;5.4;0;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;150780732;CENTRE MEDICO CHIRURGICAL TRONQUIERES;150000271;1;0;1;2623;0;2307;3470;0;1;;;;2000;0;19;1941;301;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;18;6;;;196;1963;0;0;0;0;0;0;3452;0;0;0;2;;1;;2.8;;6;6;;;2;1;;1;;;7.44;5.72;0.33;;1.96
CANCERO;2021;160000170;CLINIQUE SAINT JOSEPH ANGOULEME;160000204;0;0;0;159;0;112;272;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;1;0;1;8572;0;7918;5787;0;1;;;;7413;0;132;7202;750;0;9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;23;15;;;361;7432;0;0;0;0;0;0;3227;0;0;0;2;3;2;2;2.38;2.13;13;7;;;6;6;3;1;;3;18.31;9.45;0.81;;9.74
CANCERO;2021;160000279;CLINIQUE DE COGNAC;160000212;0;0;0;112;0;67;280;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;160013207;CENTRE CLINICAL SA;160001632;1;0;1;6787;0;6073;3595;0;1;;;;5521;0;86;5380;630;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;;;0;5380;0;0;0;0;0;0;0;0;0;0;1;;2;0;2;0;17;9;;;;;1;2;1;;13.9;9.7;1.04;0.66;
CANCERO;2021;160014650;GCC EN ONCOLOGIE ET RADIOTHERAPIE;160014643;0;1;0;24277;;23167;;;;;;;;;;;;;;;2;0;0;1110;23167;534;;;970;;;2;3;9;2;6;2;0;7;1;1;3;3;14;2.8;6.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;160015368;HOPITAUX DU GRAND COGNAC;160014411;1;0;1;1597;0;1529;721;0;1;;;;1585;0;29;1512;152;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;8;10;;;83;2616;0;0;0;0;0;0;689;0;0;0;1;;1;;1.52;;10;7;;;3;3;;1;;1;12.6;6.61;0.21;;3.92
CANCERO;2021;170000038;CENTRE HOSPITALIER JONZAC;170780050;1;0;0;542;0;466;898;0;0;170000103;;;468;0;0;455;55;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;1;0;1;18297;157;16783;10469;1000;1;;;;17131;157;405;16229;1930;20;6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;30;31;;;1212;15950;0;0;0;4;0;0;9598;0;0;0;6;5;4;;8.3;5;28;13;1;;11;12;6;1;1;5;37.76;15.99;1.2;0.75;13.36
CANCERO;2021;170000103;CTRE HOSP. DE SAINTONGE - SAINTES;170780175;1;1;1;32684;410;31884;8790;1871;1;;;;9848;410;7;9529;1165;69;4;0;2;0;;1843;20233;0;0;0;910;0;0;4;4;7;;4;1;;4;;2;4.62;3.5;9.43;;3.9;12;14;;;1117;9961;0;0;2;0;0;0;10931;0;4;0;6;;;;1.49;;5;12;;;1;3;2;1;;2;6.63;2.1;0.6;;0.64
CANCERO;2021;170000129;CENTRE HOSPITALIER ROYAN-ATLANTIQUE;170780191;1;0;0;3279;0;3199;1281;0;0;170000103;;;3277;0;25;3188;316;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;170000152;CENTRE HOSPITALIER ROCHEFORT;170780225;1;0;0;2709;0;2283;2616;0;1;;;;2421;0;146;2197;280;0;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;170780563;ETAB. DE SOINS PASTEUR - ROYAN;170000251;1;0;0;991;0;469;2862;0;0;170780563;;;341;0;0;341;50;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;170780621;POLYCLINIQUE SAINT GEORGES;170000285;0;0;0;172;0;148;119;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;170780662;CLINIQUE DE L'ATLANTIQUE;170024053;1;0;0;1759;0;1044;2735;0;0;170023279;;;123;0;0;123;23;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;170783138;CENTRE D'ONCOLOGIE ET RADIOTHERAPIE;170000723;0;1;0;36015;;34375;0;;;;;;;;;;;;;;3;;0;1640;34375;;0;;1640;;0;5;2;17;3;11;;1;1;;;5;2.8;15.65;3;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;180000010;CH BOURGES - JACQUES COEUR;180000028;1;0;0;5136;176;4489;6412;460;1;;;;4780;176;232;4427;497;21;7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;180000200;CH DE VIERZON;180000051;1;0;0;1546;0;1459;756;0;0;180004145;;;1502;0;20;1441;131;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;180000358;CLINIQUE DES GRAINETIERES;180000739;1;0;0;101;0;53;175;0;0;180004145;;;39;0;0;39;5;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;180004145;HOPITAL PRIVE GUILLAUME DE VARYE;180000887;1;0;1;8308;0;7596;4272;0;1;;;;7492;0;25;7361;791;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;29;19;;;418;7506;0;0;0;0;0;0;13643;0;0;0;3;2;;;3;2;;;;;;;;;;;;;;;
CANCERO;2021;180009490;CTRE ONCO ST JEAN (RADIOTHE) SITE HPGV;180006496;0;1;0;29222;;27918;0;;;;;;;;;;;;;;3;0;0;1304;27918;;0;;1271;;0;7;6;16;3;16;;;2;;3;5.25;6;17.6;3;16.41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;1;1;1;33330;0;32079;7513;0;1;;;;11181;0;592;10406;1446;0;0;0;3;0;0;1024;20463;284;0;0;1062;0;0;5;1;17;2;2;;2;3;;;2.92;3.03;18.46;2;1;30;18;;;1367;10558;0;0;6;3;0;0;8423;0;26;0;7;;4;;6.59;;19;15;1;;5;3;3;;1;;20;16.88;1;1;4.91
CANCERO;2021;190000026;CENTRE HOSPITALIER COEUR DE CORREZE;190000059;1;0;0;394;0;194;1441;0;0;190000042;;;166;0;0;163;21;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;190000091;CENTRE HOSPITALIER D'USSEL;190000075;1;0;0;475;0;380;936;0;0;190000042;;;385;0;3;376;46;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;190000224;CLINIQUE LES CEDRES BRIVE;190000901;0;0;0;590;0;233;2637;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;190010629;HAD RELAIS SANTE ONCORESE;190010579;1;0;0;0;774;0;0;2256;0;190000018;;;0;774;0;0;0;104;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;190013482;CH BRIVE - SAINT GERMAIN;190000042;0;0;0;219;0;96;700;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;210005559;INSTITUT DE CANCEROLOGIE DE BOURGOGNE;210013645;0;1;0;25712;;24479;0;;;;;;;;;;;;;;2;0;1;1233;24396;0;83;60;1127;0;55;;3;10;2;9;6;0;2;0;4;3.2;3;11.6;2;11.46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;210011847;POLYCLINIQUE DU PARC DREVON;210011839;1;0;1;5818;0;5469;2209;0;1;;;;5258;0;168;5014;598;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;;;0;5207;0;0;0;0;0;0;0;0;0;0;;;3;2;2.4;1;5;1;1;1;1;;;;;;5.14;0.38;0.2;0.2;0.2
CANCERO;2021;210012670;HOPITAL PRIVE DIJON BOURGOGNE;210011367;0;0;0;712;0;151;2364;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;1;0;1;3068;3;2503;3221;2745;1;;;;2379;3;5;2338;231;3;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;;;0;2876;0;0;0;0;0;0;0;0;0;0;;;5;10;1;1;4;;;;;1;1;;;;4.19;0.71;;;
CANCERO;2021;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;1;0;1;24116;0;20749;30535;0;1;;;;21753;0;737;19230;2160;0;63;0;;;;;;;;;;;;;;;;;;;;;;;;;;;8;58;;;79;24451;0;0;74;1273;0;0;172;0;164;0;12;0;2;3;8.34;1.9;35;15;0;0;8;6;2;1;0;4;33.21;12.14;0.5;0;8.85
CANCERO;2021;210987657;HOSPICES CIVILS DE BEAUNE;210012175;1;0;0;1333;0;1155;1215;0;1;;;;1140;0;11;1097;128;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;210987699;CENTRE HOSPITALIER ROBERT MORLEVAT;210780706;1;0;0;487;0;422;423;0;0;210780581;210780417;210011847;298;0;0;294;43;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;210987731;CLCC GEORGES-FRANCOIS LECLERC;210780417;1;1;1;58257;161;51409;20502;509;1;;;;22114;161;5000;16542;2512;36;0;0;5;0;2;2627;32536;692;205;160;2047;8;192;9;5;15;4;18;5;2;3;;1;12.05;6.6;17.4;4;18.8;101;36;24;8;7301;16464;1868;2454;0;0;1;2;25260;5757;0;1;20;8;7;4;23.03;10.9;111;14;2;4;79;13;2;2;;4;120.13;15.6;3.6;4;84.34
CANCERO;2021;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;1;0;0;11042;0;9807;10034;0;1;;;;10157;0;432;9367;1146;0;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;220000095;CTRE HOSPITALIER DINAN;220000046;1;0;0;2479;0;2396;2028;0;0;350000022;;;2453;;2;2376;291;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;220000111;POLYCLINIQUE DU TREGOR;220000376;1;0;1;2548;0;2403;921;0;0;220000269;;;1792;0;2;1788;170;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;;;0;1720;0;0;0;0;0;0;0;0;0;0;;;4;;0.4;;;;;;;3;;1;;2;2.6;;0.2;;0.4
CANCERO;2021;220000343;CENTRE HOSPITALIER GUINGAMP;220000079;1;0;1;550;0;439;1150;0;0;220000020;;;417;0;0;411;36;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;0;420;0;0;0;0;0;0;0;0;0;0;;;4;;0.6;;;;;;;;;;;;;;;;
CANCERO;2021;220000368;CENTRE HOSPITALIER LANNION;220000103;1;0;1;3558;21;3480;1232;808;1;;;;3506;21;4;3448;304;17;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;;;0;3503;0;0;0;0;0;0;0;0;0;0;;;5;3;0.4;0.58;2;2;;;;5;1;;;1;4.67;2.63;;;0.8
CANCERO;2021;220000541;CENTRE HOSPITALIER PAIMPOL;220000152;1;0;0;458;0;457;2;0;0;220000012;;;457;0;0;457;36;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;220005599;POLYCLINIQUE DU PAYS DE RANCE;220017842;1;0;0;751;0;453;1315;0;0;350002812;220020697;;63;0;0;62;9;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;220020697;CARIO;220020895;0;1;0;37071;;37071;0;;;;;;;;;;;;;;4;0;1;0;36971;0;100;0;1579;0;34;5;4;19;4;12;0;0;2;0;2;5;4;20;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;220022800;HOPITAL PRIVÉ DES COTES D'ARMOR;220000673;1;0;1;14072;0;12645;8001;0;1;;;;12334;0;260;11955;1287;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;34;20;;;707;11762;0;0;0;0;0;0;4316;0;0;0;;;5;;4;;19;9;1;1;;;1;;;;19.3;10.78;0.6;0.5;
