BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPA;ETP;MOD;COMSMUR
URGENCES_P;2021;090000175;CHIVAL SITE ST JEAN DE VERGES;090781774;N2500;;22;30.01;;
URGENCES_P;2021;090000175;CHIVAL SITE ST JEAN DE VERGES;090781774;N9999;;62;63.38;;
URGENCES_P;2021;090000175;CHIVAL SITE ST JEAN DE VERGES;090781774;NINF;;39;32.55;;1
URGENCES_P;2021;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;M9999;11;1;6.4;;
URGENCES_P;2021;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;N1220;3;;0.8;;
URGENCES_P;2021;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;N2120;1;;0.05;;
URGENCES_P;2021;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;N2500;4;1;4.91;;
URGENCES_P;2021;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;N2620;3;;0.5;;
URGENCES_P;2021;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;N9999;21;3;17.28;;
URGENCES_P;2021;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;NINF;10;2;11.02;;
URGENCES_P;2021;090001629;CHIVAL SITE LAVELANET;090781774;M9999;;;0.4;;0
URGENCES_P;2021;090001629;CHIVAL SITE LAVELANET;090781774;N2120;;;0.01;;0
URGENCES_P;2021;090001629;CHIVAL SITE LAVELANET;090781774;N2500;;;0.16;;
URGENCES_P;2021;090001629;CHIVAL SITE LAVELANET;090781774;N9999;;;0.64;;
URGENCES_P;2021;090001629;CHIVAL SITE LAVELANET;090781774;NINF;;;0.47;;0
URGENCES_P;2021;100000090;CENTRE HOSPITALIER DE TROYES;100000017;M1140;0;6;1.8;;0
URGENCES_P;2021;100000090;CENTRE HOSPITALIER DE TROYES;100000017;M9999;15;29;14.91;3;1
URGENCES_P;2021;100000090;CENTRE HOSPITALIER DE TROYES;100000017;N1220;2;0;2;;0
URGENCES_P;2021;100000090;CENTRE HOSPITALIER DE TROYES;100000017;N2120;1;1;1.05;;0
URGENCES_P;2021;100000090;CENTRE HOSPITALIER DE TROYES;100000017;N2500;28;16;28.34;;
URGENCES_P;2021;100000090;CENTRE HOSPITALIER DE TROYES;100000017;N3120;0;2;1;;
URGENCES_P;2021;100000090;CENTRE HOSPITALIER DE TROYES;100000017;N9999;90;60;103.77;;
URGENCES_P;2021;100000090;CENTRE HOSPITALIER DE TROYES;100000017;NINF;41;30;54.81;;0
URGENCES_P;2021;100000199;CENTRE HOSPITALIER DE ROMILLY/SEINE;100006279;M9999;;;4.7;3;1
URGENCES_P;2021;100000199;CENTRE HOSPITALIER DE ROMILLY/SEINE;100006279;N1220;2;;1.2;3;1
URGENCES_P;2021;100000199;CENTRE HOSPITALIER DE ROMILLY/SEINE;100006279;N2120;1;;0.6;3;1
URGENCES_P;2021;100000199;CENTRE HOSPITALIER DE ROMILLY/SEINE;100006279;N2500;3;;2.8;;
URGENCES_P;2021;100000199;CENTRE HOSPITALIER DE ROMILLY/SEINE;100006279;N2620;1;;1;;
URGENCES_P;2021;100000199;CENTRE HOSPITALIER DE ROMILLY/SEINE;100006279;N9999;20;;19.3;;
URGENCES_P;2021;100000199;CENTRE HOSPITALIER DE ROMILLY/SEINE;100006279;NINF;13;;13.7;3;1
URGENCES_P;2021;110000023;CH CARCASSONNE;110780061;M9999;;27;6.68;1;1
URGENCES_P;2021;110000023;CH CARCASSONNE;110780061;N1220;1;4;3.16;1;1
URGENCES_P;2021;110000023;CH CARCASSONNE;110780061;N2120;2;1;2.5;;0
URGENCES_P;2021;110000023;CH CARCASSONNE;110780061;N2500;26;;24.18;;
URGENCES_P;2021;110000023;CH CARCASSONNE;110780061;N2620;9;1;9.53;;0
URGENCES_P;2021;110000023;CH CARCASSONNE;110780061;N9999;62;16;74.48;;
URGENCES_P;2021;110000023;CH CARCASSONNE;110780061;NINF;24;10;35.11;;0
URGENCES_P;2021;110000049;CH JEAN PIERRE CASSABEL;110780087;M9999;5;7;9.22;3;1
URGENCES_P;2021;110000049;CH JEAN PIERRE CASSABEL;110780087;N1220;1;;1;;
URGENCES_P;2021;110000049;CH JEAN PIERRE CASSABEL;110780087;N2120;;;0.46;3;1
URGENCES_P;2021;110000049;CH JEAN PIERRE CASSABEL;110780087;N2500;6;;7.38;;
URGENCES_P;2021;110000049;CH JEAN PIERRE CASSABEL;110780087;N3120;;;0.08;;
URGENCES_P;2021;110000049;CH JEAN PIERRE CASSABEL;110780087;N9999;16;2;20.6;;
URGENCES_P;2021;110000049;CH JEAN PIERRE CASSABEL;110780087;NINF;9;1;10.97;3;1
URGENCES_P;2021;110000056;CH NARBONNE HOTEL DIEU;110780137;M1140;0;0;0;3;0
URGENCES_P;2021;110000056;CH NARBONNE HOTEL DIEU;110780137;M9999;20;7;16.08;3;1
URGENCES_P;2021;110000056;CH NARBONNE HOTEL DIEU;110780137;N1220;10;1;8.77;3;1
URGENCES_P;2021;110000056;CH NARBONNE HOTEL DIEU;110780137;N2120;3;0;2.1;3;1
URGENCES_P;2021;110000056;CH NARBONNE HOTEL DIEU;110780137;N2500;13;1;13.39;;
URGENCES_P;2021;110000056;CH NARBONNE HOTEL DIEU;110780137;N2620;0;0;0;3;1
URGENCES_P;2021;110000056;CH NARBONNE HOTEL DIEU;110780137;N9999;52;5;44.6;;
URGENCES_P;2021;110000056;CH NARBONNE HOTEL DIEU;110780137;NINF;26;3;20.34;3;1
URGENCES_P;2021;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;M9999;;5;4;;
URGENCES_P;2021;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;N1220;2;1;2.6;;
URGENCES_P;2021;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;N2120;;1;0.7;;
URGENCES_P;2021;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;N2500;2;1;2.76;;
URGENCES_P;2021;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;N9999;12;7;19.86;;
URGENCES_P;2021;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;NINF;8;4;13.8;;
URGENCES_P;2021;110780483;POLYCL MONTREAL;110000155;M9999;3;;3;;
URGENCES_P;2021;110780483;POLYCL MONTREAL;110000155;N1220;2;;1;;
URGENCES_P;2021;110780483;POLYCL MONTREAL;110000155;N2120;1;;1;;
URGENCES_P;2021;110780483;POLYCL MONTREAL;110000155;N2500;4;;3.25;;
URGENCES_P;2021;110780483;POLYCL MONTREAL;110000155;N9999;16;;14.95;;
URGENCES_P;2021;110780483;POLYCL MONTREAL;110000155;NINF;9;;8.7;;
URGENCES_P;2021;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;M9999;;26;18.92;1;1
URGENCES_P;2021;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;N1220;;4;3.3;;1
URGENCES_P;2021;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;N2120;;1;0.24;;1
URGENCES_P;2021;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;N2500;19;2;18.88;;
URGENCES_P;2021;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;N3120;;3;1.07;;
URGENCES_P;2021;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;N9999;45;18;51.77;;
URGENCES_P;2021;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;NINF;26;7;27.49;;1
URGENCES_P;2021;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;M9999;;7;6.34;2;1
URGENCES_P;2021;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;N1220;1;1;1.8;;0
URGENCES_P;2021;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;N2120;;1;0.15;2;1
URGENCES_P;2021;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;N2500;4;2;6;;
URGENCES_P;2021;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;N9999;6;12;11.82;;
URGENCES_P;2021;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;NINF;1;8;3.87;2;1
URGENCES_P;2021;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;M9999;;23;8;3;1
URGENCES_P;2021;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;N1220;1;1;1.25;3;1
URGENCES_P;2021;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;N2120;1;;1;3;1
URGENCES_P;2021;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;N2500;;9;6.15;;
URGENCES_P;2021;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;N9999;2;22;18.75;;
URGENCES_P;2021;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;NINF;;12;10.35;3;1
URGENCES_P;2021;120004569;CH MILLAU;120004528;M9999;6;6;8.03;2;1
URGENCES_P;2021;120004569;CH MILLAU;120004528;N1220;1;;0.5;;0
URGENCES_P;2021;120004569;CH MILLAU;120004528;N2120;1;;0.5;;0
URGENCES_P;2021;120004569;CH MILLAU;120004528;N2500;5;1;4.72;;
URGENCES_P;2021;120004569;CH MILLAU;120004528;N9999;21;2;21.22;;
URGENCES_P;2021;120004569;CH MILLAU;120004528;NINF;14;1;15.5;;0
URGENCES_P;2021;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;M9999;;11;3.86;1;1
URGENCES_P;2021;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;N1220;;2;0.25;;0
URGENCES_P;2021;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;N2120;;1;0.24;1;1
URGENCES_P;2021;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;N2500;4;;4.02;;
URGENCES_P;2021;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;N9999;4;24;11.41;;
URGENCES_P;2021;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;NINF;;21;6.9;1;1
URGENCES_P;2021;130000409;CHI SITE D'AIX EN PROVENCE;130041916;M1140;0;7;0.58;;0
URGENCES_P;2021;130000409;CHI SITE D'AIX EN PROVENCE;130041916;M9999;6;22;13.8;3;1
URGENCES_P;2021;130000409;CHI SITE D'AIX EN PROVENCE;130041916;N1220;1;15;5.53;1;1
URGENCES_P;2021;130000409;CHI SITE D'AIX EN PROVENCE;130041916;N2120;1;3;2.01;;0
URGENCES_P;2021;130000409;CHI SITE D'AIX EN PROVENCE;130041916;N2500;49;19;59.72;;
URGENCES_P;2021;130000409;CHI SITE D'AIX EN PROVENCE;130041916;N2620;1;;1;;0
URGENCES_P;2021;130000409;CHI SITE D'AIX EN PROVENCE;130041916;N9999;111;70;143.49;;
URGENCES_P;2021;130000409;CHI SITE D'AIX EN PROVENCE;130041916;NINF;46;28;61.72;1;1
URGENCES_P;2021;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;M9999;12;4;13.73;1;1
URGENCES_P;2021;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;N1220;1;2;2.6;3;1
URGENCES_P;2021;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;N2120;;1;0.93;3;1
URGENCES_P;2021;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;N2500;11;4;14.29;;
URGENCES_P;2021;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;N2620;12;1;13.15;;0
URGENCES_P;2021;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;N3120;1;;1;;
URGENCES_P;2021;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;N9999;46;18;57.28;;
URGENCES_P;2021;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;NINF;21;10;25.31;3;1
URGENCES_P;2021;130001225;HOPITAL DU PAYS SALONAIS;130782634;M9999;6;11;12.77;2;1
URGENCES_P;2021;130001225;HOPITAL DU PAYS SALONAIS;130782634;N1220;3;1;1.91;2;1
URGENCES_P;2021;130001225;HOPITAL DU PAYS SALONAIS;130782634;N2120;;1;0.6;2;1
URGENCES_P;2021;130001225;HOPITAL DU PAYS SALONAIS;130782634;N2500;16;5;15.77;;
URGENCES_P;2021;130001225;HOPITAL DU PAYS SALONAIS;130782634;N2620;3;5;4.72;2;
URGENCES_P;2021;130001225;HOPITAL DU PAYS SALONAIS;130782634;N9999;56;25;73.62;;
URGENCES_P;2021;130001225;HOPITAL DU PAYS SALONAIS;130782634;NINF;32;7;36.58;2;1
URGENCES_P;2021;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;M9999;8;4;10.6;3;1
URGENCES_P;2021;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;N1220;1;;0.5;3;1
URGENCES_P;2021;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;N2120;2;;0.7;3;1
URGENCES_P;2021;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;N2500;2;2;3.6;;
URGENCES_P;2021;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;N2620;3;;3;;0
URGENCES_P;2021;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;N9999;30;2;24.5;;
URGENCES_P;2021;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;NINF;22;;16.5;3;1
URGENCES_P;2021;130002827;CH JOSEPH IMBERT D'ARLES;130789274;M9999;4;11;8.26;;1
URGENCES_P;2021;130002827;CH JOSEPH IMBERT D'ARLES;130789274;N1220;2;;2.1;1;1
URGENCES_P;2021;130002827;CH JOSEPH IMBERT D'ARLES;130789274;N2120;;3;0.65;1;1
URGENCES_P;2021;130002827;CH JOSEPH IMBERT D'ARLES;130789274;N2500;18;2;19.06;;
URGENCES_P;2021;130002827;CH JOSEPH IMBERT D'ARLES;130789274;N3120;;1;0.5;;
URGENCES_P;2021;130002827;CH JOSEPH IMBERT D'ARLES;130789274;N9999;52;15;55.01;;
URGENCES_P;2021;130002827;CH JOSEPH IMBERT D'ARLES;130789274;NINF;28;5;27.08;1;1
URGENCES_P;2021;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;M9999;;20;7.42;3;1
URGENCES_P;2021;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;N1220;5;6;7.95;;
URGENCES_P;2021;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;N2120;;1;0.58;;
URGENCES_P;2021;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;N2500;13;5;17.28;;
URGENCES_P;2021;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;N2620;4;1;2.33;;
URGENCES_P;2021;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;N9999;59;29;69.83;;
URGENCES_P;2021;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;NINF;37;16;35.02;3;
URGENCES_P;2021;130043664;HOPITAL EUROPEEN;130002157;M9999;8;7;14.44;;
URGENCES_P;2021;130043664;HOPITAL EUROPEEN;130002157;N1220;6;0;6.32;;
URGENCES_P;2021;130043664;HOPITAL EUROPEEN;130002157;N2120;1;0;1;;
URGENCES_P;2021;130043664;HOPITAL EUROPEEN;130002157;N2500;7;2;10.85;;
URGENCES_P;2021;130043664;HOPITAL EUROPEEN;130002157;N9999;51;7;49.2;;
URGENCES_P;2021;130043664;HOPITAL EUROPEEN;130002157;NINF;37;5;31.03;;
URGENCES_P;2021;130780521;APHM HOPITAL NORD;130786049;M1140;2;2;2.91;;
URGENCES_P;2021;130780521;APHM HOPITAL NORD;130786049;M9999;14;13;22.85;;
URGENCES_P;2021;130780521;APHM HOPITAL NORD;130786049;N1220;1;1;2.3;;
URGENCES_P;2021;130780521;APHM HOPITAL NORD;130786049;N2120;7;1;5.3;;
URGENCES_P;2021;130780521;APHM HOPITAL NORD;130786049;N2500;63;13;64.5;;
URGENCES_P;2021;130780521;APHM HOPITAL NORD;130786049;N3120;2;;1.42;;
URGENCES_P;2021;130780521;APHM HOPITAL NORD;130786049;N9999;183;50;196.58;;
URGENCES_P;2021;130780521;APHM HOPITAL NORD;130786049;NINF;89;25;97.76;;
URGENCES_P;2021;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;M9999;2;8;7;;
URGENCES_P;2021;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;N1220;3;;3;;
URGENCES_P;2021;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;N2120;1;0;1;;
URGENCES_P;2021;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;N3120;1;;0.2;;
URGENCES_P;2021;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;N9999;17;;16.2;;
URGENCES_P;2021;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;NINF;12;0;12;;
URGENCES_P;2021;130782071;CLINIQUE DE L'ETANG DE L'OLIVIER;130002454;M9999;4;2;4.5;;
URGENCES_P;2021;130782071;CLINIQUE DE L'ETANG DE L'OLIVIER;130002454;N1220;2;0;2;;
URGENCES_P;2021;130782071;CLINIQUE DE L'ETANG DE L'OLIVIER;130002454;N2120;2;0;2;;
URGENCES_P;2021;130782071;CLINIQUE DE L'ETANG DE L'OLIVIER;130002454;N2500;3;1;3.33;;
URGENCES_P;2021;130782071;CLINIQUE DE L'ETANG DE L'OLIVIER;130002454;N2620;2;0;2;;
URGENCES_P;2021;130782071;CLINIQUE DE L'ETANG DE L'OLIVIER;130002454;N9999;16;2;16.66;;
URGENCES_P;2021;130782071;CLINIQUE DE L'ETANG DE L'OLIVIER;130002454;NINF;7;1;7.33;;
URGENCES_P;2021;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;M9999;9;;9;;
URGENCES_P;2021;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;N1220;5;;5;;
URGENCES_P;2021;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;N2120;1;;1;;
URGENCES_P;2021;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;N2620;1;;1;;
URGENCES_P;2021;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;N9999;23;;23;;
URGENCES_P;2021;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;NINF;16;;16;;
URGENCES_P;2021;130783293;APHM HOPITAL LA TIMONE;130786049;M9999;12;21;23.93;3;1
URGENCES_P;2021;130783293;APHM HOPITAL LA TIMONE;130786049;N1220;1;;1.28;;
URGENCES_P;2021;130783293;APHM HOPITAL LA TIMONE;130786049;N2120;2;1;3.86;;
URGENCES_P;2021;130783293;APHM HOPITAL LA TIMONE;130786049;N2500;83;9;85.08;;
URGENCES_P;2021;130783293;APHM HOPITAL LA TIMONE;130786049;N2620;1;;1;;
URGENCES_P;2021;130783293;APHM HOPITAL LA TIMONE;130786049;N3120;;;0.44;;
URGENCES_P;2021;130783293;APHM HOPITAL LA TIMONE;130786049;N9999;205;20;205.64;;
URGENCES_P;2021;130783293;APHM HOPITAL LA TIMONE;130786049;NINF;101;6;96.01;;
URGENCES_P;2021;130784713;HOPITAL PRIVE BEAUREGARD VERT COTEAU;130038847;M9999;;7;3.5;;
URGENCES_P;2021;130784713;HOPITAL PRIVE BEAUREGARD VERT COTEAU;130038847;N1220;2;;2.4;;
URGENCES_P;2021;130784713;HOPITAL PRIVE BEAUREGARD VERT COTEAU;130038847;N2120;1;;1.08;;
URGENCES_P;2021;130784713;HOPITAL PRIVE BEAUREGARD VERT COTEAU;130038847;N2620;1;;1;;
URGENCES_P;2021;130784713;HOPITAL PRIVE BEAUREGARD VERT COTEAU;130038847;N9999;19;;19.66;;
URGENCES_P;2021;130784713;HOPITAL PRIVE BEAUREGARD VERT COTEAU;130038847;NINF;15;;15.18;;
URGENCES_P;2021;130785652;HOPITAL SAINT JOSEPH;130014228;M9999;6;20;17.03;;
URGENCES_P;2021;130785652;HOPITAL SAINT JOSEPH;130014228;N1220;14;1;13.96;;
URGENCES_P;2021;130785652;HOPITAL SAINT JOSEPH;130014228;N2120;2;;1.5;;
URGENCES_P;2021;130785652;HOPITAL SAINT JOSEPH;130014228;N2500;13;;10.56;;
URGENCES_P;2021;130785652;HOPITAL SAINT JOSEPH;130014228;N2620;7;;6.07;;
URGENCES_P;2021;130785652;HOPITAL SAINT JOSEPH;130014228;N9999;93;11;87.26;;
URGENCES_P;2021;130785652;HOPITAL SAINT JOSEPH;130014228;NINF;57;10;55.17;;
URGENCES_P;2021;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;M9999;5;11;;;
URGENCES_P;2021;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;N1220;3;;3;;
URGENCES_P;2021;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;N2120;1;;0.92;;
URGENCES_P;2021;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;N2500;6;;5.43;;
URGENCES_P;2021;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;N2620;1;;1;;
URGENCES_P;2021;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;N9999;34;5;29.12;;
URGENCES_P;2021;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;NINF;23;3;18.77;;
URGENCES_P;2021;130786742;HIA LAVERAN;750821092;M9999;7;;8;3;1
URGENCES_P;2021;130786742;HIA LAVERAN;750821092;N2120;1;;1;;
URGENCES_P;2021;130786742;HIA LAVERAN;750821092;N2500;8;;8.67;;
URGENCES_P;2021;130786742;HIA LAVERAN;750821092;N9999;19;;19.84;;
URGENCES_P;2021;130786742;HIA LAVERAN;750821092;NINF;10;;10.17;;
URGENCES_P;2021;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;M1140;1;4;3.82;3;1
URGENCES_P;2021;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;M9999;1;6;3.97;3;1
URGENCES_P;2021;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;N1220;1;1;1.8;;
URGENCES_P;2021;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;N2120;1;;1;;
URGENCES_P;2021;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;N2500;13;3;10.39;;
URGENCES_P;2021;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;N2620;2;;2;;
URGENCES_P;2021;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;N9999;70;19;73.83;;
URGENCES_P;2021;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;NINF;29;11;33.12;;
URGENCES_P;2021;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;M9999;;;;1;1
URGENCES_P;2021;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N1220;3;0;3;3;1
URGENCES_P;2021;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N2120;1;;1;3;1
URGENCES_P;2021;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N2500;18;6;22.98;;
URGENCES_P;2021;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N2620;1;0;1;3;1
URGENCES_P;2021;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N3120;;1;0.5;;
URGENCES_P;2021;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N9999;51;10;61;;
URGENCES_P;2021;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;NINF;26;3;28.28;3;1
URGENCES_P;2021;140000209;CHU COTE DE NACRE - CAEN;140000100;M1140;5;4;4.5;;0
URGENCES_P;2021;140000209;CHU COTE DE NACRE - CAEN;140000100;M3020;1;;1;;
URGENCES_P;2021;140000209;CHU COTE DE NACRE - CAEN;140000100;M9999;17;17;19.48;;0
URGENCES_P;2021;140000209;CHU COTE DE NACRE - CAEN;140000100;N1220;4;1;3.73;;0
URGENCES_P;2021;140000209;CHU COTE DE NACRE - CAEN;140000100;N2120;5;;3.93;;0
URGENCES_P;2021;140000209;CHU COTE DE NACRE - CAEN;140000100;N2500;30;5;32.5;;
URGENCES_P;2021;140000209;CHU COTE DE NACRE - CAEN;140000100;N9999;95;41;114.74;;
URGENCES_P;2021;140000209;CHU COTE DE NACRE - CAEN;140000100;NINF;51;32;68.74;;0
URGENCES_P;2021;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;M9999;1;1;3.79;;
URGENCES_P;2021;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;N1220;;2;0.84;;
URGENCES_P;2021;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;N2120;0;1;0.7;;
URGENCES_P;2021;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;N2500;7;2;8.5;;
URGENCES_P;2021;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;N2620;;1;0.75;;
URGENCES_P;2021;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;N9999;10;17;20;;
URGENCES_P;2021;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;NINF;3;10;8.76;;
URGENCES_P;2021;140000373;CENTRE HOSPITALIER DE VIRE;140000159;M9999;3;5;5.4;2;1
URGENCES_P;2021;140000373;CENTRE HOSPITALIER DE VIRE;140000159;N1220;;1;0.2;2;1
URGENCES_P;2021;140000373;CENTRE HOSPITALIER DE VIRE;140000159;N2120;1;1;1;2;1
URGENCES_P;2021;140000373;CENTRE HOSPITALIER DE VIRE;140000159;N2500;6;;6.82;;
URGENCES_P;2021;140000373;CENTRE HOSPITALIER DE VIRE;140000159;N2620;12;;6.96;2;1
URGENCES_P;2021;140000373;CENTRE HOSPITALIER DE VIRE;140000159;N9999;32;4;25.62;;
URGENCES_P;2021;140000373;CENTRE HOSPITALIER DE VIRE;140000159;NINF;13;2;10.64;2;1
URGENCES_P;2021;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;M9999;2;7;6;;
URGENCES_P;2021;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;N1220;2;3;4.29;;
URGENCES_P;2021;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;N2120;1;;0.5;;
URGENCES_P;2021;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;N2500;5;2;4;;
URGENCES_P;2021;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;N3120;1;;0.1;;
URGENCES_P;2021;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;N9999;17;8;18.89;;
URGENCES_P;2021;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;NINF;8;3;10;;
URGENCES_P;2021;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;M9999;5;2;7.8;;
URGENCES_P;2021;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;N1220;6;;4.82;;
URGENCES_P;2021;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;N2120;1;;1.02;;
URGENCES_P;2021;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;N2500;5;1;6.02;;
URGENCES_P;2021;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;N9999;30;4;27.39;;
URGENCES_P;2021;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;NINF;18;3;15.5;;
URGENCES_P;2021;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;M9999;;17;6.43;2;1
URGENCES_P;2021;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;N1220;;2;1.93;2;1
URGENCES_P;2021;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;N2120;;1;0.9;2;1
URGENCES_P;2021;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;N2500;9;2;10.68;;
