BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPA;ETP
SSR_P;2021;020000519;CH SOISSONS;020000261;N2450;;1;0.06
SSR_P;2021;020000519;CH SOISSONS;020000261;N2500;23;1;24.41
SSR_P;2021;020000519;CH SOISSONS;020000261;NAUT;6;6;9.31
SSR_P;2021;020000519;CH SOISSONS;020000261;NCINF;17;;16.13
SSR_P;2021;020000535;CH CHAUNY;020000287;M1010;1;1;1.33
SSR_P;2021;020000535;CH CHAUNY;020000287;N2460;;1;0.5
SSR_P;2021;020000535;CH CHAUNY;020000287;N2500;13;1;13.44
SSR_P;2021;020000535;CH CHAUNY;020000287;N2710;;;0.57
SSR_P;2021;020000535;CH CHAUNY;020000287;N3120;;1;0.1
SSR_P;2021;020000535;CH CHAUNY;020000287;NAUT;3;3;4.88
SSR_P;2021;020000535;CH CHAUNY;020000287;NCINF;10;1;10.33
SSR_P;2021;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;M1010;3;1;3.5
SSR_P;2021;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;M1180;4;;4
SSR_P;2021;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;M1190;1;;1
SSR_P;2021;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;M1320;1;;1
SSR_P;2021;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;MAUT;1;;1
SSR_P;2021;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;N241P;9;1;9.8
SSR_P;2021;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;N2430;2;;2.07
SSR_P;2021;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;N2450;;3;2.28
SSR_P;2021;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;N2460;12;1;12.62
SSR_P;2021;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;N2470;1;;0.94
SSR_P;2021;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;N2500;73;1;73.92
SSR_P;2021;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;N2710;1;1;1.6
SSR_P;2021;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;N310H;7;1;8.2
SSR_P;2021;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;N3120;2;;1.91
SSR_P;2021;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;NAUT;26;;25.22
SSR_P;2021;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;NCINF;44;2;45.46
SSR_P;2021;020001087;CH HIRSON;020004495;M1010;3;1;3.05
SSR_P;2021;020001087;CH HIRSON;020004495;N241P;2;1;2.82
SSR_P;2021;020001087;CH HIRSON;020004495;N2450;;1;0.4
SSR_P;2021;020001087;CH HIRSON;020004495;N2460;;1;0.8
SSR_P;2021;020001087;CH HIRSON;020004495;N2500;12;1;12.75
SSR_P;2021;020001087;CH HIRSON;020004495;N310H;;1;0.5
SSR_P;2021;020001087;CH HIRSON;020004495;N3120;;1;0.25
SSR_P;2021;020001087;CH HIRSON;020004495;NAUT;3;1;3.42
SSR_P;2021;020001087;CH HIRSON;020004495;NCINF;10;1;10.89
SSR_P;2021;020003877;SSR CH LAON;020000253;M1010;1;1;1.33
SSR_P;2021;020003877;SSR CH LAON;020000253;N2500;14;1;14.51
SSR_P;2021;020003877;SSR CH LAON;020000253;N3120;0;1;0.2
SSR_P;2021;020003877;SSR CH LAON;020000253;NAUT;3;7;6.07
SSR_P;2021;020003877;SSR CH LAON;020000253;NCINF;10;0;10.83
SSR_P;2021;020010310;SSR AURORE BUCY-LE-LONG;750719361;M1010;;2;0.27
SSR_P;2021;020010310;SSR AURORE BUCY-LE-LONG;750719361;M3020;;1;0.24
SSR_P;2021;020010310;SSR AURORE BUCY-LE-LONG;750719361;MAUT;;2;0.27
SSR_P;2021;020010310;SSR AURORE BUCY-LE-LONG;750719361;N2710;;3;0.99
SSR_P;2021;020010310;SSR AURORE BUCY-LE-LONG;750719361;N310H;1;2;1.66
SSR_P;2021;020010310;SSR AURORE BUCY-LE-LONG;750719361;N3120;;1;0.75
SSR_P;2021;020010310;SSR AURORE BUCY-LE-LONG;750719361;NAUT;;2;0.52
SSR_P;2021;020016341;SSR RENAISSANCE SOISSONS;750814030;M1010;;1;0.35
SSR_P;2021;020016341;SSR RENAISSANCE SOISSONS;750814030;M1150;1;;0.05
SSR_P;2021;020016341;SSR RENAISSANCE SOISSONS;750814030;M1180;;2;0.4
SSR_P;2021;020016341;SSR RENAISSANCE SOISSONS;750814030;N241P;2;;1.16
SSR_P;2021;020016341;SSR RENAISSANCE SOISSONS;750814030;N2460;2;;1.15
SSR_P;2021;020016341;SSR RENAISSANCE SOISSONS;750814030;NAUT;4;;1.47
SSR_P;2021;020016341;SSR RENAISSANCE SOISSONS;750814030;NCINF;3;;1.2
SSR_P;2021;030000012;CH DE NERIS LES BAINS;030780100;M1010;1;;0.55
SSR_P;2021;030000012;CH DE NERIS LES BAINS;030780100;M1180;1;1;1.64
SSR_P;2021;030000012;CH DE NERIS LES BAINS;030780100;MAUT;;1;0.23
SSR_P;2021;030000012;CH DE NERIS LES BAINS;030780100;N241P;3;1;5.04
SSR_P;2021;030000012;CH DE NERIS LES BAINS;030780100;N2430;1;;1
SSR_P;2021;030000012;CH DE NERIS LES BAINS;030780100;N2460;2;1;2.8
SSR_P;2021;030000012;CH DE NERIS LES BAINS;030780100;N2500;18;4;20.22
SSR_P;2021;030000012;CH DE NERIS LES BAINS;030780100;N2710;;1;1.46
SSR_P;2021;030000012;CH DE NERIS LES BAINS;030780100;N310H;2;;2
SSR_P;2021;030000012;CH DE NERIS LES BAINS;030780100;NAUT;1;;1
SSR_P;2021;030000012;CH DE NERIS LES BAINS;030780100;NCINF;15;;14.98
SSR_P;2021;030000061;CH DE MOULINS;030780092;M1010;2;0;1.08
SSR_P;2021;030000061;CH DE MOULINS;030780092;M1320;1;0;1
SSR_P;2021;030000061;CH DE MOULINS;030780092;N241P;6;1;5.71
SSR_P;2021;030000061;CH DE MOULINS;030780092;N2460;0;2;1
SSR_P;2021;030000061;CH DE MOULINS;030780092;N2500;22;2;22.51
SSR_P;2021;030000061;CH DE MOULINS;030780092;N2710;0;0;0.13
SSR_P;2021;030000061;CH DE MOULINS;030780092;N3120;0;1;0.49
SSR_P;2021;030000061;CH DE MOULINS;030780092;NAUT;4;1;3.46
SSR_P;2021;030000061;CH DE MOULINS;030780092;NCINF;17;5;19.87
SSR_P;2021;030000079;CH DE MONTLUCON;030780100;M1010;1;2;1.3
SSR_P;2021;030000079;CH DE MONTLUCON;030780100;M1320;1;;0.5
SSR_P;2021;030000079;CH DE MONTLUCON;030780100;N2450;3;;0.84
SSR_P;2021;030000079;CH DE MONTLUCON;030780100;N2500;14;1;14.66
SSR_P;2021;030000079;CH DE MONTLUCON;030780100;N2710;1;;0.5
SSR_P;2021;030000079;CH DE MONTLUCON;030780100;N3120;1;;0.8
SSR_P;2021;030000079;CH DE MONTLUCON;030780100;NAUT;6;;6.2
SSR_P;2021;030000079;CH DE MONTLUCON;030780100;NCINF;13;;12.53
SSR_P;2021;030000087;CH JACQUES LACARIN VICHY;030780118;M1010;1;;1
SSR_P;2021;030000087;CH JACQUES LACARIN VICHY;030780118;M1180;;1;0.9
SSR_P;2021;030000087;CH JACQUES LACARIN VICHY;030780118;M1320;3;0;3
SSR_P;2021;030000087;CH JACQUES LACARIN VICHY;030780118;N241P;2;2;3.6
SSR_P;2021;030000087;CH JACQUES LACARIN VICHY;030780118;N2460;1;0;1
SSR_P;2021;030000087;CH JACQUES LACARIN VICHY;030780118;N2500;27;8;39.38
SSR_P;2021;030000087;CH JACQUES LACARIN VICHY;030780118;N3120;0;3;0.9
SSR_P;2021;030000087;CH JACQUES LACARIN VICHY;030780118;NAUT;10;1;6.68
SSR_P;2021;030000087;CH JACQUES LACARIN VICHY;030780118;NCINF;22;3;27.04
SSR_P;2021;030000095;CH DE BOURBON L'ARCHAMBAULT;030780126;M1010;1;1;1.7
SSR_P;2021;030000095;CH DE BOURBON L'ARCHAMBAULT;030780126;MAUT;;1;0.1
SSR_P;2021;030000095;CH DE BOURBON L'ARCHAMBAULT;030780126;N241P;2;;1.97
SSR_P;2021;030000095;CH DE BOURBON L'ARCHAMBAULT;030780126;N2450;1;;0.65
SSR_P;2021;030000095;CH DE BOURBON L'ARCHAMBAULT;030780126;N2460;1;;0.61
SSR_P;2021;030000095;CH DE BOURBON L'ARCHAMBAULT;030780126;N2500;10;4;10.02
SSR_P;2021;030000095;CH DE BOURBON L'ARCHAMBAULT;030780126;N310H;1;;1
SSR_P;2021;030000095;CH DE BOURBON L'ARCHAMBAULT;030780126;NAUT;9;3;9.42
SSR_P;2021;030000095;CH DE BOURBON L'ARCHAMBAULT;030780126;NCINF;6;4;7.4
SSR_P;2021;030002208;CH DPT COEUR DU BOURBONNAIS TRONGET;030002158;M1010;1;3;2.39
SSR_P;2021;030002208;CH DPT COEUR DU BOURBONNAIS TRONGET;030002158;M1320;2;;2.47
SSR_P;2021;030002208;CH DPT COEUR DU BOURBONNAIS TRONGET;030002158;N241P;0;2;3.32
SSR_P;2021;030002208;CH DPT COEUR DU BOURBONNAIS TRONGET;030002158;N2450;;;0.11
SSR_P;2021;030002208;CH DPT COEUR DU BOURBONNAIS TRONGET;030002158;N2460;1;;1.55
SSR_P;2021;030002208;CH DPT COEUR DU BOURBONNAIS TRONGET;030002158;N2500;18;9;35.42
SSR_P;2021;030002208;CH DPT COEUR DU BOURBONNAIS TRONGET;030002158;N2710;1;;1.18
SSR_P;2021;030002208;CH DPT COEUR DU BOURBONNAIS TRONGET;030002158;N310H;1;1;1.04
SSR_P;2021;030002208;CH DPT COEUR DU BOURBONNAIS TRONGET;030002158;N3120;1;;1.79
SSR_P;2021;030002208;CH DPT COEUR DU BOURBONNAIS TRONGET;030002158;NAUT;72;7;77.87
SSR_P;2021;030002208;CH DPT COEUR DU BOURBONNAIS TRONGET;030002158;NCINF;18;11;25.28
SSR_P;2021;030007942;CH DPT COEUR BOURBONNAIS ST POURCAIN;030002158;M1010;1;6;1.37
SSR_P;2021;030007942;CH DPT COEUR BOURBONNAIS ST POURCAIN;030002158;N241P;;1;0.23
SSR_P;2021;030007942;CH DPT COEUR BOURBONNAIS ST POURCAIN;030002158;N2450;1;2;2.36
SSR_P;2021;030007942;CH DPT COEUR BOURBONNAIS ST POURCAIN;030002158;N2460;;;0.23
SSR_P;2021;030007942;CH DPT COEUR BOURBONNAIS ST POURCAIN;030002158;N2500;21;4;18.27
SSR_P;2021;030007942;CH DPT COEUR BOURBONNAIS ST POURCAIN;030002158;N2710;2;;1.82
SSR_P;2021;030007942;CH DPT COEUR BOURBONNAIS ST POURCAIN;030002158;N310H;1;;0.82
SSR_P;2021;030007942;CH DPT COEUR BOURBONNAIS ST POURCAIN;030002158;N3120;;1;0.92
SSR_P;2021;030007942;CH DPT COEUR BOURBONNAIS ST POURCAIN;030002158;NAUT;32;5;35
SSR_P;2021;030007942;CH DPT COEUR BOURBONNAIS ST POURCAIN;030002158;NCINF;15;1;13.68
SSR_P;2021;030780548;POLYCLINIQUE LA PERGOLA;030000194;M1010;;2;1.44
SSR_P;2021;030780548;POLYCLINIQUE LA PERGOLA;030000194;M1040;;1;0.1
SSR_P;2021;030780548;POLYCLINIQUE LA PERGOLA;030000194;M1120;;2;0.4
SSR_P;2021;030780548;POLYCLINIQUE LA PERGOLA;030000194;M1150;;1;0.1
SSR_P;2021;030780548;POLYCLINIQUE LA PERGOLA;030000194;M1180;2;;1.88
SSR_P;2021;030780548;POLYCLINIQUE LA PERGOLA;030000194;M1320;;2;1.82
SSR_P;2021;030780548;POLYCLINIQUE LA PERGOLA;030000194;N2460;;1;0.92
SSR_P;2021;030780548;POLYCLINIQUE LA PERGOLA;030000194;N2470;1;;0.87
SSR_P;2021;030780548;POLYCLINIQUE LA PERGOLA;030000194;N2500;12;;13.56
SSR_P;2021;030780548;POLYCLINIQUE LA PERGOLA;030000194;N2710;;2;0.88
SSR_P;2021;030780548;POLYCLINIQUE LA PERGOLA;030000194;N3120;;3;1
SSR_P;2021;030780548;POLYCLINIQUE LA PERGOLA;030000194;NAUT;8;;7.2
SSR_P;2021;030780548;POLYCLINIQUE LA PERGOLA;030000194;NCINF;15;3;19.17
SSR_P;2021;030781116;HOPITAL PRIVE SAINT-FRANCOIS;030000426;M1010;1;;1
SSR_P;2021;030781116;HOPITAL PRIVE SAINT-FRANCOIS;030000426;N2450;;1;0.4
SSR_P;2021;030781116;HOPITAL PRIVE SAINT-FRANCOIS;030000426;N2470;1;;1
SSR_P;2021;030781116;HOPITAL PRIVE SAINT-FRANCOIS;030000426;N2500;16;2;16.3
SSR_P;2021;030781116;HOPITAL PRIVE SAINT-FRANCOIS;030000426;N2710;1;;0.4
SSR_P;2021;030781116;HOPITAL PRIVE SAINT-FRANCOIS;030000426;N3120;1;;1
SSR_P;2021;030781116;HOPITAL PRIVE SAINT-FRANCOIS;030000426;NCINF;10;1;10.7
SSR_P;2021;040000036;EPS PIERRE GROUES DE BARCELONNETTE;040780132;M1010;;1;0.16
SSR_P;2021;040000036;EPS PIERRE GROUES DE BARCELONNETTE;040780132;N2450;;1;0.16
SSR_P;2021;040000036;EPS PIERRE GROUES DE BARCELONNETTE;040780132;N2500;9;2;3.69
SSR_P;2021;040000036;EPS PIERRE GROUES DE BARCELONNETTE;040780132;NCINF;3;7;4.11
SSR_P;2021;040000044;EPS DUCELIA DE CASTELLANE;040780140;M1010;;2;0.24
SSR_P;2021;040000044;EPS DUCELIA DE CASTELLANE;040780140;N2500;5;0;1.3
SSR_P;2021;040000044;EPS DUCELIA DE CASTELLANE;040780140;NCINF;4;2;1.64
SSR_P;2021;040000069;CHI MANOSQUE SITE FORCALQUIER;040780215;M1010;1;2;1.23
SSR_P;2021;040000069;CHI MANOSQUE SITE FORCALQUIER;040780215;M1180;0;2;0.94
SSR_P;2021;040000069;CHI MANOSQUE SITE FORCALQUIER;040780215;N241P;6;1;5.25
SSR_P;2021;040000069;CHI MANOSQUE SITE FORCALQUIER;040780215;N2450;1;0;1
SSR_P;2021;040000069;CHI MANOSQUE SITE FORCALQUIER;040780215;N2460;1;3;2.81
SSR_P;2021;040000069;CHI MANOSQUE SITE FORCALQUIER;040780215;N2500;17;11;24.34
SSR_P;2021;040000069;CHI MANOSQUE SITE FORCALQUIER;040780215;NAUT;4;11;11.17
SSR_P;2021;040000069;CHI MANOSQUE SITE FORCALQUIER;040780215;NCINF;9;7;12
SSR_P;2021;040000119;EPS LUMIERE DE RIEZ;040780231;M1010;;6;4.5
SSR_P;2021;040000119;EPS LUMIERE DE RIEZ;040780231;MAUT;;1;0.5
SSR_P;2021;040000119;EPS LUMIERE DE RIEZ;040780231;N241P;3;;0.13
SSR_P;2021;040000119;EPS LUMIERE DE RIEZ;040780231;N2450;1;;0.25
SSR_P;2021;040000119;EPS LUMIERE DE RIEZ;040780231;N2500;9;;9.77
SSR_P;2021;040000119;EPS LUMIERE DE RIEZ;040780231;NCINF;4;1;4.55
SSR_P;2021;040000135;CHI DES ALPES DU SUD SITE DE SISTERON;050002948;M1010;;;0.44
SSR_P;2021;040000135;CHI DES ALPES DU SUD SITE DE SISTERON;050002948;M1040;;1;0.24
SSR_P;2021;040000135;CHI DES ALPES DU SUD SITE DE SISTERON;050002948;M1180;;1;0.11
SSR_P;2021;040000135;CHI DES ALPES DU SUD SITE DE SISTERON;050002948;N2500;7;7;12.53
SSR_P;2021;040000135;CHI DES ALPES DU SUD SITE DE SISTERON;050002948;NAUT;2;3;3.58
SSR_P;2021;040000135;CHI DES ALPES DU SUD SITE DE SISTERON;050002948;NCINF;4;6;10.44
SSR_P;2021;040780389;CLINIQUE MEDICALE JEAN GIONO;040000192;M1010;2;3;3.8
SSR_P;2021;040780389;CLINIQUE MEDICALE JEAN GIONO;040000192;M1320;0;1;0.1
SSR_P;2021;040780389;CLINIQUE MEDICALE JEAN GIONO;040000192;N241P;;4;2.5
SSR_P;2021;040780389;CLINIQUE MEDICALE JEAN GIONO;040000192;N2450;;1;0.5
SSR_P;2021;040780389;CLINIQUE MEDICALE JEAN GIONO;040000192;N2710;;1;0.5
SSR_P;2021;040780389;CLINIQUE MEDICALE JEAN GIONO;040000192;N3120;;1;0.6
SSR_P;2021;040780389;CLINIQUE MEDICALE JEAN GIONO;040000192;NAUT;4;3;5.6
SSR_P;2021;040780389;CLINIQUE MEDICALE JEAN GIONO;040000192;NCINF;14;4;15
SSR_P;2021;040780405;CENTRE DES CARMES;040000168;M1010;;1;0.8
SSR_P;2021;040780405;CENTRE DES CARMES;040000168;M1180;1;1;1.75
SSR_P;2021;040780405;CENTRE DES CARMES;040000168;N241P;5;;5
SSR_P;2021;040780405;CENTRE DES CARMES;040000168;N2430;;1;0.4
SSR_P;2021;040780405;CENTRE DES CARMES;040000168;N2450;;1;0.14
SSR_P;2021;040780405;CENTRE DES CARMES;040000168;N2460;2;1;2.5
SSR_P;2021;040780405;CENTRE DES CARMES;040000168;N2500;14;;14
SSR_P;2021;040780405;CENTRE DES CARMES;040000168;N2710;;1;0.2
SSR_P;2021;040780405;CENTRE DES CARMES;040000168;N310H;2;;2
SSR_P;2021;040780405;CENTRE DES CARMES;040000168;N3120;;1;0.5
SSR_P;2021;040780405;CENTRE DES CARMES;040000168;NCINF;8;1;8.8
SSR_P;2021;040780488;CRF DE HAUTE PROVENCE L'EAU VIVE;040000200;M1010;2;;2.48
SSR_P;2021;040780488;CRF DE HAUTE PROVENCE L'EAU VIVE;040000200;M1180;1;;1
SSR_P;2021;040780488;CRF DE HAUTE PROVENCE L'EAU VIVE;040000200;MAUT;;8;1.12
SSR_P;2021;040780488;CRF DE HAUTE PROVENCE L'EAU VIVE;040000200;N241P;9;;10.18
SSR_P;2021;040780488;CRF DE HAUTE PROVENCE L'EAU VIVE;040000200;N2430;;;0.27
SSR_P;2021;040780488;CRF DE HAUTE PROVENCE L'EAU VIVE;040000200;N2450;;1;0.93
SSR_P;2021;040780488;CRF DE HAUTE PROVENCE L'EAU VIVE;040000200;N2460;2;2;3.98
SSR_P;2021;040780488;CRF DE HAUTE PROVENCE L'EAU VIVE;040000200;N2500;23;3;25.2
SSR_P;2021;040780488;CRF DE HAUTE PROVENCE L'EAU VIVE;040000200;N2710;;1;0.5
SSR_P;2021;040780488;CRF DE HAUTE PROVENCE L'EAU VIVE;040000200;N310H;1;;1
SSR_P;2021;040780488;CRF DE HAUTE PROVENCE L'EAU VIVE;040000200;N3120;;1;0.91
SSR_P;2021;040780488;CRF DE HAUTE PROVENCE L'EAU VIVE;040000200;NAUT;6;1;7.73
SSR_P;2021;040780488;CRF DE HAUTE PROVENCE L'EAU VIVE;040000200;NCINF;10;1;12.6
SSR_P;2021;040780520;KORIAN LE VERDON;750056335;M1010;0;2;1.2
SSR_P;2021;040780520;KORIAN LE VERDON;750056335;N2500;6;2;7
SSR_P;2021;040780520;KORIAN LE VERDON;750056335;N3120;0;1;0.4
SSR_P;2021;040780520;KORIAN LE VERDON;750056335;NAUT;8;3;10.2
SSR_P;2021;040780520;KORIAN LE VERDON;750056335;NCINF;8;0;8
SSR_P;2021;040782021;CTRE SOINS DE SUITE READAPT LE COUSSON;130037815;M1010;;1;0.17
SSR_P;2021;040782021;CTRE SOINS DE SUITE READAPT LE COUSSON;130037815;M1180;;1;0.25
SSR_P;2021;040782021;CTRE SOINS DE SUITE READAPT LE COUSSON;130037815;N241P;1;1;2.1
SSR_P;2021;040782021;CTRE SOINS DE SUITE READAPT LE COUSSON;130037815;N2450;;1;0.75
SSR_P;2021;040782021;CTRE SOINS DE SUITE READAPT LE COUSSON;130037815;N2460;;1;0.45
SSR_P;2021;040782021;CTRE SOINS DE SUITE READAPT LE COUSSON;130037815;N2500;16;8;20.32
SSR_P;2021;040782021;CTRE SOINS DE SUITE READAPT LE COUSSON;130037815;N2710;1;;1
SSR_P;2021;040782021;CTRE SOINS DE SUITE READAPT LE COUSSON;130037815;N310H;1;;1.05
SSR_P;2021;040782021;CTRE SOINS DE SUITE READAPT LE COUSSON;130037815;N3120;1;;1
SSR_P;2021;040782021;CTRE SOINS DE SUITE READAPT LE COUSSON;130037815;NAUT;12;1;16.63
SSR_P;2021;040782021;CTRE SOINS DE SUITE READAPT LE COUSSON;130037815;NCINF;9;4;12.63
SSR_P;2021;050000041;CENTRE MEDICAL RHONE AZUR BRIANCON;130037815;M1010;1;1;1.97
SSR_P;2021;050000041;CENTRE MEDICAL RHONE AZUR BRIANCON;130037815;M1180;2;1;1.92
SSR_P;2021;050000041;CENTRE MEDICAL RHONE AZUR BRIANCON;130037815;N241P;11;5;12.56
SSR_P;2021;050000041;CENTRE MEDICAL RHONE AZUR BRIANCON;130037815;N2430;2;;1.8
SSR_P;2021;050000041;CENTRE MEDICAL RHONE AZUR BRIANCON;130037815;N2450;1;1;2.11
SSR_P;2021;050000041;CENTRE MEDICAL RHONE AZUR BRIANCON;130037815;N2460;5;2;5.74
SSR_P;2021;050000041;CENTRE MEDICAL RHONE AZUR BRIANCON;130037815;N2500;27;12;35.22
SSR_P;2021;050000041;CENTRE MEDICAL RHONE AZUR BRIANCON;130037815;N2710;1;1;1.66
SSR_P;2021;050000041;CENTRE MEDICAL RHONE AZUR BRIANCON;130037815;N310H;1;;1
SSR_P;2021;050000041;CENTRE MEDICAL RHONE AZUR BRIANCON;130037815;N3120;2;1;2.34
SSR_P;2021;050000041;CENTRE MEDICAL RHONE AZUR BRIANCON;130037815;NAUT;15;3;17.86
SSR_P;2021;050000041;CENTRE MEDICAL RHONE AZUR BRIANCON;130037815;NCINF;19;15;31.33
SSR_P;2021;050000058;CENTRE MEDICAL SSR RIO VERT;050000033;M1010;1;3;1.91
SSR_P;2021;050000058;CENTRE MEDICAL SSR RIO VERT;050000033;M1070;;0;0.03
SSR_P;2021;050000058;CENTRE MEDICAL SSR RIO VERT;050000033;M1150;;1;0.12
SSR_P;2021;050000058;CENTRE MEDICAL SSR RIO VERT;050000033;MAUT;;1;0.05
SSR_P;2021;050000058;CENTRE MEDICAL SSR RIO VERT;050000033;N241P;1;3;2.08
SSR_P;2021;050000058;CENTRE MEDICAL SSR RIO VERT;050000033;N2450;;1;0.4
SSR_P;2021;050000058;CENTRE MEDICAL SSR RIO VERT;050000033;N2460;;1;0.25
SSR_P;2021;050000058;CENTRE MEDICAL SSR RIO VERT;050000033;N2500;8;5;12.2
SSR_P;2021;050000058;CENTRE MEDICAL SSR RIO VERT;050000033;N2710;;2;0.51
SSR_P;2021;050000058;CENTRE MEDICAL SSR RIO VERT;050000033;N3120;;2;1.08
SSR_P;2021;050000058;CENTRE MEDICAL SSR RIO VERT;050000033;NAUT;4;36;18.28
SSR_P;2021;050000058;CENTRE MEDICAL SSR RIO VERT;050000033;NCINF;8;12;12.32
SSR_P;2021;050000066;CENTRE MEDICAL LA SOURCE;050000082;M1010;;2;1.8
SSR_P;2021;050000066;CENTRE MEDICAL LA SOURCE;050000082;M1150;;1;0.05
SSR_P;2021;050000066;CENTRE MEDICAL LA SOURCE;050000082;M1180;;1;0.1
SSR_P;2021;050000066;CENTRE MEDICAL LA SOURCE;050000082;N241P;;3;1.7
SSR_P;2021;050000066;CENTRE MEDICAL LA SOURCE;050000082;N2450;0;1;0.74
SSR_P;2021;050000066;CENTRE MEDICAL LA SOURCE;050000082;N2500;4;10;10.8
SSR_P;2021;050000066;CENTRE MEDICAL LA SOURCE;050000082;N2710;0;1;0.69
SSR_P;2021;050000066;CENTRE MEDICAL LA SOURCE;050000082;N3120;0;1;0.5
SSR_P;2021;050000066;CENTRE MEDICAL LA SOURCE;050000082;NAUT;0;2;0.79
SSR_P;2021;050000066;CENTRE MEDICAL LA SOURCE;050000082;NCINF;4;3;7.7
SSR_P;2021;050000256;CENTRE HOSPITALIER D'EMBRUN;050000124;M1010;;2;1.5
SSR_P;2021;050000256;CENTRE HOSPITALIER D'EMBRUN;050000124;N241P;0;3;1.03
SSR_P;2021;050000256;CENTRE HOSPITALIER D'EMBRUN;050000124;N2450;;1;0.19
SSR_P;2021;050000256;CENTRE HOSPITALIER D'EMBRUN;050000124;N2460;1;1;1.5
SSR_P;2021;050000256;CENTRE HOSPITALIER D'EMBRUN;050000124;N2500;7;13;11.94
SSR_P;2021;050000256;CENTRE HOSPITALIER D'EMBRUN;050000124;N2710;;1;0.22
SSR_P;2021;050000256;CENTRE HOSPITALIER D'EMBRUN;050000124;NAUT;3;4;5.69
SSR_P;2021;050000256;CENTRE HOSPITALIER D'EMBRUN;050000124;NCINF;3;11;9.58
SSR_P;2021;050000298;LA GUISANE;050000496;M1010;0;2;0.3
SSR_P;2021;050000298;LA GUISANE;050000496;M1140;0;3;1.1
SSR_P;2021;050000298;LA GUISANE;050000496;N241P;0;3;0.4
SSR_P;2021;050000298;LA GUISANE;050000496;N2430;0;1;0.2
SSR_P;2021;050000298;LA GUISANE;050000496;N2450;0;1;0.4
SSR_P;2021;050000298;LA GUISANE;050000496;N2470;0;1;0.05
SSR_P;2021;050000298;LA GUISANE;050000496;N2710;0;1;0.5
SSR_P;2021;050000298;LA GUISANE;050000496;N310H;13;;13
SSR_P;2021;050000298;LA GUISANE;050000496;N3120;0;1;0.1
SSR_P;2021;050000298;LA GUISANE;050000496;NAUT;12;6;16
SSR_P;2021;050000298;LA GUISANE;050000496;NCINF;5;0;5
SSR_P;2021;050000348;CHI DES ALPES DU SUD SITE DE GAP;050002948;M1120;;;0.05
SSR_P;2021;050000348;CHI DES ALPES DU SUD SITE DE GAP;050002948;M1180;;1;0.51
SSR_P;2021;050000348;CHI DES ALPES DU SUD SITE DE GAP;050002948;M1320;;1;0.7
SSR_P;2021;050000348;CHI DES ALPES DU SUD SITE DE GAP;050002948;N2450;;2;0.19
SSR_P;2021;050000348;CHI DES ALPES DU SUD SITE DE GAP;050002948;N2460;1;;0.69
SSR_P;2021;050000348;CHI DES ALPES DU SUD SITE DE GAP;050002948;N2500;7;16;16.25
SSR_P;2021;050000348;CHI DES ALPES DU SUD SITE DE GAP;050002948;N2710;;1;0.86
SSR_P;2021;050000348;CHI DES ALPES DU SUD SITE DE GAP;050002948;N3120;;1;0.5
SSR_P;2021;050000348;CHI DES ALPES DU SUD SITE DE GAP;050002948;NAUT;4;2;4.63
SSR_P;2021;050000348;CHI DES ALPES DU SUD SITE DE GAP;050002948;NCINF;5;13;12.01
SSR_P;2021;050000488;LES ACACIAS CTRE MALADIES RESP ALLERG;050000678;M1010;;1;0.5
SSR_P;2021;050000488;LES ACACIAS CTRE MALADIES RESP ALLERG;050000678;M1150;3;;3
SSR_P;2021;050000488;LES ACACIAS CTRE MALADIES RESP ALLERG;050000678;MAUT;;1;0.68
SSR_P;2021;050000488;LES ACACIAS CTRE MALADIES RESP ALLERG;050000678;N241P;;5;3.64
SSR_P;2021;050000488;LES ACACIAS CTRE MALADIES RESP ALLERG;050000678;N2450;;1;0.94
SSR_P;2021;050000488;LES ACACIAS CTRE MALADIES RESP ALLERG;050000678;N2500;1;1;1.5
SSR_P;2021;050000488;LES ACACIAS CTRE MALADIES RESP ALLERG;050000678;N2710;1;;1
SSR_P;2021;050000488;LES ACACIAS CTRE MALADIES RESP ALLERG;050000678;N310H;;2;0.97
SSR_P;2021;050000488;LES ACACIAS CTRE MALADIES RESP ALLERG;050000678;NAUT;25;7;28.18
SSR_P;2021;050000488;LES ACACIAS CTRE MALADIES RESP ALLERG;050000678;NCINF;8;7;12.98
SSR_P;2021;050000637;CLINIQUE MONTJOY;050001163;M1010;;3;1.6
