BOR;AN;FI;RS;FI_EJ;DIM_A1;DIM_A2;DIM_A3;DIM_A4;DIM_A5;DIM_A6;DIM_A7;DIM_A8;DIM_A9;DIM_A10;DIM_A11;DIM_A12;DIM_A13;DIM_A14;DIM_A15;DIM_A16;DIM_A17;DIM_A18;DIM_A19;DIM_A20;DIM_A21;DIM_A22;DIM_A23;DIM_A24;DIM_A25
INFOMED;2021;100010818;GCS ES CLINIQUE DE CHAMPAGNE SITE CLQ;100010792;;;1;;;;;;;;;;0;0;1;0;1;1;1;0;1;1;100000090;2.69;0.22
INFOMED;2021;100011477;GCS PATCS CRRF COS PASTEUR 2;100010347;;;;;;;;;1;;;;;;1;1;1;0;;;;1;100010354;0.15;0.1
INFOMED;2021;110000023;CH CARCASSONNE;110780061;;1;;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;6.49;2.82
INFOMED;2021;110000049;CH JEAN PIERRE CASSABEL;110780087;;;1;;;;;;1;;;;0;0;0;1;1;0;0;0;1;1;110000023;1;0.1
INFOMED;2021;110000056;CH NARBONNE HOTEL DIEU;110780137;;1;;;;;;1;;;1;;0;0;0;0;0;1;1;0;1;0;;5.81;1
INFOMED;2021;110000189;CH LIMOUX QUILLAN SITE DE LIMOUX;110780707;;;1;;;;;;1;;;;0;0;0;0;0;1;0;1;1;;110786324;1.1;0.1
INFOMED;2021;110000247;CH LEZIGNAN CORBIERES;110780772;;;1;;;1;;;1;;;;0;0;0;0;0;0;0;0;1;0;;1;0.2
INFOMED;2021;110000262;CH FRANCIS VALS;110781010;;;;;;;;;1;;;;0;0;1;1;1;0;;;0;1;110780137;0;0
INFOMED;2021;110003118;CL DU SUD;110007341;;;;;;;;;1;;;;1;0;1;1;1;0;;;1;0;;0.5;0.2
INFOMED;2021;110005394;HAD KORIAN PAYS DES QUATRE VENTS;750056335;;;;;;1;;;;;;;0;0;0;0;0;0;0;0;1;0;;0;0
INFOMED;2021;110007630;SSR CENTRE DE LORDAT;110008810;;;;;;;;;1;;;;0;0;0;0;1;0;0;0;;1;110785383;0.5;0.12
INFOMED;2021;110780152;CLINIQUE DE MIREMONT;110000064;;;;;;;;;;;;1;0;0;0;1;0;1;0;1;0;0;;1;0.3
INFOMED;2021;110780194;CL SSR CHRISTINA;330050899;;;;;;;;;1;;;;0;0;0;1;0;1;1;0;0;0;;0.5;0.25
INFOMED;2021;110780202;CL KORIAN LA VERNEDE;310021316;;;;;;;;1;;;;;0;0;0;0;0;1;0;0;0;0;;0.2;0.2
INFOMED;2021;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;2.8;0.48
INFOMED;2021;110780236;CH LIMOUX QUILLAN SITE DE QUILLAN;110780707;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;1;110786324;0.4;
INFOMED;2021;110780483;POLYCL MONTREAL;110000155;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;1;0;;2;0.2
INFOMED;2021;110786324;USSAP;110786324;;;;;;;1;;;1;;;0;0;0;0;0;1;1;0;1;0;;1.8;0.6
INFOMED;2021;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;;;1;;;;;;1;;1;;0;0;0;0;0;0;0;0;1;0;;4;1
INFOMED;2021;120000054;CH VILLEFRANCHE SITE CHARTREUSE;120780069;;;1;;;;;;1;;;;0;0;0;0;0;1;0;0;1;1;090781774;3.1;0.3
INFOMED;2021;120000070;CH PIERRE DELPECH DECAZEVILLE;120780085;;1;;;;;;1;;;;;0;0;0;0;0;1;1;0;0;1;120780044;1.3;0.2
INFOMED;2021;120000088;CH ETIENNE RIVIE ST GENIEZ D'OLT;120780093;;1;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;1;120780101;0.2;
INFOMED;2021;120000096;CHI ESPALION ST LAURENT D'OLT;120780101;;1;;;;;;1;;;;;0;0;0;0;0;1;1;0;0;1;;0.65;0.05
INFOMED;2021;120000153;CH MAURICE FENAILLE SEVERAC LE CHATEAU;120780291;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.15;0.1
INFOMED;2021;120000237;CHI VALLON SALLES LA SOURCE;120780481;;;;;;;;1;;;;;1;1;1;1;;1;1;0;1;1;120000039;0.1;0.03
INFOMED;2021;120004569;CH MILLAU;120004528;;1;;;;;;1;;;1;;0;0;0;0;0;1;1;1;1;1;340780477;3.66;0.8
INFOMED;2021;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;;1;;;;;;1;;;;;0;0;0;0;0;1;1;0;1;0;;1.31;0.2
INFOMED;2021;120780135;CENTRE SSR LA CLAUZE;120000104;;;;;;;;1;;;;;0;0;1;1;1;1;1;1;0;0;;0.35;0.1
INFOMED;2021;120780143;CSSR LES TILLEULS CEIGNAC;120000112;;;;;;;;;1;;;;0;0;0;0;1;0;0;0;0;0;;0.8;0
INFOMED;2021;120780283;CHS STE MARIE;630786754;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;1;630786754;2;0.06
INFOMED;2021;120783618;HAD UDSMA RODEZ;120784616;;;;;;1;;;;;;;0;0;0;1;0;1;1;0;0;0;;0.31;0.14
INFOMED;2021;130000235;CHS EDOUARD TOULOUSE;130780554;;;;;;;;;;1;;;0;0;0;0;0;1;1;1;0;0;;3.7;0.8
INFOMED;2021;130000409;CHI SITE D'AIX EN PROVENCE;130041916;;1;;1;;;1;;;;;;0;0;0;0;0;1;1;0;0;0;;11.57;2.67
INFOMED;2021;130000433;CHS MONTPERRIN;130781131;;;;;;;;;;1;;;0;0;0;0;0;0;0;0;0;0;;2.17;
INFOMED;2021;130000516;CH LOUIS BRUNET D'ALLAUCH;130781339;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;1;0.1
INFOMED;2021;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;;;1;;;1;1;;;;;;0;0;0;0;0;1;1;0;0;0;;3.77;0.94
INFOMED;2021;130001225;HOPITAL DU PAYS SALONAIS;130782634;;1;;;;;;1;;;;;0;0;0;0;0;0;1;0;0;0;;3.18;0.55
INFOMED;2021;130001258;HOPITAUX PORTES DE CAMARGUE TARASCON;130028228;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;1;0;;0.5;0.1
INFOMED;2021;130001647;INSTITUT PAOLI CALMETTES;130784127;;;1;;;1;;;;;;;0;0;0;0;0;1;0;0;1;0;130784127;7.12;2.55
INFOMED;2021;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;1.8;0.4
INFOMED;2021;130002496;CHS VALVERT MARSEILLE;130786494;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;;0;;0.7;0.3
INFOMED;2021;130002827;CH JOSEPH IMBERT D'ARLES;130789274;;1;;;;;;1;;1;;;0;0;0;0;0;0;0;0;1;0;;3.38;1
INFOMED;2021;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;;1;;;;;;1;;1;;;0;0;0;0;0;1;1;0;0;0;;5.02;1.6
INFOMED;2021;130008048;CLINIQUE SAINT MARTIN SUD MARSEILLE;130043169;;;;;;;1;;;;;;0;0;0;1;1;1;1;0;1;0;;0.78;0.05
INFOMED;2021;130008238;CLINIQUE LA PHOCEANNE SUD;130044118;;;;;;;1;;;;;;1;1;1;0;0;0;;;0;0;;;0.3
INFOMED;2021;130008253;CLINIQUE DE VITROLLES;130001084;;;1;;;;;;;;;;0;0;0;1;1;1;1;1;0;0;;0.9;0.1
INFOMED;2021;130010648;CLINIQUE SAINT MICHEL;130010648;;;;;;;;;;;1;;0;0;0;1;1;1;1;1;0;0;;0.1;0.1
INFOMED;2021;130021488;HAD BOUCHES DU RHONE EST;130021439;;;;;;1;;;;;;;0;0;0;0;1;0;0;0;0;0;;;0.25
INFOMED;2021;130021819;HAD CLARA SCHUMANN;130021769;;;;;;1;;;;;;;1;1;1;0;0;0;;;0;1;750047367;;
INFOMED;2021;130022619;SANTE ET SOLIDARITE BOUCHES DU RHONE;130045339;;;;;;1;;;;;;;0;0;0;0;0;1;0;0;0;1;830207114;0.09;0.2
INFOMED;2021;130035793;CLINIQUE LES ALPILLES KORIAN GLANUM;130013139;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;0;;0.4;
INFOMED;2021;130041767;EUROMED CARDIO;130041262;;;1;;;;;;;;;;0;0;0;0;0;1;1;;0;1;130043664;0.22;0.21
INFOMED;2021;130042526;KORIAN LES TROIS TOURS;310021399;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;1.5;0.2
INFOMED;2021;130043508;UNITE PEDIATRIQUE POMPONIANA MARSEILLE;250002284;;;;;;;1;;;;;;0;0;0;1;0;0;0;0;0;0;;0.4;0
INFOMED;2021;130043664;HOPITAL EUROPEEN;130002157;;;1;;;;;;;;;;;;;;;0;0;0;1;1;130041767;8.64;0.82
INFOMED;2021;130043854;CSSR VALMANTE SITE HOPITAL EUROPEEN;130037815;;;;;;;1;;;;;;1;0;0;0;1;0;;;0;0;;1;0
INFOMED;2021;130044662;UNITE MED NUTRITION SITE CCV VALMANTE;920030913;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;1;920030269;0.2;0.1
INFOMED;2021;130044753;CLINIQUE MONTICELLI VELODROME;130810336;;;1;;;;;;;;;;0;0;0;0;0;0;;;0;0;;1;0.05
INFOMED;2021;130046097;CLINIQUE PROVENCE VELODROME;130000557;;;;;;;;1;;;;;0;0;0;0;0;0;;;0;0;;0.2;
INFOMED;2021;130048341;HOP DE JOUR ST MARTIN SPORT MARSEILLE;130001852;;;;;;;;;1;;;;;;;1;;1;1;0;0;0;;0.2;0.1
INFOMED;2021;130050917;GCS CLINIQUE JEANNE D'ARC;130050891;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;;;3;0.19
INFOMED;2021;130780083;CLINIQUE MADELEINE REMUZAT;130000060;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;1;920030269;0.3;0.1
INFOMED;2021;130780521;APHM HOPITAL NORD;130786049;;1;;;;;;;;;1;;0;0;0;0;0;0;0;0;0;0;;11.26;2.38
INFOMED;2021;130781065;CLINIQUE PSYCHIATRIQUE LA JAUBERTE;130000417;;;;;;;;;;1;;;0;0;1;1;0;;0;1;0;0;130781065;0.1;0.1
INFOMED;2021;130781255;HOSPITALITE SAINT THOMAS DE VILLENEUVE;220020739;;;1;;;;;;;;;;0;0;0;0;0;1;0;0;0;0;;0.1;0.1
INFOMED;2021;130781370;CLINIQUE JEANNE D'ARC;130000532;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;0.16;0.01
INFOMED;2021;130781438;CLINIQUE DE PROVENCE BOURBONNE;130000557;;;;;;;;1;;;;;0;0;1;1;1;1;;1;0;0;;1;0.2
INFOMED;2021;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;4.14;0.69
INFOMED;2021;130781768;CLINIQUE KORIAN LES PALMIERS;130000763;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.8;0.2
INFOMED;2021;130781834;CRF NOTRE DAME DU BON VOYAGE;130000805;;;;;;;;1;;;;;0;0;0;0;1;0;;;0;0;;0.5;0.25
INFOMED;2021;130781867;CLINIQUE DE LA CIOTAT;130000813;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;1;830100434;2.22;0.12
INFOMED;2021;130781917;CTRE MEDICAL DIETETIQUE PROVENCE AZUR;130000847;;;;;;;;;1;;;;0;0;0;0;0;1;1;1;1;0;;0.5;0.13
INFOMED;2021;130781925;CENTRE CARDIO VASCULAIRE D'EYGUIERES;920030269;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;1;920030269;0.3;0.1
INFOMED;2021;130782071;CLINIQUE DE L'ETANG DE L'OLIVIER;130002454;;;1;;;1;;;1;;;1;0;0;0;0;0;0;0;0;1;0;;2;0.05
INFOMED;2021;130782097;CENTRE DE SIBOURG;130000938;;;;;;;;;1;;;;0;0;0;0;0;1;1;0;1;0;;0.5;0.05
INFOMED;2021;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;;;1;;;;;;;;;;1;0;0;0;1;;;;;;;1.5;0.4
INFOMED;2021;130782162;CLINIQUE CHIRURGICALE DE MARTIGUES;130000987;;;1;;;;;;;;;;0;0;0;1;1;1;1;0;0;0;;2;0.07
INFOMED;2021;130782303;KORIAN VALDONNE;750056335;;;;;;;;;1;;;;0;0;0;0;0;0;;;0;0;;0.25;0.1
INFOMED;2021;130782444;CLINIQUE DU CHATEAU DE FLORANS;130001100;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;0;;0.8;0.2
INFOMED;2021;130782451;LE MEDITERRANEE CLINIQUE CASTELLAS;130001118;;;;;;;1;;;;;;0;0;0;1;1;0;;;1;0;;1;0.1
INFOMED;2021;130782493;SSR CLINIQUE SAINT LAURENT;330050899;;;;;;;;;1;;;;0;0;0;0;0;1;0;0;1;0;;0.2;0
INFOMED;2021;130782675;CLINIQUE VIGNOLI;130001233;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;1;0.05
INFOMED;2021;130783152;CLINIQUE SAINTE ELISABETH;130001365;;1;;;;;;1;;;;;0;0;1;1;1;1;1;0;0;0;;0.5;0.05
INFOMED;2021;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;;1;;;1;;;;;;1;;0;0;0;0;0;0;0;0;0;0;;24.16;
INFOMED;2021;130783293;APHM HOPITAL LA TIMONE;130786049;;;1;;;1;;;1;;;1;0;0;0;0;0;1;0;0;0;0;;13.99;
INFOMED;2021;130783327;CLINIQUE BOUCHARD;130001415;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;2.83;0.2
INFOMED;2021;130783475;CLINIQUE L'ANGELUS;690793195;;;;;;;;1;;;;;0;0;1;1;1;0;0;0;0;0;;0.5;0.1
INFOMED;2021;130783665;CLINIQUE DE BONNEVEINE;130043722;;;1;;;;;;1;;;1;0;0;0;0;0;1;1;1;1;0;;1.8;0.1
INFOMED;2021;130783723;CLINIQUE JUGE;130001456;;;1;;;;;;;;;;0;0;0;0;1;1;1;0;0;0;;2;0.05
INFOMED;2021;130783764;CLINIQUE MON REPOS;920030269;;;;;;;;;;;1;;0;0;0;0;0;0;0;0;0;1;920030269;0.3;0.1
INFOMED;2021;130784051;HOPITAL PRIVE CLAIRVAL;130037823;;1;;;;;;1;;;;;0;0;0;0;0;1;1;0;0;0;;2.6;0.2
INFOMED;2021;130784085;CLINIQUE L'EMERAUDE;920030921;;;;;;;;;;;1;;0;0;0;0;0;0;0;0;0;1;920030269;0.3;0.1
INFOMED;2021;130784234;APHM HOPITAUX SUD SAINTE MARGUERITE;130786049;;1;;;;;1;;;;;1;0;0;0;0;0;0;0;0;0;0;;2.54;
INFOMED;2021;130784291;CLINIQUE DES TROIS CYPRES;130001696;;;;;;;;;;;1;;0;0;0;0;0;0;1;0;0;0;;0.15;
INFOMED;2021;130784549;CLINIQUE DE POST CURE PSY LA BASTIDE;130001811;;;;;;;;;;;;;1;1;1;1;1;0;0;0;0;0;;;
INFOMED;2021;130784580;CLINIQUE LA PROVENCALE;920030269;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;1;920030269;0.3;0.1
INFOMED;2021;130784598;CLINIQUE SAINT MARTIN MARSEILLE;130001852;;;;;;;;;1;;;;0;0;1;1;1;1;1;0;0;0;;1.5;0.2
INFOMED;2021;130784606;CLINIQUE SAINT ROCH MONTFLEURI;130001860;;;;;;;;;;;;;0;0;1;0;0;0;;;;;;0.1;
INFOMED;2021;130784697;CLINIQUE DES QUATRE SAISONS;130001902;;;;;;;;;;;1;;0;0;0;0;0;1;1;1;0;0;;0.15;0.1
INFOMED;2021;130784713;HOPITAL PRIVE BEAUREGARD VERT COTEAU;130038847;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;1;830100434;7.39;0.12
INFOMED;2021;130784903;CLINIQUE LA PHOCEANNE;130002041;;1;;;;;1;;;;;;1;1;0;1;1;0;0;0;0;0;;0.3;0.1
INFOMED;2021;130784911;CLINIQUE DE LA SALETTE;920030855;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;1;920030269;0.3;0.1
INFOMED;2021;130785389;CLINIQUE CHANTECLER;130002173;;;1;;;;;;1;;;;0;0;0;1;1;1;1;0;1;1;;2;0.2
INFOMED;2021;130785462;LA CHENAIE;130002207;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;0;;1;
INFOMED;2021;130785652;HOPITAL SAINT JOSEPH;130014228;;;1;;;1;;;1;;;1;0;0;0;0;1;1;1;0;1;0;130784952;8.22;1.59
INFOMED;2021;130785678;HOPITAL PRIVE VERT COTEAU BEAUREGARD;130002249;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;1;830100434;2.14;0.12
INFOMED;2021;130785975;KORIAN LES OLIVIERS;310021340;;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;0.5;0.1
INFOMED;2021;130785983;CLINIQUE SAINT CHRISTOPHE;130002306;;;;;;;;;1;;;;0;0;0;0;0;1;1;1;1;0;;1.89;0.05
INFOMED;2021;130786015;CLINIQUE VALFLEUR;130002322;;;;;;;;;;;;1;0;0;0;1;1;0;;;0;0;;0.1;0.1
INFOMED;2021;130786023;CLINIQUE KORIAN CAP FERRIERES;130002330;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;1;0.8
INFOMED;2021;130786296;CLIN SOINS DE SUITE READAPT LA PAGERIE;130002421;;;;;;;1;;;;;;0;0;;1;1;0;;0;0;0;;0.5;0.2
INFOMED;2021;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;10.5;1
INFOMED;2021;130786445;MATERNITE CATHOLIQUE PROVENCE L'ETOILE;130002488;;1;;;;;;;;;;;0;0;0;0;1;0;0;0;0;0;;0.5;0.2
INFOMED;2021;130786742;HIA LAVERAN;750821092;1;;;;;;1;;;1;;;0;0;0;0;1;0;;;1;0;;4.25;1.83
INFOMED;2021;130786890;HJ LE RELAIS SERENA;130001688;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;;0.2;0.03
INFOMED;2021;130786924;INST UNIV DE READAP VALMANTE SUD;130037815;;;;;;;1;;;;;;1;0;0;1;1;0;;;0;0;;0.5;0.06
INFOMED;2021;130786932;CENTRE DE REEDUCATION PAUL CEZANNE;130002660;;;;;;;;;1;;;;0;0;0;1;1;1;1;1;1;;;0.75;0.5
INFOMED;2021;130787369;CTRE REED FONCT LE GRAND LARGE;130002777;;;;;;;;1;;;;;0;0;1;1;1;0;0;0;0;0;;0.6;0.14
INFOMED;2021;130789159;CENTRE CARDIO VASCULAIRE VALMANTE;920030269;;1;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;1;920030269;0.3;0.1
INFOMED;2021;130789357;CLINIQUE READAPT FONCT LES FEUILLADES;130002843;;;;;;;;;1;;;;0;0;0;1;1;0;0;0;0;0;;1;0.2
INFOMED;2021;130798002;CLINIQUE LA LAURANNE;130004807;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;;0.11;0.11
INFOMED;2021;130802143;HAD SOINS ASSISTANCE;130804396;;;;;;1;;;;;;;0;0;0;0;0;0;0;0;1;0;;0.1;1.53
INFOMED;2021;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;1;;;;;;;;;;;;0;0;0;0;0;1;0;1;0;0;;;
INFOMED;2021;130806011;MS SAINT PAUL DE MAUSOLE;750720534;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;;0.21;0.07
INFOMED;2021;130808843;USLD MARCEL PAGNOL;920030152;;;;;;;;1;;;;;0;0;0;0;;0;0;0;0;1;920030269;0.3;0.1
INFOMED;2021;130809015;CENTRE GERONTOLOGIQUE DEPARTEMENTAL;130001928;;;1;;;1;;;1;;;;0;0;0;0;0;1;1;0;0;0;;1.5;1
INFOMED;2021;130809981;KORIAN MASSILIA LES PINS;750056335;;;1;;;1;1;;;;;;0;0;0;0;0;0;0;0;0;0;;0.3;0.05
INFOMED;2021;130810740;CLINIQUE AXIUM;130007362;;;1;;;;;;;;;;0;0;0;1;1;0;0;0;0;0;;2;0.1
INFOMED;2021;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;;1;;1;;;1;;;;;;0;0;0;0;0;1;1;1;0;0;;4.7;0.1
INFOMED;2021;140000076;CENTRE HOSPITALIER AUNAY-BAYEUX;140000092;;;;;1;;;1;;;;;0;0;0;0;0;1;1;0;0;1;140000159;1;0.15
INFOMED;2021;140000209;CHU COTE DE NACRE - CAEN;140000100;;1;;1;;;;1;;1;;;1;0;0;0;0;0;0;0;0;0;;15.23;3.8
INFOMED;2021;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;;;1;1;;;;;1;;;;0;0;0;0;0;1;1;0;1;;610780090;2.1;
INFOMED;2021;140000258;POLYCLINIQUE DE DEAUVILLE;140000415;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;1;0.15
INFOMED;2021;140000290;CLINIQUE NOTRE DAME - VIRE;140000449;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;1;0
INFOMED;2021;140000308;CENTRE HOSPITALIER DE PONT L'EVEQUE;140000134;;;;;;;;;1;;;;0;0;0;0;0;1;1;1;0;0;;1;0
INFOMED;2021;140000340;CENTRE SSR BETHARRAM HEROUVILLE;140025800;;;;;;;;;;;;;;;;;;;;;;;;1.2;0.2
INFOMED;2021;140000373;CENTRE HOSPITALIER DE VIRE;140000159;;1;;;1;;;;1;;;;0;0;0;0;0;1;1;1;0;0;;2.6;0.55
INFOMED;2021;140000456;ETS PUBLIC DE SANTE MENTALE;140000316;;;;;;;;;;1;;;0;0;0;0;0;0;;;0;0;;2.08;0.41
INFOMED;2021;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;;1;;;;;;;;;;;0;0;0;0;0;1;0;0;0;0;;3.13;1
INFOMED;2021;140002452;CLINIQUE DE LA MISERICORDE - CAEN;140025800;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;1;140000373;1.4;0.2
INFOMED;2021;140016759;POLYCLINIQUE DU PARC - CAEN;140003146;1;;;;;;;;;;;;0;0;0;0;0;1;1;0;1;1;802798934;3;0.25
INFOMED;2021;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;4;0.2
INFOMED;2021;140017278;INSTITUT MEDECINE PHYSIQUE ET READAPTA;610787285;;;;;;;1;;;;;;0;0;0;1;0;0;;;0;0;;0.1;
INFOMED;2021;140018730;POLYCLINIQUE DE LISIEUX;140000423;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;0.8;0.1
INFOMED;2021;140019175;CRF MANOIR D' APRIGNY - BAYEUX;930019484;;;;;;;1;;;;;;0;0;0;0;0;0;;;0;0;;0.22;0.02
INFOMED;2021;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;1;;;;;;1;;;1;;;1;0;0;0;0;0;0;0;1;0;;2.71;1
INFOMED;2021;140025123;CRF DE CAEN;310021126;;;;;;;;;1;;;;0;0;0;0;1;1;1;0;0;0;;0.2;0.1
INFOMED;2021;140025255;KORIAN COTE NORMANDE - IFS;310020383;;;;;;;;;1;;;;0;0;0;0;0;1;0;1;1;0;;0.2;0.2
INFOMED;2021;140026410;CH COTE FLEURIE - SITE DE CRICQUEBOEUF;140026279;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;1;140000035;1;0.2
INFOMED;2021;140026709;POLYCLINIQUE DE DEAUVILLE-CRICQUEBOEUF;140000415;;;1;;;1;;;1;;;;0;0;0;0;0;0;0;0;1;0;;1;0.15
INFOMED;2021;140027681;CMPR LA CLAIRIERE - HEROUVILLE STCLAIR;610787764;;;;;;;;1;;;;;0;0;0;1;1;0;;;0;;;0.2;
INFOMED;2021;150000024;CH DE CONDAT EN FENIERS;150780047;1;;;;;;;;;;;;1;1;1;1;1;0;0;0;0;1;150780096;0;0
INFOMED;2021;150000032;CH DE SAINT-FLOUR;150780088;;1;;;;;;;;1;;;0;0;0;0;0;0;0;0;1;1;150780096;2;0.21
INFOMED;2021;150000040;CH HENRI MONDOR;150780096;;;1;1;;;1;;;1;;;0;0;0;0;1;1;0;1;1;0;;4.09;1.67
INFOMED;2021;150000164;CH DE MAURIAC;150780468;;;;;;;;;;;;;;;;;;;;;;1;;;
INFOMED;2021;150000180;CH DE MURAT;150780500;;1;;;;;;1;;;;;0;0;0;1;1;1;1;1;1;1;150780096;0.1;0.1
INFOMED;2021;150002608;CLINIQUE DU SOUFFLE LES CLARINES;660006370;;;;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;0.5;0.2
INFOMED;2021;150003416;UNITE DE DIALYSE - CH DE MAURIAC;150000271;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;1;150780732;;
INFOMED;2021;150780120;CLINIQUE DU HAUT CANTAL;150000065;;;1;;;;;;1;;;;0;0;;1;0;0;0;1;;0;;0.5;0.1
INFOMED;2021;150780708;CENTRE MEDICAL M. DELORT;870015336;;;;;;;;1;;;;;1;1;0;1;0;0;0;0;1;0;;0.5;0
INFOMED;2021;150780732;CENTRE MEDICO CHIRURGICAL TRONQUIERES;150000271;;;1;;;;;;1;;;;0;0;0;0;0;0;;;0;0;;1.5;0.5
INFOMED;2021;160000170;CLINIQUE SAINT JOSEPH ANGOULEME;160000204;;;1;;;;;;;;;;0;0;0;0;0;0;;;0;0;;1.8;0.5
INFOMED;2021;160000188;CH DE LA ROCHEFOUCAULD;160000121;;;1;;;;;1;;;;;0;0;0;0;0;1;1;0;0;1;160000451;1;0.1
INFOMED;2021;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;;;1;;;;;;1;;;;1;0;0;0;1;1;1;0;1;0;;9.51;2.1
INFOMED;2021;160000279;CLINIQUE DE COGNAC;160000212;;1;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;0.5;0.08
INFOMED;2021;160000303;CH HOPITAUX SUD-CHARENTE;160006037;;;1;;;;;;1;;;;0;0;0;0;0;0;;;1;1;160000451;2;0.2
INFOMED;2021;160000311;CENTRE HOSPITALIER CONFOLENS;160000485;;;1;;;;;;1;;;;0;0;0;0;0;0;;;0;1;160000451;1;0.2
INFOMED;2021;160000337;CENTRE HOSPITALIER DE RUFFEC;160000493;;;1;;;;;1;;;;;0;0;0;0;0;1;1;1;1;1;;1.5;0.2
INFOMED;2021;160000345;CH CAMILLE CLAUDEL - LA COURONNE;160000501;;;1;;;;;;;;1;;0;0;0;0;0;0;;;0;1;870006137;2.25;0.4
INFOMED;2021;160002036;HAD MUTUALISTE;160009908;;;;;;1;;;;;;;0;0;0;1;1;0;0;0;;0;;1;
INFOMED;2021;160006110;AURA POITOU-CH - LA COURONNE;860000348;;1;;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;;0;0
INFOMED;2021;160008231;KORIAN VILLA BLEUE - JARNAC;160001038;;;;;;;;;;;1;;0;0;0;0;0;0;1;1;0;0;;0.2;0.08
INFOMED;2021;160009080;C.S.S.R. LES GLAMOTS - ROULLET ST E.;160001574;;;;;;;1;;;;;;0;0;1;1;1;0;0;0;0;0;;0.75;0.1
INFOMED;2021;160012159;AURA POITOU-CH - CHATEAUBERNARD;860000348;;1;;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;;0;0
INFOMED;2021;160012209;KORIAN LE MAS BLANC - JARNAC;160012191;;;;;;;;1;;;;;1;1;0;1;1;1;1;0;;0;;0.2;0.08
