BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPAS;ETP;GAR;AST
BLOCS_P;2021;060780517;POLYCLINIQUE SAINT JEAN;060000239;M200H;0;77;0;0;1
BLOCS_P;2021;060780517;POLYCLINIQUE SAINT JEAN;060000239;N2200;30;16;41.32;0;1
BLOCS_P;2021;060780517;POLYCLINIQUE SAINT JEAN;060000239;N2310;;1;0.01;0;0
BLOCS_P;2021;060780517;POLYCLINIQUE SAINT JEAN;060000239;N2510;6;1;7.01;0;0
BLOCS_P;2021;060780517;POLYCLINIQUE SAINT JEAN;060000239;N4160;3;0;3.83;0;0
BLOCS_P;2021;060780517;POLYCLINIQUE SAINT JEAN;060000239;NAUT;1;;1;0;0
BLOCS_P;2021;060780590;CLINIQUE DU PALAIS;060000270;M100H;5;1;5.5;0;1
BLOCS_P;2021;060780590;CLINIQUE DU PALAIS;060000270;M1030;5;0;5;0;1
BLOCS_P;2021;060780590;CLINIQUE DU PALAIS;060000270;M200H;15;7;18.5;0;1
BLOCS_P;2021;060780590;CLINIQUE DU PALAIS;060000270;N2200;6;5;10.8;0;1
BLOCS_P;2021;060780590;CLINIQUE DU PALAIS;060000270;N2320;2;;2.02;0;1
BLOCS_P;2021;060780590;CLINIQUE DU PALAIS;060000270;N2510;3;;2.9;0;0
BLOCS_P;2021;060780590;CLINIQUE DU PALAIS;060000270;N4160;1;;1;0;0
BLOCS_P;2021;060780590;CLINIQUE DU PALAIS;060000270;NAUT;6;1;6.74;0;0
BLOCS_P;2021;060780715;CLINIQUE SAINT GEORGE;060000361;M100H;20;5;21;1;1
BLOCS_P;2021;060780715;CLINIQUE SAINT GEORGE;060000361;M1030;24;2;24.8;1;1
BLOCS_P;2021;060780715;CLINIQUE SAINT GEORGE;060000361;M200H;80;22;80;0;1
BLOCS_P;2021;060780715;CLINIQUE SAINT GEORGE;060000361;N2200;27;;27;1;
BLOCS_P;2021;060780715;CLINIQUE SAINT GEORGE;060000361;N2310;;;;1;1
BLOCS_P;2021;060780715;CLINIQUE SAINT GEORGE;060000361;N2320;2;;2;1;1
BLOCS_P;2021;060780715;CLINIQUE SAINT GEORGE;060000361;N2510;6;;6;0;0
BLOCS_P;2021;060780715;CLINIQUE SAINT GEORGE;060000361;N4130;4;;4;;1
BLOCS_P;2021;060780715;CLINIQUE SAINT GEORGE;060000361;N4160;2;;2;0;1
BLOCS_P;2021;060780715;CLINIQUE SAINT GEORGE;060000361;NAUT;33;;33;1;0
BLOCS_P;2021;060780723;CLINIQUE DU PARC IMPERIAL;060004959;M100H;13;11;19;0;1
BLOCS_P;2021;060780723;CLINIQUE DU PARC IMPERIAL;060004959;M1030;9;2;10;0;1
BLOCS_P;2021;060780723;CLINIQUE DU PARC IMPERIAL;060004959;M200H;18;15;25;0;1
BLOCS_P;2021;060780723;CLINIQUE DU PARC IMPERIAL;060004959;N2200;10;6;13.5;;1
BLOCS_P;2021;060780723;CLINIQUE DU PARC IMPERIAL;060004959;N2320;4;;3.4;;1
BLOCS_P;2021;060780723;CLINIQUE DU PARC IMPERIAL;060004959;N2510;1;;1;;0
BLOCS_P;2021;060780723;CLINIQUE DU PARC IMPERIAL;060004959;N4160;1;;1;;0
BLOCS_P;2021;060780723;CLINIQUE DU PARC IMPERIAL;060004959;NAUT;4;;4;;0
BLOCS_P;2021;060780756;POLYCLINIQUE SANTA MARIA;060000403;N4160;;;1;;
BLOCS_P;2021;060780947;HOP PEDIATRIQUES DE NICE CHU LENVAL;060800174;M100H;0;1;0.1;1;
BLOCS_P;2021;060780947;HOP PEDIATRIQUES DE NICE CHU LENVAL;060800174;M1030;0;7;5.26;1;
BLOCS_P;2021;060780947;HOP PEDIATRIQUES DE NICE CHU LENVAL;060800174;M200H;0;12;2.97;1;
BLOCS_P;2021;060780947;HOP PEDIATRIQUES DE NICE CHU LENVAL;060800174;N2200;9;1;8.2;;1
BLOCS_P;2021;060780947;HOP PEDIATRIQUES DE NICE CHU LENVAL;060800174;N2310;7;2;6.99;;1
BLOCS_P;2021;060780947;HOP PEDIATRIQUES DE NICE CHU LENVAL;060800174;N2320;5;1;5.03;;1
BLOCS_P;2021;060780947;HOP PEDIATRIQUES DE NICE CHU LENVAL;060800174;N2510;5;;5.21;;1
BLOCS_P;2021;060780947;HOP PEDIATRIQUES DE NICE CHU LENVAL;060800174;N4160;2;;2;;1
BLOCS_P;2021;060780947;HOP PEDIATRIQUES DE NICE CHU LENVAL;060800174;NAUT;10;;9.06;;1
BLOCS_P;2021;060781200;CLINIQUE SAINT ANTOINE;060000635;M100H;;4;2;0;1
BLOCS_P;2021;060781200;CLINIQUE SAINT ANTOINE;060000635;M1030;8;;8;0;1
BLOCS_P;2021;060781200;CLINIQUE SAINT ANTOINE;060000635;M200H;;46;12;0;1
BLOCS_P;2021;060781200;CLINIQUE SAINT ANTOINE;060000635;N2200;10;1;10.5;0;1
BLOCS_P;2021;060781200;CLINIQUE SAINT ANTOINE;060000635;N2510;6;1;6.8;0;0
BLOCS_P;2021;060781200;CLINIQUE SAINT ANTOINE;060000635;N4130;2;;2;0;1
BLOCS_P;2021;060781200;CLINIQUE SAINT ANTOINE;060000635;N4160;1;1;1.2;0;1
BLOCS_P;2021;060781200;CLINIQUE SAINT ANTOINE;060000635;NAUT;5;;5;0;0
BLOCS_P;2021;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;M100H;1;12;4.53;1;1
BLOCS_P;2021;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;M1030;8;18;18.53;1;1
BLOCS_P;2021;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;M200H;0;5;0.86;1;1
BLOCS_P;2021;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;N2200;80;16;85.52;;
BLOCS_P;2021;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;N2310;35;11;42.93;;
BLOCS_P;2021;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;N2320;13;;15.03;;
BLOCS_P;2021;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;N2510;77;5;74.81;;
BLOCS_P;2021;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;N4130;4;1;3.74;;
BLOCS_P;2021;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;NAUT;49;1;31.3;;
BLOCS_P;2021;060788957;CHU DE NICE HOPITAL DE CIMIEZ;060785011;N2200;20;6;24.14;;
BLOCS_P;2021;060788957;CHU DE NICE HOPITAL DE CIMIEZ;060785011;N2310;16;10;22.64;;
BLOCS_P;2021;060788957;CHU DE NICE HOPITAL DE CIMIEZ;060785011;N2320;8;1;8.06;;
BLOCS_P;2021;060788957;CHU DE NICE HOPITAL DE CIMIEZ;060785011;N2510;34;2;33.38;;
BLOCS_P;2021;060788957;CHU DE NICE HOPITAL DE CIMIEZ;060785011;NAUT;23;;15.3;;
BLOCS_P;2021;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;M100H;0;12;3.19;0;1
BLOCS_P;2021;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;M1030;2;17;12.75;1;1
BLOCS_P;2021;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;M200H;0;4;0.41;1;1
BLOCS_P;2021;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;N2200;20;6;24.14;;
BLOCS_P;2021;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;N2310;16;10;22.64;;
BLOCS_P;2021;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;N2320;8;1;8.06;;
BLOCS_P;2021;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;N2510;34;2;33.38;;
BLOCS_P;2021;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;NAUT;23;;15.3;;
BLOCS_P;2021;060791811;HOPITAL PRIVE GERIATRIQUE LES SOURCES;060010808;M100H;;3;0.28;0;0
BLOCS_P;2021;060791811;HOPITAL PRIVE GERIATRIQUE LES SOURCES;060010808;M200H;;1;0.2;0;0
BLOCS_P;2021;060791811;HOPITAL PRIVE GERIATRIQUE LES SOURCES;060010808;N2200;;1;0.25;0;0
BLOCS_P;2021;060791811;HOPITAL PRIVE GERIATRIQUE LES SOURCES;060010808;N4130;1;2;2.2;0;1
BLOCS_P;2021;060791811;HOPITAL PRIVE GERIATRIQUE LES SOURCES;060010808;N4160;;1;0.92;0;0
BLOCS_P;2021;060791811;HOPITAL PRIVE GERIATRIQUE LES SOURCES;060010808;NAUT;;2;0.19;0;0
BLOCS_P;2021;060794013;CTRE CARDIO MEDICO CHIRURGICAL TZANCK;060790797;M100H;6;3;6.31;0;1
BLOCS_P;2021;060794013;CTRE CARDIO MEDICO CHIRURGICAL TZANCK;060790797;M1030;7;0;5.51;1;1
BLOCS_P;2021;060794013;CTRE CARDIO MEDICO CHIRURGICAL TZANCK;060790797;M200H;3;0;2.5;0;1
BLOCS_P;2021;060794013;CTRE CARDIO MEDICO CHIRURGICAL TZANCK;060790797;N2200;18;3;19.53;0;1
BLOCS_P;2021;060794013;CTRE CARDIO MEDICO CHIRURGICAL TZANCK;060790797;N2310;2;0;2;0;1
BLOCS_P;2021;060794013;CTRE CARDIO MEDICO CHIRURGICAL TZANCK;060790797;N2510;0;2;0.99;0;0
BLOCS_P;2021;060794013;CTRE CARDIO MEDICO CHIRURGICAL TZANCK;060790797;N4130;3;0;3;0;1
BLOCS_P;2021;060794013;CTRE CARDIO MEDICO CHIRURGICAL TZANCK;060790797;NAUT;0;2;0.75;0;1
BLOCS_P;2021;060800166;HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS;060780608;M100H;9;7;12.5;0;1
BLOCS_P;2021;060800166;HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS;060780608;M1030;10;;10;0;1
BLOCS_P;2021;060800166;HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS;060780608;M200H;21;19;29;0;1
BLOCS_P;2021;060800166;HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS;060780608;N2200;29;13;36.95;0;1
BLOCS_P;2021;060800166;HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS;060780608;N2510;2;6;5;0;0
BLOCS_P;2021;060800166;HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS;060780608;N4130;;6;1;0;1
BLOCS_P;2021;060800166;HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS;060780608;N4160;2;;2;0;0
BLOCS_P;2021;060800166;HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS;060780608;NAUT;26;20;34.63;0;0
BLOCS_P;2021;070000013;CH DE PRIVAS ARDECHE;070002878;M1030;4;;3.5;;
BLOCS_P;2021;070000013;CH DE PRIVAS ARDECHE;070002878;N2200;6;;6;;
BLOCS_P;2021;070000013;CH DE PRIVAS ARDECHE;070002878;N2310;2;1;0.91;;
BLOCS_P;2021;070000013;CH DE PRIVAS ARDECHE;070002878;N2320;2;1;3;;
BLOCS_P;2021;070000013;CH DE PRIVAS ARDECHE;070002878;N2510;3;;3;;
BLOCS_P;2021;070000096;HOPITAL DE MOZE;070780184;M100H;;1;0.05;;
BLOCS_P;2021;070000096;HOPITAL DE MOZE;070780184;M1030;;1;0.1;;
BLOCS_P;2021;070000096;HOPITAL DE MOZE;070780184;N2200;1;;0.15;;
BLOCS_P;2021;070000096;HOPITAL DE MOZE;070780184;N2510;1;;0.15;;
BLOCS_P;2021;070000179;CH ARDECHE NORD;070780358;M100H;2;1;1.62;0;1
BLOCS_P;2021;070000179;CH ARDECHE NORD;070780358;M1030;4;1;2.87;0;1
BLOCS_P;2021;070000179;CH ARDECHE NORD;070780358;M200H;8;3;3.86;0;1
BLOCS_P;2021;070000179;CH ARDECHE NORD;070780358;N2200;6;8;9.14;0;1
BLOCS_P;2021;070000179;CH ARDECHE NORD;070780358;N2310;8;3;7.36;0;1
BLOCS_P;2021;070000179;CH ARDECHE NORD;070780358;N2320;3;8;8.6;0;1
BLOCS_P;2021;070000179;CH ARDECHE NORD;070780358;N2510;5;2;4.53;0;0
BLOCS_P;2021;070000179;CH ARDECHE NORD;070780358;NAUT;21;11;20.01;0;0
BLOCS_P;2021;070000609;CH D'AUBENAS;070005566;M1030;1;6;4.54;;
BLOCS_P;2021;070000609;CH D'AUBENAS;070005566;N2200;4;1;4.21;;
BLOCS_P;2021;070000609;CH D'AUBENAS;070005566;N2310;6;4;8.45;;
BLOCS_P;2021;070000609;CH D'AUBENAS;070005566;N2320;10;2;11.2;;
BLOCS_P;2021;070000609;CH D'AUBENAS;070005566;N2510;5;;4.97;;
BLOCS_P;2021;070000609;CH D'AUBENAS;070005566;N4160;1;;1;;
BLOCS_P;2021;070000609;CH D'AUBENAS;070005566;NAUT;;;0.16;;
BLOCS_P;2021;070780168;CLINIQUE DU VIVARAIS SAINT DOMINIQUE;070000088;M100H;;3;1;0;0
BLOCS_P;2021;070780168;CLINIQUE DU VIVARAIS SAINT DOMINIQUE;070000088;M1030;;5;3;0;0
BLOCS_P;2021;070780168;CLINIQUE DU VIVARAIS SAINT DOMINIQUE;070000088;M200H;3;8;6.1;0;0
BLOCS_P;2021;070780168;CLINIQUE DU VIVARAIS SAINT DOMINIQUE;070000088;N2200;8;0;7.78;0;1
BLOCS_P;2021;070780168;CLINIQUE DU VIVARAIS SAINT DOMINIQUE;070000088;N2310;1;1;2.12;0;0
BLOCS_P;2021;070780168;CLINIQUE DU VIVARAIS SAINT DOMINIQUE;070000088;N2320;2;0;2.04;0;1
BLOCS_P;2021;070780168;CLINIQUE DU VIVARAIS SAINT DOMINIQUE;070000088;N2510;4;1;4.7;0;0
BLOCS_P;2021;070780168;CLINIQUE DU VIVARAIS SAINT DOMINIQUE;070000088;N4160;1;0;1;0;0
BLOCS_P;2021;070780168;CLINIQUE DU VIVARAIS SAINT DOMINIQUE;070000088;NAUT;2;0;2.7;0;0
BLOCS_P;2021;070780424;CLINIQUE PASTEUR;070000245;M100H;10;;10;0;0
BLOCS_P;2021;070780424;CLINIQUE PASTEUR;070000245;M1030;9;5;13;1;1
BLOCS_P;2021;070780424;CLINIQUE PASTEUR;070000245;M200H;42;3;44;0;1
BLOCS_P;2021;070780424;CLINIQUE PASTEUR;070000245;N2200;33;15;34.26;0;1
BLOCS_P;2021;070780424;CLINIQUE PASTEUR;070000245;N2310;7;5;10.42;0;0
BLOCS_P;2021;070780424;CLINIQUE PASTEUR;070000245;N2320;1;;0.47;0;1
BLOCS_P;2021;070780424;CLINIQUE PASTEUR;070000245;N2510;5;2;6.16;0;0
BLOCS_P;2021;070780424;CLINIQUE PASTEUR;070000245;N4130;;3;1.14;0;0
BLOCS_P;2021;070780424;CLINIQUE PASTEUR;070000245;N4160;1;;1;0;0
BLOCS_P;2021;070780424;CLINIQUE PASTEUR;070000245;NAUT;4;;2.78;0;0
BLOCS_P;2021;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;M100H;2;;0.25;0;1
BLOCS_P;2021;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;M1030;4;4;1.29;0;1
BLOCS_P;2021;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;M200H;8;6;2.29;0;1
BLOCS_P;2021;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;N2200;4;;3.98;0;1
BLOCS_P;2021;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;N2310;3;;2.99;0;1
BLOCS_P;2021;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;N2320;7;;7.2;0;1
BLOCS_P;2021;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;N2510;3;;3;0;0
BLOCS_P;2021;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;N4160;;1;0.2;0;0
BLOCS_P;2021;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;NAUT;3;4;6.22;0;1
BLOCS_P;2021;080000219;CENTRE HOSPITALIER DE RETHEL;080001969;M100H;;2;0.23;;
BLOCS_P;2021;080000219;CENTRE HOSPITALIER DE RETHEL;080001969;M1030;;2;0.29;;
BLOCS_P;2021;080000219;CENTRE HOSPITALIER DE RETHEL;080001969;M200H;;11;1.91;;
BLOCS_P;2021;080000219;CENTRE HOSPITALIER DE RETHEL;080001969;N2200;7;5;9.26;;
BLOCS_P;2021;080000219;CENTRE HOSPITALIER DE RETHEL;080001969;N2320;3;1;3.9;;
BLOCS_P;2021;080000219;CENTRE HOSPITALIER DE RETHEL;080001969;N2510;5;;4.8;;
BLOCS_P;2021;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;M1030;7;1;6.1;1;1
BLOCS_P;2021;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;M200H;10;1;2.88;0;1
BLOCS_P;2021;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;N2200;8;7;12.73;0;0
BLOCS_P;2021;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;N2310;11;6;15.51;0;1
BLOCS_P;2021;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;N2320;13;10;19.98;0;1
BLOCS_P;2021;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;N2510;2;0;2.04;0;0
BLOCS_P;2021;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;NAUT;19;3;21.65;0;0
BLOCS_P;2021;080010465;GCS TERRIT ARDEN NORD SITE CH SEDAN;080010242;M200H;;3;0.6;;
BLOCS_P;2021;080010465;GCS TERRIT ARDEN NORD SITE CH SEDAN;080010242;N2200;1;;1;;
BLOCS_P;2021;080010465;GCS TERRIT ARDEN NORD SITE CH SEDAN;080010242;N2510;1;;1;;
BLOCS_P;2021;080010473;GCS TERRIT ARDEN NORD SITE CH CHARLEVI;080010242;N2200;15;10;23.9;;
BLOCS_P;2021;080010473;GCS TERRIT ARDEN NORD SITE CH CHARLEVI;080010242;N2310;1;4;1.8;;
BLOCS_P;2021;080010473;GCS TERRIT ARDEN NORD SITE CH CHARLEVI;080010242;N2320;3;0;2.8;;
BLOCS_P;2021;080010473;GCS TERRIT ARDEN NORD SITE CH CHARLEVI;080010242;N4160;2;0;2;;
BLOCS_P;2021;080010473;GCS TERRIT ARDEN NORD SITE CH CHARLEVI;080010242;NAUT;6;;6;;
BLOCS_P;2021;090000175;CHIVAL SITE ST JEAN DE VERGES;090781774;M100H;;7;1.33;0;1
BLOCS_P;2021;090000175;CHIVAL SITE ST JEAN DE VERGES;090781774;M1030;;8;4.54;1;0
BLOCS_P;2021;090000175;CHIVAL SITE ST JEAN DE VERGES;090781774;M200H;;17;4.93;1;1
BLOCS_P;2021;090000175;CHIVAL SITE ST JEAN DE VERGES;090781774;N2200;11;2;11.96;1;0
BLOCS_P;2021;090000175;CHIVAL SITE ST JEAN DE VERGES;090781774;N2310;14;4;15.22;1;0
BLOCS_P;2021;090000175;CHIVAL SITE ST JEAN DE VERGES;090781774;N2320;11;2;12.96;1;0
BLOCS_P;2021;090000175;CHIVAL SITE ST JEAN DE VERGES;090781774;N4160;1;;1;0;0
BLOCS_P;2021;090000175;CHIVAL SITE ST JEAN DE VERGES;090781774;NAUT;4;;4.92;0;0
BLOCS_P;2021;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;M100H;;;0.64;1;0
BLOCS_P;2021;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;M1030;4;4;6.12;1;0
BLOCS_P;2021;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;M200H;;6;0.52;0;1
BLOCS_P;2021;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;N2200;4;1;4.86;;
BLOCS_P;2021;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;N2310;3;3;5.81;;
BLOCS_P;2021;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;N2320;5;1;5.86;;
BLOCS_P;2021;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;N2510;1;1;2.36;;
BLOCS_P;2021;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;N4160;1;;0.7;;
BLOCS_P;2021;090000183;CH ARIEGE COUSERANS SITE ST LIZIER;090781816;NAUT;;;0.45;;
BLOCS_P;2021;100000082;CLINIQUE DU PAYS DE SEINE;100001148;M1030;2;;2;0;1
BLOCS_P;2021;100000082;CLINIQUE DU PAYS DE SEINE;100001148;M200H;1;12;12;0;1
BLOCS_P;2021;100000082;CLINIQUE DU PAYS DE SEINE;100001148;N2200;4;2;5;;1
BLOCS_P;2021;100000082;CLINIQUE DU PAYS DE SEINE;100001148;N2310;1;;1;;0
BLOCS_P;2021;100000082;CLINIQUE DU PAYS DE SEINE;100001148;N2510;1;;1;;0
BLOCS_P;2021;100000082;CLINIQUE DU PAYS DE SEINE;100001148;N4160;1;;1;;1
BLOCS_P;2021;100000090;CENTRE HOSPITALIER DE TROYES;100000017;M100H;0;2;0.8;0;1
BLOCS_P;2021;100000090;CENTRE HOSPITALIER DE TROYES;100000017;M1030;0;9;9.2;1;0
BLOCS_P;2021;100000090;CENTRE HOSPITALIER DE TROYES;100000017;M200H;0;45;9.53;0;1
BLOCS_P;2021;100000090;CENTRE HOSPITALIER DE TROYES;100000017;N2200;21;10;26.67;1;0
BLOCS_P;2021;100000090;CENTRE HOSPITALIER DE TROYES;100000017;N2310;9;4;15.21;1;0
BLOCS_P;2021;100000090;CENTRE HOSPITALIER DE TROYES;100000017;N2320;8;3;10.59;1;0
BLOCS_P;2021;100000090;CENTRE HOSPITALIER DE TROYES;100000017;N2510;13;1;11.29;0;0
BLOCS_P;2021;100000090;CENTRE HOSPITALIER DE TROYES;100000017;NAUT;10;3;10.67;0;0
BLOCS_P;2021;100000124;POLYCLINIQUE MONTIER LA CELLE;100009075;M1030;5;;5;0;0
BLOCS_P;2021;100000124;POLYCLINIQUE MONTIER LA CELLE;100009075;M200H;16;;16;0;0
BLOCS_P;2021;100000124;POLYCLINIQUE MONTIER LA CELLE;100009075;N2200;29;8;32.16;0;0
BLOCS_P;2021;100000124;POLYCLINIQUE MONTIER LA CELLE;100009075;N2510;6;0;5.17;0;0
BLOCS_P;2021;100000124;POLYCLINIQUE MONTIER LA CELLE;100009075;N4160;1;;1;0;0
BLOCS_P;2021;100000124;POLYCLINIQUE MONTIER LA CELLE;100009075;NAUT;25;0;23.05;0;0
BLOCS_P;2021;100000199;CENTRE HOSPITALIER DE ROMILLY/SEINE;100006279;M100H;0;1;0.6;0;0
BLOCS_P;2021;100000199;CENTRE HOSPITALIER DE ROMILLY/SEINE;100006279;M200H;1;1;1.4;0;0
BLOCS_P;2021;100010818;GCS ES CLINIQUE DE CHAMPAGNE SITE CLQ;100010792;M100H;16;;16;0;
BLOCS_P;2021;100010818;GCS ES CLINIQUE DE CHAMPAGNE SITE CLQ;100010792;M1030;3;;3;0;1
BLOCS_P;2021;100010818;GCS ES CLINIQUE DE CHAMPAGNE SITE CLQ;100010792;M200H;33;;33;0;
BLOCS_P;2021;100010818;GCS ES CLINIQUE DE CHAMPAGNE SITE CLQ;100010792;N2200;17;7;24;;
BLOCS_P;2021;100010818;GCS ES CLINIQUE DE CHAMPAGNE SITE CLQ;100010792;N2310;2;;2;;
BLOCS_P;2021;100010818;GCS ES CLINIQUE DE CHAMPAGNE SITE CLQ;100010792;N2510;4;;4;;
BLOCS_P;2021;100010818;GCS ES CLINIQUE DE CHAMPAGNE SITE CLQ;100010792;N4130;7;1;8;;
BLOCS_P;2021;100010818;GCS ES CLINIQUE DE CHAMPAGNE SITE CLQ;100010792;N4160;1;;1;;
BLOCS_P;2021;100010818;GCS ES CLINIQUE DE CHAMPAGNE SITE CLQ;100010792;NAUT;9;;9;;
BLOCS_P;2021;110000023;CH CARCASSONNE;110780061;M100H;;8;2.95;1;1
BLOCS_P;2021;110000023;CH CARCASSONNE;110780061;M1030;3;9;10.61;1;1
BLOCS_P;2021;110000023;CH CARCASSONNE;110780061;M200H;;22;5.67;0;1
BLOCS_P;2021;110000023;CH CARCASSONNE;110780061;N2200;20;12;26.1;0;1
BLOCS_P;2021;110000023;CH CARCASSONNE;110780061;N2310;13;2;13.66;0;1
BLOCS_P;2021;110000023;CH CARCASSONNE;110780061;N2320;10;5;13.44;0;1
BLOCS_P;2021;110000023;CH CARCASSONNE;110780061;N2510;8;3;11.23;0;0
BLOCS_P;2021;110000023;CH CARCASSONNE;110780061;N4130;;12;5.46;0;1
BLOCS_P;2021;110000023;CH CARCASSONNE;110780061;N4160;1;;1;0;0
BLOCS_P;2021;110000023;CH CARCASSONNE;110780061;NAUT;1;4;2.27;0;0
BLOCS_P;2021;110000056;CH NARBONNE HOTEL DIEU;110780137;M100H;4;3;4.69;0;
BLOCS_P;2021;110000056;CH NARBONNE HOTEL DIEU;110780137;M1030;7;1;7.99;1;
BLOCS_P;2021;110000056;CH NARBONNE HOTEL DIEU;110780137;M200H;13;0;12.85;0;
BLOCS_P;2021;110000056;CH NARBONNE HOTEL DIEU;110780137;N2200;20;1;19.79;;
BLOCS_P;2021;110000056;CH NARBONNE HOTEL DIEU;110780137;N2310;13;2;15.1;;
BLOCS_P;2021;110000056;CH NARBONNE HOTEL DIEU;110780137;N2320;14;2;15.11;;
BLOCS_P;2021;110000056;CH NARBONNE HOTEL DIEU;110780137;N2510;13;0;11.91;;
BLOCS_P;2021;110000056;CH NARBONNE HOTEL DIEU;110780137;N4130;1;0;1;;
BLOCS_P;2021;110000056;CH NARBONNE HOTEL DIEU;110780137;NAUT;1;0;1;;
BLOCS_P;2021;110000247;CH LEZIGNAN CORBIERES;110780772;M100H;;1;0.2;;
BLOCS_P;2021;110000247;CH LEZIGNAN CORBIERES;110780772;M1030;;1;0.2;;
BLOCS_P;2021;110000247;CH LEZIGNAN CORBIERES;110780772;N2200;2;;0.2;;
BLOCS_P;2021;110000247;CH LEZIGNAN CORBIERES;110780772;N2510;1;;0.4;;
BLOCS_P;2021;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;M100H;9;;9;;1
BLOCS_P;2021;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;M1030;4;;4;;1
BLOCS_P;2021;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;M200H;26;;26;;1
BLOCS_P;2021;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;N2200;14;13;21.22;1;
BLOCS_P;2021;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;N2320;2;2;3.69;1;
BLOCS_P;2021;110780228;HOPITAL PRIVE DU GRAND NARBONNE;110000114;N2510;5;0;4.19;;0
BLOCS_P;2021;110780483;POLYCL MONTREAL;110000155;M100H;2;;2;;
BLOCS_P;2021;110780483;POLYCL MONTREAL;110000155;M1030;7;;7;;
BLOCS_P;2021;110780483;POLYCL MONTREAL;110000155;M200H;29;;29;;
BLOCS_P;2021;110780483;POLYCL MONTREAL;110000155;N2200;23;5;29.53;;1
BLOCS_P;2021;110780483;POLYCL MONTREAL;110000155;N2320;1;;1;;
BLOCS_P;2021;110780483;POLYCL MONTREAL;110000155;N2510;3;;3.64;;
BLOCS_P;2021;110780483;POLYCL MONTREAL;110000155;N4160;1;;1;;
BLOCS_P;2021;110780483;POLYCL MONTREAL;110000155;NAUT;13;2;18.45;;
BLOCS_P;2021;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;M100H;0;21;2.15;0;1
BLOCS_P;2021;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;M1030;2;12;8.79;1;0
BLOCS_P;2021;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;M200H;13;15;16.08;1;1
BLOCS_P;2021;120000039;CH DE RODEZ HOPITAL JACQUES PUEL;120780044;N2200;17;5;19.72;0;1
