BOR;AN;FI;RS;GRP;FI_ET;RS_ET
ST;2021;140000852;ANIDER;06;760025668;UNITE AUTODIALYSE ASSISTEE ASS ANIDER
ST;2021;140000852;ANIDER;06;760025718;UNITE AUTODIALYSE ASSISTEE ASS ANIDER
ST;2021;140000852;ANIDER;06;760025809;UNITE AUTODIALYSE ASSISTEE - ANIDER
ST;2021;140000852;ANIDER;06;760025858;UNITE AUTODIALYSE ASSISTEE ASS ANIDER
ST;2021;140000852;ANIDER;06;760025908;UNITE AUTODIALYSE ASSISTEE ASS ANIDER
ST;2021;140000852;ANIDER;06;760026088;UDM & UNITE AUTODIALYSE ASSISTEE
ST;2021;140000852;ANIDER;06;760026138;UDM BOIS GUILLAUME - ANIDER
ST;2021;140000852;ANIDER;06;760035592;UNITE DIALYSE MEDICALISEE LE HAVRE
ST;2021;140000852;ANIDER;06;760917773;UNITE AUTODIALYSE ASSISTEE ASS ANIDER
ST;2021;140026279;CH DE LA COTE FLEURIE;02;140000241;CH COTE FLEURIE - SITE D'EQUEMAUVILLE
ST;2021;140026279;CH DE LA COTE FLEURIE;02;140026410;CH COTE FLEURIE - SITE DE CRICQUEBOEUF
ST;2021;150000271;CTRE MEDICO-CHIRURGICAL DE TRONQUIERES;06;150003416;UNITE DE DIALYSE - CH DE MAURIAC
ST;2021;150780047;CH DE CONDAT EN FENIERS;02;150000024;CH DE CONDAT EN FENIERS
ST;2021;150780088;CH DE SAINT FLOUR;02;150000032;CH DE SAINT-FLOUR
ST;2021;150780088;CH DE SAINT FLOUR;02;150780773;SERVICE DE PSYCHIATRIE - CH ST FLOUR
ST;2021;150780096;CH D'AURILLAC;02;150000040;CH HENRI MONDOR
ST;2021;150780096;CH D'AURILLAC;02;150780823;CH ANNEXE CUEILHES
ST;2021;150780393;CH PIERRE RAYNAL;02;150000149;CH PIERRE RAYNAL
ST;2021;150780468;CH DE MAURIAC;02;150000164;CH DE MAURIAC
ST;2021;150780468;CH DE MAURIAC;02;150002921;USLD UNITE PARKINSON D'YDES
ST;2021;150780500;CH DE MURAT;02;150000180;CH DE MURAT
ST;2021;160000121;CH DE LA ROCHEFOUCAULD;02;160000188;CH DE LA ROCHEFOUCAULD
ST;2021;160000451;CENTRE HOSPITALIER D'ANGOULEME;02;160000253;CENTRE HOSPITALIER D'ANGOULEME
ST;2021;160000485;CENTRE HOSPITALIER DE CONFOLENS;02;160000311;CENTRE HOSPITALIER CONFOLENS
ST;2021;160000493;CENTRE HOSPITALIER DE RUFFEC;02;160000337;CENTRE HOSPITALIER DE RUFFEC
ST;2021;160000501;CH CAMILLE CLAUDEL;02;160000345;CH CAMILLE CLAUDEL - LA COURONNE
ST;2021;160000501;CH CAMILLE CLAUDEL;02;160017240;CH CAMILLE CLAUDEL - SITE JEAN DOUCET
ST;2021;160006037;CH HOPITAUX DU SUD CHARENTE;02;160000303;CH HOPITAUX SUD-CHARENTE
ST;2021;160014411;HOPITAUX DE GRAND COGNAC;02;160000261;CHI DU PAYS DE COGNAC - SSR
ST;2021;160014411;HOPITAUX DE GRAND COGNAC;02;160000360;CH DE CHATEAUNEUF
ST;2021;160014411;HOPITAUX DE GRAND COGNAC;02;160015368;HOPITAUX DU GRAND COGNAC
ST;2021;160014643;GCS G.C.C. ONCOLOGIE & RADIOTHERAPIE;02;160014650;GCC EN ONCOLOGIE ET RADIOTHERAPIE
ST;2021;170000723;CENTRE SAINT MICHEL;08;170783138;CENTRE D'ONCOLOGIE ET RADIOTHERAPIE
ST;2021;170000988;ADA - ASSOC DEVELOP AUTODIALYSE 17;06;170026033;ADA 17 : UNITE DE JONZAC
ST;2021;170000988;ADA - ASSOC DEVELOP AUTODIALYSE 17;06;170785059;ADA 17 - LA ROCHELLE
ST;2021;170000988;ADA - ASSOC DEVELOP AUTODIALYSE 17;06;170792212;ADA 17 : UNITE DE SAINTES
ST;2021;170000988;ADA - ASSOC DEVELOP AUTODIALYSE 17;06;170794929;ADA 17 - UNITE DE VAUX/MER
ST;2021;170000988;ADA - ASSOC DEVELOP AUTODIALYSE 17;06;170795165;ADA 17 : UNITE DE ST JEAN D'ANGELY
ST;2021;170000988;ADA - ASSOC DEVELOP AUTODIALYSE 17;06;170802656;ADA 17 : UNITE DE ROCHEFORT
ST;2021;170000988;ADA - ASSOC DEVELOP AUTODIALYSE 17;06;170804090;ADA 17 : UNITE DE DOLUS D'OLERON
ST;2021;170022057;GCS URGENCES DU PAYS ROYANNAIS;02;170022065;GCS URGENCES PAYS ROYANNAIS - ROYAN
ST;2021;170022057;GCS URGENCES DU PAYS ROYANNAIS;02;170022818;GCS URGENCES PAYS ROYANNAIS -STGEORGES
ST;2021;170022057;GCS URGENCES DU PAYS ROYANNAIS;02;170022826;GCS URGENCES PAYS ROYANNAIS - PASTEUR
ST;2021;170024194;GPE HOSPITALIER LA ROCHELLE-RE-AUNIS;02;170000061;CSS DU CHATEAU MARLONGES - CHAMBON
ST;2021;170024194;GPE HOSPITALIER LA ROCHELLE-RE-AUNIS;02;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE
ST;2021;170024194;GPE HOSPITALIER LA ROCHELLE-RE-AUNIS;02;170000111;CH ST HONORE - ST-MARTIN-DE-RE
ST;2021;170024194;GPE HOSPITALIER LA ROCHELLE-RE-AUNIS;02;170782981;HOPITAL MARIUS LACROIX
ST;2021;170024194;GPE HOSPITALIER LA ROCHELLE-RE-AUNIS;02;170784110;SSR CH LA ROCHELLE
ST;2021;170780050;CENTRE HOSPITALIER DE JONZAC;02;170000038;CENTRE HOSPITALIER JONZAC
ST;2021;170780050;CENTRE HOSPITALIER DE JONZAC;02;170783146;CENTRE HOSPITALIER JONZAC (CHS)
ST;2021;170780142;CH ST PIERRE OLERON;02;170000079;CTRE HOSPITALIER ST-PIERRE D'OLERON
ST;2021;170780167;CH DE SAINT-JEAN D'ANGELY;02;170000095;CENTRE HOSPITALIER ST-JEAN D'ANGELY
ST;2021;170780175;CTRE HOSP. DE SAINTONGE - SAINTES;02;170000103;CTRE HOSP. DE SAINTONGE - SAINTES
ST;2021;170780175;CTRE HOSP. DE SAINTONGE - SAINTES;02;170020994;C.A.T.T.P. + HOP JOUR PSY ADULT - S5
ST;2021;170780175;CTRE HOSP. DE SAINTONGE - SAINTES;02;170792220;CH SAINTONGE - SSR
ST;2021;170780191;CENTRE HOSPITALIER ROYAN-ATLANTIQUE;02;170000129;CENTRE HOSPITALIER ROYAN-ATLANTIQUE
ST;2021;170780191;CENTRE HOSPITALIER ROYAN-ATLANTIQUE;02;170802789;USLD - CH ROYAN
ST;2021;170780209;CH DUBOIS MEYNARDIE MARENNES;02;170000137;CH DUBOIS MEYNARDIE - MARENNES
ST;2021;170780225;CENTRE HOSPITALIER ROCHEFORT;02;170000152;CENTRE HOSPITALIER ROCHEFORT
ST;2021;170780225;CENTRE HOSPITALIER ROCHEFORT;02;170024590;CH ROCHEFORT - SITE ST PIERRE OLERON
ST;2021;170780266;CENTRE HOSPITALIER DE BOSCAMNANT;02;170000178;CENTRE HOSPITALIER BOSCAMNANT
ST;2021;180000028;CH JACQUES COEUR DE BOURGES;02;180000010;CH BOURGES - JACQUES COEUR
ST;2021;180000028;CH JACQUES COEUR DE BOURGES;02;180003287;CH DE BOURGES SITE TAILLEGRAIN
ST;2021;180000051;CH DE VIERZON;02;180000200;CH DE VIERZON
ST;2021;180000051;CH DE VIERZON;02;180003345;CH DE VIERZON SITE LA NOUE
ST;2021;180000069;CH SAINT AMAND MONTROND;02;180000283;CH SAINT AMAND-MONTROND
ST;2021;180000069;CH SAINT AMAND MONTROND;02;180003386;CH ST AMAND-MONTROND SITE CROIX DUCHET
ST;2021;180000093;CH DE SANCERRE;02;180000333;CH SANCERRE
ST;2021;180001158;CH GEORGE SAND EPSIC DU CHER;02;180000176;CH GEORGE SAND BOURGES
ST;2021;180001158;CH GEORGE SAND EPSIC DU CHER;02;180007825;USLD DU CH GEORGE SAND SITE DE DUN SUR AURON
ST;2021;180006496;CTRE D'ONCOLOGIE ET DE RADIO ST JEAN;08;030008726;CTRE ONCO ST JEAN SITE MOULINS
ST;2021;180006496;CTRE D'ONCOLOGIE ET DE RADIO ST JEAN;08;180009490;CTRE ONCO ST JEAN (RADIOTHE) SITE HPGV
ST;2021;190000042;CENTRE HOSPITALIER DUBOIS BRIVE;02;190000018;CENTRE HOSPITALIER DUBOIS BRIVE
ST;2021;190000042;CENTRE HOSPITALIER DUBOIS BRIVE;02;190011601;SITE SPECIALISE HENRI LABORIT
ST;2021;190000042;CENTRE HOSPITALIER DUBOIS BRIVE;02;190013219;CH DUBOIS - SITE CH COEUR CORREZE
ST;2021;190000042;CENTRE HOSPITALIER DUBOIS BRIVE;02;190013482;CH BRIVE - SAINT GERMAIN
ST;2021;190000059;CENTRE HOSPITALIER COEUR DE CORREZE;02;190000026;CENTRE HOSPITALIER COEUR DE CORREZE
ST;2021;190000059;CENTRE HOSPITALIER COEUR DE CORREZE;02;190002493;CONVALESCENCE CURE READAPT. DU CHANDOU
ST;2021;190000059;CENTRE HOSPITALIER COEUR DE CORREZE;02;190010892;CH TULLE - ANTENNE SMUR USSEL
ST;2021;190000059;CENTRE HOSPITALIER COEUR DE CORREZE;02;190011197;CTRE MEDECINE PHYSIQUE ET READAPTATION
ST;2021;190000067;HOPITAL LOCAL BORT-LES-ORGUES;02;190000034;HOPITAL LOCAL DE BORT LES ORGUES
ST;2021;190000075;CENTRE HOSPITALIER D'USSEL;02;190000091;CENTRE HOSPITALIER D'USSEL
ST;2021;190002485;CENTRE HOSPITALIER GERIATRIQUE UZERCHE;02;190005140;USLD UZERCHE
ST;2021;190002519;CH JEAN-MARIE DAUZIER - CORNIL;02;190005165;USLD CORNIL
ST;2021;190002519;CH JEAN-MARIE DAUZIER - CORNIL;02;190012476;CH JEAN-MARIE DAUZIER - SSR - CORNIL
ST;2021;210012142;CTRE HOSPITALIER DE LA HAUTE COTE D OR;02;210987665;CH HCO SITE DE CHATILLON SUR SEINE
ST;2021;210012142;CTRE HOSPITALIER DE LA HAUTE COTE D OR;02;210987673;CH HCO SITE DE MONTBARD
ST;2021;210012142;CTRE HOSPITALIER DE LA HAUTE COTE D OR;02;210987681;CH HCO SITE DE SAULIEU
ST;2021;210012175;HOSPICES CIVILS DE BEAUNE;02;210987574;CH ARNAY LE DUC
ST;2021;210012175;HOSPICES CIVILS DE BEAUNE;02;210987590;CH NUITS SAINT GEORGES
ST;2021;210012175;HOSPICES CIVILS DE BEAUNE;02;210987616;CH SEURRE
ST;2021;210012175;HOSPICES CIVILS DE BEAUNE;02;210987657;HOSPICES CIVILS DE BEAUNE
ST;2021;210012290;SANTELYS BOURGOGNE FRANCHE-COMTE;06;010789006;UNITE DE DIALYSE BOURG EN BRESSE
ST;2021;210012290;SANTELYS BOURGOGNE FRANCHE-COMTE;06;210001483;UNITE DE DIALYSE DE CHATILLON
ST;2021;210012290;SANTELYS BOURGOGNE FRANCHE-COMTE;06;210001889;CENTRE DE DIALYSE DE DIJON DREVON
ST;2021;210012290;SANTELYS BOURGOGNE FRANCHE-COMTE;06;210001939;UNITE DE DIALYSE DIJON BREUCHILLIERE
ST;2021;210012290;SANTELYS BOURGOGNE FRANCHE-COMTE;06;210010484;SANTELYS BFC ETABLISSEMENT SIEGE
ST;2021;210012290;SANTELYS BOURGOGNE FRANCHE-COMTE;06;210986360;DIALYSE DIJON GAFFAREL
ST;2021;210012290;SANTELYS BOURGOGNE FRANCHE-COMTE;06;250013448;UNITE DE DIALYSE DE PONTARLIER
ST;2021;210012290;SANTELYS BOURGOGNE FRANCHE-COMTE;06;250015526;UNITE DE DIALYSE BESANCON
ST;2021;210012290;SANTELYS BOURGOGNE FRANCHE-COMTE;06;250015534;UNITE DE DIALYSE DE MONTBELIARD
ST;2021;210012290;SANTELYS BOURGOGNE FRANCHE-COMTE;06;390786408;UNITE DE DIALYSE DE DOLE
ST;2021;210012290;SANTELYS BOURGOGNE FRANCHE-COMTE;06;700003577;UNITE DIALYSE SANTELYS VESOUL
ST;2021;210012290;SANTELYS BOURGOGNE FRANCHE-COMTE;06;710010166;UNITE DE DIALYSE DE MONTCEAU
ST;2021;210012290;SANTELYS BOURGOGNE FRANCHE-COMTE;06;710970658;ANTENNE DIALYSE DE MACON
ST;2021;210012290;SANTELYS BOURGOGNE FRANCHE-COMTE;06;710973504;ANTENNE DIALYSE DE CHALON SUR SAONE
ST;2021;210012290;SANTELYS BOURGOGNE FRANCHE-COMTE;06;710974502;UNITE DE DIALYSE DE CHALON SAINT REMY
ST;2021;210012290;SANTELYS BOURGOGNE FRANCHE-COMTE;06;710974528;UNITE DE DIALYSE DE MACON CHANAUX
ST;2021;210012290;SANTELYS BOURGOGNE FRANCHE-COMTE;06;890003130;UNITE DE DIALYSE DE SENS
ST;2021;210012290;SANTELYS BOURGOGNE FRANCHE-COMTE;06;890008295;UNITE DE DIALYSE D'AUXERRE
ST;2021;210012290;SANTELYS BOURGOGNE FRANCHE-COMTE;06;890972862;ANTENNE DIALYSE D'AUXERRE
ST;2021;210012290;SANTELYS BOURGOGNE FRANCHE-COMTE;06;890973431;ANTENNE DIALYSE DE SENS
ST;2021;210012290;SANTELYS BOURGOGNE FRANCHE-COMTE;06;900001728;UNITE DE DIALYSE DE BELFORT
ST;2021;210013645;INSTITUT DE CANCEROLOGIE DE BOURGOGNE;08;210005559;INSTITUT DE CANCEROLOGIE DE BOURGOGNE
ST;2021;210013645;INSTITUT DE CANCEROLOGIE DE BOURGOGNE;08;710014317;INSTITUT DE CANCEROLOGIE DE BOURGOGNE
ST;2021;210013645;INSTITUT DE CANCEROLOGIE DE BOURGOGNE;08;890008956;INSTITUT DE CANCEROLOGIE DE BOURGOGNE
ST;2021;210780417;CRLCC GEORGES-FRANCOIS LECLERC;08;210987731;CLCC GEORGES-FRANCOIS LECLERC
ST;2021;210780581;CHU DIJON BOURGOGNE;02;210986089;CTRE HOSPITALIER REG UNIVERSITAIRE DIJ
ST;2021;210780581;CHU DIJON BOURGOGNE;02;210987558;HOPITAL LE BOCAGE CHRU DIJON
ST;2021;210780607;CH LA CHARTREUSE;02;210987632;CH LA CHARTREUSE DIJON
ST;2021;210780607;CH LA CHARTREUSE;02;210987939;USLD CH LA CHARTREUSE DIJON
ST;2021;210780631;CENTRE HOSPITALIER D'IS-SUR-TILLE;02;210987582;CENTRE HOSPITALIER D'IS-SUR-TILLE
ST;2021;210780672;CH D'AUXONNE;02;210987640;CENTRE HOSPITALIER D'AUXONNE
ST;2021;210780706;CENTRE HOSPITALIER ROBERT MORLEVAT;02;210013157;POLE PSYCHIATRIE SANTE MENTALE
ST;2021;210780706;CENTRE HOSPITALIER ROBERT MORLEVAT;02;210987699;CENTRE HOSPITALIER ROBERT MORLEVAT
ST;2021;220000020;CENTRE HOSPITALIER DE SAINT BRIEUC;02;220000012;CENTRE HOSPITALIER YVES LE FOLL
ST;2021;220000020;CENTRE HOSPITALIER DE SAINT BRIEUC;02;220019061;SSR GERIATRIQUE
ST;2021;220000020;CENTRE HOSPITALIER DE SAINT BRIEUC;02;220020101;UDM DE LANNION
ST;2021;220000020;CENTRE HOSPITALIER DE SAINT BRIEUC;02;220020119;UDM DE PAIMPOL
ST;2021;220000020;CENTRE HOSPITALIER DE SAINT BRIEUC;02;220022149;UDM SITE CH GUINGAMP
ST;2021;220000046;CENTRE HOSPITALIER DINAN;02;220000095;CTRE HOSPITALIER DINAN
ST;2021;220000079;CENTRE HOSPITALIER GUINGAMP;02;220000343;CENTRE HOSPITALIER GUINGAMP
ST;2021;220000103;CENTRE HOSPITALIER LANNION;02;220000368;CENTRE HOSPITALIER LANNION
ST;2021;220000103;CENTRE HOSPITALIER LANNION;02;220012884;CENTRE REEDUC TRESTEL
ST;2021;220000152;CENTRE HOSPITALIER PAIMPOL;02;220000541;CENTRE HOSPITALIER PAIMPOL
ST;2021;220005045;CENTRE HOSPITALIER TREGUIER;02;220001259;CENTRE HOSPITALIER TREGUIER
ST;2021;220020895;CARIO;08;220020697;CARIO
ST;2021;220021968;CH DU PENTHIEVRE ET DU POUDOUVRE;02;220000566;CHPP SITE LAMBALLE
ST;2021;220021968;CH DU PENTHIEVRE ET DU POUDOUVRE;02;220000574;CHPP SITE QUINTIN
ST;2021;230780041;CENTRE HOSPITALIER DE GUERET;02;230000259;USLD - CH GUERET
ST;2021;230780041;CENTRE HOSPITALIER DE GUERET;02;230000820;CENTRE HOSPITALIER GUERET
ST;2021;230780058;CENTRE HOSPITALIER D'AUBUSSON;02;230000838;CENTRE HOSPITALIER D'AUBUSSON
ST;2021;230780058;CENTRE HOSPITALIER D'AUBUSSON;02;230004657;SITE CROIX BLANCHE
ST;2021;230780066;C H BERNARD DESPLAS BOURGANEUF;02;230000846;C H BERNARD DESPLAS BOURGANEUF
ST;2021;230780074;CENTRE HOSPITALIER SAINT VAURY;02;230000853;CENTRE HOSPITALIER SAINT VAURY
ST;2021;230780512;CENTRE HOSPITALIER M L S EVAUX;02;230000952;CTRE HOSPITALIER MOYEN SEJOUR EVAUX
ST;2021;230780520;CENTRE HOSPITALIER LA SOUTERRAINE;02;230000960;CTRE HOSPITAL MOYEN SEJOUR SOUTERRAINE
ST;2021;240000034;CENTRE HOSPITALIER LANMARY;02;240000091;C.H DE LANMARY
ST;2021;240000042;CENTRE HOSPITALIER DE BELVES;02;240000174;CENTRE HOSPITALIER DE BELVES
ST;2021;240000059;CENTRE HOSPITALIER DE BERGERAC;02;240000372;C.H DE BERGERAC
ST;2021;240000067;CENTRE HOSPITALIER DE DOMME;02;240000414;CENTRE HOSPITALIER DE DOMME
ST;2021;240000075;CENTRE HOSPITALIER D'EXCIDEUIL;02;240000455;CENTRE HOSPITALIER D'EXCIDEUIL
ST;2021;240000083;CH DE VAUCLAIRE;02;240000463;CENTRE HOSPITALIER VAUCLAIRE
ST;2021;240000083;CH DE VAUCLAIRE;02;240017046;CH VAUCLAIRE - SITE CH PERIGUEUX
ST;2021;240000109;CENTRE HOSPITALIER DE NONTRON;02;240000471;CENTRE HOSPITALIER DE NONTRON
ST;2021;240000117;CENTRE HOSPITALIER DE PERIGUEUX;02;240000489;CENTRE HOSPITALIER DE PERIGUEUX
ST;2021;240000141;CH DE ST ASTIER;02;240000513;CENTRE HOSPITALIER DE SAINT-ASTIER
ST;2021;240000448;CENTRE HOSPITALIER JEAN LECLAIRE;02;240000687;CENTRE HOSPITALIER SARLAT
ST;2021;240000596;SA POLYCLINIQUE FRANCHEVILLE;06;240006734;CENTRE D'HEMODIALYSE FRANCHEVILLE
ST;2021;240013417;SARL ANTENNES AUTODIALYSE FRANCHEVILLE;06;240003293;ANTENNE AUTODIALYSE FRANCHEVILLE
ST;2021;240013417;SARL ANTENNES AUTODIALYSE FRANCHEVILLE;06;240003301;ANTENNE AUTODIALYSE FRANCHEVILLE
ST;2021;240013417;SARL ANTENNES AUTODIALYSE FRANCHEVILLE;06;240013219;ANTENNE/UNITE DE DIALYSE FRANCHEVILLE
ST;2021;240013417;SARL ANTENNES AUTODIALYSE FRANCHEVILLE;06;240013466;ANTENNE AUTODIALYSE FRANCHEVILLE
ST;2021;240016055;CH INTERCOMMUNAL RIBERAC DRONNE DOUBLE;02;240000505;CENTRE HOSPITALIER DE RIBERAC
ST;2021;240016055;CH INTERCOMMUNAL RIBERAC DRONNE DOUBLE;02;240000521;CENTRE HOSPITALIER CHENARD
ST;2021;250000015;CHRU BESANCON;02;250000023;CHRU SAINT-JACQUES
ST;2021;250000015;CHRU BESANCON;02;250006954;CHRU JEAN MINJOZ
ST;2021;250000221;CH PAUL NAPPEZ MORTEAU;02;250000627;CH PAUL NAPPEZ MORTEAU
ST;2021;250000239;CH SAINTE CROIX BAUME LES DAMES;02;250000635;CH SAINTE CROIX BAUME LES DAMES
ST;2021;250000452;CHI HAUTE COMTE;02;250000619;UNITE PSY ADULTE LE GRANDVALLIER CHIHC
ST;2021;250000452;CHI HAUTE COMTE;02;250000700;CHI HC SITE RIVES DU DOUBS PONTARLIER
ST;2021;250000452;CHI HAUTE COMTE;02;250000734;CHI HAUTE COMTE SITE R SALINS MOUTHE
ST;2021;250000452;CHI HAUTE COMTE;02;250007234;USLD PONTARLIER
ST;2021;250000460;CHS NOVILLARS;02;250000718;CHS NOVILLARS
ST;2021;250000478;CH SAINT LOUIS ORNANS;02;250000726;CH SAINT LOUIS ORNANS
ST;2021;250000569;CENTRE DE SOINS TILLEROYES;02;250000759;CENTRE DE SOINS TILLEROYES
ST;2021;250002839;ETABLISSEMENT DE SANTE QUINGEY;02;250000882;ETABLISSEMENT DE SANTE DE QUINGEY
ST;2021;250007598;CLS BELLEVAUX;02;250001237;USLD BELLEVAUX
ST;2021;250007788;CSHLD J WEINMAN AVANNE;02;250001252;USLD JACQUES WEINMAN AVANNE
ST;2021;260000021;CH DE VALENCE;02;260000013;CH DE VALENCE
ST;2021;260000047;GROUPEMENT HOSPITALIER PORTES PROVENCE;02;260000138;CH PORTES PROVENCE MONTELIMAR
ST;2021;260000047;GROUPEMENT HOSPITALIER PORTES PROVENCE;02;260000229;CH PORTES PROVENCE DIEULEFIT
ST;2021;260000054;CH DE CREST;02;260000146;CH DE CREST
ST;2021;260000088;CH DE NYONS;02;260000237;CH DE NYONS
ST;2021;260000096;CH DE BUIS LES BARONNIES;02;260000278;CH DE BUIS LES BARONNIES
ST;2021;260000104;CH DE DIE;02;260000286;CH DE DIE
ST;2021;260003264;CH DROME-VIVARAIS;02;070005046;CH DROME-VIVARAIS - HDJ/CMP ADU GUIL.
ST;2021;260003264;CH DROME-VIVARAIS;02;260000823;CH DROME-VIVARAIS - SITE DE MONTELEGER
ST;2021;260016910;CH HOPITAUX DROME NORD;02;260000120;HOPITAUX DROME NORD - ROMANS-SUR-ISERE
ST;2021;260016910;CH HOPITAUX DROME NORD;02;260000203;HOPITAUX DROME NORD - SAINT-VALLIER
ST;2021;270000060;CH BERNAY;02;270000045;CH BERNAY
ST;2021;270000086;POLE SANITAIRE DU VEXIN CH GISORS;02;270000367;CH GISORS
ST;2021;270000102;CH DE LA RISLE PONT-AUDEMER;02;270000425;CH PONT-AUDEMER
ST;2021;270000102;CH DE LA RISLE PONT-AUDEMER;02;270029416;HAD CH DE LA RISLE PONT AUDEMER
ST;2021;270000110;CH VERNEUIL-SUR-AVRE;02;270000441;CH VERNEUIL-SUR-AVRE
ST;2021;270000136;CH LES ANDELYS;02;270000474;HL SAINT-JACQUES LES ANDELYS
ST;2021;270000144;CH PIERRE HURABIELLE BOURG-ACHARD;02;270000482;CH PIERRE HURABIELLE BOURG-ACHARD
ST;2021;270000177;CH LE NEUBOURG;02;270000516;HL LE NEUBOURG
ST;2021;270000219;NOUVEL HOPITAL DE NAVARRE;02;270000573;NOUVEL HOPITAL DE NAVARRE
ST;2021;270002652;SELARL CTRE DE RADIOTHERAPIE;08;270021439;CENTRE DE RADIOTHERAPIE D'EVREUX
ST;2021;270023724;CH EURE-SEINE;02;270000359;CH EVREUX CH EURE-SEINE
ST;2021;270023724;CH EURE-SEINE;02;270000458;CH VERNON CH EURE-SEINE
ST;2021;270023724;CH EURE-SEINE;02;270026107;USLD CH EURE SEINE
ST;2021;280000134;CH DE CHARTRES;02;280000043;CH CHARTRES - HÔTEL DIEU
ST;2021;280000134;CH DE CHARTRES;02;280000696;CH CHARTRES - VAL DE L'EURE
ST;2021;280000134;CH DE CHARTRES;02;280504267;CH CHARTRES LOUIS PASTEUR-LE COUDRAY
ST;2021;280000142;CH SPECIALISE HENRI EY;02;280000050;CH BONNEVAL
ST;2021;280000183;CH DE DREUX;02;280000084;CH DREUX
ST;2021;280000225;CH DE LA LOUPE;02;280000100;CH DE LA LOUPE
ST;2021;280000589;CH NOGENT LE ROTROU;02;280502998;CH NOGENT LE ROTROU - NOUVEL HÔPITAL
ST;2021;280000852;A. I. R. B. P.;06;280006594;A.I.R.B.P. IRC NOGENT-LE-ROTROU
ST;2021;280000852;A. I. R. B. P.;06;280502741;A.I.R.B.P IRC CHARTRES
ST;2021;280000852;A. I. R. B. P.;06;280503848;A.I.R.B.P. IRC - DREUX
ST;2021;280000852;A. I. R. B. P.;06;280504309;A.I.R.B.P. IRC CHATEAUDUN
ST;2021;280500075;CH DE CHATEAUDUN;02;280000662;CH CHATEAUDUN
ST;2021;290000017;CHRU BREST;02;290000058;CHRU BREST SITE HOPITAL MORVAN
ST;2021;290000017;CHRU BREST;02;290000256;CHRU BREST SITE HOPITAL DE CARHAIX
ST;2021;290000017;CHRU BREST;02;290004324;CHRU BREST SITE HOPITAL CAVALE BLANCHE
ST;2021;290000017;CHRU BREST;02;290004340;CHRU BREST SITE HOPITAL BOHARS
ST;2021;290000017;CHRU BREST;02;290004365;CHU BREST SITE GUILERS
ST;2021;290000017;CHRU BREST;02;290017946;CTRE LONG SEJOUR BOHARS - CHRU BREST
ST;2021;290000041;CH FERDINAND GRALL LANDERNEAU;02;290000173;CH FERDINAND GRALL LANDERNEAU
ST;2021;290000074;CENTRE HOSPITALIER DOUARNENEZ;02;290000181;CENTRE HOSPITALIER DOUARNENEZ
ST;2021;290000074;CENTRE HOSPITALIER DOUARNENEZ;02;290008853;CTRE DE LONG SEJOUR - CH DOUARNENEZ
ST;2021;290000090;CENTRE HOSPITALIER CROZON;02;290000272;CENTRE HOSPITALIER CROZON
ST;2021;290000108;CENTRE HOSPITALIER LESNEVEN;02;290000322;CENTRE HOSPITALIER LESNEVEN
ST;2021;290000116;CENTRE HOSPITALIER LANMEUR;02;290000389;CENTRE HOSPITALIER LANMEUR
ST;2021;290000298;EPSM DU FINISTERE SUD;02;290000918;EPSM FINISTERE SUD SITE QUIMPER
ST;2021;290000298;EPSM DU FINISTERE SUD;02;290024462;RESIDENCE KERFILY EPSM FINISTERE SUD
ST;2021;290000751;CENTRE HOSPITALIER ST RENAN;02;290001015;CENTRE HOSPITALIER ST RENAN
ST;2021;290020700;CH INTERCOMMUNAL CORNOUAILLE QUIMPER;02;290000025;CHIC QUIMPER
ST;2021;290020700;CH INTERCOMMUNAL CORNOUAILLE QUIMPER;02;290000066;CHIC SITE DE CONCARNEAU
ST;2021;290020700;CH INTERCOMMUNAL CORNOUAILLE QUIMPER;02;290025113;LONG SEJOUR TY CREAC'H - CHIC QUIMPER
ST;2021;290020700;CH INTERCOMMUNAL CORNOUAILLE QUIMPER;02;290025147;LONG SEJOUR TY GLAZIK - CHIC QUIMPER
ST;2021;290020700;CH INTERCOMMUNAL CORNOUAILLE QUIMPER;02;290029982;SMUR SITE CH DOUARNENEZ - CHIC
ST;2021;290021542;CENTRE HOSPITALIER DES PAYS DE MORLAIX;02;290000033;C.H. DES PAYS DE MORLAIX
ST;2021;290021542;CENTRE HOSPITALIER DES PAYS DE MORLAIX;02;290000553;CENTRE MEDICAL -LE GUERVENAN-
ST;2021;2A0000014;CENTRE HOSPITALIER D'AJACCIO;02;2A0000022;CH ND LA MISERICORDE
ST;2021;2A0000014;CENTRE HOSPITALIER D'AJACCIO;02;2A0003125;ANTENNE DU SMUR SARTENE
ST;2021;2A0000014;CENTRE HOSPITALIER D'AJACCIO;02;2A0003133;ANTENNE DU SMUR PORTO VECCHIO
ST;2021;2A0000014;CENTRE HOSPITALIER D'AJACCIO;02;2A0003141;ANTENNE DU SMUR BONIFACIO
ST;2021;2A0000014;CENTRE HOSPITALIER D'AJACCIO;02;2A0023271;USLD D' AJACCIO
ST;2021;2A0000170;HOPITAL LOCAL DE BONIFACIO;02;2A0000212;HOPITAL LOCAL DE BONIFACIO
ST;2021;2A0000386;CTRE HOSP DE CASTELLUCCIO;02;2A0000287;CENTRE HOSPITALIER DE CASTELLUCCIO
