BOR;AN;FI;RS;FI_EJ;STATUT;HEB_MED;HEB_CHIR;HEB_PERINAT;HEB_PSY;HEB_SSR;HEB_SLD;MED;CHIRAMBU;PSY;RTH;CHIMIO;IRC;IVGAMP;CPP;HAD;SSR;URG;SMURSAMU;BLOC;IMAG;BIO;ANEST;MEDIC;STERIL;DIM;TELEMED;EMSP;DOULEUR;PALIA;CARDIO_INT;REA;CHIRCANCER;NEUROCHIR;NEURO_INT;GREFFE;BRULE;CHIRCAR
FILTRE;2021;020016242;UNITE DE DIALYSE DE GUISE;590799995;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;020016341;SSR RENAISSANCE SOISSONS;750814030;DECLA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;020016341;SSR RENAISSANCE SOISSONS;750814030;INIT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;020016366;SMUR CH SAINT-QUENTIN GUISE;020000063;DECLA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;020016366;SMUR CH SAINT-QUENTIN GUISE;020000063;INIT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;020017075;UNITE DE DIALYSE DE CHATEAU-THIERRY;590799995;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;
FILTRE;2021;020017075;UNITE DE DIALYSE DE CHATEAU-THIERRY;590799995;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;020017448;SANTELYS DIALYSE À DOM CH ST QUENTIN;590799995;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;020017448;SANTELYS DIALYSE À DOM CH ST QUENTIN;590799995;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;020017455;SANTELYS DIALYSE À DOMICILE CH LAON;590799995;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;020017455;SANTELYS DIALYSE À DOMICILE CH LAON;590799995;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;020018453;SANTELYS DIALYSE À DOMICILE CH SOISSON;590799995;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;020018453;SANTELYS DIALYSE À DOMICILE CH SOISSON;590799995;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;030000012;CH DE NERIS LES BAINS;030780100;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;030000012;CH DE NERIS LES BAINS;030780100;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;030000061;CH DE MOULINS;030780092;DECLA;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0
FILTRE;2021;030000061;CH DE MOULINS;030780092;INIT;1;1;1;0;1;1;1;1;0;0;1;1;0;0;1;1;1;1;1;;;;;;;;;;;1;1;1;0;0;0;0;0
FILTRE;2021;030000079;CH DE MONTLUCON;030780100;DECLA;1;1;1;0;1;1;1;1;0;0;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0
FILTRE;2021;030000079;CH DE MONTLUCON;030780100;INIT;1;1;1;0;1;1;1;1;0;0;1;1;0;0;1;0;1;1;1;;;;;;;;;;;1;1;1;0;0;0;0;0
FILTRE;2021;030000087;CH JACQUES LACARIN VICHY;030780118;DECLA;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1
FILTRE;2021;030000087;CH JACQUES LACARIN VICHY;030780118;INIT;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1;1;1;1;1;;;;;;;;;;;1;1;1;0;0;0;0;0
FILTRE;2021;030000095;CH DE BOURBON L'ARCHAMBAULT;030780126;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0
FILTRE;2021;030000095;CH DE BOURBON L'ARCHAMBAULT;030780126;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2021;030000160;CENTRE HOSPITALIER SPECIALISE D'AINAY;030780282;DECLA;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;030000160;CENTRE HOSPITALIER SPECIALISE D'AINAY;030780282;INIT;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;030001689;CENTRE DE RADIOTHERAPIE JOSEPH BELOT;030005821;DECLA;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;030001689;CENTRE DE RADIOTHERAPIE JOSEPH BELOT;030005821;INIT;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;030002208;CH DPT COEUR DU BOURBONNAIS TRONGET;030002158;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;030002208;CH DPT COEUR DU BOURBONNAIS TRONGET;030002158;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;030003669;UNITE DE DIALYSE DE MONTLUCON;630000990;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;
FILTRE;2021;030003669;UNITE DE DIALYSE DE MONTLUCON;630000990;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;030003719;UNITE DE DIALYSE DE MOULINS;630000990;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;
FILTRE;2021;030003719;UNITE DE DIALYSE DE MOULINS;630000990;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;030003768;UNITE DE DIALYSE DE VICHY;630000990;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;
FILTRE;2021;030003768;UNITE DE DIALYSE DE VICHY;630000990;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;030007942;CH DPT COEUR BOURBONNAIS ST POURCAIN;030002158;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2021;030007942;CH DPT COEUR BOURBONNAIS ST POURCAIN;030002158;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2021;030008726;CTRE ONCO ST JEAN SITE MOULINS;180006496;DECLA;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;030008726;CTRE ONCO ST JEAN SITE MOULINS;180006496;INIT;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;030780548;POLYCLINIQUE LA PERGOLA;030000194;DECLA;1;1;0;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;1;0;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0
FILTRE;2021;030780548;POLYCLINIQUE LA PERGOLA;030000194;INIT;1;1;0;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2021;030781116;HOPITAL PRIVE SAINT-FRANCOIS;030000426;DECLA;1;1;0;0;1;0;1;1;0;0;1;0;1;0;1;0;1;0;1;1;0;1;1;1;1;0;0;0;1;0;1;1;0;0;0;0;0
FILTRE;2021;030781116;HOPITAL PRIVE SAINT-FRANCOIS;030000426;INIT;1;1;0;0;1;0;1;1;0;0;1;0;0;0;1;0;1;0;1;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2021;030781637;SERVICE DE PSYCHIATRIE CHATELARD;030780100;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;030781637;SERVICE DE PSYCHIATRIE CHATELARD;030780100;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;030785430;POLYCLINIQUE SAINT-ODILON;030785422;DECLA;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0
FILTRE;2021;030785430;POLYCLINIQUE SAINT-ODILON;030785422;INIT;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2021;040000036;EPS PIERRE GROUES DE BARCELONNETTE;040780132;DECLA;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2021;040000036;EPS PIERRE GROUES DE BARCELONNETTE;040780132;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2021;040000044;EPS DUCELIA DE CASTELLANE;040780140;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2021;040000044;EPS DUCELIA DE CASTELLANE;040780140;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2021;040000069;CHI MANOSQUE SITE FORCALQUIER;040780215;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;040000069;CHI MANOSQUE SITE FORCALQUIER;040780215;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;040000093;CHI DE MANOSQUE LOUIS RAFFALLI;040780215;DECLA;1;1;1;0;0;0;1;1;0;0;1;1;1;0;0;0;1;1;1;1;0;1;1;0;1;1;1;0;1;0;1;1;0;0;0;0;0
FILTRE;2021;040000093;CHI DE MANOSQUE LOUIS RAFFALLI;040780215;INIT;1;1;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;1;1;;;;;;;;;;;0;1;1;0;0;0;0;0
FILTRE;2021;040000119;EPS LUMIERE DE RIEZ;040780231;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0
FILTRE;2021;040000119;EPS LUMIERE DE RIEZ;040780231;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2021;040000127;EPS VALLEE DE LA BLANCHE SEYNE ALPES;040780249;DECLA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2021;040000127;EPS VALLEE DE LA BLANCHE SEYNE ALPES;040780249;INIT;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2021;040000135;CHI DES ALPES DU SUD SITE DE SISTERON;050002948;DECLA;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;1;0;1;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2021;040000135;CHI DES ALPES DU SUD SITE DE SISTERON;050002948;INIT;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;1;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2021;040000911;CENTRE HOSPITALIER DE DIGNE LES BAINS;040788879;DECLA;1;1;1;1;0;0;1;1;1;0;1;0;1;0;0;0;1;1;1;1;0;1;1;1;1;1;1;0;1;0;1;0;0;0;0;0;0
FILTRE;2021;040000911;CENTRE HOSPITALIER DE DIGNE LES BAINS;040788879;INIT;1;1;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;1;1;;;;;;;;;;;0;1;0;0;0;0;0;0
FILTRE;2021;040003113;HEMOD DES ALPES AUTODIALYSE SISTERON;920033503;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;040003113;HEMOD DES ALPES AUTODIALYSE SISTERON;920033503;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;040780389;CLINIQUE MEDICALE JEAN GIONO;040000192;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;;;;;;;;
FILTRE;2021;040780389;CLINIQUE MEDICALE JEAN GIONO;040000192;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;040780405;CENTRE DES CARMES;040000168;DECLA;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;040780405;CENTRE DES CARMES;040000168;INIT;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;040780470;CLINIQUE TOUTES AURES;040000192;DECLA;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0
FILTRE;2021;040780470;CLINIQUE TOUTES AURES;040000192;INIT;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2021;040780488;CRF DE HAUTE PROVENCE L'EAU VIVE;040000200;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;040780488;CRF DE HAUTE PROVENCE L'EAU VIVE;040000200;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;040780520;KORIAN LE VERDON;750056335;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;040780520;KORIAN LE VERDON;750056335;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;040782021;CTRE SOINS DE SUITE READAPT LE COUSSON;130037815;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;;;;;;;;
FILTRE;2021;040782021;CTRE SOINS DE SUITE READAPT LE COUSSON;130037815;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;040784860;CENTRE D'HEMODIALYSE DES ALPES;920033503;DECLA;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;040784860;CENTRE D'HEMODIALYSE DES ALPES;920033503;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;040787541;HEMOD DES ALPES AUTODIALYSE DE DIGNE;920033503;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;040787541;HEMOD DES ALPES AUTODIALYSE DE DIGNE;920033503;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;040788440;CHI MANOSQUE USLD SITE SAINT ANDRE;040780215;DECLA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;040788440;CHI MANOSQUE USLD SITE SAINT ANDRE;040780215;INIT;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;050000041;CENTRE MEDICAL RHONE AZUR BRIANCON;130037815;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;;;;;;;;
FILTRE;2021;050000041;CENTRE MEDICAL RHONE AZUR BRIANCON;130037815;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;050000058;CENTRE MEDICAL SSR RIO VERT;050000033;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;
FILTRE;2021;050000058;CENTRE MEDICAL SSR RIO VERT;050000033;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;050000066;CENTRE MEDICAL LA SOURCE;050000082;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;050000066;CENTRE MEDICAL LA SOURCE;050000082;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;050000090;POLYCLINIQUE DES ALPES DU SUD GAP;050006931;DECLA;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0
FILTRE;2021;050000090;POLYCLINIQUE DES ALPES DU SUD GAP;050006931;INIT;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2021;050000132;CH BUECH DURANCE;050007145;DECLA;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;;;;;;;;
FILTRE;2021;050000132;CH BUECH DURANCE;050007145;INIT;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;050000223;CENTRE HOSPITALIER AIGUILLES QUEYRAS;050000108;DECLA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2021;050000223;CENTRE HOSPITALIER AIGUILLES QUEYRAS;050000108;INIT;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2021;050000231;CH DES ESCARTONS DE BRIANCON;050000116;DECLA;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;0;0;0;0;0
FILTRE;2021;050000231;CH DES ESCARTONS DE BRIANCON;050000116;INIT;1;1;1;1;0;1;1;1;1;0;1;1;0;0;0;0;1;1;1;;;;;;;;;;;0;1;1;0;0;0;0;0
FILTRE;2021;050000256;CENTRE HOSPITALIER D'EMBRUN;050000124;DECLA;1;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;1;1;1;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0
FILTRE;2021;050000256;CENTRE HOSPITALIER D'EMBRUN;050000124;INIT;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2021;050000298;LA GUISANE;050000496;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;050000298;LA GUISANE;050000496;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;050000348;CHI DES ALPES DU SUD SITE DE GAP;050002948;DECLA;1;1;1;0;1;1;1;1;0;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0
FILTRE;2021;050000348;CHI DES ALPES DU SUD SITE DE GAP;050002948;INIT;1;1;1;0;1;1;1;1;0;0;1;1;0;0;1;0;1;1;1;;;;;;;;;;;0;1;1;0;0;0;0;0
FILTRE;2021;050000454;LE FUTUR ANTERIEUR;050000645;DECLA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;050000454;LE FUTUR ANTERIEUR;050000645;INIT;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;050000488;LES ACACIAS CTRE MALADIES RESP ALLERG;050000678;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;;;;;;;;
FILTRE;2021;050000488;LES ACACIAS CTRE MALADIES RESP ALLERG;050000678;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;050000637;CLINIQUE MONTJOY;050001163;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;;;;;;;;
FILTRE;2021;050000637;CLINIQUE MONTJOY;050001163;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;050000991;CENTRE MEDICAL CHANTOURS;050000546;DECLA;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;1;;;;;;;;
FILTRE;2021;050000991;CENTRE MEDICAL CHANTOURS;050000546;INIT;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;050001064;CENTRE MEDICAL LA DURANCE;050000561;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;;;;;;;;
FILTRE;2021;050001064;CENTRE MEDICAL LA DURANCE;050000561;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;050002351;CENTRE RHONE AZUR GAP;130037815;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;050002351;CENTRE RHONE AZUR GAP;130037815;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;050003359;AGDUC UNITE DE DIALYSE MED BRIANCON;380793802;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;050003359;AGDUC UNITE DE DIALYSE MED BRIANCON;380793802;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;050006022;AGDUC UNITE D'AUTODIALYSE GAP;380793802;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;050006022;AGDUC UNITE D'AUTODIALYSE GAP;380793802;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;050007533;INSTITUT PAOLI CALMETTES RADIOTH GAP;130784127;DECLA;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;050007533;INSTITUT PAOLI CALMETTES RADIOTH GAP;130784127;INIT;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;060000163;CH SAINT MAUR SAINT ETIENNE TINEE;060780327;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2021;060000163;CH SAINT MAUR SAINT ETIENNE TINEE;060780327;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2021;060000296;LA MAISON DU MINEUR;060780640;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;060000296;LA MAISON DU MINEUR;060780640;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;060000304;CENTRE HOSPITALIER DE BREIL SUR ROYA;060780657;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2021;060000304;CENTRE HOSPITALIER DE BREIL SUR ROYA;060780657;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2021;060000411;CH DU PAYS DE LA ROUDOULE PUGET;060780780;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
