BOR;AN;FI;RS;FI_EJ;AUTOR;LACTA;LIT_KANG;LIT_OBS;LIT_NEO_HSI;LIT_SIN;LIT_REA;SALTRAV;SEJ_OBS;SEJ0_Obs;SEJ_NEO_HSI;SEJ0_NEO_HSI;SEJ_SIN;SEJ0_SIN;SEJ_REA;SEJ0_REA;SEJ_BAM;SEJ0_BAM;JOU_OBS;JOU_NEO_HSI;JOU_SIN;JOU_REA;JOU_BAM;SEJACC;JOUACC;SEJCES;JOUCES;FSUIV;ACCUN;ACCMU;ENFTR;TRANSDES;ENFANTS;CONSGYN;CONSSAG;CONSENTR;SORPREC;MUTHAD;PRIS;IVG;IVGN_1;IVGME;IVG1214;CONV;IMG;AMP;PAT_AMP
PERINAT;2021;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;TYPE3;EXT;1;76;16;18;15;7;5697;609;405;18;337;7;326;15;3819;9;23002;4600;6336;5222;12216;4184;19003;891;6295;40;4070;114;13;13;4325;7825;14739;207;356;0;1;981;982;361;108;13;85;0;0
PERINAT;2021;690805361;CH ST JOSEPH ST LUC;690805353;TYPE1;;0;27;;;;6;2608;176;0;0;0;0;0;0;2220;23;8387;0;0;0;6846;2202;7859;394;1737;1;2189;13;22;0;2224;7622;2516;156;207;0;0;0;1;0;0;;1;0;0
PERINAT;2021;690807367;POLYCLINIQUE DU BEAUJOLAIS;690003447;TYPE1;;;20;;;;3;1012;88;0;0;0;0;0;0;851;14;3460;0;0;0;2920;839;3254;154;831;6;829;10;9;;854;;;;57;0;0;0;0;0;0;;3;0;0
PERINAT;2021;700000011;GH HAUTE SAONE SITE GRAY;700004591;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;237;1400;12;0;0;0;0;0;0;0;;0;0;0
PERINAT;2021;700000029;GH HAUTE SAONE SITE VESOUL;700004591;TYPE2;;;15;6;;;4;1531;183;94;10;0;0;0;0;970;6;5507;1182;0;0;3250;1021;4461;139;854;0;1010;11;13;;1040;6827;2029;330;75;0;1;104;85;42;20;;6;0;0
PERINAT;2021;700780059;GH HAUTE SAONE SITE LUXEUIL;700004591;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;780;760;;0;0;1;25;26;25;0;;0;0;0
PERINAT;2021;700780208;GH HAUTE SAONE SITE LURE;700004591;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;372;1084;;;;1;27;35;27;0;;0;0;
PERINAT;2021;710010067;CH DU PAYS CHAROLAIS BRIONNAIS;710780644;TYPE1;;;15;;;;2;927;181;0;0;0;0;0;0;612;11;2501;0;0;0;1911;635;2312;98;460;0;623;12;14;;647;;;;71;0;1;97;115;82;0;;4;0;0
PERINAT;2021;710010786;CH AUTUN SITE PARPAS;710781451;TYPE1;;0;10;0;0;0;3;342;23;0;0;0;0;0;0;264;6;1176;0;0;0;957;266;1085;44;220;0;265;1;6;;267;1860;1172;36;9;0;1;55;81;40;2;0;1;0;0
PERINAT;2021;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;TYPE2;;1;36;7;7;;5;2572;478;320;7;167;23;0;0;1407;1;8949;2196;1747;0;4767;1661;7623;339;2260;8;1633;28;4;;1691;8611;11769;321;79;0;1;431;445;250;33;;20;0;0
PERINAT;2021;710978289;CH LES CHANAUX MACON;710780263;TYPE2;;;33;7;3;;4;1946;123;149;30;74;7;0;0;1304;0;7613;1337;525;0;4652;1414;6495;217;1419;0;1403;11;8;;1440;6645;7780;89;44;0;1;301;314;176;19;;6;0;0
PERINAT;2021;710978313;CENTRE HOSPITALIER JEAN BOUVERI;710976705;CPPR;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1401;2536;34;0;0;1;77;57;77;0;;0;0;0
PERINAT;2021;710978347;HOTEL DIEU DU CREUSOT;570010181;TYPE1;;;18;;;;3;856;206;0;0;0;0;0;0;536;11;2275;0;0;0;1741;529;2028;134;705;0;524;5;11;0;536;73054;25705;160;44;0;1;110;107;76;16;0;1;0;0
PERINAT;2021;720000033;CENTRE HOSPITALIER DU MANS;720000025;TYPE3;INT;1;62;16;6;10;9;5111;800;428;22;135;7;180;15;3003;7;18544;4231;2035;2571;10451;3391;15937;722;4866;31;3327;64;8;8;3486;20236;12463;202;233;1;1;1131;1127;561;53;;52;0;0
PERINAT;2021;720000231;CLINIQUE DU TERTRE ROUGE;720000637;TYPE2;;;31;9;3;;11;2325;266;282;10;93;4;0;0;1511;1;7982;1801;469;0;5025;1686;7051;330;1773;4;1674;12;3;;1709;;;;113;0;1;123;175;102;2;;5;1;354
PERINAT;2021;720016179;POLE SANTE SARTHE ET LOIR;720016724;TYPE1;;;15;;;;3;732;118;0;0;0;0;0;0;470;1;2334;0;0;0;1623;500;2104;104;600;0;500;0;1;;500;798;2679;38;32;0;1;115;96;81;2;0;0;0;0
PERINAT;2021;730000031;CHMS CHAMBERY NH;730000015;TYPE3;;1;62;12;6;10;7;4052;258;453;11;216;9;265;24;2796;16;16860;4847;1912;2763;9170;3186;14397;613;4405;21;3123;63;4;;3286;;8435;;253;0;1;370;407;113;58;;50;0;0
PERINAT;2021;730000080;CH DE SAINT JEAN DE MAURIENNE;730780103;TYPE1;;;11;;;;2;294;49;0;0;0;0;0;0;217;3;997;0;0;0;833;214;946;46;257;0;214;0;3;0;216;1020;1509;36;5;0;1;80;103;69;2;;0;0;0
PERINAT;2021;730000098;CHMS AIX GRAND PORT;730000015;CPPR;;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1437;3125;123;0;0;1;41;56;20;1;;0;0;0
PERINAT;2021;730000247;CH DE BOURG ST MAURICE;730780525;TYPE1;;;12;;;;2;299;36;0;0;0;0;0;0;230;7;1032;0;0;0;848;228;967;52;271;0;227;1;7;0;232;2856;1237;21;10;0;1;130;185;124;0;1;0;0;0
PERINAT;2021;730000262;CH D'ALBERTVILLE;730002839;TYPE2;;1;26;6;;;3;1232;191;536;26;0;0;0;0;394;2;4198;2595;0;0;1346;824;3705;152;849;6;810;14;9;;839;4950;5616;464;56;0;1;131;101;98;3;9;11;0;0
PERINAT;2021;740000237;CH ANNECY-GENEVOIS SITE ANNECY;740781133;TYPE2;;1;50;14;6;0;7;3427;156;407;14;263;24;0;0;2430;15;15007;4325;2054;0;9134;2641;12942;501;3606;15;2570;71;25;9;2951;4606;5848;0;174;0;1;509;843;215;15;;50;0;0
PERINAT;2021;740000302;CH ANNECY-GENEVOIS SITE ST JULIEN EN G;740781133;TYPE1;;0;18;0;0;0;4;1304;153;0;0;0;0;0;0;1046;41;4414;0;0;0;3571;1035;4112;177;834;6;1035;0;33;0;1049;736;6278;0;61;0;1;309;347;243;5;;4;0;0
PERINAT;2021;740000328;HOPITAUX DU LEMAN;740790381;TYPE2;;0;26;6;;;4;1945;196;237;24;0;0;0;0;1310;9;6552;1452;0;0;4285;1506;5979;302;1482;0;1486;20;18;;1535;5816;14228;463;95;0;1;385;356;293;10;;10;0;0
PERINAT;2021;740014345;HOPITAL PRIVE PAYS DE SAVOIE;740000617;TYPE1;;0;20;;;;4;1431;180;0;0;0;0;0;0;1131;10;5010;0;0;0;4060;1122;4704;267;1387;0;1111;11;9;;1136;;;;37;0;1;53;98;43;3;;3;0;0
PERINAT;2021;740780424;CLINIQUE GENERALE D'ANNECY;740000120;TYPE1;;0;18;;;;4;1674;116;0;0;0;0;0;0;1484;21;5545;0;0;0;4809;1475;5384;315;1407;1;1471;4;16;;1489;;;;115;0;1;14;17;0;2;;4;0;0
PERINAT;2021;740781141;CH ALPES LEMAN;740790258;TYPE2;;1;35;12;;;7;2488;141;370;39;0;0;0;0;1718;3;9358;3187;0;0;5657;1933;8201;377;2111;16;1906;27;16;;1977;4185;41829;15;107;0;1;577;511;422;39;;23;1;480
PERINAT;2021;740781166;HOPITAUX DU MONT BLANC SITE CHAMONIX;740001839;CPPR;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;523;455;11;;;0;;;;;;;0;
PERINAT;2021;740781224;HOPITAUX DU MONT BLANC SITE SALLANCHES;740001839;TYPE2;;;22;6;;;4;1472;186;527;13;0;0;0;0;681;6;5174;2224;0;0;2172;1107;4679;188;1129;4;1095;12;1;;1122;4542;5769;135;118;1;1;245;332;210;7;;11;0;0
PERINAT;2021;750000523;GH PARIS SITE SAINT JOSEPH;750150120;TYPE2;;0;44;15;6;;9;4101;336;437;49;243;21;0;0;3122;2;15604;4565;2492;0;10682;3374;14580;597;3273;1;3345;29;14;;3430;6398;13236;;128;1;0;1;0;0;1;;16;0;0
PERINAT;2021;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;TYPE2;INT;1;42;9;0;0;9;2987;342;577;15;0;0;0;0;1686;31;12600;3807;0;0;5985;2186;11280;455;3016;1;2165;21;37;0;2240;16289;13358;0;40;0;1;886;890;457;44;27;11;0;0
PERINAT;2021;750100075;HU SAINT LOUIS SITE SAINT LOUIS APHP;750712184;;;0;0;0;0;0;0;7;5;0;0;0;0;0;0;0;0;113;0;0;0;0;1;110;1;110;0;1;0;0;;1;1590;0;0;0;0;1;260;460;133;9;18;0;0;0
PERINAT;2021;750100109;HU EST PARISIEN SITE TROUSSEAU APHP;750712184;TYPE3;;1;64;26;15;8;7;5098;617;978;36;441;20;283;5;2907;25;20756;7683;4613;2399;10729;3674;18447;1049;6850;39;3525;149;25;0;3844;10013;15169;0;104;1;1;377;404;166;46;4;150;1;299
PERINAT;2021;750100125;HU PITIE SALPETRIERE APHP;750712184;TYPE2;;0;34;12;;;5;3267;733;512;66;0;0;0;0;1786;17;12152;3213;0;0;6916;2219;11398;555;3336;7;2202;17;55;;2258;14627;12696;;53;0;1;964;900;498;69;;38;0;0
PERINAT;2021;750100166;HU PARIS CENTRE SITE COCHIN APHP;750712184;TYPE3;INT;1;98;21;21;21;13;8268;1126;886;65;572;92;477;35;4356;6;31715;6650;4808;6954;15009;5209;26010;1242;9202;9;5001;208;3;6;5494;42944;26948;1804;437;1;1;1738;1789;746;128;;209;1;1258
PERINAT;2021;750100208;HU NECKER ENFANTS MALADES APHP;750712184;TYPE3;EXT;1;45;23;24;16;6;4765;1036;942;35;510;8;491;17;2105;8;16238;6935;7380;4741;7489;3164;14942;970;5578;7;2986;178;7;;3352;16850;19763;118;212;0;0;0;0;0;0;;261;1;165
PERINAT;2021;750100232;HU PARIS NORD SITE BICHAT APHP;750712184;TYPE2;;1;37;9;3;0;4;2720;413;387;6;109;9;0;0;1658;32;10403;2731;959;0;5661;1567;7900;422;2750;3;1543;24;24;0;2007;13167;11839;0;57;0;1;455;405;253;36;;19;1;322
PERINAT;2021;750100273;HU EST PARISIEN SITE TENON APHP;750712184;TYPE2;;0;52;6;;;7;3035;175;456;76;0;0;0;0;1922;31;13079;1922;0;0;6895;2337;11488;542;3371;7;2317;20;35;;2366;43225;12321;;67;2;1;522;513;344;39;3;22;1;871
PERINAT;2021;750150013;HOPITAL PIERRE ROUQUES LES BLUETS;750811887;TYPE1;;1;48;6;;;8;3560;100;382;6;0;0;0;0;2928;26;15859;1781;0;0;10979;3251;15385;483;2712;14;3239;12;30;;3291;11131;15946;1328;117;0;1;1101;1156;427;104;;0;1;1030
PERINAT;2021;750150104;INSTITUT MUTUALISTE MONTSOURIS;750720476;TYPE1;;1;30;6;;;4;2108;83;369;12;0;0;0;0;1522;1;8010;1343;0;0;4900;1881;7693;373;1779;8;1877;4;8;;1895;4450;5677;978;162;0;1;206;220;42;23;;10;1;426
PERINAT;2021;750150260;HOPITAL DES DIACONESSES;750006728;TYPE1;;1;37;6;0;0;6;2779;153;524;7;0;0;0;0;2014;20;9727;1897;0;0;6069;2521;9507;458;2041;17;2516;5;24;0;2532;8436;9257;676;227;31;1;2;0;0;0;0;10;1;1099
PERINAT;2021;750300410;CLINIQUE JEANNE D ARC;750000770;TYPE1;;;16;;;;4;629;55;0;0;0;0;0;0;574;13;1969;0;0;0;1745;551;1914;121;529;4;549;2;3;;567;;;;83;0;1;14;9;0;2;;0;0;0
PERINAT;2021;750300667;MATERNITE SAINTE FELICITE;750000838;TYPE2;;;56;6;;;11;3586;74;235;7;0;0;0;0;3135;8;18117;1506;0;0;14385;3340;17635;875;5256;2;3313;27;14;;3367;;;;11;0;0;0;0;0;0;;0;0;0
PERINAT;2021;750300840;CLINIQUE DE LA MUETTE;750000903;TYPE1;;0;24;0;0;0;4;1637;291;0;0;0;0;0;0;1268;12;5051;0;0;0;4414;1268;4939;632;2589;1;1261;7;12;;1275;;;;57;0;1;23;33;13;0;4;0;1;940
PERINAT;2021;750300931;CLINIQUE STE THERESE;750000978;TYPE1;;1;28;6;;;5;1484;142;113;3;0;0;0;0;1159;0;5356;494;0;0;4003;1270;5244;301;1494;0;1267;3;3;;1273;;;;41;0;1;41;60;0;2;;0;0;0
PERINAT;2021;750803447;HU PARIS OUEST SITE G POMPIDOU APHP;750712184;;;0;0;;;;;26;19;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;;0;247;;;0;0;1;173;126;0;24;;0;0;0
PERINAT;2021;750803454;HU ROBERT DEBRE APHP;750712184;TYPE3;INT;0;56;18;13;16;7;4985;1128;589;34;176;20;696;64;2361;6;17525;4098;1528;7201;8047;2964;14947;563;4079;47;2838;126;6;0;3105;11399;18059;9;269;0;1;102;107;18;13;1;80;0;0
PERINAT;2021;760000018;CH DIEPPE;760780023;TYPE2;;0;18;6;;;3;1413;114;180;29;0;0;0;0;950;1;5348;732;0;0;3398;1052;4730;219;1293;0;1035;17;10;;1080;563;10992;;53;0;1;246;267;190;11;;13;0;0
PERINAT;2021;760000158;HOPITAL CHARLES NICOLLE CHU ROUEN;760780239;TYPE3;;1;67;20;20;8;6;4036;401;700;23;586;53;177;11;2147;0;18159;5211;6584;1945;7694;2673;15239;603;5164;4;2585;88;2;;2880;7691;9508;;90;0;1;571;523;399;33;31;82;1;383
PERINAT;2021;760000182;CH DU BELVEDERE MONT-SAINT-AIGNAN;760780262;TYPE2;;1;35;12;0;0;8;4025;379;1834;1108;0;0;0;0;1322;23;14160;3455;0;0;4110;2999;12677;446;2426;2;2958;41;13;;3050;10638;16140;837;210;0;1;730;771;364;69;;27;0;0
PERINAT;2021;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;TYPE1;;;19;;;;2;714;144;0;0;0;0;0;0;390;6;2147;0;0;0;1427;426;1892;104;649;0;423;3;5;;433;4580;5570;425;27;0;1;92;142;65;3;;1;0;0
PERINAT;2021;760000372;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;760780742;TYPE1;;0;18;;;;4;909;105;0;0;0;0;0;0;665;9;3051;0;0;0;2387;672;2767;145;716;0;672;0;9;11;675;4008;6064;546;21;0;1;134;187;112;2;;0;0;0
PERINAT;2021;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;TYPE2;;0;30;8;;;5;2410;481;513;49;0;0;0;0;1485;5;7800;1609;0;0;5589;1582;7010;224;1232;2;1566;16;13;0;1606;2349;6687;1232;26;0;1;358;375;237;19;8;10;0;0
PERINAT;2021;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;TYPE1;;0;20;;;;4;936;65;0;0;0;0;0;0;739;8;3687;0;0;0;2955;734;3248;128;698;0;734;0;8;;742;;;;1;0;1;24;44;0;3;;0;0;0
PERINAT;2021;760025312;CLINIQUE MATHILDE ROUEN;760000315;TYPE2;;1;59;6;;;8;2998;133;253;10;0;0;0;0;2122;6;12433;1252;0;0;8236;2348;11109;487;2864;0;2321;27;14;;2388;;;;21;0;1;19;23;0;0;;12;1;613
PERINAT;2021;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;TYPE3;;1;55;12;6;6;7;4206;651;479;7;101;3;228;8;2583;2;14831;3415;929;2099;8499;2981;13181;652;4013;2;2925;56;4;;3067;10762;15223;357;235;0;1;531;572;302;50;8;40;1;310
PERINAT;2021;770000131;CH DE COULOMMIERS;770021145;TYPE2;;0;15;6;;;2;998;79;183;13;0;0;0;0;662;1;3055;1598;0;0;1943;740;2659;154;733;5;735;5;10;;751;3818;1977;;123;0;1;191;221;161;1;0;1;0;0
PERINAT;2021;770000149;CH SUD SEINE ET MARNE FONTAINEBLEAU;770021152;TYPE2;;;26;8;4;;4;2252;367;389;13;226;16;0;0;1323;2;7635;1832;1507;0;3896;1522;6422;296;1735;6;1496;26;8;;1564;;;;246;0;1;335;318;305;6;;4;0;0
PERINAT;2021;770000156;CH DE MELUN SITE SANTEPOLE;770110054;TYPE2;;1;52;10;4;;7;4162;254;437;7;226;39;0;0;2962;6;15806;3652;763;0;9925;3311;14106;747;4233;0;3273;38;22;;3373;4986;9577;7;197;32;1;277;310;96;40;;15;0;0
PERINAT;2021;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;TYPE1;;;15;;;;2;754;60;0;0;0;0;0;0;541;17;2443;0;0;0;1723;540;2126;112;573;1;539;1;16;;546;3016;;;45;0;1;217;155;200;9;;7;0;0
PERINAT;2021;770000172;CH DE PROVINS LEON BINET;770110070;TYPE2;;;14;4;;;2;920;156;119;14;0;0;0;0;534;1;3136;546;0;0;1920;584;2551;133;810;0;576;8;4;;600;4285;4311;;18;0;1;44;75;31;2;;1;0;0
PERINAT;2021;770000446;CH DE MEAUX SITE SAINT FARON;770021145;TYPE3;;0;48;12;6;8;6;3650;131;326;18;143;2;241;10;2728;8;15642;3646;1147;2325;8032;3011;12945;771;4771;9;2943;68;19;;3095;5129;6671;;377;0;1;615;677;422;31;2;10;1;464
PERINAT;2021;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;TYPE2;;;42;12;6;;7;4273;322;531;45;405;26;0;0;3054;1;14147;3923;1533;0;8783;3385;12492;682;3079;3;3342;43;19;;3443;9297;10050;;507;0;1;477;467;292;25;;1;0;0
PERINAT;2021;770300010;HOPITAL PRIVE DE MARNE CHANTEREINE;770004299;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;4;2;2;1;;0;0;0
PERINAT;2021;770790707;CLINIQUE DE TOURNAN;770000719;TYPE1;;0;20;;;;4;655;77;0;0;0;0;0;0;372;2;2199;0;0;0;1263;526;2104;125;633;0;524;2;4;7;530;;;;14;0;1;104;135;54;7;0;0;0;0
PERINAT;2021;780000287;CH FRANCOIS QUESNAY MANTES;780110011;TYPE2;;1;36;12;6;0;5;2645;187;355;2;147;11;0;0;1689;0;9802;3316;1249;0;6012;1954;8594;444;2443;19;1920;34;5;;2004;11264;5239;26;80;0;1;405;422;311;4;2;19;1;0
PERINAT;2021;780000295;CHI DE MEULAN LES MUREAUX;780002697;TYPE1;;0;15;0;0;0;3;1129;95;0;0;0;0;0;0;904;11;4106;0;0;0;3227;904;3777;181;1022;18;901;3;11;;911;3446;1900;3;52;0;1;11;85;0;1;;0;0;0
PERINAT;2021;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;TYPE3;;1;76;12;6;16;8;5739;432;379;6;198;6;661;209;3710;12;24487;5677;1766;4231;14972;4406;22348;1309;8003;25;4264;142;35;;4577;9217;6563;0;181;0;1;274;227;0;63;31;116;1;518
PERINAT;2021;780000329;CH DE RAMBOUILLET;780110052;TYPE2;;0;24;6;0;0;4;1874;84;146;25;0;0;0;0;1508;1;6393;1097;0;0;4458;1599;5937;285;1493;6;1582;17;20;20;1622;5379;5685;0;284;0;1;102;198;65;0;;1;0;0
PERINAT;2021;780000337;CHI POISSY ST GERMAIN SITE ST GERMAIN;780001236;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;796;895;740;8;;0;0;0
PERINAT;2021;780018727;CLINIQUE SAINT GERMAIN;780018719;TYPE1;;0;24;;;;4;913;54;0;0;0;0;0;0;833;4;3415;0;0;0;2951;825;3339;278;1340;3;822;3;4;;834;;;;22;0;0;0;13;0;0;;0;0;0
PERINAT;2021;780300208;CLINIQUE SAINT LOUIS;780000576;TYPE1;;;0;;;;0;188;20;0;0;0;0;0;0;154;0;652;0;0;0;544;155;632;55;238;0;155;0;0;;155;;;;8;0;1;7;6;0;1;;6;0;0
PERINAT;2021;780300323;HOPITAL PRIVE FRANCISCAINES;780003679;TYPE2;;;17;6;;;6;1003;48;280;13;0;0;0;0;624;1;3699;1276;0;0;2059;880;3494;317;1433;4;877;3;12;;883;;;;34;0;0;0;0;0;0;;1;0;0
PERINAT;2021;780300406;HOPITAL PRIVE DE PARLY II;780018032;TYPE2;;;23;6;;;4;1250;92;222;6;0;0;0;0;877;1;5071;1288;0;0;3174;1076;4872;332;1850;7;1066;10;6;;1087;;;;29;0;1;21;45;17;0;;0;1;559
PERINAT;2021;780300422;HOPITAL PRIVE DE L OUEST PARISIEN;780002259;TYPE2;;0;19;6;0;0;4;1070;55;167;4;0;0;0;0;666;5;4127;931;0;0;2297;815;3546;211;1074;6;805;10;9;;825;;;;8;0;1;36;25;0;7;0;0;0;0
PERINAT;2021;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;TYPE2;;1;44;16;6;;7;3879;338;601;6;262;19;0;0;2781;1;14223;4902;2070;0;9472;3129;13111;668;3483;0;3085;44;19;;3181;19087;8206;252;197;5;1;632;575;454;41;;21;0;0
PERINAT;2021;790000087;CENTRE HOSPITALIER DE NIORT;790000012;TYPE2;;1;33;10;4;;11;1864;121;242;8;170;43;0;0;1298;0;7292;2875;309;0;4758;1458;6595;276;1661;6;1426;32;8;;1495;1813;4444;1797;36;1;1;501;480;339;27;3;14;0;0
PERINAT;2021;790000103;SITE HOSPITALIER DE PARTHENAY;790006654;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;80;767;10;;;0;;;;;;;0;
PERINAT;2021;790003537;SITE HOSPITALIER DE THOUARS;790006654;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35;1249;18;;;0;;;;;;;0;
PERINAT;2021;790009948;POLYCLINIQUE D'INKERMANN;790001242;TYPE1;;;;;;;4;550;55;0;0;0;0;0;0;430;8;1959;0;0;0;1568;430;1786;95;493;0;428;2;3;;432;;;;20;0;1;49;57;35;1;;1;0;0
PERINAT;2021;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;TYPE2;;1;16;4;0;0;3;1132;220;314;10;0;0;0;0;476;2;3558;1708;0;0;1364;746;3214;137;838;1;737;9;10;;758;6437;6552;30;78;0;1;125;162;73;6;3;4;0;0
PERINAT;2021;800000143;CH ABBEVILLE;800000028;TYPE2;;0;25;6;;;4;1288;207;136;6;0;0;0;0;760;3;4510;1391;0;0;2770;839;3945;161;899;0;823;16;8;;865;;;32;4;0;1;234;255;135;9;;7;0;0
PERINAT;2021;800000200;CH CORBIE;800000051;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;577;0;;;0;;;;;;;0;
PERINAT;2021;800000226;CH DOULLENS;800000069;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;181;989;45;;;1;27;31;27;0;;0;0;
PERINAT;2021;800000390;CH CHIMR MONTDIDIER;800000085;CPPR;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;194;3549;130;;;0;;;;;;;0;
PERINAT;2021;800000432;CH PÉRONNE;800000093;TYPE1;;0;15;0;0;0;2;421;37;0;0;0;0;0;0;303;11;1273;0;0;0;964;303;1132;54;226;0;303;0;11;;304;3876;2793;74;9;1;1;129;45;125;0;0;2;0;0
PERINAT;2021;800006124;CHU AMIENS SUD;800000044;TYPE3;INT;1;44;10;15;10;6;3600;499;466;25;405;8;244;7;1843;2;14728;3107;4632;3109;6252;2280;11155;492;3466;73;2231;49;2;0;2367;2969;10392;40;148;0;1;1027;1032;709;83;10;51;1;372
PERINAT;2021;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;TYPE2;;1;61;12;;;6;2803;213;669;0;0;0;0;0;1584;12;10923;3710;0;0;5430;2186;9793;447;2447;4;2167;19;9;;2222;;;;31;0;1;0;1;0;0;;8;1;479
PERINAT;2021;810000224;CL CLAUDE BERNARD;810000471;TYPE1;;;0;;;;0;18;15;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;31;38;25;0;;0;0;0
PERINAT;2021;810000505;CH ALBI;810000331;TYPE2;;;24;6;;;4;1797;138;142;19;0;0;0;0;1292;4;6243;1165;0;0;4085;1383;5524;276;1439;3;1371;12;13;;1402;6889;6857;70;160;0;1;389;376;260;27;3;13;0;0
PERINAT;2021;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;TYPE2;;;28;6;;;4;1650;159;181;11;0;0;0;0;1062;1;5927;1833;0;0;3498;1187;5171;225;1337;3;1176;11;8;0;1216;2097;3625;1010;103;0;1;428;430;309;23;;9;0;0
PERINAT;2021;810000562;CH LAVAUR;810000455;TYPE1;;;17;;;;2;935;128;0;0;0;0;0;0;748;13;3064;0;0;0;2500;743;2928;132;663;0;739;4;9;;752;6322;4800;724;48;0;1;194;159;114;6;;3;0;0
PERINAT;2021;820000032;CH MONTAUBAN;820000016;TYPE2;;0;22;12;0;0;2;1348;129;166;21;0;0;0;0;897;8;4636;1342;0;0;2912;986;4061;250;1269;13;963;23;13;7;1013;11268;5590;162;67;0;1;210;165;137;12;;4;0;0
PERINAT;2021;820000040;CL CROIX ST MICHEL;820000081;TYPE1;;;15;;;;3;1032;107;0;0;22;0;0;0;768;8;3251;0;22;0;2416;762;2775;152;674;0;757;5;7;;773;;;;98;0;1;200;280;162;9;;5;0;0
PERINAT;2021;820000057;CL DU PONT DE CHAUME;820000131;TYPE1;;;12;;;;3;472;52;0;0;0;0;0;0;367;5;1559;0;0;0;1300;365;1458;89;480;0;364;1;5;;367;;;;30;0;1;93;137;72;1;;1;0;0
PERINAT;2021;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;TYPE1;;;15;;;;2;830;78;0;0;0;0;0;0;611;11;2704;0;0;0;2047;603;2380;100;493;0;598;5;8;;613;4684;1654;;32;0;1;169;190;143;2;;0;0;0
PERINAT;2021;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;TYPE2;;1;21;4;;;3;1454;221;122;13;0;0;0;0;947;14;4532;824;0;0;2854;1037;4142;168;857;3;1027;10;9;1;1054;5886;5754;30;114;0;1;411;434;321;17;0;8;0;0
PERINAT;2021;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;TYPE1;;;20;;;;4;1134;73;0;0;0;0;0;0;874;0;4028;0;0;0;3108;930;3781;169;832;0;921;9;15;;946;3310;1442;280;53;0;1;136;181;63;6;1;0;0;0
PERINAT;2021;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;TYPE2;;1;18;6;0;0;3;1655;125;183;19;0;0;0;0;1186;4;5542;1171;0;0;3493;1316;5039;210;1072;5;1301;15;11;;1336;5178;5947;;204;0;1;398;427;282;15;0;9;0;0
PERINAT;2021;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;TYPE1;;0;15;;;;3;553;53;0;0;0;0;0;0;429;3;1995;0;0;0;1565;423;1827;116;591;0;421;2;3;0;428;352;1816;437;19;0;1;102;118;76;1;0;2;0;0
PERINAT;2021;830000345;CHITS CH SAINTE MUSSE;830100616;TYPE2;;1;48;6;9;;6;4584;715;743;25;456;18;0;0;2592;6;15259;4169;2935;0;8433;3195;13346;626;3508;12;3120;75;11;;3282;10446;11740;175;245;6;1;444;402;222;67;9;35;0;0
