BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPA;ETP;COMEHPAD
USLD_P;2021;120000153;CH MAURICE FENAILLE SEVERAC LE CHATEAU;120780291;N2510;12;9;19.93;0
USLD_P;2021;120000153;CH MAURICE FENAILLE SEVERAC LE CHATEAU;120780291;NAUT;7;3;9.89;0
USLD_P;2021;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;M1320;;1;0.6;1
USLD_P;2021;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;MEDCH;;2;0.72;1
USLD_P;2021;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;N2210;7;2;9.45;1
USLD_P;2021;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;N2410;;1;0.22;1
USLD_P;2021;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;N2460;;1;0.15;1
USLD_P;2021;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;N2510;15;2;14.49;1
USLD_P;2021;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;N3120;;1;0.02;1
USLD_P;2021;120004668;CH EMILE BOREL ST AFFRIQUE;120004619;NAUT;18;8;17.02;1
USLD_P;2021;120782263;USLD CH VILLEFRANCHE SITE RULHE;120780069;M1320;;1;0.15;
USLD_P;2021;120782263;USLD CH VILLEFRANCHE SITE RULHE;120780069;MEDCH;;4;0.96;
USLD_P;2021;120782263;USLD CH VILLEFRANCHE SITE RULHE;120780069;N2210;7;7;10.79;
USLD_P;2021;120782263;USLD CH VILLEFRANCHE SITE RULHE;120780069;N2510;37;5;37.04;
USLD_P;2021;120782263;USLD CH VILLEFRANCHE SITE RULHE;120780069;NAUT;6;7;12.69;
USLD_P;2021;120783097;USLD CH MILLAU;120004528;MEDCH;;1;1.28;0
USLD_P;2021;120783097;USLD CH MILLAU;120004528;N2210;10;3;13;0
USLD_P;2021;120783097;USLD CH MILLAU;120004528;N2410;;1;0.59;0
USLD_P;2021;120783097;USLD CH MILLAU;120004528;N2460;;;0.09;0
USLD_P;2021;120783097;USLD CH MILLAU;120004528;N2510;19;4;21.78;0
USLD_P;2021;120783097;USLD CH MILLAU;120004528;N3120;;;0.04;0
USLD_P;2021;120783097;USLD CH MILLAU;120004528;NAUT;9;4;14.66;0
USLD_P;2021;120786959;USLD OLEMPS CH RODEZ;120780044;MEDCH;;1;0.57;1
USLD_P;2021;120786959;USLD OLEMPS CH RODEZ;120780044;N2210;8;1;7.68;0
USLD_P;2021;120786959;USLD OLEMPS CH RODEZ;120780044;N2410;;;0.06;1
USLD_P;2021;120786959;USLD OLEMPS CH RODEZ;120780044;N2460;;2;0.45;1
USLD_P;2021;120786959;USLD OLEMPS CH RODEZ;120780044;N2510;7;;6.97;0
USLD_P;2021;120786959;USLD OLEMPS CH RODEZ;120780044;N3120;;1;0.2;1
USLD_P;2021;120786959;USLD OLEMPS CH RODEZ;120780044;NAUT;9;10;10.84;1
USLD_P;2021;130000516;CH LOUIS BRUNET D'ALLAUCH;130781339;M1320;1;;1;0
USLD_P;2021;130000516;CH LOUIS BRUNET D'ALLAUCH;130781339;MEDCH;1;;1;0
USLD_P;2021;130000516;CH LOUIS BRUNET D'ALLAUCH;130781339;N2210;13;4;14.3;0
USLD_P;2021;130000516;CH LOUIS BRUNET D'ALLAUCH;130781339;N2410;;1;0.14;0
USLD_P;2021;130000516;CH LOUIS BRUNET D'ALLAUCH;130781339;N2460;1;;0.2;1
USLD_P;2021;130000516;CH LOUIS BRUNET D'ALLAUCH;130781339;N2510;22;7;21.76;0
USLD_P;2021;130000516;CH LOUIS BRUNET D'ALLAUCH;130781339;N3120;;1;0.31;1
USLD_P;2021;130000516;CH LOUIS BRUNET D'ALLAUCH;130781339;NAUT;8;8;10.88;0
USLD_P;2021;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;MEDCH;1;;0.85;1
USLD_P;2021;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;N2210;3;3;4.91;1
USLD_P;2021;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;N2410;;2;0.68;1
USLD_P;2021;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;N2510;11;7;14.61;1
USLD_P;2021;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;N3120;;1;0.25;1
USLD_P;2021;130000565;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130781446;NAUT;;2;0.6;1
USLD_P;2021;130001225;HOPITAL DU PAYS SALONAIS;130782634;MEDCH;;1;1;1
USLD_P;2021;130001225;HOPITAL DU PAYS SALONAIS;130782634;N2210;3;7;6.48;1
USLD_P;2021;130001225;HOPITAL DU PAYS SALONAIS;130782634;N2410;;1;0.83;1
USLD_P;2021;130001225;HOPITAL DU PAYS SALONAIS;130782634;N2460;;1;0.32;1
USLD_P;2021;130001225;HOPITAL DU PAYS SALONAIS;130782634;N2510;;24;14.37;1
USLD_P;2021;130001225;HOPITAL DU PAYS SALONAIS;130782634;NAUT;3;6;4.7;1
USLD_P;2021;130001258;HOPITAUX PORTES DE CAMARGUE TARASCON;130028228;MEDCH;0;1;0.6;0
USLD_P;2021;130001258;HOPITAUX PORTES DE CAMARGUE TARASCON;130028228;N2210;8;;7;0
USLD_P;2021;130001258;HOPITAUX PORTES DE CAMARGUE TARASCON;130028228;N2410;;2;0.5;0
USLD_P;2021;130001258;HOPITAUX PORTES DE CAMARGUE TARASCON;130028228;N2510;13;1;13.92;0
USLD_P;2021;130001258;HOPITAUX PORTES DE CAMARGUE TARASCON;130028228;NAUT;9;3;9.24;0
USLD_P;2021;130032758;CLINIQUE DE LA POINTE ROUGE USLD;130001514;M1320;;2;1.5;
USLD_P;2021;130032758;CLINIQUE DE LA POINTE ROUGE USLD;130001514;MEDCH;;4;3.8;1
USLD_P;2021;130032758;CLINIQUE DE LA POINTE ROUGE USLD;130001514;N2210;9;;9.2;
USLD_P;2021;130032758;CLINIQUE DE LA POINTE ROUGE USLD;130001514;N2460;;2;0.3;1
USLD_P;2021;130032758;CLINIQUE DE LA POINTE ROUGE USLD;130001514;N2510;26;;25;
USLD_P;2021;130032758;CLINIQUE DE LA POINTE ROUGE USLD;130001514;NAUT;9;;7.57;
USLD_P;2021;130782097;CENTRE DE SIBOURG;130000938;M1320;;1;0.36;0
USLD_P;2021;130782097;CENTRE DE SIBOURG;130000938;MEDCH;;1;0.36;0
USLD_P;2021;130782097;CENTRE DE SIBOURG;130000938;N2210;2;;2;0
USLD_P;2021;130782097;CENTRE DE SIBOURG;130000938;N2410;;1;0.28;0
USLD_P;2021;130782097;CENTRE DE SIBOURG;130000938;N2510;4;;4;0
USLD_P;2021;130782097;CENTRE DE SIBOURG;130000938;N3120;;1;0.04;0
USLD_P;2021;130782097;CENTRE DE SIBOURG;130000938;NAUT;;9;3.74;0
USLD_P;2021;130789159;CENTRE CARDIO VASCULAIRE VALMANTE;920030269;MEDCH;1;;1;0
USLD_P;2021;130789159;CENTRE CARDIO VASCULAIRE VALMANTE;920030269;N2210;4;;4;0
USLD_P;2021;130789159;CENTRE CARDIO VASCULAIRE VALMANTE;920030269;N2510;6;;6;0
USLD_P;2021;130790157;CH DE MARTIGUES HOPITAL DU VALLON;130789316;MEDCH;;1;0.3;
USLD_P;2021;130790157;CH DE MARTIGUES HOPITAL DU VALLON;130789316;N2210;3;1;5.57;
USLD_P;2021;130790157;CH DE MARTIGUES HOPITAL DU VALLON;130789316;N2510;9;4;11.65;
USLD_P;2021;130790157;CH DE MARTIGUES HOPITAL DU VALLON;130789316;NAUT;;5;5.56;
USLD_P;2021;130798358;USLD DUQUESNE SITE AIX;130041916;MEDCH;0;3;1.1;1
USLD_P;2021;130798358;USLD DUQUESNE SITE AIX;130041916;N2210;10;;9.12;0
USLD_P;2021;130798358;USLD DUQUESNE SITE AIX;130041916;N2410;;;0.09;1
USLD_P;2021;130798358;USLD DUQUESNE SITE AIX;130041916;N2460;;;0.32;0
USLD_P;2021;130798358;USLD DUQUESNE SITE AIX;130041916;N2510;20;14;26.8;1
USLD_P;2021;130798358;USLD DUQUESNE SITE AIX;130041916;N3120;;1;0.19;1
USLD_P;2021;130798358;USLD DUQUESNE SITE AIX;130041916;NAUT;9;9;12.76;1
USLD_P;2021;130808843;USLD MARCEL PAGNOL;920030152;MEDCH;;5;0.9;0
USLD_P;2021;130808843;USLD MARCEL PAGNOL;920030152;N2210;4;1;4.8;0
USLD_P;2021;130808843;USLD MARCEL PAGNOL;920030152;N2410;;1;0.5;0
USLD_P;2021;130808843;USLD MARCEL PAGNOL;920030152;N2460;;1;0.5;0
USLD_P;2021;130808843;USLD MARCEL PAGNOL;920030152;N2510;6;2;7;0
USLD_P;2021;130808843;USLD MARCEL PAGNOL;920030152;NAUT;7;1;7.5;1
USLD_P;2021;130809015;CENTRE GERONTOLOGIQUE DEPARTEMENTAL;130001928;M1320;;1;0.8;
USLD_P;2021;130809015;CENTRE GERONTOLOGIQUE DEPARTEMENTAL;130001928;MEDCH;;5;2.85;1
USLD_P;2021;130809015;CENTRE GERONTOLOGIQUE DEPARTEMENTAL;130001928;N2210;22;5;21.3;
USLD_P;2021;130809015;CENTRE GERONTOLOGIQUE DEPARTEMENTAL;130001928;N2410;;;0.6;1
USLD_P;2021;130809015;CENTRE GERONTOLOGIQUE DEPARTEMENTAL;130001928;N2460;;1;0.5;
USLD_P;2021;130809015;CENTRE GERONTOLOGIQUE DEPARTEMENTAL;130001928;N2510;63;1;63.8;1
USLD_P;2021;130809015;CENTRE GERONTOLOGIQUE DEPARTEMENTAL;130001928;N3120;;;0.4;1
USLD_P;2021;130811102;LA MAISON;130007487;MEDCH;1;;0.2;0
USLD_P;2021;130811102;LA MAISON;130007487;N2410;;1;0.25;0
USLD_P;2021;130811102;LA MAISON;130007487;N2510;1;;1;0
USLD_P;2021;130811102;LA MAISON;130007487;NAUT;5;;3.25;0
USLD_P;2021;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;M1320;;1;0.52;
USLD_P;2021;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;MEDCH;;1;0.52;
USLD_P;2021;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N2210;10;1;10.49;
USLD_P;2021;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N2510;19;3;17.88;
USLD_P;2021;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;NAUT;7;3;6.89;
USLD_P;2021;140000241;CH COTE FLEURIE - SITE D'EQUEMAUVILLE;140026279;MEDCH;;1;0.32;
USLD_P;2021;140000241;CH COTE FLEURIE - SITE D'EQUEMAUVILLE;140026279;N2210;3;11;7.68;
USLD_P;2021;140000241;CH COTE FLEURIE - SITE D'EQUEMAUVILLE;140026279;N2460;;1;0.22;
USLD_P;2021;140000241;CH COTE FLEURIE - SITE D'EQUEMAUVILLE;140026279;N2510;12;8;15.19;
USLD_P;2021;140000241;CH COTE FLEURIE - SITE D'EQUEMAUVILLE;140026279;N3120;;1;0.3;
USLD_P;2021;140000241;CH COTE FLEURIE - SITE D'EQUEMAUVILLE;140026279;NAUT;4;6;5.19;
USLD_P;2021;140000373;CENTRE HOSPITALIER DE VIRE;140000159;MEDCH;;2;0.7;0
USLD_P;2021;140000373;CENTRE HOSPITALIER DE VIRE;140000159;N2210;7;2;8.3;0
USLD_P;2021;140000373;CENTRE HOSPITALIER DE VIRE;140000159;N2460;1;;0.2;1
USLD_P;2021;140000373;CENTRE HOSPITALIER DE VIRE;140000159;N2510;11;;11;0
USLD_P;2021;140000373;CENTRE HOSPITALIER DE VIRE;140000159;N3120;1;1;1.16;1
USLD_P;2021;140000373;CENTRE HOSPITALIER DE VIRE;140000159;NAUT;6;6;8;1
USLD_P;2021;140012196;UNITE SOINS LONGUE DUREE - CHU CAEN;140000100;M1320;1;;0.5;1
USLD_P;2021;140012196;UNITE SOINS LONGUE DUREE - CHU CAEN;140000100;MEDCH;1;;0.5;1
USLD_P;2021;140012196;UNITE SOINS LONGUE DUREE - CHU CAEN;140000100;N2210;13;8;20.22;1
USLD_P;2021;140012196;UNITE SOINS LONGUE DUREE - CHU CAEN;140000100;N2460;2;;0.55;1
USLD_P;2021;140012196;UNITE SOINS LONGUE DUREE - CHU CAEN;140000100;N2510;21;12;29.5;1
USLD_P;2021;140012196;UNITE SOINS LONGUE DUREE - CHU CAEN;140000100;NAUT;20;14;27.66;1
USLD_P;2021;140013830;UNITE SOINS LONGUE DUREE - CH FALAISE;140000118;MEDCH;;;1.03;
USLD_P;2021;140013830;UNITE SOINS LONGUE DUREE - CH FALAISE;140000118;N2210;8;6;12.72;
USLD_P;2021;140013830;UNITE SOINS LONGUE DUREE - CH FALAISE;140000118;N2460;;2;0.3;
USLD_P;2021;140013830;UNITE SOINS LONGUE DUREE - CH FALAISE;140000118;N2510;22;15;28.35;
USLD_P;2021;140013830;UNITE SOINS LONGUE DUREE - CH FALAISE;140000118;N3120;;1;0.1;
USLD_P;2021;140013830;UNITE SOINS LONGUE DUREE - CH FALAISE;140000118;NAUT;13;8;17.48;
USLD_P;2021;140017401;UNITE SOINS LONGUE DUREE - CH BAYEUX;140000092;M1320;;1;0.8;0
USLD_P;2021;140017401;UNITE SOINS LONGUE DUREE - CH BAYEUX;140000092;MEDCH;;2;0.91;0
USLD_P;2021;140017401;UNITE SOINS LONGUE DUREE - CH BAYEUX;140000092;N2210;9;2;10.3;0
USLD_P;2021;140017401;UNITE SOINS LONGUE DUREE - CH BAYEUX;140000092;N2410;;1;0.5;0
USLD_P;2021;140017401;UNITE SOINS LONGUE DUREE - CH BAYEUX;140000092;N2460;;1;0.2;0
USLD_P;2021;140017401;UNITE SOINS LONGUE DUREE - CH BAYEUX;140000092;N2510;16;3;17.28;0
USLD_P;2021;140017401;UNITE SOINS LONGUE DUREE - CH BAYEUX;140000092;N3120;;1;0.02;0
USLD_P;2021;140017401;UNITE SOINS LONGUE DUREE - CH BAYEUX;140000092;NAUT;7;13;16.18;0
USLD_P;2021;150000032;CH DE SAINT-FLOUR;150780088;M1320;2;0;0.5;1
USLD_P;2021;150000032;CH DE SAINT-FLOUR;150780088;MEDCH;2;0;0.5;1
USLD_P;2021;150000032;CH DE SAINT-FLOUR;150780088;N2210;6;2;5.43;0
USLD_P;2021;150000032;CH DE SAINT-FLOUR;150780088;N2460;0;0;0;1
USLD_P;2021;150000032;CH DE SAINT-FLOUR;150780088;N2510;12;10;17.05;0
USLD_P;2021;150000032;CH DE SAINT-FLOUR;150780088;N3120;0;1;0.1;1
USLD_P;2021;150000032;CH DE SAINT-FLOUR;150780088;NAUT;8;1;5.43;0
USLD_P;2021;150000040;CH HENRI MONDOR;150780096;MEDCH;;1;0.21;0
USLD_P;2021;150000040;CH HENRI MONDOR;150780096;N2210;9;1;9.64;
USLD_P;2021;150000040;CH HENRI MONDOR;150780096;N2460;0;1;0.54;
USLD_P;2021;150000040;CH HENRI MONDOR;150780096;N2510;14;8;18.34;
USLD_P;2021;150000040;CH HENRI MONDOR;150780096;N3120;0;3;0.26;
USLD_P;2021;150000040;CH HENRI MONDOR;150780096;NAUT;8;8;9.76;
USLD_P;2021;150000180;CH DE MURAT;150780500;M1320;1;;0.3;0
USLD_P;2021;150000180;CH DE MURAT;150780500;MEDCH;1;;0.3;0
USLD_P;2021;150000180;CH DE MURAT;150780500;N2210;6;1;5.07;0
USLD_P;2021;150000180;CH DE MURAT;150780500;N2410;;1;0.5;0
USLD_P;2021;150000180;CH DE MURAT;150780500;N2460;;1;0.25;0
USLD_P;2021;150000180;CH DE MURAT;150780500;N2510;6;6;12.82;0
USLD_P;2021;150000180;CH DE MURAT;150780500;N3120;;1;0.26;0
USLD_P;2021;150000180;CH DE MURAT;150780500;NAUT;8;6;10.59;0
USLD_P;2021;150002921;USLD UNITE PARKINSON D'YDES;150780468;M1320;;1;0.24;1
USLD_P;2021;150002921;USLD UNITE PARKINSON D'YDES;150780468;MEDCH;;1;0.24;1
USLD_P;2021;150002921;USLD UNITE PARKINSON D'YDES;150780468;N2210;7;2;6.34;1
USLD_P;2021;150002921;USLD UNITE PARKINSON D'YDES;150780468;N2460;;1;0.2;0
USLD_P;2021;150002921;USLD UNITE PARKINSON D'YDES;150780468;N2510;2;1;2.33;0
USLD_P;2021;150002921;USLD UNITE PARKINSON D'YDES;150780468;NAUT;2;9;3.96;0
USLD_P;2021;160000188;CH DE LA ROCHEFOUCAULD;160000121;N2210;14;1;9.5;
USLD_P;2021;160000188;CH DE LA ROCHEFOUCAULD;160000121;N2410;1;;0.5;
USLD_P;2021;160000188;CH DE LA ROCHEFOUCAULD;160000121;N2460;1;;1;
USLD_P;2021;160000188;CH DE LA ROCHEFOUCAULD;160000121;N2510;27;5;22.53;
USLD_P;2021;160000188;CH DE LA ROCHEFOUCAULD;160000121;N3120;2;;0.2;
USLD_P;2021;160000188;CH DE LA ROCHEFOUCAULD;160000121;NAUT;19;1;11.46;
USLD_P;2021;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;M1320;;2;0.34;1
USLD_P;2021;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;MEDCH;;5;0.49;1
USLD_P;2021;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;N2210;5;3;6.38;0
USLD_P;2021;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;N2460;;1;0.07;0
USLD_P;2021;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;N2510;13;5;10.2;0
USLD_P;2021;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;N3120;;1;0.03;0
USLD_P;2021;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;NAUT;6;18;7.21;0
USLD_P;2021;160000261;CHI DU PAYS DE COGNAC - SSR;160014411;MEDCH;2;;1.5;
USLD_P;2021;160000261;CHI DU PAYS DE COGNAC - SSR;160014411;N2210;6;1;6.29;
USLD_P;2021;160000261;CHI DU PAYS DE COGNAC - SSR;160014411;N2410;2;;0.5;
USLD_P;2021;160000261;CHI DU PAYS DE COGNAC - SSR;160014411;N2460;1;;1;
USLD_P;2021;160000261;CHI DU PAYS DE COGNAC - SSR;160014411;N2510;22;9;14.11;
USLD_P;2021;160000261;CHI DU PAYS DE COGNAC - SSR;160014411;NAUT;3;2;10.46;
USLD_P;2021;160000303;CH HOPITAUX SUD-CHARENTE;160006037;M1320;1;1;1.4;1
USLD_P;2021;160000303;CH HOPITAUX SUD-CHARENTE;160006037;MEDCH;1;1;1.4;1
USLD_P;2021;160000303;CH HOPITAUX SUD-CHARENTE;160006037;N2210;13;2;12.54;1
USLD_P;2021;160000303;CH HOPITAUX SUD-CHARENTE;160006037;N2410;1;0;1;1
USLD_P;2021;160000303;CH HOPITAUX SUD-CHARENTE;160006037;N2460;;1;0.5;1
USLD_P;2021;160000303;CH HOPITAUX SUD-CHARENTE;160006037;N2510;25;5;29.97;1
USLD_P;2021;160000303;CH HOPITAUX SUD-CHARENTE;160006037;N3120;;;;1
USLD_P;2021;160000303;CH HOPITAUX SUD-CHARENTE;160006037;NAUT;21;14;25.78;1
USLD_P;2021;160000311;CENTRE HOSPITALIER CONFOLENS;160000485;M1320;;1;0.6;0
USLD_P;2021;160000311;CENTRE HOSPITALIER CONFOLENS;160000485;MEDCH;1;1;0.7;0
USLD_P;2021;160000311;CENTRE HOSPITALIER CONFOLENS;160000485;N2210;8;2;6.24;0
USLD_P;2021;160000311;CENTRE HOSPITALIER CONFOLENS;160000485;N2410;1;;0.17;1
USLD_P;2021;160000311;CENTRE HOSPITALIER CONFOLENS;160000485;N2510;11;1;9.92;0
USLD_P;2021;160000311;CENTRE HOSPITALIER CONFOLENS;160000485;N3120;1;;0.1;1
USLD_P;2021;160000311;CENTRE HOSPITALIER CONFOLENS;160000485;NAUT;10;3;9.56;0
USLD_P;2021;160000360;CH DE CHATEAUNEUF;160014411;MEDCH;1;2;1.98;
USLD_P;2021;160000360;CH DE CHATEAUNEUF;160014411;N2210;12;3;13.95;
USLD_P;2021;160000360;CH DE CHATEAUNEUF;160014411;N2410;1;1;1.45;
USLD_P;2021;160000360;CH DE CHATEAUNEUF;160014411;N2460;1;;1;
USLD_P;2021;160000360;CH DE CHATEAUNEUF;160014411;N2510;45;9;24.94;
USLD_P;2021;160000360;CH DE CHATEAUNEUF;160014411;NAUT;17;4;33;
USLD_P;2021;170000152;CENTRE HOSPITALIER ROCHEFORT;170780225;M1320;2;;0.4;1
USLD_P;2021;170000152;CENTRE HOSPITALIER ROCHEFORT;170780225;MEDCH;2;;0.4;1
USLD_P;2021;170000152;CENTRE HOSPITALIER ROCHEFORT;170780225;N2210;10;;8.69;1
USLD_P;2021;170000152;CENTRE HOSPITALIER ROCHEFORT;170780225;N2410;;;;1
USLD_P;2021;170000152;CENTRE HOSPITALIER ROCHEFORT;170780225;N2460;;;;1
USLD_P;2021;170000152;CENTRE HOSPITALIER ROCHEFORT;170780225;N2510;35;5;26.46;1
USLD_P;2021;170000152;CENTRE HOSPITALIER ROCHEFORT;170780225;N3120;1;;0.1;1
USLD_P;2021;170000152;CENTRE HOSPITALIER ROCHEFORT;170780225;NAUT;17;5;10.58;1
USLD_P;2021;170784110;SSR CH LA ROCHELLE;170024194;M1320;;3;1.3;
USLD_P;2021;170784110;SSR CH LA ROCHELLE;170024194;MEDCH;;3;1.3;
USLD_P;2021;170784110;SSR CH LA ROCHELLE;170024194;N2210;13;5;18.01;
USLD_P;2021;170784110;SSR CH LA ROCHELLE;170024194;N2510;35;15;46.78;
USLD_P;2021;170784110;SSR CH LA ROCHELLE;170024194;N3120;;2;0.33;
USLD_P;2021;170784110;SSR CH LA ROCHELLE;170024194;NAUT;20;21;28.42;
USLD_P;2021;170792220;CH SAINTONGE - SSR;170780175;M1320;1;;0.2;1
USLD_P;2021;170792220;CH SAINTONGE - SSR;170780175;MEDCH;1;;0.2;1
USLD_P;2021;170792220;CH SAINTONGE - SSR;170780175;N2210;12;5;6.69;1
USLD_P;2021;170792220;CH SAINTONGE - SSR;170780175;N2510;29;3;16.14;1
USLD_P;2021;170792220;CH SAINTONGE - SSR;170780175;NAUT;30;6;19.67;1
USLD_P;2021;170802789;USLD - CH ROYAN;170780191;M1320;;;;1
USLD_P;2021;170802789;USLD - CH ROYAN;170780191;MEDCH;;1;0.48;1
USLD_P;2021;170802789;USLD - CH ROYAN;170780191;N2210;6;3;5.88;1
USLD_P;2021;170802789;USLD - CH ROYAN;170780191;N2410;;;;1
USLD_P;2021;170802789;USLD - CH ROYAN;170780191;N2460;;2;0.93;1
USLD_P;2021;170802789;USLD - CH ROYAN;170780191;N2510;19;16;27.71;1
USLD_P;2021;170802789;USLD - CH ROYAN;170780191;N3120;;;;1
USLD_P;2021;170802789;USLD - CH ROYAN;170780191;NAUT;13;22;20.74;1
USLD_P;2021;180000176;CH GEORGE SAND BOURGES;180001158;MEDCH;1;1;0.9;1
USLD_P;2021;180000176;CH GEORGE SAND BOURGES;180001158;N2210;7;1;8.12;1
USLD_P;2021;180000176;CH GEORGE SAND BOURGES;180001158;N2410;;1;0.55;1
USLD_P;2021;180000176;CH GEORGE SAND BOURGES;180001158;N2460;;1;0.5;1
USLD_P;2021;180000176;CH GEORGE SAND BOURGES;180001158;N2510;17;6;17.94;1
USLD_P;2021;180000176;CH GEORGE SAND BOURGES;180001158;N3120;;;;1
USLD_P;2021;180000176;CH GEORGE SAND BOURGES;180001158;NAUT;10;7;11.72;1
USLD_P;2021;180000200;CH DE VIERZON;180000051;MEDCH;;2;0.7;
USLD_P;2021;180000200;CH DE VIERZON;180000051;N2210;5;;4.74;
USLD_P;2021;180000200;CH DE VIERZON;180000051;N2510;22;2;19.47;
USLD_P;2021;180000200;CH DE VIERZON;180000051;NAUT;17;9;20.1;
USLD_P;2021;180000333;CH SANCERRE;180000093;M1320;;1;0.48;1
USLD_P;2021;180000333;CH SANCERRE;180000093;MEDCH;;1;0.48;1
USLD_P;2021;180000333;CH SANCERRE;180000093;N2210;2;;1.93;0
USLD_P;2021;180000333;CH SANCERRE;180000093;N2460;;1;0.12;1
USLD_P;2021;180000333;CH SANCERRE;180000093;N2510;13;3;15.52;0
USLD_P;2021;180000333;CH SANCERRE;180000093;NAUT;8;7;10.25;1
USLD_P;2021;180003287;CH DE BOURGES SITE TAILLEGRAIN;180000028;M1320;;1;0.79;0
USLD_P;2021;180003287;CH DE BOURGES SITE TAILLEGRAIN;180000028;MEDCH;;1;0.79;0
USLD_P;2021;180003287;CH DE BOURGES SITE TAILLEGRAIN;180000028;N2210;2;12;11.97;1
USLD_P;2021;180003287;CH DE BOURGES SITE TAILLEGRAIN;180000028;N2460;;1;0.25;1
USLD_P;2021;180003287;CH DE BOURGES SITE TAILLEGRAIN;180000028;N2510;4;44;33.27;1
USLD_P;2021;180003287;CH DE BOURGES SITE TAILLEGRAIN;180000028;NAUT;2;23;14.2;1
USLD_P;2021;180003386;CH ST AMAND-MONTROND SITE CROIX DUCHET;180000069;M1320;1;;0.5;1
USLD_P;2021;180003386;CH ST AMAND-MONTROND SITE CROIX DUCHET;180000069;MEDCH;1;;0.5;1
USLD_P;2021;180003386;CH ST AMAND-MONTROND SITE CROIX DUCHET;180000069;N2210;;6;2.44;1
USLD_P;2021;180003386;CH ST AMAND-MONTROND SITE CROIX DUCHET;180000069;N2460;;1;0.02;1
USLD_P;2021;180003386;CH ST AMAND-MONTROND SITE CROIX DUCHET;180000069;N2510;;32;15.59;1
USLD_P;2021;180003386;CH ST AMAND-MONTROND SITE CROIX DUCHET;180000069;NAUT;;12;6.31;1
USLD_P;2021;180007825;USLD DU CH GEORGE SAND SITE DE DUN SUR AURON;180001158;MEDCH;2;;0.74;1
USLD_P;2021;180007825;USLD DU CH GEORGE SAND SITE DE DUN SUR AURON;180001158;N2210;8;1;9.58;1
USLD_P;2021;180007825;USLD DU CH GEORGE SAND SITE DE DUN SUR AURON;180001158;N2510;23;2;23.42;1
USLD_P;2021;180007825;USLD DU CH GEORGE SAND SITE DE DUN SUR AURON;180001158;NAUT;12;6;16.29;1
USLD_P;2021;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;M1320;1;;0.2;1
USLD_P;2021;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;MEDCH;1;1;0.26;1
USLD_P;2021;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;N2210;5;;5.63;
USLD_P;2021;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;N2510;17;1;15.13;
USLD_P;2021;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;N3120;1;;0.1;
USLD_P;2021;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;NAUT;7;2;4.07;
USLD_P;2021;190000034;HOPITAL LOCAL DE BORT LES ORGUES;190000067;MEDCH;;1;0.5;0
USLD_P;2021;190000034;HOPITAL LOCAL DE BORT LES ORGUES;190000067;N2210;7;1;7.86;0
USLD_P;2021;190000034;HOPITAL LOCAL DE BORT LES ORGUES;190000067;N2410;;1;0.5;0
USLD_P;2021;190000034;HOPITAL LOCAL DE BORT LES ORGUES;190000067;N2460;;1;0.5;0
USLD_P;2021;190000034;HOPITAL LOCAL DE BORT LES ORGUES;190000067;N2510;9;2;10.6;0
USLD_P;2021;190000034;HOPITAL LOCAL DE BORT LES ORGUES;190000067;N3120;;1;0.1;1
USLD_P;2021;190000034;HOPITAL LOCAL DE BORT LES ORGUES;190000067;NAUT;7;2;8.25;0
USLD_P;2021;190000091;CENTRE HOSPITALIER D'USSEL;190000075;M1320;0;2;0.75;1
USLD_P;2021;190000091;CENTRE HOSPITALIER D'USSEL;190000075;MEDCH;0;3;0.92;1
