BOR;AN;FI;RS;FI_EJ;URG;HMED;HIDE;SAO;ACC;PASSU;dt80;dt18;dtMCO;dtMCO80;dtMCO18;dtLS;dtLS80;dtLS18;dtHAD;dtHAD80;dtHAD18;dtEXT;dtEXT80;dtEXT18;dtHOSP;LIT_UHCD;JLI_UHCD;SEJ_UHCD;SEJ0_UHCD;JOU_UHCD;STAP;RMM
URGENCES2;2021;840000525;CH VAISON LA ROMAINE;840000111;GEN;70;420;0;;9455;1481;1754;1782;347;;4;1;0;;;;384;;;2170;6;2190;1175;355;1070;1;0
URGENCES2;2021;840000533;CH JULES NIEL DE VALREAS;840000129;GEN;168;168;0;;10816;1816;2265;1300;;;12;;;;;;312;;;1624;4;1460;1053;455;653;1;1
URGENCES2;2021;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;GEN;946;1836;1;IAO;103426;8181;33279;22675;3869;5220;;;;;;;1603;121;221;24278;6;2190;599;577;23;1;0
URGENCES2;2021;850000118;CLINIQUE SAINT CHARLES;850013244;GEN;168;336;1;IAO;17105;1165;3090;1787;;;;;;;;;;;;1787;6;2190;1400;582;884;1;0
URGENCES2;2021;850000142;CHD SITE LA ROCHE SUR YON;850000019;GEN;493;1485;1;IAO;45800;5402;7657;11027;2957;404;598;25;19;;;;992;128;40;12617;13;4745;7381;4235;3169;1;1
URGENCES2;2021;850000142;CHD SITE LA ROCHE SUR YON;850000019;PED;168;270;1;IAO;13336;;;;;;;;;;;;;;;3722;0;;953;795;158;;
URGENCES2;2021;850000175;CH LVO - SITE DE CHALLANS;850009010;GEN;;763;1;IAO;30190;5155;3300;5893;2569;88;377;17;4;0;0;0;0;0;0;6270;3;1095;1159;502;692;1;1
URGENCES2;2021;850000209;CHD-SITE DE LUCON;850000019;GEN;273;269;1;IAO;12451;2050;2220;2070;978;65;78;2;4;;;;242;50;25;2390;0;;2315;1355;1003;1;1
URGENCES2;2021;850000225;CHD - SITE DE MONTAIGU;850000019;GEN;167;280;1;IAO;11116;1516;2471;1782;741;39;19;0;1;;;;135;18;9;1936;2;730;1056;849;208;1;1
URGENCES2;2021;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;GEN;504;784;1;IAOMAO;29278;4373;5435;9482;2891;581;0;0;0;0;0;0;0;0;0;9482;11;4015;5197;3304;1949;0;0
URGENCES2;2021;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;GEN;160;300;1;MAO;25837;3187;5195;5677;1851;599;;;;;;;;;;5677;4;1460;1724;1710;14;;
URGENCES2;2021;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;GEN;238;581;;;23047;3515;4011;4782;1265;55;;;;;;;27;;2;4809;6;2190;2024;520;1625;1;0
URGENCES2;2021;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;GEN;168;404;0;;8772;1562;1437;1846;757;26;;;;;;;;;;1846;1;365;362;127;238;;
URGENCES2;2021;860000223;CHU LA MILETRIE;860014208;GEN;586;1280;1;IAOMAO;46046;7033;2285;13664;4645;359;;;;;;;568;29;98;14232;2;730;10808;6065;5061;1;1
URGENCES2;2021;860000223;CHU LA MILETRIE;860014208;PED;224;477;1;IAO;16858;;;;;;;;;;;;;;;3661;4;1460;3364;1778;1599;;
URGENCES2;2021;860010321;POLYCLINIQUE DE POITIERS;860010313;GEN;168;350;1;IAO;15548;1552;2424;2159;532;85;;;;;;;;;;2159;4;1460;832;257;610;0;1
URGENCES2;2021;870000064;C H U DUPUYTREN LIMOGES;870000015;GEN;506;1260;1;IAO;43579;6965;958;10523;3061;92;177;92;0;1;0;0;1601;365;3;12302;11;4015;6472;1277;6979;1;1
URGENCES2;2021;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;GEN;168;284;1;IAO;13177;2073;2083;;1046;90;;5;;;;;;;;;3;1095;1706;581;1245;1;
URGENCES2;2021;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;GEN;168;168;1;IAO;9561;1675;1475;1565;;;10;;;;;;366;;;1941;1;645;523;47;533;1;0
URGENCES2;2021;870000288;CLINIQUE FRANCOIS CHENIEUX;870017415;GEN;252;860;1;IAO;26753;3173;1830;6547;1724;56;;;;;;;;;;6547;6;2190;1333;877;476;1;1
URGENCES2;2021;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;PED;210;489;1;IAO;23359;;;;;;;;;;;;;;;2109;6;2190;1611;568;1059;;
URGENCES2;2021;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;GEN;626;1260;1;IAOMAO;34337;4314;10019;9977;2934;958;0;;;0;;;1624;;;11601;12;4026;7043;1622;6573;1;1
URGENCES2;2021;880000047;CENTRE HOSPITALIER DE SAINT-DIE;880780077;GEN;336;840;1;IAO;28321;4574;5293;7253;2441;646;;;;;;;928;199;51;8181;6;2190;2606;576;2317;1;
URGENCES2;2021;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;GEN;336;416;0;;15754;2264;2998;4893;1524;474;;;;;;;199;22;17;5092;4;1460;1380;466;1035;1;1
URGENCES2;2021;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;GEN;406;574;1;IAO;21740;2771;5399;5041;1509;714;;;;;;;;;;5041;4;1454;1347;388;1010;;
URGENCES2;2021;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;GEN;168;259;0;;7640;746;1398;1158;341;30;;;;;;;68;2;6;1226;2;730;487;239;251;1;1
URGENCES2;2021;890975527;CH AUXERRE;890000037;GEN;854;812;1;IAO;39647;;;8962;;;0;;;0;;;671;;;9633;11;4015;2775;403;3212;;
URGENCES2;2021;890975527;CH AUXERRE;890000037;PED;168;373;1;IAO;13920;;;;;;;;;;;;;;;1243;3;1095;395;253;153;;
URGENCES2;2021;890975535;CH AVALLON;890000409;GEN;168;235;0;;11505;1274;2039;1455;462;7;5;5;;;;;232;58;8;1692;2;730;429;252;200;1;0
URGENCES2;2021;890975543;CH JOIGNY;890000417;GEN;;;1;IAO;18421;2255;3764;2291;952;16;0;0;0;0;0;0;731;83;135;3022;3;1095;810;454;358;1;0
URGENCES2;2021;890975550;CH SENS;890970569;GEN;406;900;1;IAO;31840;4427;129;3626;1391;6;;;;;;;147;12;;3773;6;2190;2762;1259;1646;1;1
URGENCES2;2021;890975550;CH SENS;890970569;PED;200;252;1;IAO;14112;;;;;;;;;;;;;;;1183;;;0;0;0;;
URGENCES2;2021;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;GEN;105;252;1;IAO;10545;1294;1727;1069;573;7;;;;;;;227;;;1296;2;730;288;134;183;1;1
URGENCES2;2021;900003039;HNFC SITE TREVENANS;900000365;GEN;952;1148;1;IAO;98279;11403;20636;23822;6144;2265;;;;;;;;;;23822;10;3650;4795;1822;3424;1;1
URGENCES2;2021;910000272;CH D ARPAJON;910110014;GEN;476;630;1;IAO;31800;2773;1041;5061;1445;66;0;0;0;0;0;0;0;0;0;5061;3;1095;2708;1901;815;1;1
URGENCES2;2021;910000272;CH D ARPAJON;910110014;PED;168;168;1;IAO;8282;;;;;;;;;;;;;;;1380;1;306;691;440;256;;
URGENCES2;2021;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;GEN;275;424;0;;23537;1316;10021;2317;634;644;;;;;;;;;;2317;4;1460;1272;312;1080;1;1
URGENCES2;2021;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;GEN;557;924;1;IAO;42209;3964;78;7125;2190;14;;;;;;;;;;7125;13;4140;3835;688;3775;1;1
URGENCES2;2021;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;PED;557;546;1;IAO;26063;;;;;;;;;;;;;;;2467;4;1460;1196;421;848;;
URGENCES2;2021;910000306;CH D ORSAY;910110055;GEN;340;588;1;IAO;26596;3096;930;3875;1288;53;;;;;;;;;;3875;8;2190;2125;322;2176;1;1
URGENCES2;2021;910000306;CH D ORSAY;910110055;PED;208;218;1;IAO;5146;;;;;;;;;;;;;;;113;2;0;89;88;1;;
URGENCES2;2021;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;GEN;231;420;0;;24649;2326;3849;3227;1020;96;;;;;;;;;;3227;5;1825;1852;441;1593;1;1
URGENCES2;2021;910018423;CH DES DEUX VALLEES SITE JUVISY;910110055;GEN;228;924;1;IAO;21236;1760;3237;1833;749;10;;;;;;;;;;1833;6;2190;1812;255;1853;1;1
URGENCES2;2021;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;GEN;955;2254;1;IAO;75838;5467;6987;19376;3192;167;;;;;;;;;;19376;24;8760;8325;1110;10786;1;1
URGENCES2;2021;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;PED;348;1127;1;IAO;25775;;;;;;;;;;;;;;;3098;4;1460;1591;584;1223;;
URGENCES2;2021;910300144;CMCO D EVRY;910000447;GEN;168;315;1;IAO;19274;532;1988;;;;;;;;;;;;;;5;1825;467;209;264;1;1
URGENCES2;2021;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;GEN;326;504;1;IAO;25599;2422;2010;1883;430;0;;;;;;;;;;1883;6;2190;1854;208;1989;1;0
URGENCES2;2021;910300300;HOPITAL PRIVE DU VAL D YERRES;910000538;GEN;168;420;1;IAO;17000;2380;1360;1900;2300;0;0;0;0;0;0;0;0;0;0;1900;3;1095;1412;793;657;0;1
URGENCES2;2021;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;GEN;228;564;1;IAO;29608;2943;3686;3319;;;206;;;;;;;;;3525;5;1825;770;315;508;1;1
URGENCES2;2021;920000577;CH DE NANTERRE;920110020;GEN;330;609;1;IAO;26663;1015;959;3493;437;14;273;1;4;0;0;0;0;0;0;3766;4;1309;1095;181;1079;1;1
URGENCES2;2021;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;920026374;GEN;350;250;1;IAO;33868;2641;3244;5658;;;;;;;;;953;;;6611;5;1825;2128;322;2044;1;1
URGENCES2;2021;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;920026374;PED;168;204;;;21576;;;;;;;;;;;;;;;1273;2;730;656;378;284;;
URGENCES2;2021;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;GEN;273;336;1;IAO;19166;960;1406;2599;956;31;;;;;;;129;;;2728;4;1460;847;99;841;1;1
URGENCES2;2021;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;750720468;GEN;358;672;1;IAO;34987;2174;312;4464;1437;20;;;;;;;;;;4464;7;2555;2441;261;2742;;
URGENCES2;2021;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;750720468;PED;192;168;1;IAO;2248;;;;;;;;;;;;;;;0;;;0;0;0;;
URGENCES2;2021;920000650;HOPITAL FOCH;920150059;GEN;520;1436;1;IAO;37822;2231;860;9036;1852;25;68;;;;;;;;;9104;5;0;2693;297;2668;1;1
URGENCES2;2021;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;GEN;534;1024;1;IAO;36868;5571;1279;8290;3566;103;;;;;;;428;36;9;8718;18;6570;6473;2175;4503;1;1
URGENCES2;2021;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;PED;264;1436;1;IAO;20779;;;;;;;;;;;;;;;1767;4;1460;753;495;264;;
URGENCES2;2021;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;GEN;516;1260;1;IAO;32002;3767;1694;8975;2542;275;;;;;;;576;40;8;9551;11;4015;5846;1894;4468;1;1
URGENCES2;2021;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;PED;382;2176;1;IAO;30182;;;;;;;;;;;;;;;3427;6;2190;2810;1725;1103;;
URGENCES2;2021;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;GEN;408;840;1;IAO;33090;2723;1030;5211;1277;51;0;0;0;0;0;0;826;94;16;6037;10;3650;3986;527;5034;;
URGENCES2;2021;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;GEN;406;1120;1;IAO;33204;2336;1207;4562;1062;79;7;0;0;;;;358;61;21;4927;10;3650;3691;559;3373;1;1
URGENCES2;2021;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;PED;538;822;;;35768;;;;;;;;;;;;;;;3384;9;3285;2602;876;1786;;
URGENCES2;2021;920120011;HIA PERCY;750821092;GEN;336;252;1;IAO;17623;2267;265;3678;1025;20;114;1;;;;;583;286;0;4375;5;1825;1737;295;1549;1;1
URGENCES2;2021;920300043;HOPITAL PRIVE D ANTONY;920001526;GEN;444;924;1;IAO;66683;6171;10293;5400;1915;53;0;0;0;0;0;0;602;206;2;6002;11;4026;2277;106;2959;1;0
URGENCES2;2021;920300597;CLINIQUE DE MEUDON LA FORET;920000940;GEN;168;175;1;IAO;16022;1825;2511;694;261;12;;;;;;;52;14;1;746;4;1460;691;672;49;1;1
URGENCES2;2021;930000286;GHI LE RAINCY MONTFERMEIL;930021480;GEN;581;788;1;IAO;41822;4185;5379;7793;2224;263;3;2;;1;1;;513;37;27;8310;15;5475;473;154;414;1;0
URGENCES2;2021;930000286;GHI LE RAINCY MONTFERMEIL;930021480;PED;504;163;1;IAO;9359;;;;;;;;;;;;;;;1041;0;;0;0;0;;
URGENCES2;2021;930000302;CHI ANDRE GREGOIRE;930110036;GEN;450;840;1;IAO;46435;3753;4396;5157;1626;11;0;0;0;0;0;0;1053;282;10;6210;9;3285;2507;199;2650;1;1
URGENCES2;2021;930000302;CHI ANDRE GREGOIRE;930110036;PED;168;168;1;IAO;20116;;;;;;;;;;;;;;;1778;3;1095;179;27;187;;
URGENCES2;2021;930000328;CH GENERAL DELAFONTAINE;930110051;GEN;44;36;1;IAO;55396;2472;1944;5303;1105;87;4;3;0;;;;;;;5307;8;2920;550;96;743;1;
URGENCES2;2021;930000328;CH GENERAL DELAFONTAINE;930110051;PED;44;36;1;IAO;32555;;;;;;;;;;;;;;;3604;7;2555;2301;931;1396;;
URGENCES2;2021;930000336;CHI ROBERT BALLANGER;930110069;GEN;1680;2302;1;IAO;70918;3361;28047;9980;1760;2289;434;5;6;;;;;;;10414;11;4026;3970;444;6414;0;0
URGENCES2;2021;930000336;CHI ROBERT BALLANGER;930110069;PED;340;215;0;IAOMAO;28047;;;;;;;;;;;;;;;;;;0;0;0;;
URGENCES2;2021;930100037;HU PARIS SITE AVICENNE APHP;750712184;GEN;732;28;1;IAOMAO;39957;3012;1025;7855;;;;;;;;;753;;;8608;12;4380;4856;744;5774;1;1
URGENCES2;2021;930100045;HU PARIS SITE JEAN VERDIER APHP;750712184;GEN;405;756;1;IAO;28235;1082;942;;;;;;;;;;;;;;10;3650;2395;377;2992;;
URGENCES2;2021;930100045;HU PARIS SITE JEAN VERDIER APHP;750712184;PED;405;721;1;IAO;31436;;;;;;;;;;;;;;;2750;8;2920;1371;244;1417;;
URGENCES2;2021;930300025;HOPITAL EUROPEEN LA ROSERAIE;930000393;GEN;252;420;1;IAO;27782;1046;1351;1395;;;;;;;;;;;;1395;6;2196;2199;1293;941;1;1
URGENCES2;2021;930300066;HOPITAL PRIVE DE L EST PARISIEN;930000401;GEN;252;420;1;IAO;27626;1728;2547;1715;456;28;;;;;;;;;;1715;4;1464;14;0;18;1;1
URGENCES2;2021;930300082;CENTRE MEDICO CHIRURGICAL FLOREAL;930000419;GEN;275;280;1;IAO;18380;688;2351;;462;160;;;;;;;;;;;0;0;;;;1;1
URGENCES2;2021;930300116;HOPITAL PRIVE DE LA SEINE SAINT DENIS;930000427;GEN;224;420;1;IAO;27407;1115;2642;1410;267;14;;;;;;;254;16;18;1664;3;1095;43;3;83;1;1
URGENCES2;2021;930300553;CLINIQUE DE L ESTREE;930000633;GEN;252;494;1;IAO;38321;1224;6517;;;;;;;;;;;;;;7;2255;1971;1666;316;1;1
URGENCES2;2021;930300595;HOPITAL PRIVE DU VERT GALANT;930000658;GEN;252;310;1;IAO;37664;1313;7928;2307;215;157;0;0;0;0;0;0;0;0;0;2307;4;3055;98;12;99;1;1
URGENCES2;2021;940000573;CHI DE CRETEIL;940110018;GEN;534;1618;1;IAO;39124;5104;1088;7857;2572;131;;;;;;;;;;7857;12;4380;5172;1031;5080;0;1
URGENCES2;2021;940000573;CHI DE CRETEIL;940110018;PED;489;542;1;IAO;38613;;;;;;;;;;;;;;;5058;4;1460;1714;661;1102;;
URGENCES2;2021;940000599;CHI LUCIE ET RAYMOND AUBRAC;940110042;GEN;830;1092;1;IAO;53291;3793;446;8209;1908;18;68;1;0;0;0;0;596;68;5;8873;11;0;4437;624;4423;1;1
URGENCES2;2021;940000599;CHI LUCIE ET RAYMOND AUBRAC;940110042;PED;180;346;1;IAO;29699;;;;;;;;;;;;;;;3768;7;2555;1625;456;1310;;
URGENCES2;2021;940000649;HOPITAL SAINT CAMILLE;940150014;GEN;728;1092;1;IAO;47514;5356;1478;10971;3136;156;;;;;;;;;;10971;12;4380;10851;3354;8213;1;1
URGENCES2;2021;940000649;HOPITAL SAINT CAMILLE;940150014;PED;299;588;1;IAO;36500;;;;;;;;;;;;;;;3055;6;2190;2946;1925;1028;;
URGENCES2;2021;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;750712184;GEN;756;1596;1;IAO;56665;6081;917;8146;1813;32;1227;664;11;;;;1620;432;17;10993;16;5840;12718;3593;10119;1;1
URGENCES2;2021;940100043;HU PARIS SUD SITE KREMLIN BICETRE APHP;750712184;GEN;1056;1344;1;IAO;56002;5355;1589;10932;2986;133;5;;;;;;975;;;11912;21;7665;7888;559;11231;1;1
URGENCES2;2021;940100043;HU PARIS SUD SITE KREMLIN BICETRE APHP;750712184;PED;530;1476;1;IAO;33228;;;;;;;;;;;;;;;3337;10;3650;2840;715;2340;;
URGENCES2;2021;940120017;HIA BEGIN;750821092;GEN;360;859;1;IAO;24199;3107;377;5112;1548;35;;;;;;;;;;5112;7;2555;2910;711;2295;1;1
URGENCES2;2021;940300031;HOPITAL PRIVE PAUL D EGINE;940000706;GEN;266;733;1;IAO;22920;;;;;;;;;;;;;;;;7;2555;669;145;580;1;1
URGENCES2;2021;940300270;HOPITAL PRIVE ARMAND BRILLARD;940000771;GEN;228;392;1;IAO;20915;1952;2790;;;;;;;;;;;;;;4;1460;414;63;377;1;1
URGENCES2;2021;940300445;CLINIQUE DU SUD;940000854;GEN;168;455;1;IAO;20933;810;4043;986;;;;;;;;;;;;986;3;1095;347;256;115;1;1
URGENCES2;2021;940300569;HOPITAL PRIVE DE VITRY SITE PASTEUR;940000912;GEN;231;588;0;;19338;491;1243;;;;;;;;;;;;;;4;1460;1617;1277;352;1;1
URGENCES2;2021;950000307;CH VICTOR DUPOUY;950110015;GEN;1176;2184;1;IAO;67155;6449;0;8244;2831;;285;15;;;;;488;76;;9017;14;5110;4387;2255;2819;;1
URGENCES2;2021;950000307;CH VICTOR DUPOUY;950110015;PED;230;186;1;IAO;29037;;;;;;;;;;;;;;;1732;2;730;559;369;190;;
URGENCES2;2021;950000315;GH CARNELLE PORTES OISE SITE BEAUMONT;950001370;GEN;408;672;1;IAO;34577;2514;12058;4627;1378;1013;241;7;5;0;0;0;0;0;0;4868;6;2190;2241;442;2102;1;1
URGENCES2;2021;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;GEN;846;1512;;;54173;6683;6515;8449;2835;113;167;36;12;34;21;0;1060;173;28;9710;17;6205;5700;1233;6805;1;1
URGENCES2;2021;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;PED;224;534;1;IAO;20040;;;;;;;;;;;;;;;1358;2;730;1880;1118;804;;
URGENCES2;2021;950000331;CH GENERAL DE GONESSE;950110049;GEN;896;840;1;IAO;59916;3693;7815;6568;1658;32;604;12;5;0;0;0;839;113;13;8011;10;3650;2107;135;2137;1;1
URGENCES2;2021;950000331;CH GENERAL DE GONESSE;950110049;PED;156;672;1;IAO;31641;;;;;;;;;;;;;;;3973;6;2190;2030;943;1099;;
URGENCES2;2021;950000349;GHI DU VEXIN SITE MAGNY;950015289;GEN;208;168;0;;11532;576;3906;771;312;5;;;;;;;;;;771;2;730;409;236;210;0;0
URGENCES2;2021;950000364;CH RENE DUBOS;950110080;GEN;783;1176;1;IAO;56536;4560;7084;9040;2105;222;15;1;0;;;;;;;9055;17;6205;2782;423;3508;0;1
URGENCES2;2021;950000364;CH RENE DUBOS;950110080;PED;164;686;1;IAO;25758;;;;;;;;;;;;;;;3657;5;1825;752;483;301;;
URGENCES2;2021;950300244;CHP SAINTE MARIE OSNY;950045468;GEN;228;472;1;IAO;37822;1219;9491;1920;;;;;;;;;;;;1920;4;1460;368;155;222;1;0
URGENCES2;2021;950300277;HOPITAL PRIVE NORD PARISIEN;950000547;GEN;182;370;1;IAO;18778;;;473;;;18;;;;;;118;;;609;8;2920;531;340;248;1;0
URGENCES2;2021;950807982;CLINIQUE CLAUDE BERNARD;950001636;GEN;288;504;1;IAO;28396;1921;4777;1416;293;55;;;;;;;159;16;5;1575;4;1460;277;189;89;1;1
URGENCES2;2021;970100392;CENTRE HOSPITALIER DE LA BASSE -TERRE;970100178;GEN;420;616;1;IAOMAO;22338;1836;4440;2407;;;;;;;;;;;;2407;8;2460;1299;73;1548;1;1
URGENCES2;2021;970100400;C.H. LOUIS CONSTANT FLEMING;970100186;GEN;;;1;IAO;13779;;;2491;;;90;;;;;;;;;2581;2;730;699;180;728;1;1
URGENCES2;2021;970100426;C.H. STE MARIE;970100202;GEN;336;504;1;IAO;5472;612;913;911;;;;;;;;;203;;;1114;4;1460;657;390;285;1;1
URGENCES2;2021;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;GEN;574;1225;1;IAO;44469;3385;1447;10941;862;135;;;;;;;;;;10941;10;3650;4317;651;4396;1;1
URGENCES2;2021;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;PED;168;504;1;IAO;13577;;;;;;;;;;;;;;;3491;4;1460;1773;515;1569;;
URGENCES2;2021;970107249;CLINIQUE -LES EAUX CLAIRES-;970100731;GEN;182;312;1;IAO;24493;2009;759;1248;;;;;;;;;;;;1248;10;3650;2186;1609;630;1;1
URGENCES2;2021;970112470;CH L CONSTANT FLEMING-ANTENNE ST BARTH;970100186;GEN;164;168;0;;7350;205;753;;;;;;;;;;;;;;;;;;;;
URGENCES2;2021;970211215;CHU DE MARTINIQUE SITE P.ZOBDA QUITMAN;970211207;GEN;924;1502;1;IAO;46529;5924;967;19770;;;;;;;;;;;;19770;19;;8198;3192;5553;0;1
URGENCES2;2021;970211223;CHU DE MARTINIQUE SITE DE TRINITE;970211207;GEN;480;658;1;IAO;15422;2414;904;4426;;;;;;;;;;;;4426;5;1825;1428;934;509;0;1
URGENCES2;2021;970211256;CHU DE MARTINIQUE SITE MERE ENFANT;970211207;PED;273;336;;;20501;;;;;;;;;;;;;;;;3;;997;640;361;;
URGENCES2;2021;970300026;CENTRE HOSPITALIER DE CAYENNE;970302022;GEN;644;1344;1;IAO;46485;1141;15649;5961;371;1473;396;;33;;;;77;6;4;6434;12;2190;604;33;1381;0;1
URGENCES2;2021;970300083;CENTRE HOSPITALIER -FRANCK-JOLY-;970302121;GEN;476;756;1;IAO;41727;273;11845;10263;140;1875;;;;;;;;;;10263;6;2190;528;35;1448;;
URGENCES2;2021;970305637;CENTRE HOSPITALIER INTERCOM DE KOUROU;970305629;GEN;420;420;1;IAO;16897;380;4767;2781;190;594;;;;;;;151;6;30;2932;5;1825;950;103;1033;1;1
URGENCES2;2021;970400024;CHU SITE FELIX GUYON (SAINT DENIS);970408589;GEN;446;975;1;IAOMAO;35014;;;;;;;;;;;;;;;;13;4733;4406;682;4212;1;1
URGENCES2;2021;970400024;CHU SITE FELIX GUYON (SAINT DENIS);970408589;PED;189;336;1;IAO;10845;;;;;;;;;;;;;;;2408;6;2190;1710;434;1442;;
URGENCES2;2021;970400057;CHU SITE SUD (SAINT PIERRE);970408589;GEN;485;1176;1;IAO;46229;;;;;;;;;;;;;;;;23;7395;7489;2161;6173;1;
URGENCES2;2021;970400057;CHU SITE SUD (SAINT PIERRE);970408589;PED;;35;1;IAO;13619;;;;;;;;;;;;;;;3381;4;1460;1295;431;924;;
URGENCES2;2021;970400065;CH OUEST REUNION;970421038;GEN;450;903;1;IAO;35613;3321;4;11806;;;0;;;0;;;0;;;11806;13;3808;5558;939;5185;1;1
URGENCES2;2021;970400065;CH OUEST REUNION;970421038;PED;54;336;1;IAO;12402;;;;;;;;;;;;;;;3744;4;1460;3028;1938;1104;;
URGENCES2;2021;970400073;GHER (SAINT-BENOIT);970403606;GEN;168;33;1;IAO;28946;1842;6338;6576;;;1;;;0;;;1012;;;7589;8;2920;3837;1042;2935;0;1
URGENCES2;2021;980500011;CHM;980500003;GEN;744;1321;1;IAOMAO;46622;533;23175;9115;264;3794;;;;;;;;;;9115;16;5840;5101;729;7843;0;1
