BOR;AN;FI;RS;FI_EJ;PN_A1;PN_A2;PN_A3;PN_A4;PN_A5;PN_A6;PN_A7;PN_A73;PN_A8;PN_A9;PN_A74;PN_A10;PN_A11;PN_A12;PN_A13;PN_A75;PN_A14;PN_A15;PN_A16;PN_A17;PN_A18;PN_A19;PN_A20;PN_A21;PN_A22;PN_A23;PN_A24;PN_A25;PN_B25;PN_A26;PN_A27;PN_A28;PN_A29;PN_A30;PN_A31;PN_A32;PN_A33;PN_A34;PN_B30;PN_B31;PN_B32;PN_B33;PN_B34;PN_C30;PN_C31;PN_C32;PN_C33;PN_C34;PN_A35;PN_A36;PN_A37;PN_A38;PN_A39;PN_A40;PN_A41;PN_A42;PN_A43;PN_A44;PN_A45;PN_A46;PN_A47;PN_A48;PN_A49;PN_A50;PN_A51;PN_A53;PN_A54;PN_A55;PN_A56;PN_A57;PN_A58;PN_A59;PN_A60;PN_A61;PN_A62;PN_A63;PN_A64;PN_A65;PN_A66
PN;2021;060000304;CENTRE HOSPITALIER DE BREIL SUR ROYA;060780657;0.08;0.04;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;060000478;CENTRE HOSPITALIER DE GRASSE;060780897;;2;322;1;2.6;416;1;0;1;1;;575;3150;410;999;999;2752;;3;0;;;0;;;1;1;1;27/11/2012;500;268;1;90;;;;1;1;1;1;;2;1;;;;;;0;;;;0;;;;0;;;;1;3;753;1;1;1;0.8;1313;32;1;6044;710;10;8.06;1;;;;
PN;2021;060000486;CH SAINT ELOI DE SOSPEL;060780905;0;0;1;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;060000494;CH SAINT LAZARE DE TENDE;060780921;0.1;0.1;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;060000510;CH D'ANTIBES JUAN LES PINS;060780954;3.2;0.5;2269;1;1.3;121;1;1;0;0;;;;;;;;;;0;;;0;;;1;1;1;20/12/2012;452;148;1;80;1;;;2;1;1;;;2;1;0.7;;;2.8;1.3;0;;;;0;;;;0;;;;0;;;1;3.3;1;4.5;701;176;1;545;634;40;0.9;0;;;;
PN;2021;060000528;CENTRE ANTOINE LACASSAGNE;060780962;2;0.5;5270;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;4.1;0;;;;1;333;176;10;0.17;1;1707;424;3.71;0.9
PN;2021;060000544;CH DE CANNES SIMONE VEIL;060780988;4.79;1;324;1;2.49;470;1;1;1;0;;;;;;;;;;0;;;0;;;1;1;1;27/11/2012;332;209;1;120;0;0;0;0;0;1;0;0;3;1;0.5;0;0;1.38;0.8;0;;;;0;;;;0;;;;1;14;1114;1;2.31;1;3.08;1727;819;1;882;379;15;1.06;0;;;;
PN;2021;060002102;CH LA PALMOSA DE MENTON;060791761;1.33;1.33;396;1;1.2;32;0;0;0;0;;;;;;;;;;0;;;0;;;1;1;0;;182;138;0;;;;;;;2;2;;;;0.22;0.22;;2.29;0.31;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;060005469;L'OLIVERAIE DES CAYRONS;920030269;0.3;0.2;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;12;102;4236;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;060006558;HAD ARNAULT TZANCK;060798865;;0.1;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;060010899;INSTITUT UNIVERSITAIRE FACE ET COU;060785011;;;182;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;060010949;AGAHTIR UDM ANTIBES;060790540;0.04;0.04;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;060015328;LES AIRELLES;060015278;0.08;0.02;17;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;060019213;USLD DOLCE FARNIENTE;060005188;0.1;0.2;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;060019676;AGAHTIR AUTODIALYSE UDM GRASSE;060790540;0.1;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;060021094;CLINIQUE VILLA ROMAINE;060024619;0.1;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;060021201;CENTRE DE CONVALESCENCE ATLANTIS;060000155;0.2;0.2;62;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;060021276;AGAHTIR CENTRE HEMODIALYSE ET UDM NICE;060790540;0.1;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;060021342;CTRE COBALTH TRAIT HTE ENERG SITE CLIN;060003621;;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.05;0;;;;0;;;;;0;;;;
PN;2021;060021417;HOPITAL PRIVE CANNES OXFORD;060000221;0.2;0;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;060023694;HOPITAL DE JOUR CERES;060023686;0.2;0.05;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.1;0;;;;0;;;;;0;;;;
PN;2021;060025285;UAD VIVALTO;750060402;0.01;0.04;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;060780145;CLINIQUE SAINT DOMINIQUE;060000049;1;0.75;;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;060780186;LES LAURIERS ROSES CHAINES DE VIE 06;060006939;0.25;0.25;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;060780277;CLINIQUE SAINTE BRIGITTE;920030269;0.2;0.25;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;060780343;E3S SAINT JEAN;060000171;0.5;0.45;25;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;060780350;KORIAN LES HELLENIDES;750056335;0.01;0.01;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;060780392;POLE ANTIBES SAINT JEAN;060000205;0.5;0.2;62;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;060780442;CLINIQUE SAINT FRANCOIS;060000213;0.25;0.25;;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;060780459;CRF ORSAC MONT FLEURI;010783009;0.1;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;060780491;INSTITUT ARNAULT TZANCK;060790797;1.05;0.45;1063;1;0.61;22;0;0;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;060780517;POLYCLINIQUE SAINT JEAN;060000239;1;0.6;1840;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;060780525;CLINIQUE LE VAL D'ESTREILLES;060000247;0.2;0.25;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;060780558;CLINIQUE FSEF VENCE;750720575;0.4;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;060780590;CLINIQUE DU PALAIS;060000270;0.2;0.2;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.1;0;;;;0;;;;;0;;;;
PN;2021;060780665;CLINIQUE LE MERIDIEN;060000312;0.1;0.3;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;060780715;CLINIQUE SAINT GEORGE;060000361;1;0.2;2809;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;2.5;0;;;;0;;;;;1;10;;0.04;0.04
PN;2021;060780723;CLINIQUE DU PARC IMPERIAL;060004959;0.3;0.3;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;6.7;0;;;;0;;;;;0;;;;
PN;2021;060780749;CLINIQUE SAINT LUC;060000395;0.3;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;060780756;POLYCLINIQUE SANTA MARIA;060000403;0.35;0.1;1372;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.5;0;;;;0;;;;;0;;;;
PN;2021;060780947;HOP PEDIATRIQUES DE NICE CHU LENVAL;060800174;;;;1;1.7;420;0;0;1;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;149;88;;0.3;1;482;;0.2;0.2
PN;2021;060780996;CHS SAINTE MARIE NICE;630786754;1;;;0;;;;;;0;;;;;;;;;;0;;;0;;;1;1;1;01/01/2006;432;183;0;;;;;1;1;1;;;3;;0.24;;0.16;1.35;0.79;0;;;;0;;;;0;;;;0;;;0;;1;2.12;408;0;1;5010;232;;7.02;0;;;;
PN;2021;060781200;CLINIQUE SAINT ANTOINE;060000635;1;0.4;1438;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.1;0;;;;0;;;;;0;;;;
PN;2021;060781374;INSTITUT POLYCLINIQUE DE CANNES;060000718;0.5;0.5;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;060781929;CLINIQUE DE LA COSTIERE;060000858;0.7;0.3;0;0;;;;;0;0;;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;060785003;CHU DE NICE HOPITAL PASTEUR;060785011;;;5004;1;7.5;2578;1;1;1;1;060780996;356;6393;954;0;0;1273;980;2;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;;0;;;;0;;;;;0;;;;
PN;2021;060785243;HAD NICE & REGION;060001484;0.3;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;060788957;CHU DE NICE HOPITAL DE CIMIEZ;060785011;17;2.8;38;0;;;;;;0;;;;;;;;;;0;;;1;1691;872;1;1;1;19/12/2002;953;;0;;0;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;060789195;CHU DE NICE HOPITAL DE L'ARCHET;060785011;;;4039;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.05;1;4.3;1200;;1;47981;2246;8;25.58;1;3194;455;5.5;2.3
PN;2021;060789674;CENTRE HELIO MARIN;130037815;0.5;0.2;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;8;1;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;060790177;CHU DE NICE CTRE CONVALESCENCE TENDE;060785011;;;12;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;060790862;C.A.L.M.E.;060001997;0.1;0.2;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;120;15;8;0.1;0;;;;
PN;2021;060791746;CLINIQUE DE L'ESTAGNOL;060024627;0.2;0.05;0;0;;;;;0;0;;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;060791811;HOPITAL PRIVE GERIATRIQUE LES SOURCES;060010808;0.51;0.15;212;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;1;20/12/2012;746;536;0;;;;;;;6;2;4;5;3;0.43;0.19;0.24;0.59;0.39;0;;;;1;20;3;7069;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;060791860;CTRE D'HEMODIALYSE INST ARNAULT TZANCK;060790797;0.5;0.25;;1;0.12;10;0;0;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;060792090;AGAHTIR DIALYSE A DOMICILE NICE;060790540;0.1;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;060792736;AGAHTIR AUTODIALYSE NICE;060790540;0.1;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;060792926;CENTRE D'HEMDIALYSE DE LA RIVIERA;920033636;0.06;0.06;;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;060794013;CTRE CARDIO MEDICO CHIRURGICAL TZANCK;060790797;1.05;0.45;174;1;0.1;8;0;0;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;060794021;CH DE CANNES CENTRE DE MOYEN SEJOUR;060780988;;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;10;44;1728;1;14;4;4892;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;060798881;MAISON DE CONVALESCENCE LA SERENA;060798873;0.3;0.2;96;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;060800166;HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS;060780608;4;0.4;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1.2;0;;;;0;;;;;1;59;;0.01;0.01
PN;2021;060800182;UNITE DE DIETETIQUE SOMEDI;060002912;0.6;0.2;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.05;0;;;;0;;;;;0;;;;
PN;2021;060801016;AGAHTIR AUTODIALYSE MANDELIEU;060790540;0.1;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;070000013;CH DE PRIVAS ARDECHE;070002878;1.17;0.6;520;1;;71;0;0;0;1;;57;976;0;70;1154;160;210;1;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;1;5;190;1;;1;7.5;185;5;1;91;49;7;1;0;;;;
PN;2021;070000021;CH DE JOYEUSE;070007927;0.4;0.01;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;070000039;CH DE VALLON PONT D'ARC;070780119;0.4;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;070000047;CH DE VILLENEUVE DE BERG;070780127;0.3;0;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;070000062;CH DE BOURG SAINT ANDEOL;070005558;0.3;0.1;47;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;070000070;CH DU CHEYLARD;070780150;0.3;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;0;;18;18;0;30;;;;;;;;;1;1;;;;0.4;0.4;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;070000096;HOPITAL DE MOZE;070780184;0.2;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;0;;103;41;0;60;;;;;;1;;1;1;;0.1;;0.1;0.3;0.2;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;070000112;CH LEOPOLD OLLIER;070007927;0.4;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;070000146;CH DE LARGENTIERE;070004742;0.7;;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;6;2;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;070000179;CH ARDECHE NORD;070780358;2;0.7;1570;1;1.2;115;0;0;0;0;;;;;;;;;;0;;;0;;;1;1;1;02/11/2066;104;51;0;180;1;1;;;;;;;2;1;0.4;0.4;;0.68;0.3;0;;;;0;;;;0;;;;1;32;0;0;;1;0.8;153;70;1;135;51;15;0.75;0;;;;
PN;2021;070000187;CH DE LAMASTRE;070780366;0.2;0.1;41;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;070000195;CH DE TOURNON SUR RHONE;070780374;0.5;0.03;36;0;;;;;0;0;;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;6;1;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;070000203;CH DE SAINT FELICIEN;070780382;0.22;0;11;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;070000609;CH D'AUBENAS;070005566;2.62;1;;1;0.33;38;0;0;0;0;;;;;;;;;;0;;;0;;;1;1;1;01/01/2006;374;266;1;;;;;;;2;;2;3;2;0.7;;0.7;1.34;0.8;0;;;;0;;;;0;;;;0;;;0;;1;1.65;224;54;1;;;;0.5;0;;;;
PN;2021;070780168;CLINIQUE DU VIVARAIS SAINT DOMINIQUE;070000088;0.2;0.2;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;070780226;SSR FILIERIS DES VANS;750050759;0.2;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;27;61;;0.2;0;;;;
PN;2021;070780234;CENTRE SSR LE CHATEAU;750721300;0.17;0.05;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;070780242;MAISON DE CONVALESCENCE CONDAMINE;750056335;0.2;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;070780317;CHS SAINTE-MARIE PRIVAS;630786754;1.1;0.04;;0;;;;;1;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;1.8;878;0;1;911;244;7;0.4;0;;;;
PN;2021;070780390;CH DE SERRIERES;070000211;0.1;0.05;;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;070780424;CLINIQUE PASTEUR;070000245;1.3;0.4;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.5;0;;;;0;;;;;1;263;0;0.1;0.1
PN;2021;070784897;CENTRE DE POST-CURE CROIX BLEUE VIRAC;750820680;0.1;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;080000110;CENTRE HOSPITALIER DE SEDAN;080011174;1.12;0.2;1329;1;1;72;0;0;0;0;;;;;;;;;0;0;;;0;;;1;1;1;27/12/2017;143;75;0;30;;;;;;0;;;1;1;0;;;0.7;0.7;0;;;;0;;;;0;;;;1;3;55;0;;0;;;;0;;;;;0;;;;
PN;2021;080000136;CLINIQUE DE LA POINTE;920030269;0.2;0.1;1194;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;080000219;CENTRE HOSPITALIER DE RETHEL;080001969;1.46;0.04;513;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;080000250;CRF POUR ADULTES;540019726;0.32;0.04;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;080000268;SOINS DE SUITE SAINT JULIEN;540019726;0.09;0.01;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;12;45;2567;0;;;;1;8;3;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;080000276;CENTRE HOSPITALIER DE VOUZIERS;080001969;0.83;0.04;164;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;376;85;15;0.35;0;;;;
PN;2021;080000284;CENTRE HOSPITALIER DE FUMAY;080011174;0.05;0.13;18;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;080000300;CENTRE HOSPITALIER DE NOUZONVILLE;080011174;0.13;0.05;20;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;080000318;CENTRE HOSPITALIER BELAIR;080000086;1.35;0.58;1017;1;4.11;61;0;0;1;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;4.57;367;40;1;4010;682;15;0.3;0;;;;
PN;2021;080000425;CH CHARLEVILLE - HOPITAL MANCHESTER;080011174;2.75;0.7;5669;1;1;82;0;0;0;1;;55;1313;80;273;377;78;160;1;0;;;0;;;1;1;1;;231;144;0;95;1;1;;2;1;1;;;2;;0.2;0.1;;3.32;1;0;;;;0;;;;0;;;;1;22;2899;1;0.5;0;;;;1;267;180;1;0.91;0;;;;
