BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST;DISU;DISHU
IMAGES_P;2021;130001647;INSTITUT PAOLI CALMETTES;130784127;M1160;15;3;15.62;0;1;1;0
IMAGES_P;2021;130001647;INSTITUT PAOLI CALMETTES;130784127;M1210;6;1;6.8;0;0;;
IMAGES_P;2021;130001647;INSTITUT PAOLI CALMETTES;130784127;N4130;52;7;56.85;0;1;;
IMAGES_P;2021;130001647;INSTITUT PAOLI CALMETTES;130784127;N4160;5;1;4.7;;;;
IMAGES_P;2021;130001647;INSTITUT PAOLI CALMETTES;130784127;NAUT;19;3;20.99;;;;
IMAGES_P;2021;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;M1160;;4;1.85;0;1;0;0
IMAGES_P;2021;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;N4130;11;1;11.8;1;0;;
IMAGES_P;2021;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;N4160;1;;0.8;;;;
IMAGES_P;2021;130002215;CENTRE HOSPITALIER GENERAL LA CIOTAT;130785512;NAUT;6;1;6.34;;;;
IMAGES_P;2021;130002827;CH JOSEPH IMBERT D'ARLES;130789274;N4130;14;4;17.43;1;;;
IMAGES_P;2021;130002827;CH JOSEPH IMBERT D'ARLES;130789274;N4160;;;0.75;;;;
IMAGES_P;2021;130002827;CH JOSEPH IMBERT D'ARLES;130789274;NAUT;7;4;9.55;;;;
IMAGES_P;2021;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;M1160;5;1;5.64;0;1;0;0
IMAGES_P;2021;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;N4130;15;11;23.23;;;;
IMAGES_P;2021;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;N4160;1;;1;;;;
IMAGES_P;2021;130002835;CH DE MARTIGUES HOPITAL DES RAYETTES;130789316;NAUT;5;6;8.26;;;;
IMAGES_P;2021;130041767;EUROMED CARDIO;130041262;N4130;5;;3.28;;;;
IMAGES_P;2021;130041767;EUROMED CARDIO;130041262;N4160;2;;2;;;;
IMAGES_P;2021;130041767;EUROMED CARDIO;130041262;NAUT;3;;3.57;;;;
IMAGES_P;2021;130042096;GCS CENTRE CARDIO AXIUM RAMBOT;130042062;M1160;0;21;5.6;0;1;0;1
IMAGES_P;2021;130042096;GCS CENTRE CARDIO AXIUM RAMBOT;130042062;N4130;4;0;4;0;1;;
IMAGES_P;2021;130042096;GCS CENTRE CARDIO AXIUM RAMBOT;130042062;N4160;1;0;1;;;;
IMAGES_P;2021;130042526;KORIAN LES TROIS TOURS;310021399;M1160;;1;0.1;0;0;0;0
IMAGES_P;2021;130042526;KORIAN LES TROIS TOURS;310021399;N4130;0;1;0.76;0;0;;
IMAGES_P;2021;130043664;HOPITAL EUROPEEN;130002157;N4130;26;2;19.45;0;1;;
IMAGES_P;2021;130043664;HOPITAL EUROPEEN;130002157;N4160;1;0;1;;;;
IMAGES_P;2021;130043664;HOPITAL EUROPEEN;130002157;NAUT;29;1;18.4;;;;
IMAGES_P;2021;130044753;CLINIQUE MONTICELLI VELODROME;130810336;M1160;;9;5;;;;
IMAGES_P;2021;130044753;CLINIQUE MONTICELLI VELODROME;130810336;N4130;12;;12;0;0;;
IMAGES_P;2021;130044753;CLINIQUE MONTICELLI VELODROME;130810336;N4160;1;;1;;;;
IMAGES_P;2021;130044753;CLINIQUE MONTICELLI VELODROME;130810336;NAUT;12;1;12.8;;;;
IMAGES_P;2021;130780521;APHM HOPITAL NORD;130786049;M1160;9;10;9.21;0;0;;
IMAGES_P;2021;130780521;APHM HOPITAL NORD;130786049;M1210;1;1;1.78;0;0;;
IMAGES_P;2021;130780521;APHM HOPITAL NORD;130786049;MAUT;;2;0.15;;;;
IMAGES_P;2021;130780521;APHM HOPITAL NORD;130786049;N4130;91;3;90.05;;;;
IMAGES_P;2021;130780521;APHM HOPITAL NORD;130786049;N4160;3;;3.57;;;;
IMAGES_P;2021;130780521;APHM HOPITAL NORD;130786049;NAUT;19;9;19.6;;;;
IMAGES_P;2021;130781438;CLINIQUE DE PROVENCE BOURBONNE;130000557;N4130;;1;0.22;0;0;;
IMAGES_P;2021;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;M1160;2;17;10.5;0;1;0;1
IMAGES_P;2021;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;M1210;3;;3;0;0;;
IMAGES_P;2021;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;N4130;20;3;21.82;0;1;;
IMAGES_P;2021;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;N4160;2;;2;;;;
IMAGES_P;2021;130781479;HOPITAL PRIVE LA CASAMANCE;130000599;NAUT;18;;18;;;;
IMAGES_P;2021;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;M1160;0;;0;;1;1;
IMAGES_P;2021;130782147;CLINIQUE GENERALE DE MARIGNANE;130000979;N4130;0;;0;1;;;
IMAGES_P;2021;130782675;CLINIQUE VIGNOLI;130001233;M1160;6;0;;;;;
IMAGES_P;2021;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;M1160;7;3;5.55;1;0;;
IMAGES_P;2021;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;N4130;24;4;25.74;;;;
IMAGES_P;2021;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;N4160;2;;2;;;;
IMAGES_P;2021;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;NAUT;10;3;10.71;;;;
IMAGES_P;2021;130783293;APHM HOPITAL LA TIMONE;130786049;M1160;18;15;17.42;1;1;0;0
IMAGES_P;2021;130783293;APHM HOPITAL LA TIMONE;130786049;M1210;3;4;2.79;0;0;;
IMAGES_P;2021;130783293;APHM HOPITAL LA TIMONE;130786049;MAUT;2;14;4.49;;;;
IMAGES_P;2021;130783293;APHM HOPITAL LA TIMONE;130786049;N4130;130;6;127.17;1;1;;
IMAGES_P;2021;130783293;APHM HOPITAL LA TIMONE;130786049;N4160;7;;7.75;;;;
IMAGES_P;2021;130783293;APHM HOPITAL LA TIMONE;130786049;NAUT;19;7;20.21;;;;
IMAGES_P;2021;130783327;CLINIQUE BOUCHARD;130001415;M1160;;25;6.45;0;1;;
IMAGES_P;2021;130783327;CLINIQUE BOUCHARD;130001415;M1210;;;;0;1;;
IMAGES_P;2021;130783327;CLINIQUE BOUCHARD;130001415;N4130;8;14;11;0;1;;
IMAGES_P;2021;130783327;CLINIQUE BOUCHARD;130001415;N4160;;1;0.5;;;;
IMAGES_P;2021;130783327;CLINIQUE BOUCHARD;130001415;NAUT;8;3;13;;;;
IMAGES_P;2021;130783665;CLINIQUE DE BONNEVEINE;130043722;M1160;;3;2.8;0;0;0;0
IMAGES_P;2021;130783665;CLINIQUE DE BONNEVEINE;130043722;N4130;3;1;3;0;0;;
IMAGES_P;2021;130783665;CLINIQUE DE BONNEVEINE;130043722;NAUT;3;;2.8;;;;
IMAGES_P;2021;130784051;HOPITAL PRIVE CLAIRVAL;130037823;M1160;8;8;8.8;0;1;0;0
IMAGES_P;2021;130784051;HOPITAL PRIVE CLAIRVAL;130037823;M1210;4;;4;0;1;;
IMAGES_P;2021;130784051;HOPITAL PRIVE CLAIRVAL;130037823;N4130;29;2;30;0;1;;
IMAGES_P;2021;130784051;HOPITAL PRIVE CLAIRVAL;130037823;N4160;2;2;2.8;;;;
IMAGES_P;2021;130784051;HOPITAL PRIVE CLAIRVAL;130037823;NAUT;31;3;34;;;;
IMAGES_P;2021;130784234;APHM HOPITAUX SUD SAINTE MARGUERITE;130786049;M1160;7;3;6.5;1;0;;
IMAGES_P;2021;130784234;APHM HOPITAUX SUD SAINTE MARGUERITE;130786049;N4130;27;4;27.81;;;;
IMAGES_P;2021;130784234;APHM HOPITAUX SUD SAINTE MARGUERITE;130786049;N4160;1;1;1.7;;;;
IMAGES_P;2021;130784234;APHM HOPITAUX SUD SAINTE MARGUERITE;130786049;NAUT;10;;9.41;;;;
IMAGES_P;2021;130784713;HOPITAL PRIVE BEAUREGARD VERT COTEAU;130038847;M1160;;11;5.5;0;1;1;
IMAGES_P;2021;130784713;HOPITAL PRIVE BEAUREGARD VERT COTEAU;130038847;N4130;9;3;9.61;0;1;;
IMAGES_P;2021;130784713;HOPITAL PRIVE BEAUREGARD VERT COTEAU;130038847;N4160;;1;0.5;;;;
IMAGES_P;2021;130784713;HOPITAL PRIVE BEAUREGARD VERT COTEAU;130038847;NAUT;11;;9.49;;;;
IMAGES_P;2021;130784903;CLINIQUE LA PHOCEANNE;130002041;M1160;;1;0.1;0;0;0;0
IMAGES_P;2021;130784903;CLINIQUE LA PHOCEANNE;130002041;N4130;;1;0.21;0;0;;
IMAGES_P;2021;130785389;CLINIQUE CHANTECLER;130002173;M1160;;3;0.7;0;1;0;0
IMAGES_P;2021;130785389;CLINIQUE CHANTECLER;130002173;N4130;2;;2;0;1;;
IMAGES_P;2021;130785389;CLINIQUE CHANTECLER;130002173;NAUT;1;1;1.5;;;;
IMAGES_P;2021;130785652;HOPITAL SAINT JOSEPH;130014228;M1160;5;15;11.7;0;0;0;
IMAGES_P;2021;130785652;HOPITAL SAINT JOSEPH;130014228;M1210;5;3;7.3;1;1;;
IMAGES_P;2021;130785652;HOPITAL SAINT JOSEPH;130014228;N4130;50;2;48.17;1;1;;
IMAGES_P;2021;130785652;HOPITAL SAINT JOSEPH;130014228;N4160;2;1;2.5;;;;
IMAGES_P;2021;130785652;HOPITAL SAINT JOSEPH;130014228;NAUT;52;7;46.8;;;;
IMAGES_P;2021;130785678;HOPITAL PRIVE VERT COTEAU BEAUREGARD;130002249;M1160;;9;4.5;0;1;;
IMAGES_P;2021;130785678;HOPITAL PRIVE VERT COTEAU BEAUREGARD;130002249;N4130;7;;4.58;0;1;;
IMAGES_P;2021;130785678;HOPITAL PRIVE VERT COTEAU BEAUREGARD;130002249;N4160;;1;0.5;;;;
IMAGES_P;2021;130785678;HOPITAL PRIVE VERT COTEAU BEAUREGARD;130002249;NAUT;9;;7.53;;;;
IMAGES_P;2021;130786361;POLYCLIN PARC RAMBOT HOP PRIV PROVENCE;130002447;MAUT;1;;0.5;;;;
IMAGES_P;2021;130786445;MATERNITE CATHOLIQUE PROVENCE L'ETOILE;130002488;M1160;;4;3;0;1;;
IMAGES_P;2021;130786445;MATERNITE CATHOLIQUE PROVENCE L'ETOILE;130002488;N4130;6;3;7;1;;;
IMAGES_P;2021;130786445;MATERNITE CATHOLIQUE PROVENCE L'ETOILE;130002488;N4160;1;;1;;;;
IMAGES_P;2021;130786742;HIA LAVERAN;750821092;M1160;6;;5.83;1;0;0;0
IMAGES_P;2021;130786742;HIA LAVERAN;750821092;N4130;24;;23.25;1;1;;
IMAGES_P;2021;130786742;HIA LAVERAN;750821092;N4160;1;;1;;;;
IMAGES_P;2021;130786742;HIA LAVERAN;750821092;NAUT;5;;4.41;;;;
IMAGES_P;2021;130786932;CENTRE DE REEDUCATION PAUL CEZANNE;130002660;N4130;0;1;0.26;0;0;;
IMAGES_P;2021;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;M1160;2;5;4.02;1;1;;
IMAGES_P;2021;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;N4130;14;;14.35;;;;
IMAGES_P;2021;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;N4160;1;;1;;;;
IMAGES_P;2021;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;NAUT;7;;6.55;;;;
IMAGES_P;2021;130809015;CENTRE GERONTOLOGIQUE DEPARTEMENTAL;130001928;N4130;;3;0.6;0;0;;
IMAGES_P;2021;130810740;CLINIQUE AXIUM;130007362;M1160;3;30;3.8;0;1;0;0
IMAGES_P;2021;130810740;CLINIQUE AXIUM;130007362;N4130;3;0;5;0;1;;
IMAGES_P;2021;130810740;CLINIQUE AXIUM;130007362;N4160;1;0;1;;;;
IMAGES_P;2021;130810740;CLINIQUE AXIUM;130007362;NAUT;3;0;6;;;;
IMAGES_P;2021;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;M1160;1;1;2.5;0;1;1;1
IMAGES_P;2021;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N4130;17;3;18.42;1;0;;
IMAGES_P;2021;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N4160;1;0;1;;;;
IMAGES_P;2021;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;NAUT;9;1;6.38;;;;
IMAGES_P;2021;140000076;CENTRE HOSPITALIER AUNAY-BAYEUX;140000092;M1160;;1;0.2;0;0;0;0
IMAGES_P;2021;140000076;CENTRE HOSPITALIER AUNAY-BAYEUX;140000092;N4130;2;3;3.76;0;0;;
IMAGES_P;2021;140000076;CENTRE HOSPITALIER AUNAY-BAYEUX;140000092;N4160;;1;0.1;;;;
IMAGES_P;2021;140000076;CENTRE HOSPITALIER AUNAY-BAYEUX;140000092;NAUT;1;1;1.9;;;;
IMAGES_P;2021;140000209;CHU COTE DE NACRE - CAEN;140000100;M1160;16;11;17.64;0;1;1;1
IMAGES_P;2021;140000209;CHU COTE DE NACRE - CAEN;140000100;M1210;5;2;2.71;0;0;;
IMAGES_P;2021;140000209;CHU COTE DE NACRE - CAEN;140000100;N4130;87;16;87.34;1;0;;
IMAGES_P;2021;140000209;CHU COTE DE NACRE - CAEN;140000100;N4160;6;;5.55;;;;
IMAGES_P;2021;140000209;CHU COTE DE NACRE - CAEN;140000100;NAUT;38;12;45.06;;;;
IMAGES_P;2021;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;M1160;2;2;2.97;;;;
IMAGES_P;2021;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;N4130;9;3;9.31;;;;
IMAGES_P;2021;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;N4160;;1;0.4;;;;
IMAGES_P;2021;140000233;CENTRE HOSPITALIER DE FALAISE;140000118;NAUT;4;2;5.44;;;;
IMAGES_P;2021;140000373;CENTRE HOSPITALIER DE VIRE;140000159;M1160;1;2;1.2;0;0;0;0
IMAGES_P;2021;140000373;CENTRE HOSPITALIER DE VIRE;140000159;N4130;2;2;3.9;0;0;;
IMAGES_P;2021;140000373;CENTRE HOSPITALIER DE VIRE;140000159;N4160;;1;0.3;;;;
IMAGES_P;2021;140000373;CENTRE HOSPITALIER DE VIRE;140000159;NAUT;;1;0.5;;;;
IMAGES_P;2021;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;M1160;4;8;5.8;0;1;;
IMAGES_P;2021;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;M1210;5;3;5.8;0;0;;
IMAGES_P;2021;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;N4130;25;4;26.8;0;1;;
IMAGES_P;2021;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;N4160;1;0;1;;;;
IMAGES_P;2021;140000555;CRLCC FRANCOIS BACLESSE - CAEN;140000639;NAUT;21;0;18.9;;;;
IMAGES_P;2021;140002452;CLINIQUE DE LA MISERICORDE - CAEN;140025800;M1160;;7;1.24;;;;
IMAGES_P;2021;140002452;CLINIQUE DE LA MISERICORDE - CAEN;140025800;N4130;2;4;3.05;0;0;;
IMAGES_P;2021;140002452;CLINIQUE DE LA MISERICORDE - CAEN;140025800;N4160;1;;0.25;;;;
IMAGES_P;2021;140002452;CLINIQUE DE LA MISERICORDE - CAEN;140025800;NAUT;4;1;4.2;;;;
IMAGES_P;2021;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;M1160;11;;11;1;0;0;0
IMAGES_P;2021;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;N4130;10;2;11.69;0;1;;
IMAGES_P;2021;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;N4160;1;;1;;;;
IMAGES_P;2021;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;NAUT;6;3;7.04;;;;
IMAGES_P;2021;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;M1160;;7;1.83;0;1;;
IMAGES_P;2021;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;N4130;5;4;5.33;0;1;;
IMAGES_P;2021;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;N4160;;1;0.5;;;;
IMAGES_P;2021;140024886;CENTRE HOSPITALIER - AUNAY-BAYEUX;140000092;NAUT;1;1;1.82;;;;
IMAGES_P;2021;150000032;CH DE SAINT-FLOUR;150780088;M1160;2;0;2;0;0;0;0
IMAGES_P;2021;150000032;CH DE SAINT-FLOUR;150780088;N4130;8;2;8.97;0;1;;
IMAGES_P;2021;150000032;CH DE SAINT-FLOUR;150780088;N4160;1;0;1;;;;
IMAGES_P;2021;150000032;CH DE SAINT-FLOUR;150780088;NAUT;10;0;10.19;;;;
IMAGES_P;2021;150000040;CH HENRI MONDOR;150780096;M1160;3;1;2.58;0;1;1;1
IMAGES_P;2021;150000040;CH HENRI MONDOR;150780096;N4130;14;3;16.59;0;0;;
IMAGES_P;2021;150000040;CH HENRI MONDOR;150780096;N4160;0;1;0.9;;;;
IMAGES_P;2021;150000040;CH HENRI MONDOR;150780096;NAUT;11;0;10.04;;;;
IMAGES_P;2021;150000180;CH DE MURAT;150780500;N4130;;1;0.1;0;0;;
IMAGES_P;2021;150000180;CH DE MURAT;150780500;NAUT;1;;1;;;;
IMAGES_P;2021;150780120;CLINIQUE DU HAUT CANTAL;150000065;N4130;1;0;0.4;0;0;;
IMAGES_P;2021;150780732;CENTRE MEDICO CHIRURGICAL TRONQUIERES;150000271;M1160;5;;5;;1;0;0
IMAGES_P;2021;160000170;CLINIQUE SAINT JOSEPH ANGOULEME;160000204;M1160;;12;1;;;1;
IMAGES_P;2021;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;M1160;6;2;7.14;0;1;1;1
IMAGES_P;2021;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;M1210;3;1;3.26;0;0;;
IMAGES_P;2021;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;MAUT;1;;1.05;;;;
IMAGES_P;2021;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;N4130;33;10;38.02;1;1;;
IMAGES_P;2021;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;N4160;2;;2;;;;
IMAGES_P;2021;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;NAUT;16;7;17.75;;;;
IMAGES_P;2021;160000303;CH HOPITAUX SUD-CHARENTE;160006037;M1160;0;3;2.43;0;0;0;0
IMAGES_P;2021;160000303;CH HOPITAUX SUD-CHARENTE;160006037;N4130;5;2;5.98;0;1;;
IMAGES_P;2021;160000303;CH HOPITAUX SUD-CHARENTE;160006037;NAUT;1;2;2.32;;;;
IMAGES_P;2021;160000311;CENTRE HOSPITALIER CONFOLENS;160000485;M1160;3;;2.99;0;1;0;0
IMAGES_P;2021;160000311;CENTRE HOSPITALIER CONFOLENS;160000485;N4130;9;;9;0;1;;
IMAGES_P;2021;160000311;CENTRE HOSPITALIER CONFOLENS;160000485;NAUT;3;;2.42;;;;
IMAGES_P;2021;160000337;CENTRE HOSPITALIER DE RUFFEC;160000493;M1160;7;0;7;0;1;0;0
IMAGES_P;2021;160000337;CENTRE HOSPITALIER DE RUFFEC;160000493;N4130;4;3;5.61;0;0;;
IMAGES_P;2021;160000337;CENTRE HOSPITALIER DE RUFFEC;160000493;N4160;1;0;1;;;;
IMAGES_P;2021;160015368;HOPITAUX DU GRAND COGNAC;160014411;M1160;2;;2;;;0;0
IMAGES_P;2021;160015368;HOPITAUX DU GRAND COGNAC;160014411;N4130;10;1;10.12;;;;
IMAGES_P;2021;160015368;HOPITAUX DU GRAND COGNAC;160014411;N4160;1;;0.5;;;;
IMAGES_P;2021;160015368;HOPITAUX DU GRAND COGNAC;160014411;NAUT;8;;7.58;;;;
IMAGES_P;2021;170000038;CENTRE HOSPITALIER JONZAC;170780050;M1160;;;1.02;0;1;1;0
IMAGES_P;2021;170000038;CENTRE HOSPITALIER JONZAC;170780050;N4130;10;1;9.54;0;1;;
IMAGES_P;2021;170000038;CENTRE HOSPITALIER JONZAC;170780050;N4160;1;;0.5;;;;
IMAGES_P;2021;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;M1160;7;3;9.4;0;1;0;0
IMAGES_P;2021;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;N4130;25;19;39.13;;;;
IMAGES_P;2021;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;N4160;2;;1.42;;;;
IMAGES_P;2021;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;NAUT;23;4;27.2;;;;
IMAGES_P;2021;170000095;CENTRE HOSPITALIER ST-JEAN D'ANGELY;170780167;M1160;1;;1;0;0;0;0
IMAGES_P;2021;170000095;CENTRE HOSPITALIER ST-JEAN D'ANGELY;170780167;N4130;5;2;6.07;0;0;;
IMAGES_P;2021;170000095;CENTRE HOSPITALIER ST-JEAN D'ANGELY;170780167;N4160;1;;0.13;;;;
IMAGES_P;2021;170000095;CENTRE HOSPITALIER ST-JEAN D'ANGELY;170780167;NAUT;2;2;3.15;;;;
IMAGES_P;2021;170000103;CTRE HOSP. DE SAINTONGE - SAINTES;170780175;M1160;1;3;1.9;0;0;0;0
IMAGES_P;2021;170000103;CTRE HOSP. DE SAINTONGE - SAINTES;170780175;MAUT;2;0;0.1;;;;
IMAGES_P;2021;170000103;CTRE HOSP. DE SAINTONGE - SAINTES;170780175;N4130;21;2;21.2;0;0;;
IMAGES_P;2021;170000103;CTRE HOSP. DE SAINTONGE - SAINTES;170780175;NAUT;3;;0.61;;;;
IMAGES_P;2021;170000129;CENTRE HOSPITALIER ROYAN-ATLANTIQUE;170780191;M1160;1;2;2.34;0;1;1;1
IMAGES_P;2021;170000129;CENTRE HOSPITALIER ROYAN-ATLANTIQUE;170780191;MAUT;;;0.02;;;;
IMAGES_P;2021;170000129;CENTRE HOSPITALIER ROYAN-ATLANTIQUE;170780191;N4130;9;2;10.09;0;1;;
IMAGES_P;2021;170000129;CENTRE HOSPITALIER ROYAN-ATLANTIQUE;170780191;N4160;1;;1;;;;
IMAGES_P;2021;170000129;CENTRE HOSPITALIER ROYAN-ATLANTIQUE;170780191;NAUT;7;1;7.74;;;;
IMAGES_P;2021;170000152;CENTRE HOSPITALIER ROCHEFORT;170780225;M1160;5;3;5.46;0;1;0;0
IMAGES_P;2021;170000152;CENTRE HOSPITALIER ROCHEFORT;170780225;N4130;16;6;17.97;;1;;
IMAGES_P;2021;170000152;CENTRE HOSPITALIER ROCHEFORT;170780225;N4160;1;;1;;;;
IMAGES_P;2021;170000152;CENTRE HOSPITALIER ROCHEFORT;170780225;NAUT;17;3;14.52;;;;
IMAGES_P;2021;170000178;CENTRE HOSPITALIER BOSCAMNANT;170780266;M1160;;1;0.01;0;0;0;0
IMAGES_P;2021;170000178;CENTRE HOSPITALIER BOSCAMNANT;170780266;N4130;;1;0.37;0;0;;
IMAGES_P;2021;170780621;POLYCLINIQUE SAINT GEORGES;170000285;M1160;;7;0.5;0;0;1;1
IMAGES_P;2021;170780621;POLYCLINIQUE SAINT GEORGES;170000285;N4130;;4;1.85;0;0;;
IMAGES_P;2021;180000010;CH BOURGES - JACQUES COEUR;180000028;M1160;1;5;4.53;0;1;0;0
IMAGES_P;2021;180000010;CH BOURGES - JACQUES COEUR;180000028;N4130;14;15;21.51;1;1;;
IMAGES_P;2021;180000010;CH BOURGES - JACQUES COEUR;180000028;N4160;1;0;1;;;;
IMAGES_P;2021;180000010;CH BOURGES - JACQUES COEUR;180000028;NAUT;7;9;8.32;;;;
IMAGES_P;2021;180000200;CH DE VIERZON;180000051;M1160;1;1;1.1;0;1;;
IMAGES_P;2021;180000200;CH DE VIERZON;180000051;MAUT;;1;0.48;;;;
IMAGES_P;2021;180000200;CH DE VIERZON;180000051;N4130;11;1;11.78;0;0;;
IMAGES_P;2021;180000200;CH DE VIERZON;180000051;N4160;;1;0.2;;;;
IMAGES_P;2021;180000200;CH DE VIERZON;180000051;NAUT;4;4;4.78;;;;
IMAGES_P;2021;180000283;CH SAINT AMAND-MONTROND;180000069;M1160;;1;0.5;0;1;1;1
IMAGES_P;2021;180000283;CH SAINT AMAND-MONTROND;180000069;N4130;7;;6.8;1;0;;
IMAGES_P;2021;180000283;CH SAINT AMAND-MONTROND;180000069;NAUT;3;;2.83;;;;
IMAGES_P;2021;180000358;CLINIQUE DES GRAINETIERES;180000739;M1160;1;;1;0;0;0;0
IMAGES_P;2021;180000358;CLINIQUE DES GRAINETIERES;180000739;N4130;1;;1;0;0;;
IMAGES_P;2021;180000358;CLINIQUE DES GRAINETIERES;180000739;NAUT;1;;1;;;;
IMAGES_P;2021;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;M1160;2;2;2.9;0;1;1;1
IMAGES_P;2021;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;MAUT;8;1;3.55;;;;
IMAGES_P;2021;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;N4130;19;6;23.76;;;;
IMAGES_P;2021;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;N4160;1;;0.86;;;;
IMAGES_P;2021;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;NAUT;11;3;13.93;;;;
IMAGES_P;2021;190000026;CENTRE HOSPITALIER COEUR DE CORREZE;190000059;M1160;3;;3;0;1;1;0
IMAGES_P;2021;190000026;CENTRE HOSPITALIER COEUR DE CORREZE;190000059;MAUT;3;;3;;;;
IMAGES_P;2021;190000026;CENTRE HOSPITALIER COEUR DE CORREZE;190000059;N4130;8;7;13.5;1;1;;
IMAGES_P;2021;190000026;CENTRE HOSPITALIER COEUR DE CORREZE;190000059;NAUT;7;2;7.23;;;;
IMAGES_P;2021;190000091;CENTRE HOSPITALIER D'USSEL;190000075;M1160;4;0;3.42;0;1;;
IMAGES_P;2021;190000091;CENTRE HOSPITALIER D'USSEL;190000075;N4130;7;1;8.64;0;1;;
IMAGES_P;2021;190000091;CENTRE HOSPITALIER D'USSEL;190000075;N4160;1;0;1;;;;
IMAGES_P;2021;190000091;CENTRE HOSPITALIER D'USSEL;190000075;NAUT;6;0;5.77;;;;
IMAGES_P;2021;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;M1160;;6;5;0;1;0;0
IMAGES_P;2021;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;N4130;3;;3;0;0;;
IMAGES_P;2021;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;NAUT;2;;2;;;;
IMAGES_P;2021;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;M1160;14;5;16.1;0;1;1;1
IMAGES_P;2021;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;M1210;1;0;0.5;0;1;;
IMAGES_P;2021;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;MAUT;5;4;6.2;;;;
IMAGES_P;2021;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;N4130;55;24;71.8;1;1;;
IMAGES_P;2021;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;N4160;2;0;2;;;;
IMAGES_P;2021;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;NAUT;35;2;34.6;;;;
IMAGES_P;2021;210987632;CH LA CHARTREUSE DIJON;210780607;M1160;;1;0.2;0;0;0;0
IMAGES_P;2021;210987632;CH LA CHARTREUSE DIJON;210780607;N4130;;1;0.86;0;0;;
IMAGES_P;2021;210987657;HOSPICES CIVILS DE BEAUNE;210012175;M1160;1;4;1.53;0;0;0;0
