BOR;AN;FI;RS;FI_EJ;TELEMED_A1;TELEMED_A20;TELEMED_A21;TELEMED_A22;TELEMED_B1;TELEMED_B20;TELEMED_B21;TELEMED_B22;TELEMED_A2;TELEMED_A23;TELEMED_B2;TELEMED_B23;TELEMED_A3;TELEMED_A24;TELEMED_A25;TELEMED_B3;TELEMED_B24;TELEMED_B25;TELEMED_A4;TELEMED_B4;TELEMED_A17;TELEMED_A18;TELEMED_A19;TELEMED_A6;TELEMED_A39;TELEMED_A26;TELEMED_A27;TELEMED_A28;TELEMED_A29;TELEMED_A30;TELEMED_A31;TELEMED_A32;TELEMED_A33;TELEMED_A34;TELEMED_A35;TELEMED_A36;TELEMED_A37;TELEMED_A38
TELEMED;2021;490000155;ICO - SITE PAUL PAPIN;490017258;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;490000320;HOPITAL CORNICHE ANGEVINE À CHALONNES;490000395;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0
TELEMED;2021;490000494;CH LAYON-AUBANCE MARTIGNE BRIAND;490000429;0;;;;1;0;0;0;0;;0;0;0;;;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
TELEMED;2021;490000569;CH CNP SITE POUANCE;440000313;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2021;490000601;SSR LES RECOLLETS;750052037;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;490000635;CH DE CHOLET;490000676;1;0;1;0;0;0;0;0;1;0;1;0;1;1;1;1;0;0;1;1;1;1;12;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
TELEMED;2021;490000650;CHI LYS HYROME-CHEMILLE;490007689;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;6;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0
TELEMED;2021;490001765;CH DE SAUMUR;490528452;1;1;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0
TELEMED;2021;490001831;CHI LYS HYROME-LYS HAUT LAYON;490007689;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;;0;0;0;1;1;6;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2021;490007499;CENTRE DIALYSE ECHO ANGERS BOCQUEL;440002590;1;1;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1
TELEMED;2021;490009248;SSR SAINT CLAUDE;490535168;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;490016334;HAD MAUGES BOCAGE CHOLETAIS;490016326;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;0;0;1;1;1;0;0;0;0;1
TELEMED;2021;490017613;DIALYSE ECHO TRELAZE;440002590;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1
TELEMED;2021;490531910;SSR LES CAPUCINS;490535093;1;1;0;0;0;;;;0;0;0;;1;1;0;0;;;1;0;1;1;;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0
TELEMED;2021;490537818;CENTRE DIALYSE DIAVERUM ANGERS;690049853;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;500000021;CHAG - SITE AVRANCHES;500000054;1;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;15;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0
TELEMED;2021;500000187;CHPC - SITE CHERBOURG;500000013;1;0;0;0;1;0;0;1;0;0;1;1;1;0;0;0;0;0;0;1;1;0;;0;0;0;1;1;1;1;1;1;1;1;1;1;0;1
TELEMED;2021;500000195;CENTRE HOSPITALIER DE CARENTAN;500000039;0;0;0;0;0;;;;0;0;0;;0;0;0;0;;;0;0;0;0;;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0
TELEMED;2021;500000203;POLYCLINIQUE DE LA MANCHE - SAINT-LO;500000542;0;0;0;0;0;0;0;0;0;;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
TELEMED;2021;500000260;CHAG - SITE GRANVILLE;500000054;1;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;15;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0
TELEMED;2021;500000302;HOPITAL LOCAL - MORTAIN;500000062;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;500000401;CLINIQUE HENRI GUILLARD - COUTANCES;500000609;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;500000435;HOPITAL SAINT JAMES;500000104;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;500000450;CH MEMORIAL - SAINT-LO;500000112;0;;;;0;;;;1;1;1;1;0;;;0;;;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;500000591;CENTRE HOSPITALIER DE COUTANCES;500000393;0;;;;0;;;;0;;1;1;0;;;0;;;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;500010384;FONDATION BON SAUVEUR DE LA MANCHE;500010384;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;500021274;HAD DU CH DE VIRE SITE DE MORTAIN;140000159;0;0;0;0;1;0;0;0;0;0;0;;0;0;0;0;;;0;0;0;0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
TELEMED;2021;500021282;HAD DU CH DE VIRE SITE DE VILLEDIEU;140000159;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;510000169;CENTRE HOSPITALIER DE CHALONS;510000037;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;510000219;ETABT PUBLIC DE SANTE MENTALE MARNE;510000052;1;0;0;0;0;;;;0;;0;;0;;;0;;;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;510000516;INSTITUT GODINOT;510000136;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;510002447;HOPITAL ROBERT DEBRE CHU REIMS;510000029;1;1;0;1;0;;;;1;1;0;0;0;1;0;0;;0;0;0;1;1;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;510004302;HOPITAL MAISON BLANCHE CHU REIMS;510000029;1;0;1;1;0;1;1;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;16;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0
TELEMED;2021;510009491;UNITE DE DIALYSE MEDICALISEE;510000953;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2021;520000019;C H DE BOURBONNE-LES-BAINS;520780024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;520000027;CENTRE HOSPITALIER DE CHAUMONT;520780032;0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;520000043;CENTRE HOSPITALIER DE LANGRES;520780057;1;1;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2021;530000017;CH HAUT ANJOU SITE CHATEAU GONTIER;530000025;1;1;1;1;0;;;;1;0;1;0;0;0;0;0;;;0;0;1;1;13;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;530000132;HOPITAL S.O. MAYENNAIS :SITE DE CRAON;530007202;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;530000173;CH DU NORD MAYENNE;530000074;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
TELEMED;2021;530000264;CENTRE HOSPITALIER DE LAVAL;530000371;1;1;1;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0
TELEMED;2021;530000611;HOPITAL LOCAL VILLAINES LA JUHEL;530002591;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;0;1;0;0;1;1;0;1;1;0;0
TELEMED;2021;530002898;CENTRE DIALYSE ECHO LAVAL;440002590;1;1;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1
TELEMED;2021;530008119;DIALYSE DIAVERUM CHATEAU GONTIER;690049853;1;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
TELEMED;2021;530008788;DIALYSE ECHO MAYENNE;440002590;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1
TELEMED;2021;540000015;CHRU NANCY - MATERNITE;540023264;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0
TELEMED;2021;540000023;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
TELEMED;2021;540000155;CENTRE HOSPITALIER DE LUNEVILLE;540000080;1;1;1;0;1;0;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;15;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0
TELEMED;2021;540000163;CHRU NANCY - CENTRE EMILE GALLE;540023264;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0
TELEMED;2021;540000361;CLINIQUE JEANNE D'ARC;540003928;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;540000478;CLINIQUE LOUIS PASTEUR;540003449;1;0;0;1;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
TELEMED;2021;540000981;CTRE D'EDUC-AUTODIAL MEDIC CHRU ALTIR;540001112;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;540001070;CH DE BRIEY - HOPITAL MAILLOT;540000767;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;540001096;CH DE MT ST MARTIN (GROUPE SOS SANTE);570010181;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;540001138;CHRU NANCY - HOPITAL CENTRAL;540023264;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;15;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1
TELEMED;2021;540001286;INSTITUT DE CANCEROLOGIE DE LORRAINE;540003019;1;0;0;1;1;0;0;0;1;0;1;1;1;0;1;0;0;;0;0;0;0;;1;1;0;0;0;0;0;1;1;0;0;0;1;0;0
TELEMED;2021;540002698;CHRU NANCY - HOPITAUX DE BRABOIS;540023264;1;1;1;1;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;1;15;1;1;0;0;0;0;0;1;0;0;0;1;1;0;0
TELEMED;2021;540003043;CHRU NANCY - HOPITAL SAINT JULIEN;540023264;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0
TELEMED;2021;540009701;INST REGIONAL DE READAPTATION NANCY;540019726;0;;;;0;;;;1;0;1;0;1;0;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;540009859;USLD CH HOTEL DIEU MSM SOS SANTE;570010181;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;540013232;CHRU NANCY - USLD ST STANISLAS;540023264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0
TELEMED;2021;550000012;CH VERDUN/ST MIHIEL-HOP ST NICOLAS;550006795;0;1;0;0;0;1;0;0;0;0;1;1;1;1;0;1;0;0;0;1;1;1;9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;550000434;CENTRE HOSPITALIER DE BAR-LE-DUC;550003354;0;;;;0;;;;0;;1;0;0;;;1;1;0;0;0;0;0;;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1
TELEMED;2021;550005219;CTRE AUTODIAL-UDM A BAR LE DUC (ALTIR);540001112;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1
TELEMED;2021;560000127;CHBA SITE DE VANNES;560023210;1;1;1;1;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;1;1;1;6;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
TELEMED;2021;560000135;GHBS- HÔPITAL DU SCORFF;560005746;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;;0;0;0;0;;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;560000143;CHCB- SITE KÉRIO;560014748;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
TELEMED;2021;560000184;CLINIQUE DES AUGUSTINES;560006017;1;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;1;1;20;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;560000192;CENTRE HOSPITALIER DE PLOERMEL;560000044;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1
TELEMED;2021;560000382;ETABLISSEMENT PUBLIC DE SANTE MENTALE;560002032;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;560000697;EPSM JEAN-MARTIN CHARCOT;560002677;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;560002933;CLINIQUE MUTUALISTE PORTE DE L'ORIENT;560026965;1;0;0;1;0;;;;0;0;0;;0;;;0;;;0;0;1;0;;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0
TELEMED;2021;560009490;UNITE AUTODIALYSE BELLE-ÎLE - ECHO;440002590;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
TELEMED;2021;560009508;UNITE AUTODIALYSE ECHO SITE CH AURAY;440002590;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1
TELEMED;2021;560009524;UNITE AUTODIALYSE VANNES - ECHO;440002590;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1
TELEMED;2021;560018038;CENTRE SAINT YVES - SITE CHBA;560023178;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;560023152;CTRE DIALYSE AMBULATOIRE VANNES ECHO;440002590;1;1;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1
TELEMED;2021;560023228;CENTRE D'ONCOLOGIE SAINT-YVES;560023178;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;570000059;CH MARIE-MADELEINE DE FORBACH;570025254;0;;;;0;;;;0;;1;1;0;;;0;;;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;570000117;CH SAINT-NICOLAS DE SARREBOURG;570015099;0;0;;;1;0;0;0;0;;1;1;0;;;0;;;0;0;0;0;;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1
TELEMED;2021;570000281;HOPITAL D'HAYANGE - CHR;570005165;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;1;1;1;1;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;1;1;3;0;0;0;1;1;1;0;1;1;0;1;0;1;0;0
TELEMED;2021;570000562;HOPITAL ST FRANCOIS - MARANGE-SILVANGE;570011353;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;570000596;HIA LEGOUEST;750821092;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2021;570000901;HOPITAL ROBERT PAX DE SARREGUEMINES;570000158;0;;;;0;;;;0;;1;1;0;;;0;;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;570000992;HOPITAL SAINT JACQUES DE DIEUZE;570000497;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;1;1;0;1;0;1;0;1;1;0;0;0;1;0;1
TELEMED;2021;570003079;CENTRE DE GERIATRIE LE KEM - SOS SANTE;570010181;1;0;1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;570004002;CENTRE DE DIALYSE DE FREYMING (ASA);570013797;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0
TELEMED;2021;570005215;CENTRE FELIX MARECHAL DE METZ - CHR;570005165;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;3;0;0;0;1;1;1;0;1;1;0;1;0;1;0;0
TELEMED;2021;570010082;CENTRE DE DIALYSE DE NOUILLY (ASA);570013797;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;;0;0;0;1;1;0;0;1;0;0;0;1;1;0;0
TELEMED;2021;570015636;CENTRE DE DIALYSE DE TALANGE (ASA);570013797;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;1;1;0;0;;0;0;0;1;1;1;0;1;0;0;0;1;1;0;0
TELEMED;2021;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;1;1;1;1;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;1;1;3;0;0;0;1;1;1;0;1;1;0;1;0;1;0;0
TELEMED;2021;570027029;CTRE AUTODIAL UDM SARREGUEMINES -ALTIR;540001112;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1
TELEMED;2021;570027045;CENTRE DE DIALYSE DE ST AVOLD (ASA);570013797;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0
TELEMED;2021;580004588;DIALYSE AURA NEVERS;630000990;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
TELEMED;2021;580972008;CRF PASORI - COSNE;580000628;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;;0;1;0;1;0;0;0;1;1;0;0;0;1;0;0
TELEMED;2021;580972610;HOPITAL LOCAL LES CYGNES LORMES;580780054;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0
TELEMED;2021;580972636;CENTRE HOSPITALIER PIERRE LÔO;580780971;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2021;580972651;CH CHATEAU-CHINON;580780047;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;1;4;0;0;0;1;1;0;0;1;0;1;0;0;0;0;1
TELEMED;2021;580972669;CH CLAMECY;580780070;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
TELEMED;2021;580972677;CH COSNE COURS SUR LOIRE;580780088;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;580972685;CH DECIZE;580780096;0;;;;1;0;0;0;0;;1;1;0;;;1;0;0;0;1;0;1;3;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0
TELEMED;2021;580972693;HOPITAL PIERRE BEREGOVOY;580780039;1;1;0;0;1;0;0;0;1;0;1;1;0;0;1;1;1;1;0;1;0;0;;0;0;0;1;1;1;0;1;0;0;0;0;0;0;1
TELEMED;2021;590000105;CHR LILLE;590780193;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;590000113;GROUPE HOSPITALIER LOOS HAUBOURDIN;590053120;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;32;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0
TELEMED;2021;590000121;CH SECLIN;590780227;1;1;0;1;0;;;;0;;1;1;1;1;0;0;;;0;0;0;1;3;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2021;590000188;CLCC OSCAR LAMBRET LILLE;590780334;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;590000337;CH DUNKERQUE;590781415;1;1;1;1;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;590000428;CH CAMBRAI;590781605;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;590000436;CH LE CATEAU;590781621;1;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
TELEMED;2021;590000535;CH SAMBRE AVESNOIS MAUBEUGE;590781803;1;1;1;0;0;0;0;0;1;0;1;1;1;1;0;1;1;0;1;1;0;0;;0;0;0;1;1;0;1;1;0;0;0;0;1;0;0
TELEMED;2021;590000592;CH DENAIN;590782165;1;1;1;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;1;2;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;590000618;CH VALENCIENNES;590782215;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;1;8;0;0;0;1;1;1;1;1;0;0;0;1;1;1;0
TELEMED;2021;590000758;CH ARMENTIERES;590782637;1;1;0;1;1;0;0;1;1;1;1;1;0;0;0;1;0;0;0;0;1;1;1;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0
TELEMED;2021;590000766;CH BAILLEUL;590782645;1;0;1;1;0;;;;0;1;0;;0;0;0;0;;;0;0;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2021;590000774;CH HAZEBROUCK;590782652;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;590000790;EPSM DES FLANDRES;590782678;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2021;590001004;CH DOUAI DECHY;590783239;1;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;;0;0;0;1;1;25;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0
TELEMED;2021;590001749;POLYCLINIQUE DE GRANDE SYNTHE;590788956;0;;;;0;;;;0;;1;1;0;;;0;;;0;0;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;590006607;HOP JEANNE DE FLANDRE CHR LILLE;590780193;1;1;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;590006896;POLYCLINIQUE DE LA THIÉRACHE;590000519;1;1;0;1;1;1;0;1;0;0;0;0;1;1;0;1;1;0;0;0;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
TELEMED;2021;590008041;POLYCLINIQUE VAUBAN;590008033;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
