BOR;AN;FI;RS;FI_EJ;EQUIPSSR;SANSEQ;EQPL;EQAU
SSR2;2021;020000105;CH LE NOUVION-EN-THIÉRACHE;020000055;APTAUT;1;;
SSR2;2021;020000105;CH LE NOUVION-EN-THIÉRACHE;020000055;ASSMAR;1;;
SSR2;2021;020000105;CH LE NOUVION-EN-THIÉRACHE;020000055;ASSMEM;1;;
SSR2;2021;020000105;CH LE NOUVION-EN-THIÉRACHE;020000055;EXPEQU;1;;
SSR2;2021;020000105;CH LE NOUVION-EN-THIÉRACHE;020000055;EXPURO;1;;
SSR2;2021;020000105;CH LE NOUVION-EN-THIÉRACHE;020000055;IDRACH;1;;
SSR2;2021;020000105;CH LE NOUVION-EN-THIÉRACHE;020000055;ISOCIN;1;;
SSR2;2021;020000105;CH LE NOUVION-EN-THIÉRACHE;020000055;LABMAR;1;;
SSR2;2021;020000105;CH LE NOUVION-EN-THIÉRACHE;020000055;PISCIN;1;;
SSR2;2021;020000105;CH LE NOUVION-EN-THIÉRACHE;020000055;SALINT;1;;
SSR2;2021;020000105;CH LE NOUVION-EN-THIÉRACHE;020000055;SIMESP;1;;
SSR2;2021;020000105;CH LE NOUVION-EN-THIÉRACHE;020000055;STICON;1;;
SSR2;2021;020000105;CH LE NOUVION-EN-THIÉRACHE;020000055;VEHADP;1;;
SSR2;2021;020000162;CH SAINT-QUENTIN;020000063;APTAUT;1;;
SSR2;2021;020000162;CH SAINT-QUENTIN;020000063;ASSMAR;1;;
SSR2;2021;020000162;CH SAINT-QUENTIN;020000063;ASSMEM;1;;
SSR2;2021;020000162;CH SAINT-QUENTIN;020000063;EXPEQU;1;;
SSR2;2021;020000162;CH SAINT-QUENTIN;020000063;EXPURO;1;;
SSR2;2021;020000162;CH SAINT-QUENTIN;020000063;IDRACH;1;;
SSR2;2021;020000162;CH SAINT-QUENTIN;020000063;ISOCIN;1;;
SSR2;2021;020000162;CH SAINT-QUENTIN;020000063;LABMAR;1;;
SSR2;2021;020000162;CH SAINT-QUENTIN;020000063;PISCIN;1;;
SSR2;2021;020000162;CH SAINT-QUENTIN;020000063;SALINT;1;;
SSR2;2021;020000162;CH SAINT-QUENTIN;020000063;SIMESP;1;;
SSR2;2021;020000162;CH SAINT-QUENTIN;020000063;STICON;1;;
SSR2;2021;020000162;CH SAINT-QUENTIN;020000063;VEHADP;1;;
SSR2;2021;020000246;CH VERVINS;020000071;APTAUT;1;;
SSR2;2021;020000246;CH VERVINS;020000071;ASSMAR;1;;
SSR2;2021;020000246;CH VERVINS;020000071;ASSMEM;1;;
SSR2;2021;020000246;CH VERVINS;020000071;EXPEQU;1;;
SSR2;2021;020000246;CH VERVINS;020000071;EXPURO;1;;
SSR2;2021;020000246;CH VERVINS;020000071;IDRACH;1;;
SSR2;2021;020000246;CH VERVINS;020000071;ISOCIN;1;;
SSR2;2021;020000246;CH VERVINS;020000071;LABMAR;1;;
SSR2;2021;020000246;CH VERVINS;020000071;PISCIN;1;;
SSR2;2021;020000246;CH VERVINS;020000071;SALINT;1;;
SSR2;2021;020000246;CH VERVINS;020000071;SIMESP;1;;
SSR2;2021;020000246;CH VERVINS;020000071;STICON;1;;
SSR2;2021;020000246;CH VERVINS;020000071;VEHADP;1;;
SSR2;2021;020000303;HOPITAL VILLIERS SAINT DENIS;750814030;APTAUT;1;;
SSR2;2021;020000303;HOPITAL VILLIERS SAINT DENIS;750814030;ASSMAR;;1;
SSR2;2021;020000303;HOPITAL VILLIERS SAINT DENIS;750814030;ASSMEM;;1;
SSR2;2021;020000303;HOPITAL VILLIERS SAINT DENIS;750814030;EXPEQU;1;;
SSR2;2021;020000303;HOPITAL VILLIERS SAINT DENIS;750814030;EXPURO;1;;
SSR2;2021;020000303;HOPITAL VILLIERS SAINT DENIS;750814030;IDRACH;1;;
SSR2;2021;020000303;HOPITAL VILLIERS SAINT DENIS;750814030;ISOCIN;;1;
SSR2;2021;020000303;HOPITAL VILLIERS SAINT DENIS;750814030;LABMAR;1;;
SSR2;2021;020000303;HOPITAL VILLIERS SAINT DENIS;750814030;PISCIN;;1;
SSR2;2021;020000303;HOPITAL VILLIERS SAINT DENIS;750814030;SALINT;1;;
SSR2;2021;020000303;HOPITAL VILLIERS SAINT DENIS;750814030;SIMESP;;1;
SSR2;2021;020000303;HOPITAL VILLIERS SAINT DENIS;750814030;STICON;;1;
SSR2;2021;020000303;HOPITAL VILLIERS SAINT DENIS;750814030;VEHADP;1;;
SSR2;2021;020000394;CH LAON;020000253;APTAUT;1;;
SSR2;2021;020000394;CH LAON;020000253;ASSMAR;1;;
SSR2;2021;020000394;CH LAON;020000253;ASSMEM;1;;
SSR2;2021;020000394;CH LAON;020000253;EXPEQU;1;;
SSR2;2021;020000394;CH LAON;020000253;EXPURO;1;;
SSR2;2021;020000394;CH LAON;020000253;IDRACH;1;;
SSR2;2021;020000394;CH LAON;020000253;ISOCIN;1;;
SSR2;2021;020000394;CH LAON;020000253;LABMAR;1;;
SSR2;2021;020000394;CH LAON;020000253;PISCIN;1;;
SSR2;2021;020000394;CH LAON;020000253;SALINT;1;;
SSR2;2021;020000394;CH LAON;020000253;SIMESP;1;;
SSR2;2021;020000394;CH LAON;020000253;STICON;1;;
SSR2;2021;020000394;CH LAON;020000253;VEHADP;1;;
SSR2;2021;020000519;CH SOISSONS;020000261;APTAUT;1;;
SSR2;2021;020000519;CH SOISSONS;020000261;ASSMAR;1;;
SSR2;2021;020000519;CH SOISSONS;020000261;ASSMEM;1;;
SSR2;2021;020000519;CH SOISSONS;020000261;EXPEQU;1;;
SSR2;2021;020000519;CH SOISSONS;020000261;EXPURO;1;;
SSR2;2021;020000519;CH SOISSONS;020000261;IDRACH;1;;
SSR2;2021;020000519;CH SOISSONS;020000261;ISOCIN;1;;
SSR2;2021;020000519;CH SOISSONS;020000261;LABMAR;1;;
SSR2;2021;020000519;CH SOISSONS;020000261;PISCIN;1;;
SSR2;2021;020000519;CH SOISSONS;020000261;SALINT;1;;
SSR2;2021;020000519;CH SOISSONS;020000261;SIMESP;1;;
SSR2;2021;020000519;CH SOISSONS;020000261;STICON;1;;
SSR2;2021;020000519;CH SOISSONS;020000261;VEHADP;1;;
SSR2;2021;020000535;CH CHAUNY;020000287;APTAUT;1;;
SSR2;2021;020000535;CH CHAUNY;020000287;ASSMAR;1;;
SSR2;2021;020000535;CH CHAUNY;020000287;ASSMEM;1;;
SSR2;2021;020000535;CH CHAUNY;020000287;EXPEQU;1;;
SSR2;2021;020000535;CH CHAUNY;020000287;EXPURO;1;;
SSR2;2021;020000535;CH CHAUNY;020000287;IDRACH;1;;
SSR2;2021;020000535;CH CHAUNY;020000287;ISOCIN;1;;
SSR2;2021;020000535;CH CHAUNY;020000287;LABMAR;1;;
SSR2;2021;020000535;CH CHAUNY;020000287;PISCIN;1;;
SSR2;2021;020000535;CH CHAUNY;020000287;SALINT;1;;
SSR2;2021;020000535;CH CHAUNY;020000287;SIMESP;1;;
SSR2;2021;020000535;CH CHAUNY;020000287;STICON;1;;
SSR2;2021;020000535;CH CHAUNY;020000287;VEHADP;1;;
SSR2;2021;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;APTAUT;1;;
SSR2;2021;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;ASSMAR;;1;
SSR2;2021;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;ASSMEM;;1;
SSR2;2021;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;EXPEQU;;1;
SSR2;2021;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;EXPURO;1;;
SSR2;2021;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;IDRACH;1;;
SSR2;2021;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;ISOCIN;1;;
SSR2;2021;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;LABMAR;1;;
SSR2;2021;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;PISCIN;;1;
SSR2;2021;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;SALINT;1;;
SSR2;2021;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;SIMESP;;1;
SSR2;2021;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;STICON;;1;
SSR2;2021;020000915;SSR JACQUES FICHEUX SAINT-GOBAIN;020003620;VEHADP;;1;
SSR2;2021;020001087;CH HIRSON;020004495;APTAUT;1;;
SSR2;2021;020001087;CH HIRSON;020004495;ASSMAR;1;;
SSR2;2021;020001087;CH HIRSON;020004495;ASSMEM;1;;
SSR2;2021;020001087;CH HIRSON;020004495;EXPEQU;1;;
SSR2;2021;020001087;CH HIRSON;020004495;EXPURO;1;;
SSR2;2021;020001087;CH HIRSON;020004495;IDRACH;1;;
SSR2;2021;020001087;CH HIRSON;020004495;ISOCIN;1;;
SSR2;2021;020001087;CH HIRSON;020004495;LABMAR;1;;
SSR2;2021;020001087;CH HIRSON;020004495;PISCIN;1;;
SSR2;2021;020001087;CH HIRSON;020004495;SALINT;1;;
SSR2;2021;020001087;CH HIRSON;020004495;SIMESP;1;;
SSR2;2021;020001087;CH HIRSON;020004495;STICON;1;;
SSR2;2021;020001087;CH HIRSON;020004495;VEHADP;1;;
SSR2;2021;020003877;SSR CH LAON;020000253;APTAUT;1;;
SSR2;2021;020003877;SSR CH LAON;020000253;ASSMAR;1;;
SSR2;2021;020003877;SSR CH LAON;020000253;ASSMEM;1;;
SSR2;2021;020003877;SSR CH LAON;020000253;EXPEQU;1;;
SSR2;2021;020003877;SSR CH LAON;020000253;EXPURO;1;;
SSR2;2021;020003877;SSR CH LAON;020000253;IDRACH;1;;
SSR2;2021;020003877;SSR CH LAON;020000253;ISOCIN;1;;
SSR2;2021;020003877;SSR CH LAON;020000253;LABMAR;1;;
SSR2;2021;020003877;SSR CH LAON;020000253;PISCIN;1;;
SSR2;2021;020003877;SSR CH LAON;020000253;SALINT;1;;
SSR2;2021;020003877;SSR CH LAON;020000253;SIMESP;1;;
SSR2;2021;020003877;SSR CH LAON;020000253;STICON;1;;
SSR2;2021;020003877;SSR CH LAON;020000253;VEHADP;1;;
SSR2;2021;020010310;SSR AURORE BUCY-LE-LONG;750719361;APTAUT;1;;
SSR2;2021;020010310;SSR AURORE BUCY-LE-LONG;750719361;ASSMAR;1;;
SSR2;2021;020010310;SSR AURORE BUCY-LE-LONG;750719361;ASSMEM;1;;
SSR2;2021;020010310;SSR AURORE BUCY-LE-LONG;750719361;EXPEQU;1;;
SSR2;2021;020010310;SSR AURORE BUCY-LE-LONG;750719361;EXPURO;1;;
SSR2;2021;020010310;SSR AURORE BUCY-LE-LONG;750719361;IDRACH;1;;
SSR2;2021;020010310;SSR AURORE BUCY-LE-LONG;750719361;ISOCIN;1;;
SSR2;2021;020010310;SSR AURORE BUCY-LE-LONG;750719361;LABMAR;1;;
SSR2;2021;020010310;SSR AURORE BUCY-LE-LONG;750719361;PISCIN;1;;
SSR2;2021;020010310;SSR AURORE BUCY-LE-LONG;750719361;SALINT;1;;
SSR2;2021;020010310;SSR AURORE BUCY-LE-LONG;750719361;SIMESP;1;;
SSR2;2021;020010310;SSR AURORE BUCY-LE-LONG;750719361;STICON;1;;
SSR2;2021;020010310;SSR AURORE BUCY-LE-LONG;750719361;VEHADP;1;;
SSR2;2021;020016341;SSR RENAISSANCE SOISSONS;750814030;APTAUT;1;;
SSR2;2021;020016341;SSR RENAISSANCE SOISSONS;750814030;ASSMAR;;;1
SSR2;2021;020016341;SSR RENAISSANCE SOISSONS;750814030;ASSMEM;;1;
SSR2;2021;020016341;SSR RENAISSANCE SOISSONS;750814030;EXPEQU;1;;
SSR2;2021;020016341;SSR RENAISSANCE SOISSONS;750814030;EXPURO;1;;
SSR2;2021;020016341;SSR RENAISSANCE SOISSONS;750814030;IDRACH;1;;
SSR2;2021;020016341;SSR RENAISSANCE SOISSONS;750814030;ISOCIN;;;1
SSR2;2021;020016341;SSR RENAISSANCE SOISSONS;750814030;LABMAR;1;;
SSR2;2021;020016341;SSR RENAISSANCE SOISSONS;750814030;PISCIN;;;1
SSR2;2021;020016341;SSR RENAISSANCE SOISSONS;750814030;SALINT;1;;
SSR2;2021;020016341;SSR RENAISSANCE SOISSONS;750814030;SIMESP;;;1
SSR2;2021;020016341;SSR RENAISSANCE SOISSONS;750814030;STICON;;;1
SSR2;2021;020016341;SSR RENAISSANCE SOISSONS;750814030;VEHADP;1;;
SSR2;2021;030000012;CH DE NERIS LES BAINS;030780100;APTAUT;;1;
SSR2;2021;030000012;CH DE NERIS LES BAINS;030780100;ASSMAR;1;;
SSR2;2021;030000012;CH DE NERIS LES BAINS;030780100;ASSMEM;;1;
SSR2;2021;030000012;CH DE NERIS LES BAINS;030780100;EXPEQU;;1;
SSR2;2021;030000012;CH DE NERIS LES BAINS;030780100;EXPURO;1;;
SSR2;2021;030000012;CH DE NERIS LES BAINS;030780100;IDRACH;1;;
SSR2;2021;030000012;CH DE NERIS LES BAINS;030780100;ISOCIN;1;;
SSR2;2021;030000012;CH DE NERIS LES BAINS;030780100;LABMAR;1;;
SSR2;2021;030000012;CH DE NERIS LES BAINS;030780100;PISCIN;;1;
SSR2;2021;030000012;CH DE NERIS LES BAINS;030780100;SALINT;1;;
SSR2;2021;030000012;CH DE NERIS LES BAINS;030780100;SIMESP;;1;
SSR2;2021;030000012;CH DE NERIS LES BAINS;030780100;STICON;1;;
SSR2;2021;030000012;CH DE NERIS LES BAINS;030780100;VEHADP;1;;
SSR2;2021;030000061;CH DE MOULINS;030780092;APTAUT;1;;
SSR2;2021;030000061;CH DE MOULINS;030780092;ASSMAR;1;;
SSR2;2021;030000061;CH DE MOULINS;030780092;ASSMEM;1;;
SSR2;2021;030000061;CH DE MOULINS;030780092;EXPEQU;;1;
SSR2;2021;030000061;CH DE MOULINS;030780092;EXPURO;1;;
SSR2;2021;030000061;CH DE MOULINS;030780092;IDRACH;1;;
SSR2;2021;030000061;CH DE MOULINS;030780092;ISOCIN;1;;
SSR2;2021;030000061;CH DE MOULINS;030780092;LABMAR;1;;
SSR2;2021;030000061;CH DE MOULINS;030780092;PISCIN;1;;
SSR2;2021;030000061;CH DE MOULINS;030780092;SALINT;1;;
SSR2;2021;030000061;CH DE MOULINS;030780092;SIMESP;1;;
SSR2;2021;030000061;CH DE MOULINS;030780092;STICON;1;;
SSR2;2021;030000061;CH DE MOULINS;030780092;VEHADP;1;;
SSR2;2021;030000079;CH DE MONTLUCON;030780100;APTAUT;1;;
SSR2;2021;030000079;CH DE MONTLUCON;030780100;ASSMAR;1;;
SSR2;2021;030000079;CH DE MONTLUCON;030780100;ASSMEM;1;;
SSR2;2021;030000079;CH DE MONTLUCON;030780100;EXPEQU;1;;
SSR2;2021;030000079;CH DE MONTLUCON;030780100;EXPURO;;1;
SSR2;2021;030000079;CH DE MONTLUCON;030780100;IDRACH;1;;
SSR2;2021;030000079;CH DE MONTLUCON;030780100;ISOCIN;1;;
SSR2;2021;030000079;CH DE MONTLUCON;030780100;LABMAR;1;;
SSR2;2021;030000079;CH DE MONTLUCON;030780100;PISCIN;1;;
SSR2;2021;030000079;CH DE MONTLUCON;030780100;SALINT;;1;
SSR2;2021;030000079;CH DE MONTLUCON;030780100;SIMESP;;1;
SSR2;2021;030000079;CH DE MONTLUCON;030780100;STICON;1;;
SSR2;2021;030000079;CH DE MONTLUCON;030780100;VEHADP;1;;
SSR2;2021;030000087;CH JACQUES LACARIN VICHY;030780118;APTAUT;1;;
SSR2;2021;030000087;CH JACQUES LACARIN VICHY;030780118;ASSMAR;1;;
SSR2;2021;030000087;CH JACQUES LACARIN VICHY;030780118;ASSMEM;1;;
SSR2;2021;030000087;CH JACQUES LACARIN VICHY;030780118;EXPEQU;;1;
SSR2;2021;030000087;CH JACQUES LACARIN VICHY;030780118;EXPURO;1;;
SSR2;2021;030000087;CH JACQUES LACARIN VICHY;030780118;IDRACH;1;;
SSR2;2021;030000087;CH JACQUES LACARIN VICHY;030780118;ISOCIN;1;;
SSR2;2021;030000087;CH JACQUES LACARIN VICHY;030780118;LABMAR;1;;
SSR2;2021;030000087;CH JACQUES LACARIN VICHY;030780118;PISCIN;1;;
SSR2;2021;030000087;CH JACQUES LACARIN VICHY;030780118;SALINT;1;;
SSR2;2021;030000087;CH JACQUES LACARIN VICHY;030780118;SIMESP;;1;
SSR2;2021;030000087;CH JACQUES LACARIN VICHY;030780118;STICON;1;;
SSR2;2021;030000087;CH JACQUES LACARIN VICHY;030780118;VEHADP;1;;
SSR2;2021;030000095;CH DE BOURBON L'ARCHAMBAULT;030780126;APTAUT;1;;
SSR2;2021;030000095;CH DE BOURBON L'ARCHAMBAULT;030780126;ASSMAR;1;;
SSR2;2021;030000095;CH DE BOURBON L'ARCHAMBAULT;030780126;ASSMEM;1;;
SSR2;2021;030000095;CH DE BOURBON L'ARCHAMBAULT;030780126;EXPEQU;1;;
SSR2;2021;030000095;CH DE BOURBON L'ARCHAMBAULT;030780126;EXPURO;1;;
SSR2;2021;030000095;CH DE BOURBON L'ARCHAMBAULT;030780126;IDRACH;1;;
SSR2;2021;030000095;CH DE BOURBON L'ARCHAMBAULT;030780126;ISOCIN;1;;
SSR2;2021;030000095;CH DE BOURBON L'ARCHAMBAULT;030780126;LABMAR;1;;
SSR2;2021;030000095;CH DE BOURBON L'ARCHAMBAULT;030780126;PISCIN;1;;
SSR2;2021;030000095;CH DE BOURBON L'ARCHAMBAULT;030780126;SALINT;1;;
SSR2;2021;030000095;CH DE BOURBON L'ARCHAMBAULT;030780126;SIMESP;1;;
SSR2;2021;030000095;CH DE BOURBON L'ARCHAMBAULT;030780126;STICON;1;;
SSR2;2021;030000095;CH DE BOURBON L'ARCHAMBAULT;030780126;VEHADP;1;;
SSR2;2021;030002208;CH DPT COEUR DU BOURBONNAIS TRONGET;030002158;APTAUT;1;;
SSR2;2021;030002208;CH DPT COEUR DU BOURBONNAIS TRONGET;030002158;ASSMAR;1;;
SSR2;2021;030002208;CH DPT COEUR DU BOURBONNAIS TRONGET;030002158;ASSMEM;1;;
SSR2;2021;030002208;CH DPT COEUR DU BOURBONNAIS TRONGET;030002158;EXPEQU;1;;
SSR2;2021;030002208;CH DPT COEUR DU BOURBONNAIS TRONGET;030002158;EXPURO;1;;
SSR2;2021;030002208;CH DPT COEUR DU BOURBONNAIS TRONGET;030002158;IDRACH;1;;
SSR2;2021;030002208;CH DPT COEUR DU BOURBONNAIS TRONGET;030002158;ISOCIN;1;;
SSR2;2021;030002208;CH DPT COEUR DU BOURBONNAIS TRONGET;030002158;LABMAR;1;;
SSR2;2021;030002208;CH DPT COEUR DU BOURBONNAIS TRONGET;030002158;PISCIN;1;;
SSR2;2021;030002208;CH DPT COEUR DU BOURBONNAIS TRONGET;030002158;SALINT;1;;
SSR2;2021;030002208;CH DPT COEUR DU BOURBONNAIS TRONGET;030002158;SIMESP;1;;
SSR2;2021;030002208;CH DPT COEUR DU BOURBONNAIS TRONGET;030002158;STICON;1;;
SSR2;2021;030002208;CH DPT COEUR DU BOURBONNAIS TRONGET;030002158;VEHADP;1;;
SSR2;2021;030007942;CH DPT COEUR BOURBONNAIS ST POURCAIN;030002158;APTAUT;1;;
SSR2;2021;030007942;CH DPT COEUR BOURBONNAIS ST POURCAIN;030002158;ASSMAR;1;;
SSR2;2021;030007942;CH DPT COEUR BOURBONNAIS ST POURCAIN;030002158;ASSMEM;1;;
SSR2;2021;030007942;CH DPT COEUR BOURBONNAIS ST POURCAIN;030002158;EXPEQU;1;;
SSR2;2021;030007942;CH DPT COEUR BOURBONNAIS ST POURCAIN;030002158;EXPURO;1;;
SSR2;2021;030007942;CH DPT COEUR BOURBONNAIS ST POURCAIN;030002158;IDRACH;1;;
SSR2;2021;030007942;CH DPT COEUR BOURBONNAIS ST POURCAIN;030002158;ISOCIN;1;;
SSR2;2021;030007942;CH DPT COEUR BOURBONNAIS ST POURCAIN;030002158;LABMAR;1;;
SSR2;2021;030007942;CH DPT COEUR BOURBONNAIS ST POURCAIN;030002158;PISCIN;1;;
SSR2;2021;030007942;CH DPT COEUR BOURBONNAIS ST POURCAIN;030002158;SALINT;1;;
SSR2;2021;030007942;CH DPT COEUR BOURBONNAIS ST POURCAIN;030002158;SIMESP;1;;
SSR2;2021;030007942;CH DPT COEUR BOURBONNAIS ST POURCAIN;030002158;STICON;1;;
SSR2;2021;030007942;CH DPT COEUR BOURBONNAIS ST POURCAIN;030002158;VEHADP;1;;
SSR2;2021;030780548;POLYCLINIQUE LA PERGOLA;030000194;APTAUT;1;;
SSR2;2021;030780548;POLYCLINIQUE LA PERGOLA;030000194;ASSMAR;1;;
SSR2;2021;030780548;POLYCLINIQUE LA PERGOLA;030000194;ASSMEM;1;;
SSR2;2021;030780548;POLYCLINIQUE LA PERGOLA;030000194;EXPEQU;1;;
SSR2;2021;030780548;POLYCLINIQUE LA PERGOLA;030000194;EXPURO;1;;
SSR2;2021;030780548;POLYCLINIQUE LA PERGOLA;030000194;IDRACH;1;;
SSR2;2021;030780548;POLYCLINIQUE LA PERGOLA;030000194;ISOCIN;1;;
SSR2;2021;030780548;POLYCLINIQUE LA PERGOLA;030000194;LABMAR;1;;
SSR2;2021;030780548;POLYCLINIQUE LA PERGOLA;030000194;PISCIN;;1;
SSR2;2021;030780548;POLYCLINIQUE LA PERGOLA;030000194;SALINT;;1;
SSR2;2021;030780548;POLYCLINIQUE LA PERGOLA;030000194;SIMESP;1;;
SSR2;2021;030780548;POLYCLINIQUE LA PERGOLA;030000194;STICON;1;;
SSR2;2021;030780548;POLYCLINIQUE LA PERGOLA;030000194;VEHADP;;1;
SSR2;2021;030781116;HOPITAL PRIVE SAINT-FRANCOIS;030000426;APTAUT;1;;
SSR2;2021;030781116;HOPITAL PRIVE SAINT-FRANCOIS;030000426;ASSMAR;1;;
SSR2;2021;030781116;HOPITAL PRIVE SAINT-FRANCOIS;030000426;ASSMEM;1;;
SSR2;2021;030781116;HOPITAL PRIVE SAINT-FRANCOIS;030000426;EXPEQU;1;;
SSR2;2021;030781116;HOPITAL PRIVE SAINT-FRANCOIS;030000426;EXPURO;1;;
SSR2;2021;030781116;HOPITAL PRIVE SAINT-FRANCOIS;030000426;IDRACH;1;;
SSR2;2021;030781116;HOPITAL PRIVE SAINT-FRANCOIS;030000426;ISOCIN;1;;
SSR2;2021;030781116;HOPITAL PRIVE SAINT-FRANCOIS;030000426;LABMAR;1;;
SSR2;2021;030781116;HOPITAL PRIVE SAINT-FRANCOIS;030000426;PISCIN;1;;
SSR2;2021;030781116;HOPITAL PRIVE SAINT-FRANCOIS;030000426;SALINT;1;;
SSR2;2021;030781116;HOPITAL PRIVE SAINT-FRANCOIS;030000426;SIMESP;1;;
SSR2;2021;030781116;HOPITAL PRIVE SAINT-FRANCOIS;030000426;STICON;1;;
SSR2;2021;030781116;HOPITAL PRIVE SAINT-FRANCOIS;030000426;VEHADP;1;;
SSR2;2021;040000036;EPS PIERRE GROUES DE BARCELONNETTE;040780132;APTAUT;1;;
SSR2;2021;040000036;EPS PIERRE GROUES DE BARCELONNETTE;040780132;ASSMAR;1;;
SSR2;2021;040000036;EPS PIERRE GROUES DE BARCELONNETTE;040780132;ASSMEM;1;;
SSR2;2021;040000036;EPS PIERRE GROUES DE BARCELONNETTE;040780132;EXPEQU;1;;
SSR2;2021;040000036;EPS PIERRE GROUES DE BARCELONNETTE;040780132;EXPURO;1;;
SSR2;2021;040000036;EPS PIERRE GROUES DE BARCELONNETTE;040780132;IDRACH;1;;
SSR2;2021;040000036;EPS PIERRE GROUES DE BARCELONNETTE;040780132;ISOCIN;1;;
SSR2;2021;040000036;EPS PIERRE GROUES DE BARCELONNETTE;040780132;LABMAR;1;;
SSR2;2021;040000036;EPS PIERRE GROUES DE BARCELONNETTE;040780132;PISCIN;1;;
SSR2;2021;040000036;EPS PIERRE GROUES DE BARCELONNETTE;040780132;SALINT;1;;
SSR2;2021;040000036;EPS PIERRE GROUES DE BARCELONNETTE;040780132;SIMESP;1;;
SSR2;2021;040000036;EPS PIERRE GROUES DE BARCELONNETTE;040780132;STICON;1;;
SSR2;2021;040000036;EPS PIERRE GROUES DE BARCELONNETTE;040780132;VEHADP;1;;
SSR2;2021;040000044;EPS DUCELIA DE CASTELLANE;040780140;APTAUT;1;;
SSR2;2021;040000044;EPS DUCELIA DE CASTELLANE;040780140;ASSMAR;1;;
SSR2;2021;040000044;EPS DUCELIA DE CASTELLANE;040780140;ASSMEM;1;;
SSR2;2021;040000044;EPS DUCELIA DE CASTELLANE;040780140;EXPEQU;1;;
SSR2;2021;040000044;EPS DUCELIA DE CASTELLANE;040780140;EXPURO;1;;
SSR2;2021;040000044;EPS DUCELIA DE CASTELLANE;040780140;IDRACH;1;;
SSR2;2021;040000044;EPS DUCELIA DE CASTELLANE;040780140;ISOCIN;1;;
SSR2;2021;040000044;EPS DUCELIA DE CASTELLANE;040780140;LABMAR;1;;
SSR2;2021;040000044;EPS DUCELIA DE CASTELLANE;040780140;PISCIN;1;;
SSR2;2021;040000044;EPS DUCELIA DE CASTELLANE;040780140;SALINT;1;;
SSR2;2021;040000044;EPS DUCELIA DE CASTELLANE;040780140;SIMESP;1;;
SSR2;2021;040000044;EPS DUCELIA DE CASTELLANE;040780140;STICON;1;;
SSR2;2021;040000044;EPS DUCELIA DE CASTELLANE;040780140;VEHADP;1;;
SSR2;2021;040000069;CHI MANOSQUE SITE FORCALQUIER;040780215;APTAUT;1;;
SSR2;2021;040000069;CHI MANOSQUE SITE FORCALQUIER;040780215;ASSMAR;1;;
SSR2;2021;040000069;CHI MANOSQUE SITE FORCALQUIER;040780215;ASSMEM;1;;
SSR2;2021;040000069;CHI MANOSQUE SITE FORCALQUIER;040780215;EXPEQU;1;;
SSR2;2021;040000069;CHI MANOSQUE SITE FORCALQUIER;040780215;EXPURO;1;;
SSR2;2021;040000069;CHI MANOSQUE SITE FORCALQUIER;040780215;IDRACH;1;;
SSR2;2021;040000069;CHI MANOSQUE SITE FORCALQUIER;040780215;ISOCIN;1;;
SSR2;2021;040000069;CHI MANOSQUE SITE FORCALQUIER;040780215;LABMAR;1;;
SSR2;2021;040000069;CHI MANOSQUE SITE FORCALQUIER;040780215;PISCIN;;1;
SSR2;2021;040000069;CHI MANOSQUE SITE FORCALQUIER;040780215;SALINT;1;;
SSR2;2021;040000069;CHI MANOSQUE SITE FORCALQUIER;040780215;SIMESP;1;;
SSR2;2021;040000069;CHI MANOSQUE SITE FORCALQUIER;040780215;STICON;1;;
SSR2;2021;040000069;CHI MANOSQUE SITE FORCALQUIER;040780215;VEHADP;1;;
SSR2;2021;040000119;EPS LUMIERE DE RIEZ;040780231;APTAUT;1;;
SSR2;2021;040000119;EPS LUMIERE DE RIEZ;040780231;ASSMAR;1;;
SSR2;2021;040000119;EPS LUMIERE DE RIEZ;040780231;ASSMEM;1;;
SSR2;2021;040000119;EPS LUMIERE DE RIEZ;040780231;EXPEQU;1;;
SSR2;2021;040000119;EPS LUMIERE DE RIEZ;040780231;EXPURO;1;;
SSR2;2021;040000119;EPS LUMIERE DE RIEZ;040780231;IDRACH;1;;
SSR2;2021;040000119;EPS LUMIERE DE RIEZ;040780231;ISOCIN;1;;
SSR2;2021;040000119;EPS LUMIERE DE RIEZ;040780231;LABMAR;1;;
SSR2;2021;040000119;EPS LUMIERE DE RIEZ;040780231;PISCIN;1;;
SSR2;2021;040000119;EPS LUMIERE DE RIEZ;040780231;SALINT;1;;
SSR2;2021;040000119;EPS LUMIERE DE RIEZ;040780231;SIMESP;1;;
SSR2;2021;040000119;EPS LUMIERE DE RIEZ;040780231;STICON;1;;
