BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST
DIALYSE_P;2021;130035223;BOUCHARD AUTODIALYSE ACTIPOLE 12 MRS;130001415;M1110;;1;0.2;0;1
DIALYSE_P;2021;130035959;ADPC UDM MARSEILLE 05;130006810;M1110;1;;1.06;0;1
DIALYSE_P;2021;130035959;ADPC UDM MARSEILLE 05;130006810;N2500;;1;0.8;;
DIALYSE_P;2021;130035959;ADPC UDM MARSEILLE 05;130006810;N4100;;;0.42;;
DIALYSE_P;2021;130035959;ADPC UDM MARSEILLE 05;130006810;NAUT;2;2;3.84;;
DIALYSE_P;2021;130035959;ADPC UDM MARSEILLE 05;130006810;NCINF;;5;3.19;;
DIALYSE_P;2021;130036650;ATUP AUTODIALYSE VITROLLES;130016058;M1110;0;1;0.1;0;0
DIALYSE_P;2021;130036650;ATUP AUTODIALYSE VITROLLES;130016058;NCINF;;5;2.12;;
DIALYSE_P;2021;130038003;CENTRE D'HEMODIALYSE DE PROVENCE AIX;130029218;M1110;4;;4;0;1
DIALYSE_P;2021;130038003;CENTRE D'HEMODIALYSE DE PROVENCE AIX;130029218;N2500;7;2;8;;
DIALYSE_P;2021;130038003;CENTRE D'HEMODIALYSE DE PROVENCE AIX;130029218;N4100;0;1;0.5;;
DIALYSE_P;2021;130038003;CENTRE D'HEMODIALYSE DE PROVENCE AIX;130029218;NAUT;2;0;2;;
DIALYSE_P;2021;130038003;CENTRE D'HEMODIALYSE DE PROVENCE AIX;130029218;NCINF;23;2;24;;
DIALYSE_P;2021;130044845;ATUP AUTO DIALYSE MARSEILLE 13;130016058;M1110;0;1;0.2;0;0
DIALYSE_P;2021;130044845;ATUP AUTO DIALYSE MARSEILLE 13;130016058;NCINF;;5;3.12;;
DIALYSE_P;2021;130050396;ADPC MARTIGUES SITE CH;130006810;M1110;1;;0.15;0;1
DIALYSE_P;2021;130050396;ADPC MARTIGUES SITE CH;130006810;N4100;;;0.03;;
DIALYSE_P;2021;130050396;ADPC MARTIGUES SITE CH;130006810;NAUT;1;;0.57;;
DIALYSE_P;2021;130050396;ADPC MARTIGUES SITE CH;130006810;NCINF;1;;0.12;;
DIALYSE_P;2021;130781867;CLINIQUE DE LA CIOTAT;130000813;M1110;;2;1;0;0
DIALYSE_P;2021;130781867;CLINIQUE DE LA CIOTAT;130000813;N2500;1;;0.11;;
DIALYSE_P;2021;130781867;CLINIQUE DE LA CIOTAT;130000813;NAUT;2;;1.86;;
DIALYSE_P;2021;130781867;CLINIQUE DE LA CIOTAT;130000813;NCINF;6;;4.65;;
DIALYSE_P;2021;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;M1110;2;1;1.9;1;1
DIALYSE_P;2021;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;N2500;15;2;15.95;;
DIALYSE_P;2021;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;NAUT;3;1;3.03;;
DIALYSE_P;2021;130783236;APHM HOPITAL DE LA CONCEPTION;130786049;NCINF;52;10;56.66;;
DIALYSE_P;2021;130783327;CLINIQUE BOUCHARD;130001415;M1110;;9;2.25;0;1
DIALYSE_P;2021;130783327;CLINIQUE BOUCHARD;130001415;N2500;7;3;12.52;;
DIALYSE_P;2021;130783327;CLINIQUE BOUCHARD;130001415;NAUT;6;5;8.84;;
DIALYSE_P;2021;130783327;CLINIQUE BOUCHARD;130001415;NCINF;21;7;30.89;;
DIALYSE_P;2021;130784481;DIAVERUM PROVENCE MARSEILLE 8E;130006562;M1110;7;1;7.5;0;0
DIALYSE_P;2021;130784481;DIAVERUM PROVENCE MARSEILLE 8E;130006562;N2500;8;4;10.5;;
DIALYSE_P;2021;130784481;DIAVERUM PROVENCE MARSEILLE 8E;130006562;N4100;8;;7.1;;
DIALYSE_P;2021;130784481;DIAVERUM PROVENCE MARSEILLE 8E;130006562;NAUT;10;1;10.4;;
DIALYSE_P;2021;130784481;DIAVERUM PROVENCE MARSEILLE 8E;130006562;NCINF;56;10;61.7;;
DIALYSE_P;2021;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;M1110;;;0.07;0;0
DIALYSE_P;2021;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;N2500;2;1;2.2;;
DIALYSE_P;2021;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;NAUT;;;0.02;;
DIALYSE_P;2021;130804297;APHM HOPITAL LA TIMONE ENFANTS;130786049;NCINF;6;;5.71;;
DIALYSE_P;2021;130806029;NEPHROCARE UM AUTO PERIT DOM AIX;130050545;M1110;;3;1.2;0;0
DIALYSE_P;2021;130806029;NEPHROCARE UM AUTO PERIT DOM AIX;130050545;N2500;1;;1.03;;
DIALYSE_P;2021;130806029;NEPHROCARE UM AUTO PERIT DOM AIX;130050545;N4100;;2;0.14;;
DIALYSE_P;2021;130806029;NEPHROCARE UM AUTO PERIT DOM AIX;130050545;NAUT;3;;3.35;;
DIALYSE_P;2021;130806029;NEPHROCARE UM AUTO PERIT DOM AIX;130050545;NCINF;5;9;7.19;;
DIALYSE_P;2021;130806078;ATUP UDM ET DOMICILE MARSEILLE 08;130016058;M1110;0;5;2;0;0
DIALYSE_P;2021;130806078;ATUP UDM ET DOMICILE MARSEILLE 08;130016058;N4100;2;;2;;
DIALYSE_P;2021;130806078;ATUP UDM ET DOMICILE MARSEILLE 08;130016058;NAUT;;2;0.2;;
DIALYSE_P;2021;130806078;ATUP UDM ET DOMICILE MARSEILLE 08;130016058;NCINF;10;7;14.91;;
DIALYSE_P;2021;130806417;ADPC UNITE D'AUTODIALYSE AUBAGNE;130006810;M1110;;1;0.26;0;1
DIALYSE_P;2021;130806417;ADPC UNITE D'AUTODIALYSE AUBAGNE;130006810;N4100;;;0.06;;
DIALYSE_P;2021;130806417;ADPC UNITE D'AUTODIALYSE AUBAGNE;130006810;NAUT;1;;1.01;;
DIALYSE_P;2021;130806417;ADPC UNITE D'AUTODIALYSE AUBAGNE;130006810;NCINF;;1;0.32;;
DIALYSE_P;2021;130809809;CHP AUBAGNE;130007156;M1110;4;;4;;
DIALYSE_P;2021;130809809;CHP AUBAGNE;130007156;N2500;7;;7;;
DIALYSE_P;2021;130809809;CHP AUBAGNE;130007156;N4100;2;1;2.5;;
DIALYSE_P;2021;130809809;CHP AUBAGNE;130007156;NAUT;5;;4.75;;
DIALYSE_P;2021;130809809;CHP AUBAGNE;130007156;NCINF;22;;22;;
DIALYSE_P;2021;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;M1110;3;1;3.5;0;1
DIALYSE_P;2021;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;N2500;7;4;10.2;;
DIALYSE_P;2021;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;NAUT;;2;0.2;;
DIALYSE_P;2021;140000027;CENTRE HOSPITALIER DE LISIEUX;140000035;NCINF;6;10;13.8;;
DIALYSE_P;2021;140000209;CHU COTE DE NACRE - CAEN;140000100;M1110;2;;1.35;0;1
DIALYSE_P;2021;140000209;CHU COTE DE NACRE - CAEN;140000100;N2500;14;1;12.51;;
DIALYSE_P;2021;140000209;CHU COTE DE NACRE - CAEN;140000100;NAUT;10;;7.6;;
DIALYSE_P;2021;140000209;CHU COTE DE NACRE - CAEN;140000100;NCINF;22;11;30.1;;
DIALYSE_P;2021;140002254;ANIDER - HEROUVILLE SAINT CLAIR;140000852;M1110;;2;0.4;0;1
DIALYSE_P;2021;140002254;ANIDER - HEROUVILLE SAINT CLAIR;140000852;NCINF;7;8;13.96;;
DIALYSE_P;2021;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;M1110;4;;4;0;1
DIALYSE_P;2021;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;N2500;5;3;6.55;;
DIALYSE_P;2021;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;NAUT;0;2;1.6;;
DIALYSE_P;2021;140017237;HOPITAL PRIVE ST MARTIN-CAEN;140003278;NCINF;17;6;18.23;;
DIALYSE_P;2021;140027434;ANIDER - HONFLEUR;140000852;M1110;;2;0.24;0;1
DIALYSE_P;2021;140027434;ANIDER - HONFLEUR;140000852;NCINF;1;3;3.12;;
DIALYSE_P;2021;140028895;ANIDER - BAYEUX;140000852;M1110;;2;0.16;0;1
DIALYSE_P;2021;140028895;ANIDER - BAYEUX;140000852;NCINF;4;1;5.22;;
DIALYSE_P;2021;150001758;UNITE DE DIALYSE DE SAINT-FLOUR;630000990;M1110;;7;0.64;0;0
DIALYSE_P;2021;150001758;UNITE DE DIALYSE DE SAINT-FLOUR;630000990;N4100;;6;0.2;;
DIALYSE_P;2021;150001758;UNITE DE DIALYSE DE SAINT-FLOUR;630000990;NAUT;;4;1.6;;
DIALYSE_P;2021;150001758;UNITE DE DIALYSE DE SAINT-FLOUR;630000990;NCINF;7;;7.12;;
DIALYSE_P;2021;150003416;UNITE DE DIALYSE - CH DE MAURIAC;150000271;M1110;;2;0.25;;
DIALYSE_P;2021;150003416;UNITE DE DIALYSE - CH DE MAURIAC;150000271;NAUT;;1;0.6;;
DIALYSE_P;2021;150003416;UNITE DE DIALYSE - CH DE MAURIAC;150000271;NCINF;2;1;2.5;;
DIALYSE_P;2021;150780732;CENTRE MEDICO CHIRURGICAL TRONQUIERES;150000271;M1110;;;;0;1
DIALYSE_P;2021;150780732;CENTRE MEDICO CHIRURGICAL TRONQUIERES;150000271;N2500;3;1;2.57;;
DIALYSE_P;2021;150780732;CENTRE MEDICO CHIRURGICAL TRONQUIERES;150000271;NAUT;4;;3.24;;
DIALYSE_P;2021;150780732;CENTRE MEDICO CHIRURGICAL TRONQUIERES;150000271;NCINF;16;5;17.27;;
DIALYSE_P;2021;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;M1110;2;3;3.01;0;1
DIALYSE_P;2021;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;N2500;9;2;10.17;;
DIALYSE_P;2021;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;NAUT;3;2;5.41;;
DIALYSE_P;2021;160000253;CENTRE HOSPITALIER D'ANGOULEME;160000451;NCINF;22;2;23.65;;
DIALYSE_P;2021;160006110;AURA POITOU-CH - LA COURONNE;860000348;M1110;1;2;0.87;0;1
DIALYSE_P;2021;160006110;AURA POITOU-CH - LA COURONNE;860000348;N2500;0;3;2.31;;
DIALYSE_P;2021;160006110;AURA POITOU-CH - LA COURONNE;860000348;N4100;5;1;1.45;;
DIALYSE_P;2021;160006110;AURA POITOU-CH - LA COURONNE;860000348;NAUT;13;0;4.8;;
DIALYSE_P;2021;160006110;AURA POITOU-CH - LA COURONNE;860000348;NCINF;15;8;17.2;;
DIALYSE_P;2021;160012159;AURA POITOU-CH - CHATEAUBERNARD;860000348;M1110;1;0;0.4;0;1
DIALYSE_P;2021;160012159;AURA POITOU-CH - CHATEAUBERNARD;860000348;N4100;5;1;0.57;;
DIALYSE_P;2021;160012159;AURA POITOU-CH - CHATEAUBERNARD;860000348;NAUT;11;1;2.47;;
DIALYSE_P;2021;160012159;AURA POITOU-CH - CHATEAUBERNARD;860000348;NCINF;4;6;5.85;;
DIALYSE_P;2021;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;M1110;5;;5;0;1
DIALYSE_P;2021;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;N2500;4;12;12.43;;
DIALYSE_P;2021;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;NAUT;;4;0.59;;
DIALYSE_P;2021;170000087;HOPITAL SAINT-LOUIS - LA ROCHELLE;170024194;NCINF;18;15;27.59;;
DIALYSE_P;2021;170000103;CTRE HOSP. DE SAINTONGE - SAINTES;170780175;M1110;4;1;1.37;0;0
DIALYSE_P;2021;170000103;CTRE HOSP. DE SAINTONGE - SAINTES;170780175;N2500;4;3;6.53;;
DIALYSE_P;2021;170000103;CTRE HOSP. DE SAINTONGE - SAINTES;170780175;NAUT;1;;0.38;;
DIALYSE_P;2021;170000103;CTRE HOSP. DE SAINTONGE - SAINTES;170780175;NCINF;17;7;21.33;;
DIALYSE_P;2021;170026033;ADA 17 : UNITE DE JONZAC;170000988;M1110;;;0.02;0;0
DIALYSE_P;2021;170026033;ADA 17 : UNITE DE JONZAC;170000988;NCINF;1;;0.25;;
DIALYSE_P;2021;170785059;ADA 17 - LA ROCHELLE;170000988;M1110;;5;0.6;0;0
DIALYSE_P;2021;170785059;ADA 17 - LA ROCHELLE;170000988;NCINF;19;6;6.5;;
DIALYSE_P;2021;170792212;ADA 17 : UNITE DE SAINTES;170000988;M1110;;;0.09;0;0
DIALYSE_P;2021;170792212;ADA 17 : UNITE DE SAINTES;170000988;NCINF;6;;6;;
DIALYSE_P;2021;170794929;ADA 17 - UNITE DE VAUX/MER;170000988;M1110;;;0.09;0;0
DIALYSE_P;2021;170794929;ADA 17 - UNITE DE VAUX/MER;170000988;NCINF;3;;3.54;;
DIALYSE_P;2021;170795165;ADA 17 : UNITE DE ST JEAN D'ANGELY;170000988;M1110;;;0.09;0;0
DIALYSE_P;2021;170795165;ADA 17 : UNITE DE ST JEAN D'ANGELY;170000988;NCINF;;3;1.5;;
DIALYSE_P;2021;170802656;ADA 17 : UNITE DE ROCHEFORT;170000988;M1110;;;0.6;0;0
DIALYSE_P;2021;170802656;ADA 17 : UNITE DE ROCHEFORT;170000988;NCINF;2;;2;;
DIALYSE_P;2021;170804090;ADA 17 : UNITE DE DOLUS D'OLERON;170000988;M1110;;;0.6;0;0
DIALYSE_P;2021;170804090;ADA 17 : UNITE DE DOLUS D'OLERON;170000988;NCINF;1;1;1.56;;
DIALYSE_P;2021;180000010;CH BOURGES - JACQUES COEUR;180000028;M1110;0;2;1.62;0;0
DIALYSE_P;2021;180000010;CH BOURGES - JACQUES COEUR;180000028;N2500;5;2;6.75;;
DIALYSE_P;2021;180000010;CH BOURGES - JACQUES COEUR;180000028;NAUT;0;1;0.48;;
DIALYSE_P;2021;180000010;CH BOURGES - JACQUES COEUR;180000028;NCINF;9;4;13.09;;
DIALYSE_P;2021;180005662;A.R.A.U.C.O. VIERZON;370001067;M1110;;2;0.2;;
DIALYSE_P;2021;180005662;A.R.A.U.C.O. VIERZON;370001067;N4100;;5;0.09;;
DIALYSE_P;2021;180005662;A.R.A.U.C.O. VIERZON;370001067;NAUT;;1;0.37;;
DIALYSE_P;2021;180005662;A.R.A.U.C.O. VIERZON;370001067;NCINF;4;1;5.01;;
DIALYSE_P;2021;180005811;A.R.A.U.C.O. BELLEVILLE;370001067;M1110;;2;0.2;;
DIALYSE_P;2021;180005811;A.R.A.U.C.O. BELLEVILLE;370001067;N4100;;5;0.03;;
DIALYSE_P;2021;180005811;A.R.A.U.C.O. BELLEVILLE;370001067;NAUT;;1;0.14;;
DIALYSE_P;2021;180005811;A.R.A.U.C.O. BELLEVILLE;370001067;NCINF;2;1;2.1;;
DIALYSE_P;2021;180005829;A.R.A.U.C.O. BOURGES;370001067;M1110;0;2;1.1;0;0
DIALYSE_P;2021;180005829;A.R.A.U.C.O. BOURGES;370001067;N4100;;5;0.19;;
DIALYSE_P;2021;180005829;A.R.A.U.C.O. BOURGES;370001067;NAUT;;1;0.75;;
DIALYSE_P;2021;180005829;A.R.A.U.C.O. BOURGES;370001067;NCINF;11;4;13.26;;
DIALYSE_P;2021;180006397;A.R.A.U.C.O SAINT-AMAND-MONTROND;370001067;M1110;;2;0.3;;
DIALYSE_P;2021;180006397;A.R.A.U.C.O SAINT-AMAND-MONTROND;370001067;N4100;;5;0.05;;
DIALYSE_P;2021;180006397;A.R.A.U.C.O SAINT-AMAND-MONTROND;370001067;NAUT;;1;0.2;;
DIALYSE_P;2021;180006397;A.R.A.U.C.O SAINT-AMAND-MONTROND;370001067;NCINF;3;;2.83;;
DIALYSE_P;2021;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;M1110;4;1;1.33;0;1
DIALYSE_P;2021;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;N2500;3;;3;;
DIALYSE_P;2021;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;NAUT;4;2;3.94;;
DIALYSE_P;2021;190000018;CENTRE HOSPITALIER DUBOIS BRIVE;190000042;NCINF;21;4;23.55;;
DIALYSE_P;2021;190010512;UNITE DE DIALYSE USSEL;870000700;N4100;3;;0.15;;
DIALYSE_P;2021;190010512;UNITE DE DIALYSE USSEL;870000700;NAUT;12;;0.49;;
DIALYSE_P;2021;190010512;UNITE DE DIALYSE USSEL;870000700;NCINF;;5;3.12;;
DIALYSE_P;2021;190010553;UNITE DE DIALYSE BRIVE;870000700;M1110;1;4;1.8;0;0
DIALYSE_P;2021;190010553;UNITE DE DIALYSE BRIVE;870000700;N4100;3;;0.67;;
DIALYSE_P;2021;190010553;UNITE DE DIALYSE BRIVE;870000700;NAUT;13;4;5.34;;
DIALYSE_P;2021;190010553;UNITE DE DIALYSE BRIVE;870000700;NCINF;18;2;19.76;;
DIALYSE_P;2021;210001483;UNITE DE DIALYSE DE CHATILLON;210012290;M1110;0;3;0.01;;
DIALYSE_P;2021;210001483;UNITE DE DIALYSE DE CHATILLON;210012290;N4100;;2;0.01;;
DIALYSE_P;2021;210001483;UNITE DE DIALYSE DE CHATILLON;210012290;NAUT;;4;0.04;;
DIALYSE_P;2021;210001483;UNITE DE DIALYSE DE CHATILLON;210012290;NCINF;1;2;1.03;;
DIALYSE_P;2021;210001889;CENTRE DE DIALYSE DE DIJON DREVON;210012290;M1110;0;3;2.24;;
DIALYSE_P;2021;210001889;CENTRE DE DIALYSE DE DIJON DREVON;210012290;N2500;1;;1;;
DIALYSE_P;2021;210001889;CENTRE DE DIALYSE DE DIJON DREVON;210012290;N4100;;2;0.31;;
DIALYSE_P;2021;210001889;CENTRE DE DIALYSE DE DIJON DREVON;210012290;NAUT;;8;2.81;;
DIALYSE_P;2021;210001889;CENTRE DE DIALYSE DE DIJON DREVON;210012290;NCINF;;29;16.36;;
DIALYSE_P;2021;210001939;UNITE DE DIALYSE DIJON BREUCHILLIERE;210012290;M1110;0;6;0.3;;
DIALYSE_P;2021;210001939;UNITE DE DIALYSE DIJON BREUCHILLIERE;210012290;N4100;;2;0.3;;
DIALYSE_P;2021;210001939;UNITE DE DIALYSE DIJON BREUCHILLIERE;210012290;NAUT;;8;2.73;;
DIALYSE_P;2021;210001939;UNITE DE DIALYSE DIJON BREUCHILLIERE;210012290;NCINF;;29;10.18;;
DIALYSE_P;2021;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;M1110;;1;0.37;0;0
DIALYSE_P;2021;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;N2500;3;;2.04;;
DIALYSE_P;2021;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;N4100;1;;1;;
DIALYSE_P;2021;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;NAUT;1;;1;;
DIALYSE_P;2021;210780789;CLINIQUE MUTUALISTE BENIGNE JOLY;210003208;NCINF;28;4;30.21;;
DIALYSE_P;2021;210986360;DIALYSE DIJON GAFFAREL;210012290;M1110;0;6;0.05;;
DIALYSE_P;2021;210986360;DIALYSE DIJON GAFFAREL;210012290;N4100;;2;0.19;;
DIALYSE_P;2021;210986360;DIALYSE DIJON GAFFAREL;210012290;NAUT;;2;0.29;;
DIALYSE_P;2021;210986360;DIALYSE DIJON GAFFAREL;210012290;NCINF;;2;1.24;;
DIALYSE_P;2021;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;M1110;4;;1.47;0;1
DIALYSE_P;2021;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;N2500;14;;11.88;;
DIALYSE_P;2021;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;NAUT;5;1;5.86;;
DIALYSE_P;2021;210987558;HOPITAL LE BOCAGE CHRU DIJON;210780581;NCINF;19;2;20.09;;
DIALYSE_P;2021;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;M1110;8;1;8.8;0;1
DIALYSE_P;2021;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;N2500;16;4;18.22;;
DIALYSE_P;2021;220000012;CENTRE HOSPITALIER YVES LE FOLL;220000020;NCINF;27;19;37.91;;
DIALYSE_P;2021;220013106;UNITE DIALYSE BEGARD AUB SANTE;350000626;M1110;0;2;0.05;0;0
DIALYSE_P;2021;220013106;UNITE DIALYSE BEGARD AUB SANTE;350000626;N4100;0;15;0.09;;
DIALYSE_P;2021;220013106;UNITE DIALYSE BEGARD AUB SANTE;350000626;NAUT;0;111;0.26;;
DIALYSE_P;2021;220013106;UNITE DIALYSE BEGARD AUB SANTE;350000626;NCINF;0;37;1.25;;
DIALYSE_P;2021;220013130;UNITE AUTODIALYSE PAIMPOL - AUB;350000626;M1110;;2;0.02;0;0
DIALYSE_P;2021;220013130;UNITE AUTODIALYSE PAIMPOL - AUB;350000626;N4100;;15;0.03;;
DIALYSE_P;2021;220013130;UNITE AUTODIALYSE PAIMPOL - AUB;350000626;NAUT;;111;0.11;;
DIALYSE_P;2021;220013130;UNITE AUTODIALYSE PAIMPOL - AUB;350000626;NCINF;;37;0.73;;
DIALYSE_P;2021;220013155;UNITE AUTODIALYSE SAINT ALBAN - AUB;350000626;M1110;;2;0.02;0;0
DIALYSE_P;2021;220013155;UNITE AUTODIALYSE SAINT ALBAN - AUB;350000626;N4100;;15;0.05;;
DIALYSE_P;2021;220013155;UNITE AUTODIALYSE SAINT ALBAN - AUB;350000626;NAUT;;111;0.13;;
DIALYSE_P;2021;220013155;UNITE AUTODIALYSE SAINT ALBAN - AUB;350000626;NCINF;;37;0.59;;
DIALYSE_P;2021;220016778;CTRE D'ENTRAINEMENT ET REPLI ST BRIEUC;350000626;M1110;;2;0.01;0;0
DIALYSE_P;2021;220016778;CTRE D'ENTRAINEMENT ET REPLI ST BRIEUC;350000626;NCINF;;37;0.05;;
DIALYSE_P;2021;220019558;UNIT DIALYSE LA BEAUCHÉE ST BRIEUC AUB;350000626;M1110;0;2;0.77;0;0
DIALYSE_P;2021;220019558;UNIT DIALYSE LA BEAUCHÉE ST BRIEUC AUB;350000626;N4100;;15;0.57;;
DIALYSE_P;2021;220019558;UNIT DIALYSE LA BEAUCHÉE ST BRIEUC AUB;350000626;NAUT;;111;3.2;;
DIALYSE_P;2021;220019558;UNIT DIALYSE LA BEAUCHÉE ST BRIEUC AUB;350000626;NCINF;7;37;14.44;;
DIALYSE_P;2021;220019848;UNITE DIALYSE LOUDEAC AUB SANTE;350000626;M1110;;3;0.4;0;0
DIALYSE_P;2021;220019848;UNITE DIALYSE LOUDEAC AUB SANTE;350000626;N4100;;15;0.19;;
DIALYSE_P;2021;220019848;UNITE DIALYSE LOUDEAC AUB SANTE;350000626;NAUT;;111;0.76;;
DIALYSE_P;2021;220019848;UNITE DIALYSE LOUDEAC AUB SANTE;350000626;NCINF;;53;2.68;;
DIALYSE_P;2021;220020101;UDM DE LANNION;220000020;M1110;0;2;0.06;0;1
DIALYSE_P;2021;220020101;UDM DE LANNION;220000020;N2500;1;0;0.6;;
DIALYSE_P;2021;220020101;UDM DE LANNION;220000020;NCINF;0;1;0.6;;
DIALYSE_P;2021;220020119;UDM DE PAIMPOL;220000020;M1110;0;2;0.12;;
DIALYSE_P;2021;220020119;UDM DE PAIMPOL;220000020;N2500;1;0;1;;
DIALYSE_P;2021;220020119;UDM DE PAIMPOL;220000020;NCINF;0;2;1.7;;
DIALYSE_P;2021;220020507;UNITE DIALYSE LANNION AUB SANTE;350000626;M1110;;2;1.28;0;0
DIALYSE_P;2021;220020507;UNITE DIALYSE LANNION AUB SANTE;350000626;N4100;;15;0.74;;
DIALYSE_P;2021;220020507;UNITE DIALYSE LANNION AUB SANTE;350000626;NAUT;;111;2.77;;
DIALYSE_P;2021;220020507;UNITE DIALYSE LANNION AUB SANTE;350000626;NCINF;;37;16.85;;
DIALYSE_P;2021;220021976;UNITE DIALYSE DINAN AUB SANTE;350000626;M1110;;6;0.4;0;0
DIALYSE_P;2021;220021976;UNITE DIALYSE DINAN AUB SANTE;350000626;N4100;;15;0.11;;
DIALYSE_P;2021;220021976;UNITE DIALYSE DINAN AUB SANTE;350000626;NAUT;;111;1.18;;
DIALYSE_P;2021;220021976;UNITE DIALYSE DINAN AUB SANTE;350000626;NCINF;;55;2.63;;
DIALYSE_P;2021;220022149;UDM SITE CH GUINGAMP;220000020;M1110;;1;0.1;0;0
DIALYSE_P;2021;220022149;UDM SITE CH GUINGAMP;220000020;N2500;0;1;0.59;;
DIALYSE_P;2021;220022149;UDM SITE CH GUINGAMP;220000020;NCINF;2;0;1.2;;
DIALYSE_P;2021;230003576;UNITE DE DIALYSE GUERET;870000700;N4100;3;;0.27;;
DIALYSE_P;2021;230003576;UNITE DE DIALYSE GUERET;870000700;NAUT;12;;0.81;;
DIALYSE_P;2021;230003576;UNITE DE DIALYSE GUERET;870000700;NCINF;8;;7.6;;
DIALYSE_P;2021;240002691;ANTENNE AUTODIALYSE AURAD BERGERAC;330000266;M1110;;5;0.24;0;1
DIALYSE_P;2021;240002691;ANTENNE AUTODIALYSE AURAD BERGERAC;330000266;NCINF;;4;1.61;;
DIALYSE_P;2021;240002725;ANTENNE AUTODIALYSE AURAD CASTELS;330000266;M1110;;5;0.21;0;
DIALYSE_P;2021;240002725;ANTENNE AUTODIALYSE AURAD CASTELS;330000266;NCINF;;4;1.43;;
DIALYSE_P;2021;240003293;ANTENNE AUTODIALYSE FRANCHEVILLE;240013417;M1110;;4;0.4;0;1
DIALYSE_P;2021;240003293;ANTENNE AUTODIALYSE FRANCHEVILLE;240013417;NAUT;;1;0.51;;
DIALYSE_P;2021;240003293;ANTENNE AUTODIALYSE FRANCHEVILLE;240013417;NCINF;1;1;1.2;;
DIALYSE_P;2021;240003301;ANTENNE AUTODIALYSE FRANCHEVILLE;240013417;M1110;;4;0.4;0;1
DIALYSE_P;2021;240003301;ANTENNE AUTODIALYSE FRANCHEVILLE;240013417;NCINF;2;;2;;
DIALYSE_P;2021;240006734;CENTRE D'HEMODIALYSE FRANCHEVILLE;240000596;M1110;4;;2.4;0;1
DIALYSE_P;2021;240006734;CENTRE D'HEMODIALYSE FRANCHEVILLE;240000596;N2500;9;1;9.8;;
DIALYSE_P;2021;240006734;CENTRE D'HEMODIALYSE FRANCHEVILLE;240000596;N4100;;1;0.9;;
DIALYSE_P;2021;240006734;CENTRE D'HEMODIALYSE FRANCHEVILLE;240000596;NAUT;3;1;3.7;;
DIALYSE_P;2021;240006734;CENTRE D'HEMODIALYSE FRANCHEVILLE;240000596;NCINF;36;1;35.33;;
DIALYSE_P;2021;240013219;ANTENNE/UNITE DE DIALYSE FRANCHEVILLE;240013417;M1110;;4;0.4;0;1
DIALYSE_P;2021;240013219;ANTENNE/UNITE DE DIALYSE FRANCHEVILLE;240013417;NAUT;;5;1.8;;
DIALYSE_P;2021;240013219;ANTENNE/UNITE DE DIALYSE FRANCHEVILLE;240013417;NCINF;8;1;6.85;;
DIALYSE_P;2021;240013466;ANTENNE AUTODIALYSE FRANCHEVILLE;240013417;M1110;;4;0.4;0;1
DIALYSE_P;2021;240013466;ANTENNE AUTODIALYSE FRANCHEVILLE;240013417;NAUT;;1;0.68;;
DIALYSE_P;2021;240013466;ANTENNE AUTODIALYSE FRANCHEVILLE;240013417;NCINF;3;;3;;
DIALYSE_P;2021;250006954;CHRU JEAN MINJOZ;250000015;M1110;0;8;3.81;0;1
DIALYSE_P;2021;250006954;CHRU JEAN MINJOZ;250000015;N2500;8;12;14.34;;
DIALYSE_P;2021;250006954;CHRU JEAN MINJOZ;250000015;NAUT;16;9;20.68;;
